Condition","ParticipantID","Test"," "Time Stamp","Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
Approach","4","T4","12:31:56:117","0.2479622","1.565766","-0.5969766","0.4236845","0.08116599","-0.08133679","0.898492","0.4306228","1.045077","-0.3894617","-0.09467995","-0.3061387","0.6934144","0.6453614","-0.04698796","0.933734","-0.8402574","-0.561977","0.1923709","0.3288306","-0.7341974","0.280631","1.030824","-0.2879022","-0.7621514","0.2024596","-0.243369","-0.5647184","-0.1703293","0.8142868","-0.7348765","0.7176249","-0.1543224","0.5640619","0.3781975"
Approach","4","T4","12:31:56:177","0.246536","1.566336","-0.5965888","0.4214437","0.07957338","-0.08023465","0.8997865","0.4278322","1.041045","-0.3960301","-0.08270998","-0.2947202","0.6973238","0.6481039","-0.04677782","0.9331912","-0.840133","-0.5627288","0.1916924","0.3277492","-0.7342825","0.2793533","1.028021","-0.2914591","-0.7627039","0.207871","-0.2441496","-0.5616612","-0.1698853","0.8141685","-0.7358924","0.7170272","-0.1545593","0.5650633","0.3777395"
Approach","4","T4","12:31:56:220","0.2450854","1.567969","-0.5958923","0.4152909","0.0761287","-0.07902981","0.9030461","0.4259488","1.035598","-0.4060336","-0.04600321","-0.2907637","0.6806328","0.6708794","-0.04661894","0.9329309","-0.8400798","-0.5628573","0.1917254","0.3273377","-0.734359","0.2796837","1.022044","-0.2901066","-0.7661713","0.197006","-0.2351278","-0.5646996","-0.1697861","0.813297","-0.7375154","0.7158676","-0.1549211","0.5674691","0.3761811"
Approach","4","T4","12:31:56:252","0.2424738","1.574086","-0.5938933","0.3914037","0.06521233","-0.07767432","0.9146131","0.4236023","1.030402","-0.4185176","0.01139008","-0.2791851","0.6475806","0.7089185","-0.0463414","0.9326349","-0.84003","-0.5632365","0.1906219","0.3273759","-0.7343385","0.2789996","1.009993","-0.2886012","-0.7840461","0.2017484","-0.2018429","-0.5512068","-0.1686783","0.8124289","-0.7441751","0.7105273","-0.1581934","0.5743166","0.3745484"
Approach","4","T4","12:31:56:293","0.2399343","1.580588","-0.5931127","0.3688591","0.05259711","-0.07776785","0.9247317","0.4227341","1.025831","-0.4290279","0.06120304","-0.2670977","0.6041666","0.7482618","-0.0460698","0.9324738","-0.8400663","-0.5643501","0.1898095","0.3273149","-0.7337209","0.2897761","0.9927051","-0.2826391","-0.8102022","0.2039125","-0.1330181","-0.5331964","-0.167457","0.8095966","-0.7438514","0.7101505","-0.1585508","0.5753623","0.3735054"
Approach","4","T4","12:31:56:321","0.23723","1.586746","-0.5930371","0.3488486","0.03911151","-0.07702558","0.9331892","0.4220126","1.01908","-0.4429556","0.1010552","-0.2512653","0.5621362","0.7814452","-0.04580568","0.9324688","-0.8400407","-0.566025","0.188908","0.3272005","-0.7327137","0.3011391","0.9787229","-0.2797011","-0.827895","0.2139274","-0.05999001","-0.5150015","-0.1669662","0.8081154","-0.7454876","0.7109035","-0.1588728","0.5751715","0.3722277"
Approach","4","T4","12:31:56:347","0.2356975","1.590249","-0.5933403","0.3376425","0.03153467","-0.07609855","0.9376632","0.4201864","1.015604","-0.4498163","0.1364751","-0.2487186","0.5423604","0.7907963","-0.04562583","0.9323872","-0.8398498","-0.5669874","0.1888132","0.3267666","-0.7321874","0.3174382","0.9644223","-0.2833773","-0.8361511","0.219603","0.01191028","-0.5024781","-0.1670308","0.8069043","-0.7416081","0.715739","-0.1570244","0.5701331","0.3714964"
Approach","4","T4","12:31:56:379","0.2336865","1.595753","-0.5935541","0.3157516","0.01965347","-0.07652864","0.9455464","0.4189314","1.009815","-0.4564046","0.1992138","-0.2665409","0.5090818","0.7937918","-0.04534572","0.9323305","-0.8393662","-0.5684407","0.1892758","0.3255105","-0.7315004","0.319575","0.9496932","-0.2868872","-0.8481651","0.2171825","0.04248479","-0.4812933","-0.1666533","0.8064244","-0.7459848","0.7133744","-0.159079","0.5736029","0.3698252"
Approach","4","T4","12:31:56:416","0.23301","1.598296","-0.5940911","0.3058206","0.01602676","-0.07678749","0.9488522","0.4163158","1.007093","-0.4570131","0.2376058","-0.2959601","0.5132495","0.7697573","-0.0451224","0.9322701","-0.8387586","-0.5685838","0.1887426","0.3254837","-0.7315388","0.3317921","0.9209489","-0.300488","-0.8736591","0.2089775","0.09243977","-0.4295384","-0.1671291","0.8043074","-0.7384126","0.7179589","-0.1565212","0.5685907","0.3697849"
Approach","4","T4","12:31:56:443","0.2317729","1.602034","-0.5947271","0.2892255","0.009443825","-0.07649785","0.9541528","0.4128684","1.001283","-0.4602058","0.293036","-0.3195252","0.50644","0.7453536","-0.04471199","0.932138","-0.8377814","-0.568421","0.186782","0.32622","-0.7318406","0.3282031","0.8993421","-0.3141913","-0.8988695","0.1921173","0.08208992","-0.3852095","-0.1671105","0.8038666","-0.7410433","0.716959","-0.1571465","0.5701341","0.3690829"
Approach","4","T4","12:31:56:471","0.2298755","1.607486","-0.5958823","0.265824","-0.0005236834","-0.07667216","0.9609676","0.4069054","0.990542","-0.4660047","0.3720157","-0.3519824","0.5004557","0.6980378","-0.04454802","0.9319743","-0.836701","-0.5680761","0.1844871","0.3266296","-0.7325075","0.3292133","0.8727932","-0.3322106","-0.9244666","0.1688793","0.08812393","-0.3302656","-0.1658786","0.8020875","-0.7413864","0.7166491","-0.1573326","0.5710375","0.3682075"
Approach","4","T4","12:31:56:498","0.2279753","1.612355","-0.5976861","0.245833","-0.008813296","-0.0770284","0.9662066","0.4002399","0.9781606","-0.4750632","0.437444","-0.3738092","0.5063789","0.6422538","-0.0445248","0.9316184","-0.8356561","-0.5676944","0.1826693","0.3271365","-0.7330326","0.3368409","0.83672","-0.3669712","-0.955763","0.124876","0.09468388","-0.2489144","-0.1654147","0.8001976","-0.7382472","0.7190704","-0.1551945","0.5686976","0.3680162"
Approach","4","T4","12:31:56:527","0.2261023","1.616663","-0.6000175","0.2280206","-0.01572156","-0.07711101","0.9704708","0.3967647","0.9653848","-0.4894538","0.4582334","-0.3860744","0.5226011","0.6065121","-0.04488883","0.9313049","-0.8341136","-0.5674856","0.1782645","0.327886","-0.7339433","0.3477432","0.8077404","-0.4054978","-0.9768302","0.07225905","0.08897971","-0.1807331","-0.1654876","0.799158","-0.7366705","0.7211061","-0.1534817","0.566577","0.3680222"
Approach","4","T4","12:31:56:554","0.2246984","1.619341","-0.6019603","0.2180371","-0.0187709","-0.07776007","0.9726566","0.3966428","0.9575521","-0.5014568","0.4621424","-0.374653","0.5350821","0.5997889","-0.04569794","0.9312173","-0.8326098","-0.5675505","0.1746072","0.3283601","-0.73456","0.3556163","0.7902614","-0.4342663","-0.9846199","0.04183865","0.07103564","-0.1540367","-0.1650102","0.7976338","-0.7328197","0.7257468","-0.1497896","0.5621595","0.3671947"
Approach","4","T4","12:31:56:583","0.222699","1.623432","-0.6047567","0.2024486","-0.0239754","-0.07940453","0.9757739","0.3986946","0.9459487","-0.5142383","0.4915911","-0.3661441","0.5316308","0.5845045","-0.04674041","0.9313388","-0.8310977","-0.5672445","0.172431","0.3286349","-0.7351874","0.3614022","0.7830859","-0.4436992","-0.9844367","0.0248794","0.06690753","-0.1605899","-0.1649718","0.7968215","-0.7330934","0.7270784","-0.1484721","0.5618414","0.3655783"
