Condition","ParticipantID","Test"," "Time Stamp","Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
Approach","4","T4","12:31:56:123","0.226855","1.686498","-0.5708223","0.07865149","0.5002962","-0.01316929","0.8621741","0.3902287","1.18087","-0.6061881","-0.04138413","-0.1045434","0.4665036","-0.877344","0.06545919","1.255734","-0.3140687","-0.1060769","-0.439363","-0.4473624","-0.771735","0.4569454","1.167072","-0.4035106","-0.1489015","0.5977619","0.7426625","-0.2626059","0.1988531","1.326852","-0.1664281","0.4039497","0.7870299","0.4576584","-0.08920494"
Approach","4","T4","12:31:56:183","0.2268135","1.687625","-0.5710804","0.07993212","0.4980663","-0.01417147","0.8633308","0.3882645","1.181705","-0.6039068","-0.04524437","-0.1028683","0.4654789","-0.8778955","0.06833123","1.258783","-0.3156891","-0.09762905","-0.4242872","-0.4388012","-0.7860677","0.4537649","1.168342","-0.4029362","-0.1514193","0.5988619","0.7409195","-0.2635819","0.2006599","1.328683","-0.1652472","0.4047907","0.7873597","0.4588646","-0.07518202"
Approach","4","T4","12:31:56:226","0.2262833","1.689261","-0.5684527","0.07790799","0.4902694","-0.01117971","0.8680099","0.3883653","1.185304","-0.5996062","-0.04808261","-0.09464122","0.4564534","-0.883392","0.06781226","1.259169","-0.3156261","-0.09762415","-0.4231327","-0.4498399","-0.7804309","0.4501188","1.170377","-0.3957253","-0.1623999","0.597693","0.7401932","-0.2617313","0.1938288","1.329842","-0.161347","0.3959644","0.7870708","0.4684885","-0.06519726"
Approach","4","T4","12:31:56:257","0.2258791","1.689183","-0.5668105","0.07858837","0.4815665","-0.01047574","0.872816","0.3898154","1.187508","-0.5965555","-0.04827995","-0.08480451","0.4468783","-0.8892565","0.06721583","1.260433","-0.316071","-0.09075806","-0.4206654","-0.4457361","-0.7849351","0.4465485","1.175658","-0.390797","-0.1764593","0.6018264","0.7330652","-0.2632157","0.1921617","1.330986","-0.1620425","0.3939248","0.7888198","0.4671472","-0.0660336"
Approach","4","T4","12:31:56:299","0.2256747","1.688808","-0.5657331","0.08016533","0.4759308","-0.01108072","0.8757515","0.3906007","1.188403","-0.5950498","-0.04787525","-0.08219939","0.443812","-0.8910568","0.06684475","1.260383","-0.3157676","-0.09028281","-0.4224394","-0.4449078","-0.7845069","0.4450679","1.177895","-0.3884419","-0.1827857","0.6036739","0.7296993","-0.26402","0.1895718","1.332758","-0.1619347","0.3928823","0.7906691","0.4659029","-0.05848533"
Approach","4","T4","12:31:56:327","0.2251809","1.687977","-0.5634806","0.08243993","0.4654175","-0.01111169","0.8811735","0.392359","1.189855","-0.5923667","-0.04677248","-0.07875963","0.4373611","-0.8946086","0.06636497","1.260201","-0.3159028","-0.09057448","-0.4213794","-0.4450893","-0.7849402","0.4449785","1.181432","-0.3852094","-0.1886092","0.6058707","0.7254326","-0.2666365","0.1896718","1.333062","-0.1623856","0.3939455","0.7910949","0.4641065","-0.0598416"
Approach","4","T4","12:31:56:354","0.2250627","1.687442","-0.5625418","0.08345103","0.4602189","-0.01192587","0.8837942","0.3931281","1.190313","-0.5912426","-0.04519179","-0.07873145","0.4331346","-0.896746","0.06553645","1.260085","-0.3168848","-0.09073642","-0.4154004","-0.4427755","-0.7894045","0.4457026","1.182507","-0.3834091","-0.1919891","0.6056808","0.7237067","-0.2693324","0.1894346","1.332276","-0.1616236","0.3936962","0.7908013","0.4649476","-0.05882642"
Approach","4","T4","12:31:56:384","0.2250101","1.687087","-0.5615919","0.08393069","0.4562398","-0.01302466","0.8857941","0.393944","1.190525","-0.5900536","-0.04533001","-0.07832044","0.4310244","-0.8977913","0.06468242","1.25971","-0.3168675","-0.09222963","-0.4158788","-0.4416983","-0.7895829","0.4471029","1.184136","-0.3834139","-0.1933974","0.6052079","0.7219559","-0.2740456","0.188334","1.330747","-0.1612614","0.3947707","0.7886673","0.4683012","-0.05342591"
Approach","4","T4","12:31:56:423","0.2250698","1.686652","-0.560196","0.08634917","0.4507104","-0.01363314","0.8883795","0.3941438","1.189804","-0.5896047","-0.04646331","-0.07950609","0.4340233","-0.8961828","0.06385938","1.258723","-0.3164949","-0.09209086","-0.4185691","-0.4433064","-0.7872729","0.449007","1.184476","-0.3816653","-0.1955505","0.6038231","0.721499","-0.276762","0.1897717","1.330528","-0.1615205","0.3963052","0.7887855","0.466298","-0.05767301"
Approach","4","T4","12:31:56:449","0.225198","1.686488","-0.5596492","0.08632051","0.4505798","-0.01344889","0.8884513","0.3940392","1.189608","-0.5893594","-0.04647764","-0.0798788","0.4353049","-0.8955272","0.06203169","1.257206","-0.3170713","-0.09192143","-0.4166574","-0.441046","-0.789573","0.4498371","1.18347","-0.3846642","-0.18979","0.6031106","0.7240105","-0.2757651","0.1912628","1.330231","-0.1624196","0.3977942","0.7885888","0.4649985","-0.06053042"
