"15:44:49","0,22","0","-0,63","0","0","0","1","0,2758","-0,0157","-0,7387","0","0","0","1","0,1642","-0,0157","-0,7387","0","0","0","1","0,8876261","1,385232","-0,525043","-0,4948052","-0,4958405","0,5051601","-0,5041065","-0,8875526","1,383611","-0,5284559","0,4900758","-0,4930298","0,5098298","0,506775"
"15:44:49","0,22","0","-0,63","0","0","0","1","0,2758","-0,0157","-0,7387","0","0","0","1","0,1642","-0,0157","-0,7387","0","0","0","1","1,107625","-0,249703","-0,7020974","-0,4948052","-0,4958405","0,5051601","-0,5041065","-0,6675535","-0,2513235","-0,7055103","0,4900758","-0,4930298","0,5098298","0,506775"
"15:44:49","0,05488849","0,8444475","-0,15683","0,03017543","0,559651","0,02977143","-0,8276436","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,5743685","-0,249703","0,1371503","-0,6928126","-0,1285965","0,1415261","-0,6953014","-0,08470634","-0,2513235","-1,511149","0,1206157","-0,6922457","0,6968161","0,1438582"
"15:44:49","0,0548844","0,8444425","-0,1568297","0,03021444","0,5596395","0,02979352","-0,8276491","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,4724474","0,5885499","0,6627319","-0,6928108","-0,1286054","0,141535","-0,6952999","-0,1866694","0,5869294","-0,985551","0,1206246","-0,6922439","0,6968145","0,1438671"
"15:44:49","0,05488068","0,844439","-0,1568305","0,03023445","0,5596335","0,02983121","-0,8276511","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,4724436","0,5885388","0,6627306","-0,6928097","-0,1286105","0,1415401","-0,6952989","-0,1866975","0,5869184","-0,9855425","0,1206297","-0,6922429","0,6968136","0,1438721"
"15:44:49","0,05488172","0,8444392","-0,1568294","0,03023808","0,5596357","0,02981464","-0,8276501","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863453","1,023276","-0,01468748","-0,5296686","0,5708429","0,4274714","-0,4591927","0,2841676","1,06099","-0,1722785","-0,4140929","-0,4482647","-0,5385151","-0,5810226"
"15:44:49","0,05488165","0,8444396","-0,1568298","0,03022882","0,5596433","0,0298338","-0,8276445","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863541","1,023276","-0,01467445","-0,5296708","0,5708456","0,4274685","-0,4591897","0,2841782","1,060988","-0,1722693","-0,4140901","-0,4482616","-0,5385175","-0,5810251"
"15:44:50","0,05488379","0,8444424","-0,1568303","0,03021594","0,5596316","0,02979081","-0,8276545","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863539","1,023275","-0,01469214","-0,5296612","0,5708352","0,4274804","-0,4592023","0,2841747","1,06099","-0,1722843","-0,4141022","-0,4482747","-0,5385083","-0,581015"
"15:44:50","0,05488375","0,8444422","-0,1568301","0,03021754","0,5596325","0,02979172","-0,8276538","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863667","1,023284","-0,01468316","-0,5296677","0,5708423","0,4274724","-0,4591939","0,2841867","1,060996","-0,1722756","-0,4140939","-0,448266","-0,5385144","-0,5810218"
"15:44:50","0,05488375","0,8444422","-0,1568301","0,03021754","0,5596325","0,02979172","-0,8276538","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863611","1,023284","-0,01468626","-0,5296673","0,5708416","0,427473","-0,4591944","0,2841819","1,060998","-0,1722766","-0,4140945","-0,4482665","-0,5385138","-0,5810212"
"15:44:50","0,05488521","0,844444","-0,1568303","0,03020361","0,5596362","0,02978341","-0,8276522","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,38636","1,023284","-0,01468445","-0,529669","0,5708435","0,4274708","-0,4591922","0,2841824","1,060998","-0,1722754","-0,4140923","-0,4482642","-0,5385156","-0,5810232"
"15:44:50","0,05488576","0,844442","-0,1568274","0,03021885","0,5596563","0,02979249","-0,8276376","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863596","1,023287","-0,0146741","-0,5296776","0,5708529","0,42746","-0,4591803","0,2841896","1,061002","-0,1722701","-0,4140812","-0,4482522","-0,5385241","-0,5810323"
"15:44:50","0,05488515","0,8444403","-0,1568263","0,03023019","0,5596643","0,02980581","-0,8276314","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863546","1,023281","-0,01467071","-0,5296714","0,5708461","0,4274678","-0,4591888","0,2841896","1,061002","-0,1722665","-0,4140892","-0,4482609","-0,5385179","-0,5810257"
"15:44:50","0,05488391","0,8444421","-0,1568298","0,03021664","0,5596387","0,02979863","-0,8276494","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,386359","1,023274","-0,01469105","-0,5296537","0,5708271","0,4274898","-0,4592124","0,2841849","1,060998","-0,1722827","-0,4141115","-0,4482849","-0,5385008","-0,5810071"
"15:44:50","0,05488706","0,8444445","-0,1568285","0,03020039","0,5596526","0,02977926","-0,8276413","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863533","1,023281","-0,01467989","-0,5296744","0,5708493","0,4274641","-0,4591849","0,2841827","1,060998","-0,1722776","-0,4140856","-0,4482569","-0,5385208","-0,5810287"
"15:44:50","0,05488639","0,8444449","-0,1568297","0,03020042","0,5596375","0,02976824","-0,8276519","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863722","1,023287","-0,01468925","-0,5296595","0,5708333","0,4274825","-0,4592046","0,2841962","1,061005","-0,1722805","-0,4141044","-0,4482771","-0,5385063","-0,5810131"
"15:44:50","0,05488639","0,8444449","-0,1568297","0,03020042","0,5596375","0,02976824","-0,8276519","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863666","1,02329","-0,01468846","-0,5296671","0,5708417","0,4274731","-0,4591944","0,2841904","1,061007","-0,1722785","-0,4140945","-0,4482667","-0,5385138","-0,5810212"
"15:44:50","0,05489035","0,8444481","-0,1568284","0,03017628","0,5596563","0,0297482","-0,8276408","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863605","1,02329","-0,01467605","-0,5296767","0,5708517","0,4274614","-0,4591818","0,2841913","1,061007","-0,1722697","-0,4140826","-0,4482539","-0,5385229","-0,5810311"
"15:44:50","0,05488849","0,8444474","-0,15683","0,03018083","0,559643","0,02975598","-0,8276494","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863806","1,023296","-0,01469082","-0,5296605","0,5708343","0,4274816","-0,4592037","0,2842075","1,061017","-0,1722808","-0,4141033","-0,448276","-0,5385072","-0,581014"
"15:44:50","0,05489352","0,8444518","-0,1568285","0,03014765","0,5596665","0,02973168","-0,8276355","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863607","1,023296","-0,01467791","-0,5296791","0,5708544","0,4274583","-0,4591784","0,2841961","1,061016","-0,1722717","-0,4140798","-0,4482507","-0,5385252","-0,5810337"
"15:44:50","0,05489369","0,8444545","-0,1568311","0,0301291","0,5596485","0,02971629","-0,827649","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863891","1,023303","-0,0146963","-0,5296577","0,5708315","0,4274848","-0,4592072","0,2842186","1,061028","-0,1722848","-0,4141066","-0,4482794","-0,5385047","-0,5810112"
"15:44:50","0,05489632","0,8444561","-0,1568295","0,03012042","0,55966","0,02969603","-0,8276422","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863817","1,023312","-0,01469234","-0,5296732","0,570848","0,4274657","-0,4591866","0,2842153","1,061034","-0,1722814","-0,4140871","-0,4482586","-0,5385194","-0,5810275"
"15:44:50","0,05489826","0,8444575","-0,1568286","0,03011828","0,5596566","0,0296608","-0,8276458","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863925","1,023316","-0,01469347","-0,5296658","0,5708401","0,4274749","-0,4591965","0,2842257","1,061041","-0,1722784","-0,4140965","-0,4482687","-0,5385124","-0,5810197"
"15:44:50","0,05489947","0,8444584","-0,1568281","0,03011175","0,5596632","0,02965534","-0,8276418","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863956","1,023321","-0,01468676","-0,5296707","0,5708452","0,4274689","-0,45919","0,2842315","1,061046","-0,1722729","-0,4140904","-0,4482622","-0,5385171","-0,5810248"
"15:44:50","0,0548992","0,844458","-0,1568281","0,03010764","0,5596737","0,02967796","-0,827634","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863923","1,023322","-0,01468673","-0,5296723","0,5708472","0,4274665","-0,4591876","0,2842334","1,061051","-0,1722742","-0,414088","-0,4482597","-0,5385188","-0,5810267"
"15:44:50","0,05490154","0,8444589","-0,1568261","0,0301062","0,5596845","0,02965636","-0,8276275","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863841","1,023319","-0,01468797","-0,5296729","0,5708479","0,4274659","-0,4591869","0,2842303","1,061052","-0,1722775","-0,4140874","-0,4482589","-0,5385194","-0,5810273"
"15:44:50","0,05490154","0,8444589","-0,1568261","0,0301062","0,5596845","0,02965636","-0,8276275","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863955","1,02332","-0,01468456","-0,5296673","0,5708417","0,4274731","-0,4591945","0,2842421","1,061055","-0,1722736","-0,4140945","-0,4482666","-0,5385139","-0,5810213"
"15:44:50","0,05490281","0,8444593","-0,156825","0,03010294","0,5596961","0,02965495","-0,8276199","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863873","1,02332","-0,01468173","-0,5296732","0,570848","0,4274656","-0,4591865","0,2842391","1,061056","-0,1722737","-0,4140871","-0,4482584","-0,5385197","-0,5810274"
"15:44:50","0,05490468","0,8444602","-0,1568236","0,0300934","0,5597148","0,02965809","-0,8276075","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863854","1,023319","-0,01467261","-0,5296768","0,5708519","0,4274614","-0,4591818","0,2842451","1,061059","-0,1722685","-0,4140828","-0,4482537","-0,5385231","-0,5810311"
"15:44:50","0,05490464","0,8444606","-0,1568242","0,03009528","0,5597026","0,02963982","-0,8276163","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863939","1,023318","-0,01468852","-0,5296612","0,5708351","0,4274806","-0,4592026","0,2842503","1,061064","-0,1722812","-0,4141023","-0,448275","-0,5385079","-0,5810148"
"15:44:50","0,05490853","0,8444665","-0,1568257","0,03004585","0,5597123","0,02962602","-0,827612","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3863908","1,023321","-0,01467884","-0,5296714","0,5708461","0,4274677","-0,4591886","0,2842501","1,061064","-0,1722737","-0,4140891","-0,4482608","-0,538518","-0,5810256"
"15:44:50","0,05490674","0,8444642","-0,1568254","0,03006316","0,5597089","0,02963768","-0,8276134","0,5635672","1,240017","-0,3641436","0","-0,1160284","0","0,9932459","0,454972","1,240017","-0,3898662","0","-0,1160284","0","0,9932459","0,3864067","1,023333","-0,0146945","-0,5296655","0,57084","0,4274749","-0,4591965","0,2842654","1,061079","-0,1722878","-0,4140966","-0,4482687","-0,5385124","-0,5810195"
