21:46:45#0,22:0:-0,63/0:0:0:1#0,2758:-0,0157:-0,7387/0:0:0:1#0,1642:-0,0157:-0,7387/0:0:0:1#0,8876261:1,385232:-0,525043/-0,4948052:-0,4958405:0,5051601:-0,5041065#-0,8875526:1,383611:-0,5284559/0,4900758:-0,4930298:0,5098298:0,506775
21:46:45#0,22:0:-0,63/0:0:0:1#0,2758:-0,0157:-0,7387/0:0:0:1#0,1642:-0,0157:-0,7387/0:0:0:1#1,107625:-0,249703:-0,7020974/-0,4948052:-0,4958405:0,5051601:-0,5041065#-0,6675535:-0,2513235:-0,7055103/0,4900758:-0,4930298:0,5098298:0,506775
21:46:46#1,505904:0,5504533:-0,7618372/-0,04220186:0,5886887:-0,007084005:0,8072264#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05708677:0,7182136:0,468488/-0,819875:-0,2742467:-0,4248559:0,2684983#0,4658659:-0,249703:-1,530317/-0,1014896:-0,6977617:0,6997991:-0,1144981#-0,07681438:-0,2513235:0,1598811/0,6964837:-0,09910339:0,1225202:0,7000556
21:46:46#1,505902:0,5504557:-0,7618369/-0,04219184:0,58869:-0,007101548:0,8072258#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05708677:0,7182136:0,468488/-0,819875:-0,2742467:-0,4248559:0,2684983#1,68066:0,296443:-1,596479/-0,1014889:-0,6977618:0,6997992:-0,1144973#1,137983:0,2948226:0,09371966/0,6964839:-0,09910268:0,1225194:0,7000557
21:46:46#1,505901:0,5504581:-0,7618388/-0,04216745:0,588686:-0,00710929:0,8072299#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05708677:0,7182136:0,468488/-0,819875:-0,2742467:-0,4248559:0,2684983#1,054351:0,2633326:-0,5859357/0,9840989:-0,1106636:0,1224608:0,065626#1,103781:0,5291119:-0,3918062/-0,219:0,1914892:-0,3827532:0,8768529
21:46:46#1,505901:0,5504583:-0,7618389/-0,04215026:0,5886954:-0,007098189:0,807224#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05708677:0,7182136:0,468488/-0,819875:-0,2742467:-0,4248559:0,2684983#1,054352:0,2633377:-0,585929/0,9841009:-0,1106625:0,1224442:0,06562772#1,103785:0,5291167:-0,3918018/-0,2190063:0,1915041:-0,3827495:0,8768497
21:46:46#1,5059:0,5504594:-0,7618366/-0,04215256:0,5887069:-0,007110958:0,8072155#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05708677:0,7182136:0,468488/-0,819875:-0,2742467:-0,4248559:0,2684983#1,054351:0,2633374:-0,5859273/0,9841014:-0,1106622:0,1224401:0,0656282#1,103791:0,5291162:-0,3917991/-0,219008:0,1915077:-0,3827486:0,8768491
21:46:46#1,505901:0,5504583:-0,7618353/-0,04215049:0,5887203:-0,007096909:0,807206#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05708677:0,7182136:0,468488/-0,819875:-0,2742467:-0,4248559:0,2684983#1,054344:0,2633395:-0,5859179/0,9841014:-0,1106623:0,1224384:0,06562848#1,103793:0,5291177:-0,3917884/-0,2190087:0,1915094:-0,3827482:0,8768486
21:46:46#1,505903:0,5504538:-0,7618356/-0,04216901:0,5887187:-0,00706399:0,8072064#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05708677:0,7182136:0,468488/-0,819875:-0,2742467:-0,4248559:0,2684983#1,054336:0,2633376:-0,5859299/0,9840994:-0,1106632:0,1224554:0,06562649#1,103787:0,5291152:-0,391797/-0,2190021:0,1914941:-0,3827521:0,8768519
21:46:46#1,505905:0,5504509:-0,7618352/-0,04220177:0,5887093:-0,007057982:0,8072116#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05708677:0,7182136:0,468488/-0,819875:-0,2742467:-0,4248559:0,2684983#1,054346:0,2633283:-0,5859383/0,9840983:-0,1106638:0,1224634:0,06562556#1,103793:0,529106:-0,3918051/-0,2189989:0,1914869:-0,3827539:0,8768535
21:46:46#1,505904:0,5504526:-0,7618372/-0,04218822:0,5886988:-0,007067015:0,8072199#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05708677:0,7182136:0,468488/-0,819875:-0,2742467:-0,4248559:0,2684983#1,054355:0,2633226:-0,5859388/0,9840979:-0,1106641:0,122468:0,06562521#1,103795:0,5291011:-0,3918061/-0,2189971:0,1914828:-0,3827548:0,8768544
21:46:46#1,505904:0,5504526:-0,7618372/-0,04218822:0,5886988:-0,007067015:0,8072199#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05708677:0,7182136:0,468488/-0,819875:-0,2742467:-0,4248559:0,2684983#1,054357:0,263328:-0,5859366/0,9840996:-0,1106631:0,1224544:0,06562668#1,103795:0,5291069:-0,3918068/-0,2190025:0,1914951:-0,3827518:0,8768517
21:46:46#1,505904:0,5504536:-0,7618361/-0,0421802:0,5887094:-0,007070471:0,8072125#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05708677:0,7182136:0,468488/-0,819875:-0,2742467:-0,4248559:0,2684983#1,054362:0,2633271:-0,5859253/0,9841013:-0,1106623:0,1224419:0,065628#1,103806:0,5291057:-0,3917965/-0,2190073:0,1915063:-0,3827491:0,8768494
