17:01:39#0,22:0:-0,63/0:0:0:1#0,2758:-0,0157:-0,7387/0:0:0:1#0,1642:-0,0157:-0,7387/0:0:0:1#0,8876261:1,385232:-0,525043/-0,4948052:-0,4958405:0,5051601:-0,5041065#-0,8875526:1,383611:-0,5284559/0,4900758:-0,4930298:0,5098298:0,506775
17:01:39#0,22:0:-0,63/0:0:0:1#0,2758:-0,0157:-0,7387/0:0:0:1#0,1642:-0,0157:-0,7387/0:0:0:1#1,107625:-0,249703:-0,7020974/-0,4948052:-0,4958405:0,5051601:-0,5041065#-0,6675535:-0,2513235:-0,7055103/0,4900758:-0,4930298:0,5098298:0,506775
17:01:40#0,09555857:0,8451786:-0,1944202/0,03384104:0,4994383:0,02860632:-0,8652155#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,6861433:-0,249703:0,07873434/-0,681013:-0,1776485:0,1903687:-0,6844138#-0,1997999:-0,2513235:-1,459569/0,1697954:-0,6802819:0,6864913:0,1926547
17:01:40#0,09555849:0,8451787:-0,1944204/0,03383898:0,4994391:0,02860994:-0,865215#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,6198556:0,5890155:0,5583064/-0,6810131:-0,1776479:0,1903681:-0,6844139#-0,266085:0,5873951:-0,9799979/0,1697948:-0,6802821:0,6864915:0,1926541
17:01:40#0,09555756:0,8451786:-0,1944212/0,03383715:0,4994368:0,02862234:-0,865216#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,6198596:0,5890155:0,5583025/-0,6810126:-0,1776499:0,1903702:-0,6844134#-0,2660902:0,5873951:-0,9799964/0,1697968:-0,6802815:0,686491:0,1926561
17:01:40#0,09555793:0,8451813:-0,1944233/0,03381284:0,4994328:0,02862546:-0,8652192#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,4192551:1,048404:-0,05195782/-0,5296649:0,5708389:0,4274759:-0,4591975#0,2888793:1,064537:-0,1863494/-0,4140976:-0,4482698:-0,5385115:-0,5810186
17:01:40#0,09555948:0,8451821:-0,1944226/0,03380902:0,4994373:0,02861059:-0,8652172#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,4192574:1,048411:-0,05195957/-0,5296696:0,5708444:0,4274701:-0,4591913#0,2888824:1,064541:-0,1863531/-0,4140917:-0,4482633:-0,5385162:-0,5810238
17:01:40#0,09555849:0,8451843:-0,1944256/0,03378446:0,4994318:0,0286329:-0,8652205#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,4192669:1,048413:-0,05195981/-0,529664:0,570838:0,4274772:-0,4591988#0,2888898:1,064544:-0,1863486/-0,4140988:-0,4482712:-0,5385107:-0,5810177
17:01:40#0,09555938:0,8451855:-0,1944259/0,03377515:0,4994328:0,02862627:-0,8652206#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,4192591:1,048418:-0,05197111/-0,5296677:0,570842:0,4274724:-0,4591937#0,2888824:1,064548:-0,1863599/-0,4140941:-0,448266:-0,5385144:-0,5810217
17:01:40#0,09555982:0,8451876:-0,1944274/0,0337608:0,4994194:0,02860755:-0,8652295#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,4192713:1,048422:-0,05197486/-0,5296606:0,5708343:0,4274813:-0,4592032#0,2888896:1,06455:-0,1863577/-0,4141031:-0,4482756:-0,5385073:-0,5810143
17:01:40#0,09555982:0,8451876:-0,1944274/0,0337608:0,4994194:0,02860755:-0,8652295#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,4192732:1,04843:-0,05197382/-0,5296673:0,5708416:0,4274731:-0,4591943#0,2888908:1,064554:-0,1863564/-0,4140946:-0,4482666:-0,538514:-0,5810212
17:01:40#0,09555924:0,845188:-0,1944283/0,03375778:0,4994127:0,02860819:-0,8652335#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,4192735:1,048431:-0,05197698/-0,529664:0,5708381:0,4274772:-0,4591989#0,2888895:1,064555:-0,1863557/-0,4140988:-0,4482712:-0,5385106:-0,5810177
17:01:40#0,09555869:0,8451871:-0,194428/0,03376884:0,4994027:0,02859442:-0,8652393#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,4192746:1,048432:-0,05198257/-0,5296628:0,5708365:0,4274788:-0,4592006#0,288887:1,064554:-0,1863589/-0,4141005:-0,4482729:-0,5385095:-0,5810164
