00:31:29#0,2056932:0,8245823:0,3972526/0,02967147:0,3547699:-0,03693262:-0,9337526#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633046:0,7124332:0,4323296/0,7756476:-0,04134418:-0,6174207:0,1243123#-0,1984227:0,5879683:0,1439308/0,977479:0,1139707:0,1586231:0,07990219
00:31:29#0,2056938:0,8245825:0,3972527/0,02967112:0,3547678:-0,03694389:-0,933753#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,363305:0,7124332:0,4323297/0,7756463:-0,04134397:-0,6174223:0,1243124#-0,1984237:0,5879683:0,1439329/0,9774794:0,1139708:0,1586211:0,079902
00:31:30#0,2056984:0,8245854:0,3972532/0,02964835:0,3548034:-0,0369461:-0,9337401#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633041:0,7124343:0,4323381/0,7756703:-0,04134886:-0,6173922:0,1243107#-0,1984027:0,5879695:0,1438979/0,9774731:0,1139677:0,1586588:0,07990628
00:31:30#0,2056979:0,8245807:0,3972563/0,02968904:0,3548037:-0,03695125:-0,9337385#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633157:0,7124394:0,4323298/0,7756493:-0,04134464:-0,6174184:0,1243122#-0,1983983:0,5879729:0,1439261/0,9774786:0,1139704:0,1586258:0,07990257
00:31:30#0,2056952:0,8245836:0,3972527/0,02966262:0,3547762:-0,036949:-0,9337499#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633052:0,7124236:0,4323379/0,7756286:-0,04134043:-0,6174448:0,1243136#-0,1984192:0,587958:0,1439721/0,977484:0,1139731:0,1585928:0,07989863
00:31:30#0,2056956:0,8245834:0,397253/0,02966525:0,3547786:-0,0369505:-0,9337488#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633003:0,7124392:0,4323168/0,7756494:-0,04134456:-0,6174186:0,1243121#-0,1984117:0,5879695:0,1439223/0,9774786:0,1139704:0,1586258:0,07990248
00:31:30#0,2056977:0,8245847:0,3972533/0,02965758:0,354781:-0,03697524:-0,9337471#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633053:0,7124326:0,4323321/0,7756491:-0,04134452:-0,6174189:0,1243122#-0,1984125:0,5879679:0,1439302/0,9774788:0,1139705:0,1586253:0,07990245
00:31:30#0,2056982:0,8245829:0,3972548/0,02967407:0,3547846:-0,03698162:-0,933745#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633135:0,7124374:0,4323319/0,7756506:-0,04134483:-0,6174169:0,1243121#-0,1984015:0,5879719:0,1439282/0,9774784:0,1139702:0,1586278:0,07990278
00:31:30#0,2056982:0,8245829:0,3972548/0,02967407:0,3547846:-0,03698162:-0,933745#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633058:0,7124296:0,4323369/0,7756478:-0,04134427:-0,6174207:0,1243122#-0,1984034:0,5879647:0,1439393/0,9774789:0,1139706:0,1586229:0,07990215
00:31:30#0,2057006:0,8245844:0,3972551/0,02966011:0,3548122:-0,03696697:-0,9337355#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633018:0,7124332:0,4323356/0,7756651:-0,04134781:-0,6173985:0,1243111#-0,1983886:0,5879656:0,1439098/0,9774745:0,1139683:0,1586509:0,07990545
00:31:30#0,2056975:0,8245835:0,397254/0,02966417:0,3547994:-0,0369446:-0,9337412#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633094:0,7124357:0,432326/0,7756393:-0,04134254:-0,6174313:0,1243129#-0,1983978:0,5879664:0,1439457/0,9774813:0,1139717:0,1586096:0,07990062
00:31:30#0,2056997:0,8245823:0,3972561/0,02967849:0,3548069:-0,03696825:-0,9337369#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3632935:0,7124301:0,4323283/0,7756532:-0,04134538:-0,6174136:0,1243118#-0,198402:0,5879624:0,1439227/0,9774774:0,1139699:0,1586319:0,07990316
00:31:30#0,2056991:0,824582:0,397256/0,0296799:0,3548046:-0,03696397:-0,9337379#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633127:0,7124319:0,4323384/0,775646:-0,0413439:-0,6174225:0,1243124#-0,1983959:0,5879643:0,1439424/0,9774796:0,1139708:0,1586207:0,07990183
00:31:30#0,2057011:0,8245835:0,3972559/0,02967022:0,3548066:-0,036986:-0,9337366#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633026:0,7124324:0,4323301/0,7756488:-0,04134445:-0,6174192:0,1243123#-0,1983963:0,587962:0,1439347/0,9774788:0,1139705:0,1586249:0,0799024
00:31:30#0,205698:0,8245762:0,3972596/0,02973191:0,3547938:-0,03698125:-0,9337397#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633142:0,7124376:0,4323278/0,7756415:-0,04134303:-0,6174285:0,1243127#-0,1983926:0,5879673:0,1439455/0,9774806:0,1139714:0,1586131:0,07990098
00:31:30#0,2056961:0,8245756:0,397259/0,02973595:0,35478:-0,03697816:-0,9337449#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3632951:0,7124172:0,4323444/0,7756388:-0,04134242:-0,6174322:0,1243129#-0,1984108:0,5879483:0,1439684/0,9774814:0,1139718:0,1586088:0,07990052
00:31:30#0,205691:0,8245738:0,3972576/0,02974735:0,3547485:-0,03695897:-0,9337572#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633036:0,7124317:0,432322/0,7756273:-0,04134012:-0,6174463:0,1243136#-0,1984215:0,5879557:0,143976/0,9774842:0,1139732:0,1585908:0,07989834
00:31:30#0,2056907:0,8245728:0,3972582/0,02975791:0,3547392:-0,03697345:-0,9337599#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3632912:0,7124281:0,4323241/0,775642:-0,04134304:-0,6174276:0,1243127#-0,1984325:0,5879543:0,1439521/0,9774805:0,1139714:0,1586141:0,07990109
00:31:30#0,2056925:0,824576:0,3972567/0,02973162:0,3547435:-0,03698454:-0,9337586#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633057:0,7124317:0,4323342/0,7756497:-0,04134459:-0,6174181:0,1243123#-0,1984255:0,5879585:0,1439456/0,9774786:0,1139703:0,1586262:0,07990252
00:31:30#0,2056924:0,8245761:0,3972566/0,02973063:0,354741:-0,03698687:-0,9337596#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633125:0,7124407:0,4323231/0,7756461:-0,04134388:-0,6174228:0,1243124#-0,1984196:0,5879662:0,1439427/0,9774794:0,1139708:0,1586205:0,07990187
00:31:30#0,2056926:0,824578:0,3972553/0,02971547:0,3547326:-0,03699886:-0,9337628#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,363306:0,7124335:0,4323276/0,7756417:-0,04134305:-0,6174283:0,1243126#-0,1984267:0,5879623:0,1439527/0,9774806:0,1139713:0,1586135:0,07990114
00:31:30#0,2056926:0,824578:0,3972553/0,02971547:0,3547326:-0,03699886:-0,9337628#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633083:0,7124381:0,432325/0,7756476:-0,04134418:-0,6174206:0,1243124#-0,1984211:0,5879676:0,1439396/0,977479:0,1139707:0,1586231:0,07990215
00:31:30#0,2056922:0,8245746:0,3972577/0,02974333:0,3547458:-0,0369812:-0,9337576#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633033:0,712433:0,4323331/0,7756574:-0,04134618:-0,6174088:0,1243116#-0,1984157:0,5879649:0,1439278/0,9774765:0,1139695:0,1586382:0,07990391
00:31:30#0,205693:0,8245763:0,3972569/0,02972949:0,3547502:-0,03698011:-0,9337564#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3632987:0,712425:0,4323402/0,77565:-0,04134476:-0,6174176:0,124312#-0,1984227:0,587956:0,1439469/0,9774784:0,1139703:0,1586269:0,07990265
00:31:30#0,205696:0,8245787:0,3972567/0,02970861:0,3547777:-0,03697183:-0,9337469#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633041:0,7124366:0,4323316/0,775665:-0,0413477:-0,6173989:0,1243111#-0,1984045:0,5879632:0,1439155/0,9774746:0,1139684:0,1586506:0,07990537
00:31:30#0,2056951:0,8245782:0,3972566/0,02971296:0,3547702:-0,03697261:-0,9337496#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633116:0,712438:0,4323256/0,7756428:-0,04134323:-0,6174268:0,1243126#-0,1984096:0,5879649:0,1439461/0,9774803:0,1139713:0,1586153:0,07990126
00:31:30#0,2056951:0,8245782:0,3972566/0,02971296:0,3547702:-0,03697261:-0,9337496#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633028:0,712432:0,4323302/0,7756478:-0,04134423:-0,6174207:0,1243124#-0,1984119:0,5879608:0,1439412/0,977479:0,1139707:0,1586231:0,07990212
00:31:30#0,2056976:0,8245782:0,3972579/0,0297129:0,354798:-0,03696347:-0,9337394#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633017:0,7124332:0,4323359/0,775666:-0,04134785:-0,6173977:0,1243112#-0,1983974:0,5879618:0,1439135/0,9774743:0,1139683:0,1586521:0,07990554
00:31:30#0,2056978:0,824577:0,3972589/0,02972015:0,3548142:-0,036942:-0,9337338#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633065:0,7124326:0,4323373/0,7756585:-0,04134635:-0,6174071:0,1243117#-0,1983918:0,5879598:0,1439267/0,9774764:0,1139693:0,1586402:0,07990418
00:31:30#0,2056944:0,8245769:0,3972572/0,02972081:0,354782:-0,03694541:-0,9337459#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633045:0,7124296:0,432326/0,7756263:-0,04133996:-0,6174471:0,1243136#-0,1984155:0,5879544:0,1439748/0,9774846:0,1139734:0,1585896:0,07989828
00:31:30#0,2056944:0,8245769:0,3972572/0,02972081:0,354782:-0,03694541:-0,9337459#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3632984:0,7124329:0,432325/0,7756479:-0,04134425:-0,6174207:0,1243123#-0,1984132:0,5879581:0,1439385/0,977479:0,1139707:0,1586231:0,07990208
00:31:30#0,205695:0,8245738:0,3972597/0,02974656:0,354798:-0,03693673:-0,9337394#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,363303:0,7124335:0,4323336/0,775659:-0,04134658:-0,6174062:0,1243114#-0,198404:0,5879599:0,1439232/0,9774762:0,1139692:0,1586411:0,07990423
00:31:30#0,2056958:0,8245761:0,3972585/0,02972815:0,3547969:-0,03694387:-0,9337401#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633032:0,7124263:0,4323397/0,7756464:-0,04134399:-0,6174223:0,1243124#-0,1984109:0,5879519:0,1439512/0,9774793:0,1139709:0,1586208:0,07990193
00:31:30#0,2056941:0,8245787:0,3972557/0,02970503:0,3547744:-0,03694944:-0,9337491#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633115:0,7124383:0,4323197/0,775632:-0,04134109:-0,6174404:0,1243133#-0,1984158:0,5879602:0,1439628/0,977483:0,1139727:0,1585983:0,07989928
00:31:30#0,2056934:0,8245806:0,397254/0,02968788:0,3547709:-0,03693858:-0,9337515#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633044:0,7124393:0,4323183/0,7756447:-0,04134366:-0,6174247:0,1243125#-0,1984158:0,5879648:0,1439374/0,9774798:0,113971:0,1586184:0,07990163
00:31:30#0,2056934:0,8245806:0,397254/0,02968788:0,3547709:-0,03693858:-0,9337515#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633025:0,7124363:0,4323225/0,7756478:-0,04134421:-0,6174207:0,1243123#-0,1984193:0,5879664:0,1439308/0,977479:0,1139707:0,1586233:0,07990214
00:31:30#0,205693:0,8245782:0,3972554/0,02970635:0,3547786:-0,03692561:-0,9337484#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633038:0,7124333:0,4323317/0,7756535:-0,0413454:-0,6174135:0,1243118#-0,1984161:0,587966:0,1439255/0,9774776:0,1139699:0,1586322:0,07990313
00:31:30#0,2056929:0,8245792:0,3972547/0,02969632:0,3547853:-0,03691113:-0,9337469#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3632997:0,7124273:0,4323371/0,7756515:-0,04134504:-0,6174157:0,124312#-0,1984194:0,5879596:0,1439334/0,9774778:0,1139701:0,1586293:0,07990282
00:31:30#0,2056953:0,8245831:0,3972532/0,0296637:0,3547986:-0,03691298:-0,9337427#0,3529705:0,9104465:0,3556349/-0,6429856:0,0405374:-0,1166808:-0,7558517#-0,6365051:0,9668367:-0,002139926/0,5012381:0,4195956:-0,4027194:0,640716#0,3633016:0,7124345:0,4323287/0,7756552:-0,04134579:-0,6174113:0,1243118#-0,1984144:0,5879637:0,1439207/0,9774772:0,1139696:0,1586351:0,0799036
