21:42:54#0,22:0:-0,63/0:0:0:1#0,2758:-0,0157:-0,7387/0:0:0:1#0,1642:-0,0157:-0,7387/0:0:0:1#0,8876261:1,385232:-0,525043/-0,4948052:-0,4958405:0,5051601:-0,5041065#-0,8875526:1,383611:-0,5284559/0,4900758:-0,4930298:0,5098298:0,506775
21:42:54#0,22:0:-0,63/0:0:0:1#0,2758:-0,0157:-0,7387/0:0:0:1#0,1642:-0,0157:-0,7387/0:0:0:1#1,107625:-0,249703:-0,7020974/-0,4948052:-0,4958405:0,5051601:-0,5041065#-0,6675535:-0,2513235:-0,7055103/0,4900758:-0,4930298:0,5098298:0,506775
21:42:54#1,505897:0,5504642:-0,761818/-0,04196026:0,5889429:-0,007010491:0,8070542#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#0,4653599:-0,249703:-1,530463/-0,1012821:-0,6977956:0,6998291:-0,1142912#-0,07631806:-0,2513235:0,1600569/0,69652:-0,09889582:0,1223136:0,7000849
21:42:54#1,5059:0,5504603:-0,761815/-0,04198104:0,5889615:-0,006983816:0,8070398#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,680073:0,296474:-1,596636/-0,1012652:-0,6977984:0,6998316:-0,1142743#1,138478:0,2948536:0,09390986/0,696523:-0,09887889:0,1222968:0,7000874
21:42:54#1,505902:0,5504563:-0,7618155/-0,04200422:0,5889537:-0,006959844:0,8070444#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054228:0,2633518:-0,5859133/0,9840987:-0,1106637:0,1224625:0,06562576#1,124679:0,5180548:-0,3732257/-0,2039727:0,1107377:-0,4249357:0,8749642
21:42:54#1,505902:0,5504561:-0,7618169/-0,04201158:0,5889404:-0,006963505:0,8070537#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054238:0,2633444:-0,5859228/0,9840977:-0,1106642:0,12247:0,06562489#1,124681:0,5180479:-0,3732352/-0,2039694:0,1107311:-0,4249373:0,874965
21:42:54#1,505903:0,5504557:-0,7618204/-0,04200413:0,588922:-0,006954625:0,8070676#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,05424:0,2633452:-0,5859327/0,9840968:-0,1106647:0,1224774:0,06562404#1,124672:0,5180494:-0,3732455/-0,2039662:0,1107244:-0,4249387:0,874966
21:42:54#1,505904:0,550454:-0,7618198/-0,04200755:0,5889286:-0,006939741:0,8070627#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,05426:0,2633438:-0,5859188/0,9841007:-0,1106627:0,122446:0,0656276#1,124691:0,5180488:-0,3732386/-0,2039798:0,1107522:-0,4249322:0,8749623
21:42:54#1,505904:0,5504532:-0,761817/-0,04202772:0,5889373:-0,006945462:0,8070553#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054264:0,2633401:-0,5859141/0,9841011:-0,1106625:0,1224423:0,06562807#1,124702:0,5180448:-0,3732333/-0,2039814:0,1107555:-0,4249315:0,8749619
21:42:54#1,505905:0,5504525:-0,7618185/-0,04202802:0,5889292:-0,00693795:0,8070613#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054254:0,2633386:-0,5859221/0,9840983:-0,1106638:0,1224644:0,06562535#1,12469:0,5180433:-0,3732368/-0,203972:0,1107357:-0,4249359:0,8749642
21:42:54#1,505906:0,5504506:-0,7618186/-0,04204924:0,5889199:-0,006934276:0,807067#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054259:0,2633376:-0,5859278/0,9840985:-0,1106639:0,1224642:0,06562554#1,124689:0,5180426:-0,373244/-0,203972:0,1107361:-0,4249361:0,8749644
21:42:54#1,505904:0,5504538:-0,7618207/-0,04202043:0,5889149:-0,006947608:0,807072#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054269:0,2633332:-0,5859244/0,9840986:-0,1106639:0,1224624:0,06562591#1,124694:0,5180384:-0,3732416/-0,2039727:0,1107378:-0,4249355:0,8749641
21:42:55#1,505903:0,5504541:-0,7618212/-0,04201574:0,5889141:-0,00694725:0,8070729#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054263:0,2633413:-0,585928/0,9840993:-0,1106633:0,1224557:0,06562656#1,124686:0,5180469:-0,3732473/-0,2039756:0,1107436:-0,4249342:0,8749633
21:42:55#1,505905:0,5504522:-0,7618207/-0,04201254:0,5889247:-0,006923959:0,8070655#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054269:0,2633405:-0,5859165/0,9841011:-0,1106625:0,1224419:0,06562813#1,124698:0,5180459:-0,3732374/-0,2039817:0,110756:-0,4249314:0,8749619
21:42:55#1,505905:0,5504522:-0,7618207/-0,04201254:0,5889247:-0,006923959:0,8070655#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054267:0,2633363:-0,585927/0,9840996:-0,1106632:0,1224545:0,06562676#1,124697:0,5180415:-0,3732451/-0,2039762:0,110745:-0,4249341:0,8749632
21:42:55#1,505905:0,5504519:-0,7618185/-0,04203419:0,5889269:-0,006936575:0,8070627#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054268:0,2633369:-0,5859244/0,9841002:-0,1106629:0,1224502:0,06562717#1,1247:0,5180423:-0,3732429/-0,203978:0,1107487:-0,424933:0,8749627
21:42:55#1,505905:0,5504519:-0,7618208/-0,04203587:0,5889102:-0,006938512:0,8070747#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054259:0,2633358:-0,5859339/0,9840971:-0,1106645:0,1224745:0,0656243#1,124683:0,518041:-0,3732482/-0,2039675:0,1107269:-0,4249381:0,8749653
21:42:55#1,505904:0,5504534:-0,7618197/-0,04203212:0,5889159:-0,006950917:0,8070707#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054274:0,2633363:-0,5859202/0,9841005:-0,1106628:0,1224476:0,06562737#1,124698:0,5180418:-0,3732406/-0,2039791:0,1107509:-0,4249326:0,8749624
21:42:55#1,505903:0,5504545:-0,7618194/-0,04202778:0,5889175:-0,006959701:0,8070697#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054266:0,263339:-0,5859199/0,9840998:-0,1106631:0,1224526:0,0656269#1,124692:0,5180447:-0,3732389/-0,203977:0,1107465:-0,4249336:0,8749628
21:42:55#1,505899:0,5504621:-0,7618181/-0,04198426:0,5889329:-0,007006115:0,8070602#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054267:0,2633413:-0,5859073/0,9841017:-0,1106621:0,1224383:0,06562845#1,1247:0,5180466:-0,3732286/-0,2039831:0,1107592:-0,4249306:0,8749612
21:42:55#1,5059:0,5504599:-0,7618182/-0,04199712:0,58893:-0,006992878:0,8070619#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054234:0,2633584:-0,5859196/0,9840994:-0,1106634:0,1224571:0,06562635#1,124668:0,5180628:-0,3732362/-0,2039749:0,1107423:-0,4249346:0,8749634
21:42:55#1,5059:0,5504599:-0,7618182/-0,04199712:0,58893:-0,006992878:0,8070619#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054244:0,2633504:-0,5859137/0,9840997:-0,1106632:0,1224543:0,06562659#1,124677:0,5180547:-0,3732315/-0,2039763:0,1107449:-0,4249341:0,8749633
21:42:55#1,505902:0,5504572:-0,761817/-0,04202142:0,5889307:-0,006982526:0,8070601#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054244:0,2633511:-0,5859129/0,9841:-0,1106631:0,1224517:0,06562693#1,124678:0,5180558:-0,373231/-0,2039773:0,1107471:-0,4249335:0,8749628
21:42:55#1,505903:0,5504541:-0,7618241/-0,04201094:0,5888969:-0,006944752:0,8070857#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054237:0,2633452:-0,5859425/0,9840944:-0,1106661:0,1224968:0,06562199#1,124653:0,5180495:-0,3732537/-0,2039579:0,1107071:-0,4249428:0,8749679
21:42:55#1,505906:0,5504507:-0,7618247/-0,04204329:0,5888824:-0,006932916:0,8070947#0,2611941:0,9157968:0,3393226/-0,3660584:0,5607518:-0,5486667:-0,5005233#0,05609919:0,7216533:0,4567878/-0,7934034:-0,288379:-0,4920468:0,2126935#1,054268:0,2633399:-0,5859464/0,9840975:-0,1106642:0,1224698:0,065625#1,124671:0,5180453:-0,373266/-0,2039695:0,1107311:-0,4249371:0,874965
