15:59:35#0,22:0:-0,63/0:0:0:1#0,2758:-0,0157:-0,7387/0:0:0:1#0,1642:-0,0157:-0,7387/0:0:0:1#0,8876261:1,385232:-0,525043/-0,4948052:-0,4958405:0,5051601:-0,5041065#-0,8875526:1,383611:-0,5284559/0,4900758:-0,4930298:0,5098298:0,506775
15:59:35#0,22:0:-0,63/0:0:0:1#0,2758:-0,0157:-0,7387/0:0:0:1#0,1642:-0,0157:-0,7387/0:0:0:1#1,107625:-0,249703:-0,7020974/-0,4948052:-0,4958405:0,5051601:-0,5041065#-0,6675535:-0,2513235:-0,7055103/0,4900758:-0,4930298:0,5098298:0,506775
15:59:36#0,05486806:0,8444455:-0,1568529/0,02998686:0,5597889:0,03044522:-0,8275326#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,5741286:-0,249703:0,1372548/-0,6928334:-0,1284941:0,1414241:-0,6953204#-0,08446068:-0,2513235:-1,511239/0,1205131:-0,6922669:0,6968338:0,1437563
15:59:36#0,05486917:0,8444477:-0,1568539/0,02997311:0,5597798:0,03042367:-0,8275401#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,386292:1,023262:-0,01472393/-0,5296637:0,5708377:0,4274772:-0,4591991#0,2841574:1,060975:-0,1723307/-0,414099:-0,4482714:-0,5385106:-0,5810176
15:59:36#0,05486917:0,8444477:-0,1568539/0,02997311:0,5597798:0,03042367:-0,8275401#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3862943:1,023267:-0,01472372/-0,5296671:0,5708417:0,427473:-0,4591945#0,2841595:1,060978:-0,1723293/-0,4140947:-0,4482666:-0,5385138:-0,5810212
15:59:36#0,0548684:0,8444494:-0,1568566/0,02995898:0,5597634:0,03042292:-0,8275517#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3862987:1,023267:-0,01473467/-0,5296584:0,5708322:0,4274838:-0,4592062#0,2841575:1,060979:-0,1723346/-0,4141057:-0,4482785:-0,5385054:-0,5810121
15:59:36#0,05486806:0,8444501:-0,1568577/0,0299603:0,5597448:0,03040034:-0,8275651#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863031:1,023273:-0,01474735/-0,5296577:0,5708314:0,4274846:-0,4592069#0,2841539:1,06098:-0,1723432/-0,4141064:-0,4482796:-0,5385047:-0,5810114
15:59:36#0,05486909:0,8444524:-0,156859/0,02994228:0,5597395:0,03038876:-0,8275698#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863077:1,023279:-0,01473999/-0,5296644:0,5708384:0,4274768:-0,4591983#0,2841545:1,06098:-0,1723329/-0,4140982:-0,4482707:-0,5385109:-0,5810183
15:59:36#0,05487075:0,8444524:-0,156857/0,02994635:0,5597505:0,03037448:-0,8275627#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863081:1,023285:-0,01473504/-0,5296729:0,570848:0,4274656:-0,4591866#0,284159:1,060985:-0,1723301/-0,4140871:-0,4482586:-0,5385196:-0,5810274
15:59:36#0,05487058:0,8444495:-0,156854/0,02997451:0,5597588:0,03036908:-0,8275563#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863098:1,023285:-0,01472703/-0,5296721:0,5708468:0,4274671:-0,459188#0,2841651:1,060988:-0,1723218/-0,4140885:-0,4482602:-0,5385184:-0,5810263
15:59:36#0,05487058:0,8444495:-0,156854/0,02997451:0,5597588:0,03036908:-0,8275563#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,386305:1,023278:-0,01472388/-0,5296673:0,5708416:0,4274729:-0,4591944#0,2841614:1,060985:-0,1723189/-0,4140945:-0,4482666:-0,5385138:-0,5810212
15:59:36#0,05487175:0,8444497:-0,1568528/0,02996916:0,5597757:0,03037822:-0,8275447#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3862984:1,023276:-0,01471679/-0,529676:0,5708509:0,4274623:-0,4591828#0,2841618:1,060984:-0,1723195/-0,4140837:-0,4482549:-0,5385222:-0,5810303
15:59:36#0,05487278:0,8444518:-0,1568538/0,02995311:0,5597734:0,03036966:-0,8275471#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863024:1,023274:-0,01472493/-0,5296658:0,5708401:0,4274748:-0,4591964#0,2841658:1,060987:-0,1723262/-0,4140964:-0,4482686:-0,5385126:-0,5810198
15:59:36#0,05487409:0,8444541:-0,1568547/0,02993208:0,5597773:0,03036923:-0,8275453#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863055:1,023279:-0,01472616/-0,5296687:0,5708434:0,4274709:-0,4591922#0,2841703:1,060991:-0,1723283/-0,4140924:-0,4482645:-0,5385155:-0,581023
15:59:36#0,05487481:0,8444552:-0,1568549/0,02992782:0,5597709:0,03035124:-0,8275505#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863115:1,023284:-0,01473622/-0,5296639:0,5708382:0,4274769:-0,4591989#0,2841741:1,060997:-0,172335/-0,4140987:-0,4482711:-0,5385109:-0,5810177
15:59:36#0,05487467:0,8444557:-0,1568556/0,02992553:0,5597644:0,03034577:-0,8275551#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863168:1,023288:-0,01473641/-0,529664:0,5708382:0,4274772:-0,459199#0,2841765:1,061:-0,1723316/-0,4140989:-0,4482711:-0,5385106:-0,5810177
15:59:36#0,05487318:0,8444544:-0,1568562/0,02993039:0,559764:0,03036598:-0,8275544#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863153:1,023291:-0,01473668/-0,5296669:0,5708413:0,4274734:-0,459195#0,2841748:1,061001:-0,1723309/-0,4140951:-0,4482671:-0,5385137:-0,5810209
15:59:36#0,05487444:0,8444545:-0,1568547/0,02992613:0,5597822:0,03037511:-0,8275419#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863024:1,023288:-0,01472685/-0,5296764:0,5708517:0,4274615:-0,4591821#0,2841684:1,060998:-0,1723252/-0,414083:-0,448254:-0,538523:-0,5810308
15:59:36#0,05487415:0,8444571:-0,1568578/0,02989798:0,5597752:0,03039008:-0,8275471#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863112:1,023285:-0,01473558/-0,5296631:0,5708373:0,4274781:-0,4591999#0,2841749:1,060999:-0,1723319/-0,4140998:-0,4482722:-0,53851:-0,5810171
15:59:36#0,05487522:0,8444583:-0,1568577/0,02989176:0,5597755:0,03037742:-0,8275476#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863097:1,023291:-0,01474565/-0,5296674:0,5708417:0,4274729:-0,4591943#0,2841732:1,061003:-0,1723426/-0,4140945:-0,4482665:-0,5385141:-0,5810214
15:59:36#0,05487522:0,8444583:-0,1568577/0,02989176:0,5597755:0,03037742:-0,8275476#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863168:1,023295:-0,01473989/-0,5296671:0,5708417:0,427473:-0,4591945#0,2841794:1,061006:-0,172334/-0,4140946:-0,4482667:-0,5385138:-0,5810211
15:59:36#0,05487844:0,8444629:-0,1568587/0,02985331:0,5597855:0,030367:-0,8275427#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863118:1,023296:-0,01473552/-0,5296718:0,5708467:0,4274673:-0,4591882#0,2841782:1,061007:-0,172331/-0,4140888:-0,4482604:-0,5385184:-0,581026
15:59:36#0,05487958:0,8444611:-0,1568555/0,02987252:0,5597991:0,03035409:-0,8275333#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863204:1,023304:-0,0147368/-0,5296746:0,5708495:0,4274638:-0,4591845#0,2841927:1,061018:-0,1723355/-0,4140853:-0,4482566:-0,5385211:-0,5810289
15:59:36#0,05488136:0,8444621:-0,1568543/0,02985786:0,5598241:0,03037196:-0,8275162#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863123:1,023301:-0,01471636/-0,5296799:0,5708552:0,4274575:-0,4591778#0,2841952:1,061019:-0,1723166/-0,4140787:-0,4482495:-0,5385262:-0,5810345
15:59:36#0,05488341:0,8444653:-0,1568552/0,02983406:0,5598231:0,03035431:-0,8275183#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863146:1,023297:-0,01473415/-0,5296665:0,5708408:0,427474:-0,4591954#0,2841993:1,061024:-0,1723357/-0,4140955:-0,4482676:-0,5385132:-0,5810205
15:59:36#0,05488454:0,8444689:-0,1568577/0,02980574:0,5598123:0,03034077:-0,8275272#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863271:1,023305:-0,01474497/-0,5296612:0,5708351:0,4274803:-0,4592024#0,2842076:1,061031:-0,172343/-0,414102:-0,4482747:-0,5385083:-0,5810151
15:59:36#0,05488478:0,8444691:-0,1568577/0,02980422:0,5598129:0,03033878:-0,8275269#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863303:1,023316:-0,01474875/-0,5296676:0,570842:0,4274727:-0,4591941#0,2842106:1,061039:-0,1723444/-0,4140942:-0,4482662:-0,5385143:-0,5810217
15:59:36#0,05488482:0,8444686:-0,156857/0,02980891:0,559816:0,03033927:-0,8275246#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863291:1,023318:-0,01474538/-0,5296688:0,5708433:0,4274711:-0,4591923#0,2842101:1,061041:-0,1723383/-0,4140925:-0,4482644:-0,5385154:-0,581023
15:59:36#0,05488358:0,8444651:-0,1568549/0,02983831:0,5598206:0,03034472:-0,8275203#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863265:1,023316:-0,0147412/-0,5296699:0,5708446:0,4274695:-0,4591908#0,2842101:1,061041:-0,1723352/-0,414091:-0,4482629:-0,5385166:-0,5810242
15:59:36#0,05488129:0,8444639:-0,1568564/0,02985121:0,5597984:0,03034077:-0,827535#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863274:1,023308:-0,01475003/-0,5296561:0,5708296:0,427487:-0,4592094#0,2842032:1,061034:-0,172339/-0,4141086:-0,4482817:-0,5385031:-0,5810093
15:59:36#0,05488361:0,844466:-0,1568558/0,02983034:0,5598167:0,03034432:-0,8275232#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863153:1,023307:-0,01473205/-0,5296763:0,5708514:0,4274618:-0,4591824#0,2841964:1,061028:-0,1723297/-0,4140831:-0,4482542:-0,5385227:-0,5810308
15:59:36#0,05488418:0,8444659:-0,1568549/0,02983521:0,5598183:0,03033374:-0,8275223#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863249:1,023309:-0,01473865/-0,5296681:0,5708428:0,427472:-0,4591932#0,2842076:1,061033:-0,1723368/-0,4140933:-0,4482654:-0,5385147:-0,5810222
15:59:36#0,05488418:0,8444648:-0,1568538/0,02984064:0,5598291:0,03034555:-0,8275144#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863218:1,023309:-0,01472959/-0,5296729:0,5708477:0,4274659:-0,4591869#0,284209:1,061035:-0,1723286/-0,4140874:-0,4482591:-0,5385194:-0,5810272
15:59:36#0,05488691:0,8444672:-0,156853/0,02982008:0,5598472:0,03034207:-0,827503#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863129:1,023305:-0,01472291/-0,5296764:0,5708513:0,4274618:-0,4591824#0,2842079:1,061034:-0,1723263/-0,4140832:-0,4482543:-0,5385227:-0,5810308
15:59:36#0,05488874:0,8444677:-0,1568513/0,0298159:0,559863:0,03033809:-0,8274927#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863184:1,023307:-0,01472136/-0,5296752:0,5708502:0,4274631:-0,4591836#0,2842203:1,061041:-0,1723293/-0,4140843:-0,4482557:-0,5385218:-0,5810297
15:59:36#0,05488764:0,8444648:-0,1568495/0,02983732:0,5598722:0,03035397:-0,8274851#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863183:1,023306:-0,0147202/-0,5296721:0,5708469:0,4274668:-0,4591878#0,2842254:1,061046:-0,1723283/-0,4140884:-0,4482599:-0,5385188:-0,5810266
15:59:36#0,05488764:0,8444648:-0,1568495/0,02983732:0,5598722:0,03035397:-0,8274851#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863097:1,023298:-0,01472145/-0,5296672:0,5708417:0,4274731:-0,4591944#0,284218:1,061041:-0,1723295/-0,4140946:-0,4482667:-0,538514:-0,5810212
15:59:36#0,0548847:0,8444627:-0,1568509/0,02985199:0,5598572:0,03036963:-0,827494#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863164:1,023297:-0,01473165/-0,5296596:0,5708336:0,4274825:-0,4592047#0,2842191:1,06104:-0,1723389/-0,4141041:-0,448277:-0,5385064:-0,5810131
15:59:36#0,05488616:0,8444649:-0,1568514/0,02983466:0,5598596:0,03036171:-0,8274934#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863041:1,023294:-0,01472636/-0,5296682:0,5708427:0,4274718:-0,4591929#0,2842067:1,061033:-0,1723344/-0,4140933:-0,4482652:-0,5385149:-0,5810223
15:59:36#0,05488788:0,8444663:-0,1568508/0,02982395:0,5598677:0,03035318:-0,8274886#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863123:1,023299:-0,01472145/-0,5296714:0,5708461:0,427468:-0,459189#0,2842172:1,061036:-0,1723326/-0,4140895:-0,448261:-0,538518:-0,5810255
15:59:36#0,05488566:0,8444633:-0,1568503/0,02984945:0,5598608:0,03036095:-0,8274921#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863193:1,023301:-0,01472864/-0,529664:0,570838:0,427477:-0,4591987#0,2842224:1,061042:-0,1723362/-0,4140987:-0,4482711:-0,5385107:-0,5810179
15:59:36#0,05488712:0,8444636:-0,1568488/0,0298437:0,5598796:0,03036859:-0,8274792#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863017:1,023296:-0,01471177/-0,5296767:0,5708519:0,4274612:-0,4591816#0,2842118:1,061035:-0,1723229/-0,4140824:-0,4482536:-0,5385232:-0,5810313
15:59:37#0,05488743:0,8444645:-0,1568494/0,02984039:0,5598717:0,0303544:-0,8274853#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863108:1,023293:-0,01472265/-0,5296631:0,5708373:0,427478:-0,4592#0,2842191:1,061037:-0,1723341/-0,4140996:-0,4482723:-0,53851:-0,5810169
15:59:37#0,05488622:0,8444626:-0,1568488/0,02985324:0,5598739:0,03036786:-0,8274828#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863115:1,023296:-0,01471952/-0,5296685:0,570843:0,4274715:-0,4591927#0,2842202:1,061038:-0,1723317/-0,4140929:-0,448265:-0,5385151:-0,5810226
15:59:37#0,05488579:0,8444622:-0,156849/0,02985973:0,5598653:0,03035797:-0,8274888#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863072:1,023292:-0,01472461/-0,529663:0,5708368:0,4274785:-0,4592002#0,2842132:1,061035:-0,1723341/-0,4141001:-0,4482725:-0,5385098:-0,5810167
15:59:37#0,05488579:0,8444622:-0,156849/0,02985973:0,5598653:0,03035797:-0,8274888#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863083:1,023292:-0,01471883/-0,5296673:0,5708417:0,4274731:-0,4591945#0,2842137:1,061033:-0,17233/-0,4140945:-0,4482667:-0,5385138:-0,5810213
15:59:37#0,0548856:0,8444616:-0,1568486/0,02986431:0,5598677:0,0303613:-0,8274869#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863072:1,023292:-0,01471767/-0,5296685:0,5708431:0,4274715:-0,4591926#0,2842137:1,061033:-0,1723299/-0,4140929:-0,4482649:-0,5385152:-0,5810226
15:59:37#0,05488454:0,8444624:-0,1568507/0,02985748:0,5598524:0,03036148:-0,8274974#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863113:1,02329:-0,01472762/-0,529659:0,5708331:0,4274829:-0,4592054#0,2842118:1,061031:-0,172336/-0,4141049:-0,4482777:-0,5385062:-0,5810128
15:59:37#0,0548844:0,8444636:-0,1568522/0,02984264:0,5598524:0,03037424:-0,8274975#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863088:1,023293:-0,01472747/-0,5296668:0,5708414:0,4274734:-0,459195#0,2842081:1,061031:-0,1723368/-0,4140949:-0,4482672:-0,5385135:-0,5810209
15:59:37#0,05488427:0,8444636:-0,1568524/0,02984715:0,559844:0,03036103:-0,8275036#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863122:1,023296:-0,01473619/-0,529663:0,5708373:0,4274783:-0,4592001#0,284208:1,061032:-0,1723422/-0,4141:-0,4482723:-0,53851:-0,5810167
15:59:37#0,05488472:0,8444633:-0,1568515/0,02984814:0,5598523:0,03036497:-0,8274978#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863117:1,023298:-0,01472282/-0,5296715:0,5708462:0,4274678:-0,4591886#0,2842095:1,061031:-0,1723298/-0,4140891:-0,4482608:-0,5385181:-0,5810257
15:59:37#0,05488291:0,8444635:-0,1568539/0,0298518:0,5598228:0,03034898:-0,8275181#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863215:1,023296:-0,01474437/-0,5296522:0,5708253:0,4274918:-0,4592145#0,284209:1,061032:-0,1723441/-0,4141134:-0,4482872:-0,5384994:-0,5810055
15:59:37#0,05488135:0,8444616:-0,1568538/0,0298653:0,5598212:0,03036263:-0,8275182#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863173:1,023301:-0,01473707/-0,5296665:0,570841:0,427474:-0,4591954#0,2842026:1,061029:-0,1723374/-0,4140956:-0,4482676:-0,5385133:-0,5810204
15:59:37#0,05488367:0,8444633:-0,1568528/0,02985073:0,5598364:0,0303573:-0,8275086#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863065:1,023297:-0,01472394/-0,529675:0,5708498:0,4274635:-0,4591842#0,2841969:1,061024:-0,1723274/-0,4140849:-0,4482562:-0,5385213:-0,5810292
15:59:37#0,05488235:0,8444611:-0,1568521/0,02986681:0,5598381:0,03036948:-0,8275065#0,5635672:1,240017:-0,3641436/0:-0,1160284:0:0,9932459#0,454972:1,240017:-0,3898662/0:-0,1160284:0:0,9932459#0,3863168:1,023299:-0,01472707/-0,5296681:0,5708427:0,4274717:-0,4591931#0,2842087:1,061029:-0,1723322/-0,4140934:-0,4482653:-0,5385149:-0,5810223
