18:16:01"
18:16:020,9761671","0,555105","-0,9952274","0,01375901","0,9590459","-0,03650002","-0,2805523","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7093064","0,336321","-0,2325892","0,9085927","-0,03393089","-0,3577365","0,2129144","1,037657","0,2938969","-0,4631798","0,9693331","0,09006855","-0,05431661","0,2221053"
18:16:020,9761659","0,5551006","-0,9952293","0,01378427","0,9590434","-0,03647472","-0,2805624","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7093221","0,3363248","-0,2325819","0,9085898","-0,03392915","-0,357744","0,2129148","1,037667","0,2939004","-0,4631786","0,9693327","0,09007044","-0,05432461","0,2221045"
18:16:020,9761637","0,5550985","-0,9952286","0,01380034","0,9590467","-0,03646439","-0,2805518","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092879","0,336315","-0,2326002","0,9085973","-0,03393371","-0,3577247","0,2129141","1,037641","0,2938905","-0,4631882","0,969334","0,09006577","-0,05430397","0,2221064"
18:16:020,9761634","0,5550964","-0,9952297","0,0138007","0,9590474","-0,03644515","-0,2805522","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092951","0,3363125","-0,2325948","0,9085938","-0,03393145","-0,3577343","0,2129146","1,037644","0,2938881","-0,4631839","0,9693332","0,09006818","-0,05431429","0,2221055"
18:16:020,9761622","0,5550925","-0,9952314","0,01381616","0,9590469","-0,03641765","-0,2805564","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7093014","0,3363091","-0,232598","0,9085922","-0,03393047","-0,3577381","0,2129146","1,037648","0,2938842","-0,4631892","0,9693331","0,09006898","-0,05431837","0,2221051"
18:16:020,9761622","0,5550925","-0,9952314","0,01381616","0,9590469","-0,03641765","-0,2805564","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092919","0,3363007","-0,2326071","0,9085935","-0,03393127","-0,3577347","0,2129144","1,03764","0,2938758","-0,4631974","0,9693334","0,09006807","-0,05431473","0,2221055"
18:16:020,9761636","0,555093","-0,9952326","0,01380571","0,9590446","-0,03641599","-0,2805652","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7093068","0,3363028","-0,2326012","0,9085903","-0,03392945","-0,3577427","0,2129146","1,037649","0,2938776","-0,4631972","0,9693326","0,09007016","-0,05432345","0,2221046"
18:16:020,9761627","0,5550888","-0,9952347","0,01380883","0,959046","-0,03637823","-0,2805649","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092996","0,3363035","-0,2326089","0,9085942","-0,03393167","-0,3577333","0,2129145","1,037646","0,293878","-0,4632025","0,9693334","0,09006795","-0,05431314","0,2221056"
18:16:020,9761635","0,5550916","-0,9952335","0,01379213","0,9590473","-0,03639511","-0,2805595","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092886","0,3362917","-0,2326225","0,9085955","-0,03393249","-0,3577297","0,2129143","1,037637","0,2938669","-0,463213","0,9693335","0,09006701","-0,0543094","0,222106"
18:16:020,9761645","0,5550943","-0,9952325","0,01378276","0,9590469","-0,0364149","-0,2805586","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7093029","0,3362999","-0,2326158","0,9085936","-0,03393135","-0,3577346","0,2129145","1,03765","0,2938749","-0,4632063","0,9693332","0,09006817","-0,05431452","0,2221054"
18:16:020,9761646","0,5550945","-0,9952325","0,01377676","0,9590477","-0,0364126","-0,2805562","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,709302","0,3363051","-0,2326124","0,9085945","-0,03393191","-0,3577324","0,2129144","1,03765","0,2938805","-0,4632015","0,9693334","0,09006754","-0,05431199","0,2221057"
18:16:020,9761646","0,5550945","-0,9952325","0,01377676","0,9590477","-0,0364126","-0,2805562","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7093037","0,3363036","-0,2326123","0,9085933","-0,03393133","-0,3577348","0,2129143","1,037652","0,2938788","-0,4632019","0,9693333","0,09006823","-0,05431475","0,2221054"
18:16:020,9761614","0,5550873","-0,9952344","0,01378828","0,9590544","-0,03635133","-0,2805411","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092797","0,3363036","-0,2326236","0,9086","-0,03393526","-0,3577184","0,2129139","1,037637","0,2938788","-0,4632013","0,9693342","0,09006426","-0,05429721","0,2221071"
18:16:020,9761612","0,5550865","-0,9952348","0,01379435","0,9590533","-0,03634804","-0,2805448","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092926","0,3362848","-0,2326279","0,908592","-0,03393048","-0,3577384","0,2129145","1,037643","0,2938607","-0,4632105","0,9693331","0,09006903","-0,05431859","0,222105"
18:16:020,9761609","0,5550878","-0,9952335","0,01378704","0,9590564","-0,03635526","-0,2805335","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092779","0,3362874","-0,2326371","0,9085975","-0,03393377","-0,3577243","0,2129141","1,037634","0,2938632","-0,463211","0,9693338","0,09006553","-0,05430348","0,2221065"
18:16:020,9761623","0,555085","-0,9952371","0,01377797","0,9590528","-0,03632444","-0,2805502","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7093126","0,3362906","-0,2326189","0,9085876","-0,03392806","-0,3577493","0,2129151","1,037658","0,2938668","-0,4632044","0,9693326","0,09007168","-0,05433021","0,222104"
18:16:020,9761616","0,5550835","-0,9952375","0,01378173","0,9590537","-0,0363126","-0,2805484","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,709295","0,3362823","-0,2326399","0,9085944","-0,03393182","-0,3577327","0,2129144","1,037645","0,2938581","-0,4632221","0,9693334","0,09006772","-0,05431254","0,2221057"
18:16:020,9761616","0,5550835","-0,9952375","0,01378173","0,9590537","-0,0363126","-0,2805484","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092955","0,336279","-0,2326417","0,9085934","-0,03393126","-0,3577347","0,2129144","1,037645","0,2938551","-0,4632241","0,9693332","0,09006821","-0,05431464","0,2221055"
18:16:020,9761596","0,5550853","-0,995234","0,01379156","0,9590592","-0,03633475","-0,2805263","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092683","0,3362799","-0,232655","0,9086012","-0,03393597","-0,3577149","0,2129138","1,037628","0,293856","-0,463223","0,9693344","0,0900633","-0,05429344","0,2221073"
18:16:020,9761598","0,5550856","-0,995234","0,01378259","0,9590603","-0,03633205","-0,2805234","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092822","0,3362848","-0,2326366","0,9085947","-0,03393205","-0,3577316","0,2129143","1,037638","0,2938617","-0,4632053","0,9693334","0,09006752","-0,05431159","0,2221057"
18:16:020,9761592","0,5550854","-0,9952335","0,01377905","0,9590628","-0,03632801","-0,2805155","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,709277","0,3362852","-0,2326415","0,9085963","-0,03393312","-0,3577271","0,2129143","1,037636","0,2938619","-0,4632049","0,9693338","0,09006632","-0,0543066","0,2221062"
18:16:020,9761609","0,5550888","-0,9952328","0,01376522","0,9590611","-0,03635172","-0,2805189","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092907","0,3362842","-0,2326355","0,908592","-0,03393045","-0,3577388","0,2129147","1,037646","0,2938613","-0,4632028","0,9693329","0,09006922","-0,05431889","0,2221051"
18:16:020,9761581","0,5550885","-0,9952301","0,01377445","0,9590686","-0,03635291","-0,2804928","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092584","0,3362924","-0,2326489","0,9086031","-0,03393707","-0,3577102","0,2129135","1,037627","0,2938694","-0,4631978","0,9693346","0,09006226","-0,05428864","0,2221077"
18:16:020,9761572","0,5550842","-0,9952323","0,01379122","0,9590669","-0,03632262","-0,2805017","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092876","0,3362895","-0,2326267","0,9085903","-0,03392949","-0,3577424","0,2129147","1,037647","0,2938675","-0,463185","0,9693328","0,0900702","-0,05432296","0,2221046"
18:16:020,9761572","0,5550842","-0,9952323","0,01379122","0,9590669","-0,03632262","-0,2805017","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092743","0,3362808","-0,2326389","0,9085935","-0,03393125","-0,3577349","0,2129144","1,037635","0,2938583","-0,463196","0,9693333","0,09006836","-0,05431488","0,2221054"
18:16:020,9761555","0,5550881","-0,9952276","0,01379408","0,9590732","-0,03636025","-0,2804752","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092435","0,3362826","-0,2326548","0,9086026","-0,03393681","-0,3577111","0,2129136","1,037615","0,2938601","-0,4631943","0,9693347","0,09006245","-0,05428942","0,2221077"
18:16:020,976156","0,5550904","-0,9952264","0,01378428","0,9590741","-0,03637597","-0,2804702","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,709263","0,3362927","-0,2326307","0,908595","-0,0339323","-0,3577305","0,2129142","1,037631","0,2938708","-0,4631705","0,9693335","0,09006715","-0,05431013","0,2221058"
18:16:020,9761522","0,5550856","-0,995226","0,01381931","0,9590783","-0,03635087","-0,2804576","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092531","0,3362974","-0,2326322","0,9085983","-0,03393415","-0,3577227","0,2129139","1,037626","0,2938757","-0,4631642","0,9693339","0,09006527","-0,05430184","0,2221066"
18:16:020,9761506","0,5550853","-0,9952245","0,01382827","0,9590816","-0,03635303","-0,2804457","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092348","0,3362857","-0,2326363","0,9085977","-0,03393384","-0,357724","0,212914","1,03761","0,2938644","-0,4631622","0,9693339","0,09006555","-0,05430305","0,2221064"
18:16:020,9761523","0,555086","-0,9952258","0,01382799","0,9590761","-0,03636018","-0,2804634","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092729","0,3362888","-0,2326154","0,9085866","-0,03392724","-0,3577518","0,212915","1,037635","0,2938673","-0,4631547","0,9693323","0,09007237","-0,054333","0,2221037"
18:16:020,9761513","0,5550824","-0,9952275","0,01382534","0,959079","-0,03632475","-0,2804582","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092486","0,3362918","-0,2326286","0,9085961","-0,03393283","-0,3577284","0,2129142","1,037618","0,2938694","-0,4631608","0,9693336","0,09006671","-0,05430798","0,2221061"
18:16:020,9761522","0,5550837","-0,9952275","0,01381195","0,9590792","-0,03632869","-0,2804578","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092508","0,3362812","-0,2326359","0,9085937","-0,03393135","-0,3577343","0,2129143","1,037619","0,2938594","-0,4631687","0,9693334","0,09006815","-0,05431414","0,2221055"
18:16:020,9761529","0,5550853","-0,9952269","0,01380076","0,9590799","-0,03633753","-0,2804548","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092543","0,3362855","-0,2326374","0,9085945","-0,03393194","-0,357732","0,2129144","1,037623","0,2938633","-0,463168","0,9693334","0,09006761","-0,05431177","0,2221057"
18:16:020,9761508","0,5550851","-0,9952248","0,01381517","0,959084","-0,0363432","-0,2804394","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092398","0,336288","-0,2326436","0,9085991","-0,03393458","-0,3577207","0,2129137","1,037616","0,2938663","-0,4631646","0,9693341","0,09006469","-0,05429965","0,2221068"
18:16:020,9761496","0,5550838","-0,9952245","0,0138088","0,9590889","-0,03632684","-0,280425","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092273","0,3362871","-0,2326412","0,9085992","-0,03393465","-0,3577204","0,2129139","1,037608","0,2938662","-0,463154","0,9693342","0,09006469","-0,05429932","0,2221069"
18:16:020,9761477","0,5550818","-0,9952239","0,01382356","0,9590918","-0,03631662","-0,2804157","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092313","0,3362838","-0,2326435","0,9085969","-0,03393335","-0,3577261","0,2129142","1,037612","0,2938631","-0,4631515","0,9693338","0,09006606","-0,05430536","0,2221064"
18:16:020,9761468","0,5550799","-0,9952245","0,01383931","0,9590908","-0,03630831","-0,2804196","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092413","0,3362806","-0,2326363","0,9085919","-0,03393044","-0,3577387","0,2129145","1,037617","0,2938602","-0,4631484","0,9693331","0,09006913","-0,05431889","0,222105"
18:16:020,9761468","0,5550812","-0,9952236","0,01384377","0,9590899","-0,03632248","-0,2804202","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,709236","0,3362781","-0,2326387","0,908593","-0,03393111","-0,357736","0,2129145","1,037612","0,2938572","-0,4631511","0,9693331","0,09006859","-0,05431612","0,2221052"
18:16:020,9761468","0,5550812","-0,9952236","0,01384377","0,9590899","-0,03632248","-0,2804202","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092364","0,3362826","-0,2326346","0,9085937","-0,03393126","-0,3577348","0,2129145","1,037612","0,2938615","-0,4631466","0,9693333","0,09006822","-0,05431481","0,2221055"
18:16:020,9761469","0,5550799","-0,9952246","0,01384387","0,9590893","-0,03631113","-0,2804241","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092404","0,3362825","-0,2326326","0,9085922","-0,03393053","-0,357738","0,2129146","1,037614","0,2938615","-0,4631468","0,9693332","0,09006912","-0,05431825","0,2221051"
18:16:020,9761423","0,5550757","-0,9952227","0,01385949","0,9591008","-0,03627946","-0,2803879","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7091861","0,336279","-0,2326618","0,9086074","-0,03393949","-0,3576998","0,2129131","1,037578","0,2938579","-0,4631504","0,9693353","0,09005964","-0,05427724","0,2221089"
18:16:030,9761413","0,5550743","-0,9952228","0,01387234","0,9591007","-0,03627417","-0,2803884","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092144","0,3362688","-0,2326468","0,9085933","-0,03393114","-0,3577353","0,2129145","1,037598","0,2938492","-0,4631405","0,9693333","0,09006843","-0,05431533","0,2221053"
18:16:030,9761425","0,5550749","-0,9952236","0,0138662","0,959098","-0,0362767","-0,2803974","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092271","0,3362697","-0,2326412","0,9085903","-0,03392929","-0,3577433","0,2129149","1,037605","0,2938495","-0,4631405","0,9693328","0,09007027","-0,05432396","0,2221045"
18:16:030,9761453","0,5550765","-0,9952253","0,01384374","0,9590942","-0,03627907","-0,2804115","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092407","0,3362719","-0,2326376","0,9085886","-0,03392838","-0,3577476","0,2129151","1,037613","0,2938514","-0,4631449","0,9693326","0,0900714","-0,05432849","0,2221041"
18:16:030,9761461","0,5550769","-0,995226","0,01385423","0,959089","-0,036289","-0,2804273","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092568","0,3362743","-0,2326369","0,9085874","-0,03392758","-0,3577506","0,2129151","1,037625","0,2938532","-0,4631537","0,9693325","0,09007212","-0,05433169","0,2221038"
18:16:030,9761472","0,5550788","-0,9952257","0,01383603","0,9590899","-0,03629597","-0,2804243","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092315","0,3362743","-0,2326456","0,9085946","-0,03393203","-0,3577317","0,2129142","1,037606","0,2938528","-0,4631583","0,9693334","0,09006746","-0,05431148","0,2221057"
18:16:030,9761467","0,5550767","-0,9952266","0,01383767","0,9590908","-0,03627768","-0,2804235","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092383","0,3362777","-0,2326441","0,908594","-0,03393162","-0,3577334","0,2129144","1,037613","0,2938565","-0,4631564","0,9693334","0,090068","-0,05431338","0,2221056"
18:16:030,9761467","0,5550767","-0,9952266","0,01383767","0,9590908","-0,03627768","-0,2804235","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092354","0,336271","-0,2326488","0,9085935","-0,03393142","-0,3577348","0,2129145","1,037611","0,2938502","-0,4631614","0,9693332","0,09006827","-0,05431491","0,2221053"
18:16:030,9761468","0,5550744","-0,9952285","0,01384212","0,9590888","-0,03625859","-0,2804325","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092484","0,3362722","-0,2326432","0,9085904","-0,03392949","-0,3577428","0,2129147","1,037619","0,2938513","-0,4631614","0,9693327","0,09007009","-0,05432308","0,2221045"
18:16:030,976146","0,5550764","-0,9952263","0,01385691","0,9590889","-0,03628536","-0,2804281","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092337","0,3362664","-0,2326558","0,9085945","-0,03393197","-0,3577319","0,2129143","1,037608","0,2938452","-0,4631707","0,9693336","0,09006755","-0,05431181","0,2221057"
18:16:030,976144","0,5550742","-0,9952257","0,01388018","0,9590904","-0,0362789","-0,2804228","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092283","0,3362732","-0,2326475","0,9085954","-0,03393238","-0,3577301","0,2129142","1,037604","0,2938522","-0,4631592","0,9693336","0,09006706","-0,05430961","0,222106"
18:16:030,9761417","0,5550718","-0,9952251","0,01389922","0,9590931","-0,03626676","-0,280414","0,364031","0,9345237","0,4597167","-0,5404094","0,1795052","-0,3672133","-0,7354522","0,3202174","0,9383438","0,5557963","-0,3320607","-0,431064","0,5909073","-0,5956073","0,7092127","0,3362688","-0,2326497","0,9085968","-0,03393323","-0,3577265","0,2129142","1,037592","0,2938477","-0,4631562","0,9693338","0,0900661","-0,05430576","0,2221062"
