Condition","ParticipantID","Test"," "Time Stamp","Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
Veridical","q","T1","16:04:54:643","-0.606284","1.391016","-0.3250028","-0.006096608","0.9991279","0.03929548","0.01273623","-1.039372","1.010586","-0.02733988","-0.04256349","0.7338457","-0.6541321","-0.1782416","-1.014738","1.010163","-0.2373307","-0.5871193","0.451144","-0.2941181","-0.604363","-1.096365","0.8137072","-0.08381452","0.7998746","-0.1424956","0.5828435","0.01377383","-0.9760241","0.8385652","-0.2250679","-0.2242119","0.07353978","-0.9633914","-0.1272715"
Veridical","q","T1","16:04:54:682","-0.60628","1.39102","-0.3250012","-0.006148384","0.9991283","0.03927577","0.01273381","-1.039372","1.010586","-0.02733988","-0.04256349","0.7338457","-0.6541321","-0.1782416","-1.014738","1.010163","-0.2373307","-0.5871193","0.451144","-0.2941181","-0.604363","-1.096363","0.813697","-0.0838249","0.7998769","-0.1424953","0.5828399","0.01377432","-0.9760213","0.8385577","-0.2250757","-0.2242162","0.0735392","-0.9633906","-0.1272718"
Veridical","q","T1","16:04:54:721","-0.6062798","1.391022","-0.3250001","-0.00614779","0.999129","0.03926013","0.01273147","-1.039372","1.010586","-0.02733988","-0.04256349","0.7338457","-0.6541321","-0.1782416","-1.014738","1.010163","-0.2373307","-0.5871193","0.451144","-0.2941181","-0.604363","-1.096346","0.8137038","-0.08381979","0.7998758","-0.1424955","0.5828418","0.01377416","-0.9760031","0.8385645","-0.2250706","-0.224214","0.07353959","-0.9633909","-0.1272718"
Veridical","q","T1","16:04:54:743","-0.6062809","1.391023","-0.3249992","-0.006154673","0.999129","0.03925483","0.01274545","-1.039372","1.010586","-0.02733988","-0.04256349","0.7338457","-0.6541321","-0.1782416","-1.014738","1.010163","-0.2373307","-0.5871193","0.451144","-0.2941181","-0.604363","-1.096368","0.8137006","-0.08383702","0.7998664","-0.1424957","0.5828544","0.01377195","-0.9760013","0.8385662","-0.225081","-0.2241987","0.07354155","-0.9633945","-0.1272705"
Veridical","q","T1","16:04:54:760","-0.6062798","1.391023","-0.3249996","-0.006155091","0.9991291","0.03925578","0.01273643","-1.039372","1.010586","-0.02733988","-0.04256349","0.7338457","-0.6541321","-0.1782416","-1.014738","1.010163","-0.2373307","-0.5871193","0.451144","-0.2941181","-0.604363","-1.096363","0.8136985","-0.08381781","0.7998798","-0.1424954","0.5828361","0.01377523","-0.9760026","0.8385646","-0.2250651","-0.2242207","0.07353861","-0.9633895","-0.1272722"
Veridical","q","T1","16:04:54:777","-0.6062825","1.391024","-0.3249981","-0.006168358","0.9991288","0.03925009","0.01276872","-1.039372","1.010586","-0.02733988","-0.04256349","0.7338457","-0.6541321","-0.1782416","-1.014738","1.010163","-0.2373307","-0.5871193","0.451144","-0.2941181","-0.604363","-1.09637","0.8136966","-0.08386071","0.7998558","-0.1424959","0.5828691","0.01376928","-0.9759991","0.8385636","-0.2250983","-0.2241812","0.07354385","-0.9633986","-0.1272691"
Veridical","q","T1","16:04:54:794","-0.606282","1.391022","-0.3249991","-0.006186401","0.999128","0.03926579","0.01277564","-1.039372","1.010586","-0.02733988","-0.04256349","0.7338457","-0.6541321","-0.1782416","-1.014738","1.010163","-0.2373307","-0.5871193","0.451144","-0.2941181","-0.604363","-1.09637","0.8136986","-0.08383179","0.799871","-0.1424955","0.5828484","0.01377294","-0.9760057","0.8385655","-0.2250736","-0.2242061","0.07354049","-0.963393","-0.127271"
Veridical","q","T1","16:04:54:811","-0.6062796","1.391021","-0.3250012","-0.00620413","0.999127","0.03928927","0.01276636","-1.039372","1.010586","-0.02733988","-0.04256349","0.7338457","-0.6541321","-0.1782416","-1.014738","1.010163","-0.2373307","-0.5871193","0.451144","-0.2941181","-0.604363","-1.096357","0.8136934","-0.08382423","0.7998804","-0.1424954","0.5828354","0.01377524","-0.9760011","0.8385602","-0.2250689","-0.2242216","0.07353864","-0.9633891","-0.1272723"
Veridical","q","T1","16:04:54:831","-0.6062775","1.391015","-0.3250054","-0.006207235","0.9991254","0.03933718","0.01275036","-1.039372","1.010586","-0.02733988","-0.04256349","0.7338457","-0.6541321","-0.1782416","-1.014738","1.010163","-0.2373307","-0.5871193","0.451144","-0.2941181","-0.604363","-1.096351","0.8136917","-0.08382115","0.799884","-0.1424953","0.5828304","0.01377611","-0.9759931","0.8385583","-0.225069","-0.2242277","0.07353769","-0.9633876","-0.1272726"
Veridical","q","T1","16:04:54:848","-0.6062754","1.391012","-0.3250084","-0.006198959","0.9991245","0.03936671","0.01272807","-1.039372","1.010586","-0.02733988","-0.04256349","0.7338457","-0.6541321","-0.1782416","-1.014738","1.010163","-0.2373307","-0.5871193","0.451144","-0.2941181","-0.604363","-1.096352","0.8136851","-0.08382469","0.7998874","-0.1424953","0.5828258","0.01377702","-0.9759882","0.8385515","-0.2250758","-0.2242334","0.07353695","-0.9633866","-0.1272731"
