Condition","ParticipantID","Test"," "Time Stamp","Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
Veridical","4","T1","12:46:43:902","-0.1417101","1.485178","-0.2046801","0.4424508","-0.004363957","-0.08553597","0.8926936","-0.2238732","1.024351","0.003051892","-0.06007707","-0.2706209","0.3777948","0.8834173","-0.2283839","1.143255","-0.5110732","-0.08012507","-0.2170883","0.1076764","0.9668808","-0.318271","1.07585","0.1587832","-0.7085393","0.3886526","0.09552614","-0.5812026","-0.3274771","1.204203","-0.3397542","0.2175466","0.5073751","0.6119696","0.5663368"
Veridical","4","T1","12:46:43:949","-0.1399481","1.498199","-0.2138697","0.4254307","-0.008800125","-0.08515268","0.900933","-0.204549","1.031648","-0.03877498","-0.04591015","-0.2819408","0.3944952","0.8733701","-0.2325631","1.142829","-0.5114563","-0.09875019","-0.2177563","0.07959051","0.9677272","-0.333629","1.071851","0.1289625","-0.7152132","0.4446788","0.07180081","-0.534393","-0.324927","1.214523","-0.3413156","0.254773","0.4713403","0.5891766","0.6048142"
Veridical","4","T1","12:46:43:993","-0.1370403","1.514525","-0.225795","0.4061471","-0.0144526","-0.08432794","0.9097937","-0.1785981","1.042699","-0.0742031","-0.03977724","-0.3499893","0.4061958","0.8431668","-0.2352018","1.14607","-0.5118613","-0.1093235","-0.2243493","0.03074954","0.9678689","-0.332011","1.051265","0.1029353","-0.7319542","0.4310623","0.05939632","-0.5243099","-0.3268216","1.223433","-0.3462976","0.2589626","0.4665935","0.5658504","0.6285244"
Veridical","4","T1","12:46:44:020","-0.133897","1.532305","-0.2382399","0.3815477","-0.02131088","-0.08647403","0.9200487","-0.1453608","1.056571","-0.1128596","0.01054111","-0.3994975","0.3907993","0.8291963","-0.2376591","1.147446","-0.5128293","-0.1334814","-0.22795","-0.01804011","0.9643112","-0.3340216","1.037108","0.05583471","-0.7597913","0.4433773","0.007825248","-0.4754715","-0.3245462","1.238269","-0.3519373","0.2743128","0.4438893","0.5385307","0.6615888"
Veridical","4","T1","12:46:44:057","-0.1294552","1.556851","-0.2543692","0.3416946","-0.03311385","-0.08698168","0.9351912","-0.1031827","1.070995","-0.1704847","0.03219352","-0.4144515","0.3889284","0.8221486","-0.2408633","1.151235","-0.5165809","-0.1474362","-0.2292203","-0.06805718","0.9597338","-0.3088138","1.028221","0.004983962","-0.7955987","0.4453483","0.00999156","-0.4105941","-0.321391","1.253362","-0.3574581","0.2825646","0.4276294","0.5009665","0.6973689"
Veridical","4","T1","12:46:44:085","-0.1282271","1.563445","-0.258174","0.3282636","-0.03891309","-0.08702167","0.9397638","-0.09198719","1.077295","-0.1757455","0.05500477","-0.4371375","0.3699974","0.8179164","-0.2414575","1.153187","-0.5187955","-0.1377455","-0.2296965","-0.0760607","0.9604585","-0.2640018","1.035272","-0.05817682","-0.8098515","0.4393507","0.01239384","-0.3885336","-0.3149057","1.268753","-0.3646575","0.2987975","0.4083955","0.4656598","0.7260126"
Veridical","4","T1","12:46:44:109","-0.1248867","1.579759","-0.2691174","0.2975722","-0.04840596","-0.08758107","0.9494405","-0.06667686","1.089142","-0.2010131","0.09696399","-0.4693507","0.344393","0.8072802","-0.2418065","1.155112","-0.5221196","-0.1366062","-0.2359506","-0.1014195","0.956755","-0.2603515","1.025117","-0.06056988","-0.821099","0.4470745","0.02052145","-0.3542596","-0.3190873","1.258348","-0.3548919","0.3077715","0.3995045","0.4672527","0.7261874"
Veridical","4","T1","12:46:44:134","-0.1207518","1.595958","-0.2810931","0.2684134","-0.05642116","-0.0865395","0.9577483","-0.04288757","1.100034","-0.2286842","0.1223886","-0.4834278","0.3200808","0.8055227","-0.2412633","1.155842","-0.5248716","-0.1384348","-0.2441031","-0.1095236","0.9535482","-0.2347054","1.028663","-0.1020984","-0.8404561","0.4494853","0.03627161","-0.3004683","-0.3157092","1.266644","-0.3629408","0.3173971","0.3829494","0.4551828","0.7385241"
Veridical","4","T1","12:46:44:159","-0.1159017","1.611421","-0.2945317","0.2388854","-0.06574097","-0.08385642","0.9651839","-0.02171139","1.110612","-0.2584079","0.137266","-0.4791051","0.2998025","0.8134708","-0.240682","1.158184","-0.5277137","-0.1295516","-0.2493205","-0.1012692","0.9543586","-0.2120366","1.035409","-0.1361015","-0.8473697","0.4554036","0.05339953","-0.2678071","-0.3160822","1.26954","-0.3686012","0.3145504","0.3731294","0.452675","0.7462693"
Veridical","4","T1","12:46:44:185","-0.1136395","1.615887","-0.3006711","0.2302114","-0.06797953","-0.08152493","0.9673341","-0.01824463","1.11416","-0.2669274","0.1385915","-0.4710378","0.2964395","0.8191699","-0.2416641","1.160243","-0.5280815","-0.1175827","-0.2419253","-0.08682746","0.9592223","-0.186369","1.04526","-0.1638843","-0.8462136","0.4586563","0.08071145","-0.2589264","-0.3179054","1.267537","-0.370434","0.3145061","0.3731689","0.4632549","0.7397471"
Veridical","4","T1","12:46:44:209","-0.1099869","1.624907","-0.3113971","0.2131061","-0.07382374","-0.07762497","0.9711386","-0.008201554","1.120599","-0.2806663","0.1537261","-0.4795713","0.2845937","0.815712","-0.2429104","1.159663","-0.5283145","-0.1180279","-0.2338922","-0.08137209","0.9616353","-0.1857409","1.044769","-0.164961","-0.844175","0.4589198","0.08787333","-0.2627538","-0.3228242","1.258704","-0.3641817","0.3182207","0.3789393","0.4765539","0.7266616"
Veridical","4","T1","12:46:44:235","-0.1062595","1.63294","-0.3228487","0.1973774","-0.07801455","-0.07385719","0.9744234","0.002180934","1.125348","-0.2918054","0.1569447","-0.4970628","0.2698528","0.809615","-0.244141","1.158029","-0.5275635","-0.1251158","-0.2252251","-0.08354484","0.9626214","-0.1737789","1.050015","-0.1854829","-0.84839","0.4595208","0.09718549","-0.2441929","-0.3195655","1.259955","-0.365605","0.3208663","0.3881514","0.4761455","0.7208806"
