"Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
14:20:11:444","-0.5748278","0.9179904","0.259213","-0.06672169","0.8487658","-0.01973994","-0.524171","-0.5203381","0.987941","0.4558358","0.5749717","-0.254762","0.2984369","0.717941","-0.681469","0.9781789","0.3100986","-0.665321","0.1185221","-0.03991219","-0.7360078","-0.554651","0.7913462","0.5292739","0.9195446","-0.08021283","-0.3670536","0.11522","-0.7171036","0.7772545","0.3690405","0.6199116","0.01009483","0.7764856","0.1125966"
14:20:11:466","-0.5748265","0.9179935","0.2592131","-0.06675135","0.8487675","-0.01974324","-0.5241643","-0.5203384","0.9879411","0.4558373","0.574977","-0.2547633","0.2984359","0.7179368","-0.6814716","0.978177","0.3100956","-0.6653158","0.1185213","-0.03993507","-0.7360114","-0.5546716","0.7913299","0.529254","0.9195527","-0.08021794","-0.3670348","0.1152104","-0.7171137","0.7772369","0.3690113","0.6198886","0.01009351","0.7765065","0.1125811"
14:20:11:485","-0.5748263","0.9179935","0.2592116","-0.06676792","0.8487672","-0.01972311","-0.5241634","-0.52034","0.987942","0.4558356","0.5749723","-0.2547579","0.2984445","0.7179388","-0.6814714","0.978177","0.3100953","-0.6653176","0.1185278","-0.03994463","-0.7360082","-0.5546626","0.7913359","0.5292585","0.9195509","-0.08021344","-0.3670422","0.115205","-0.717105","0.7772421","0.3690187","0.6198817","0.01010994","0.7765125","0.1125738"
14:20:11:504","-0.5748246","0.9179971","0.2592108","-0.06678065","0.8487577","-0.01975157","-0.5241761","-0.5203398","0.9879419","0.4558368","0.57498","-0.2547563","0.2984384","0.7179358","-0.681474","0.9781764","0.3100962","-0.665323","0.1185225","-0.03995646","-0.7360035","-0.5546619","0.7913294","0.5292564","0.9195454","-0.08020809","-0.3670536","0.1152167","-0.7171097","0.7772335","0.369018","0.6198857","0.01011033","0.7765102","0.1125699"
14:20:11:525","-0.574824","0.917998","0.2592088","-0.066774","0.8487448","-0.019767","-0.5241975","-0.5203389","0.9879416","0.4558336","0.5749732","-0.25475","0.2984345","0.7179451","-0.6814756","0.9781746","0.3100926","-0.6653122","0.1185173","-0.03996387","-0.7360137","-0.5546484","0.7913386","0.5292653","0.91954","-0.08020355","-0.36707","0.1152101","-0.7170989","0.7772417","0.3690306","0.6198912","0.01011492","0.7765077","0.1125562"
14:20:11:543","-0.5748242","0.917997","0.259208","-0.06677835","0.8487456","-0.0197516","-0.5241959","-0.5203389","0.9879416","0.455833","0.5749766","-0.2547443","0.2984297","0.7179464","-0.6814779","0.9781737","0.3100924","-0.6653112","0.1185068","-0.03996596","-0.7360163","-0.5546651","0.7913332","0.5292603","0.9195458","-0.0802135","-0.3670512","0.1152173","-0.7171062","0.7772343","0.3690178","0.6198679","0.01012864","0.7765253","0.1125607"
14:20:11:563","-0.5748231","0.9179989","0.259206","-0.06680304","0.8487403","-0.01974484","-0.5242016","-0.5203362","0.9879403","0.4558325","0.5749753","-0.2547472","0.2984179","0.7179513","-0.6814801","0.9781728","0.3100917","-0.6653129","0.118507","-0.0399846","-0.7360137","-0.5546648","0.7913278","0.5292583","0.91954","-0.08021079","-0.367066","0.1152177","-0.7171078","0.7772282","0.3690204","0.6198788","0.01013778","0.7765173","0.112556"
14:20:11:583","-0.574823","0.9179993","0.2592064","-0.06680675","0.8487423","-0.01974481","-0.5241979","-0.5203369","0.9879407","0.4558322","0.5749804","-0.2547402","0.2984155","0.7179506","-0.6814808","0.9781724","0.3100914","-0.6653125","0.1185051","-0.03998807","-0.7360141","-0.5546632","0.7913339","0.5292532","0.9195409","-0.08022237","-0.3670626","0.1152128","-0.7170995","0.7772328","0.36901","0.6198606","0.01014321","0.7765332","0.1125452"
14:20:11:602","-0.574823","0.9179993","0.2592061","-0.06680172","0.8487396","-0.01975012","-0.5242028","-0.5203333","0.9879391","0.4558311","0.5749695","-0.2547509","0.2984083","0.7179586","-0.6814803","0.9781715","0.3100879","-0.6653041","0.1185133","-0.04000029","-0.7360198","-0.5546622","0.7913303","0.5292623","0.9195348","-0.08021575","-0.3670793","0.1152132","-0.7171033","0.7772291","0.3690232","0.6198678","0.01014736","0.7765276","0.1125425"
14:20:11:623","-0.5748236","0.9179976","0.2592052","-0.06677882","0.8487325","-0.01975633","-0.524217","-0.5203332","0.9879391","0.4558298","0.5749683","-0.2547464","0.2984067","0.7179618","-0.6814824","0.9781697","0.3100848","-0.6652959","0.1185086","-0.04001197","-0.7360272","-0.5546617","0.7913306","0.5292656","0.9195304","-0.0802329","-0.3670865","0.1152146","-0.7171029","0.7772288","0.3690284","0.6198645","0.01015713","0.7765294","0.1125478"
14:20:11:649","-0.5748237","0.9179971","0.2592047","-0.06677898","0.8487316","-0.01975053","-0.5242185","-0.5203318","0.9879384","0.4558313","0.5749615","-0.2547618","0.2984103","0.7179604","-0.6814829","0.9781699","0.310086","-0.665301","0.1185091","-0.04001599","-0.7360224","-0.5546708","0.7913275","0.5292641","0.9195338","-0.08023534","-0.3670763","0.1152172","-0.7171062","0.7772241","0.3690234","0.6198483","0.01017126","0.7765423","0.1125477"
14:20:11:670","-0.5748259","0.9179928","0.2592075","-0.06674114","0.8487427","-0.0197437","-0.5242056","-0.5203283","0.9879366","0.455833","0.5749575","-0.2547778","0.2984025","0.717961","-0.6814862","0.9781688","0.3100863","-0.6653047","0.1185008","-0.04003007","-0.7360196","-0.5546784","0.7913294","0.5292596","0.9195447","-0.08024605","-0.3670481","0.1152121","-0.7171044","0.7772254","0.3690114","0.6198338","0.01016618","0.7765549","0.1125412"
14:20:11:692","-0.5748244","0.9179952","0.2592043","-0.06675921","0.8487284","-0.01975046","-0.5242263","-0.5203298","0.9879372","0.4558352","0.574962","-0.2547809","0.2984093","0.7179536","-0.6814895","0.9781692","0.3100905","-0.6653211","0.1184933","-0.04004132","-0.7360054","-0.5546781","0.7913196","0.5292754","0.9195328","-0.08025609","-0.3670776","0.1152055","-0.7171093","0.7772143","0.3690389","0.6198608","0.01017829","0.7765353","0.1125264"
14:20:11:715","-0.5748224","0.918","0.2592044","-0.06676848","0.8487183","-0.01979636","-0.5242398","-0.5203283","0.9879364","0.4558368","0.5749701","-0.2547826","0.2983978","0.7179512","-0.6814895","0.978169","0.3100898","-0.6653205","0.1184968","-0.04004775","-0.7360051","-0.5546614","0.7913344","0.5292562","0.9195397","-0.08024944","-0.367064","0.1152004","-0.7170876","0.7772267","0.3690141","0.6198542","0.01017123","0.7765442","0.112502"
14:20:11:738","-0.5748231","0.9179981","0.259204","-0.06677433","0.8487244","-0.01976701","-0.5242302","-0.5203292","0.9879367","0.455838","0.574976","-0.254781","0.2983982","0.717947","-0.6814935","0.9781684","0.310092","-0.66533","0.1184851","-0.04005942","-0.7359977","-0.5546698","0.7913394","0.5292647","0.9195476","-0.08025368","-0.3670471","0.1151867","-0.717087","0.7772334","0.3690149","0.6198275","0.01016953","0.7765657","0.112501"
14:20:11:772","-0.5748227","0.9179993","0.2592041","-0.06678034","0.8487238","-0.01977362","-0.5242302","-0.5203273","0.987936","0.4558357","0.5749658","-0.2547835","0.2983957","0.7179554","-0.6814955","0.9781679","0.3100926","-0.6653352","0.1184845","-0.04007459","-0.7359922","-0.5546789","0.7913203","0.5292537","0.9195439","-0.08024626","-0.3670591","0.1151836","-0.7170972","0.7772123","0.3690067","0.6198376","0.01017401","0.7765604","0.1124809"
14:20:11:793","-0.5748219","0.9180001","0.2592015","-0.06677929","0.8487096","-0.01978429","-0.524253","-0.5203274","0.987936","0.4558355","0.5749673","-0.254781","0.2983941","0.7179556","-0.6814971","0.9781675","0.310093","-0.6653386","0.1184819","-0.0400826","-0.7359892","-0.5546629","0.7913301","0.5292655","0.9195327","-0.08025501","-0.3670826","0.1151926","-0.7170866","0.7772186","0.369023","0.6198513","0.0101793","0.7765513","0.1124675"
14:20:11:815","-0.5748214","0.918002","0.2592035","-0.06679011","0.8487166","-0.01979471","-0.5242398","-0.5203262","0.9879355","0.4558342","0.5749642","-0.2547797","0.298389","0.7179607","-0.6815017","0.9781657","0.3100923","-0.6653408","0.1184728","-0.04010636","-0.7359872","-0.5546787","0.7913296","0.5292543","0.9195471","-0.08025877","-0.3670466","0.115189","-0.7170882","0.7772168","0.3689968","0.6198156","0.01017642","0.776581","0.1124594"
14:20:11:836","-0.5748207","0.9180044","0.2592052","-0.06678966","0.8487166","-0.01982394","-0.5242387","-0.5203242","0.9879346","0.4558345","0.5749661","-0.2547827","0.298379","0.7179622","-0.6815025","0.9781656","0.3100927","-0.6653451","0.1184756","-0.04011722","-0.7359823","-0.5546736","0.7913321","0.5292667","0.9195393","-0.08026276","-0.3670641","0.1151926","-0.7170835","0.7772154","0.3690122","0.6198196","0.01019211","0.7765804","0.1124412"
14:20:11:857","-0.574819","0.9180088","0.2592061","-0.06680463","0.8487127","-0.01985951","-0.5242418","-0.5203257","0.9879353","0.4558347","0.5749734","-0.2547747","0.2983786","0.7179594","-0.6815043","0.9781647","0.3100919","-0.6653441","0.1184717","-0.0401261","-0.7359836","-0.5546715","0.791333","0.5292693","0.9195359","-0.08026858","-0.3670737","0.1151864","-0.7170812","0.7772162","0.3690147","0.6198161","0.01019163","0.7765845","0.1124325"
14:20:11:879","-0.5748184","0.9180101","0.2592061","-0.06681307","0.8487121","-0.01986464","-0.5242414","-0.5203267","0.9879359","0.4558311","0.5749592","-0.2547704","0.2983896","0.7179677","-0.6815057","0.9781641","0.3100914","-0.6653457","0.118473","-0.04014075","-0.7359809","-0.5546653","0.7913376","0.5292656","0.9195356","-0.0802599","-0.3670768","0.115185","-0.7170748","0.7772199","0.3690107","0.6198104","0.01019856","0.7765895","0.1124273"
14:20:11:911","-0.5748187","0.9180095","0.2592064","-0.06681354","0.8487152","-0.01985785","-0.5242366","-0.5203242","0.9879349","0.4558275","0.5749528","-0.2547644","0.2983776","0.71798","-0.6815068","0.9781634","0.3100905","-0.665345","0.1184733","-0.04015057","-0.735981","-0.5546742","0.7913321","0.5292628","0.9195375","-0.08026437","-0.3670651","0.1152034","-0.7170806","0.7772099","0.3690007","0.619798","0.01020209","0.7766005","0.1124188"
14:20:11:944","-0.5748177","0.9180118","0.2592056","-0.0668467","0.8487169","-0.01984648","-0.5242301","-0.5203227","0.9879344","0.4558274","0.5749484","-0.2547702","0.2983755","0.7179824","-0.6815096","0.9781626","0.3100909","-0.6653518","0.1184732","-0.04017306","-0.7359737","-0.5546796","0.7913289","0.5292634","0.9195321","-0.08027673","-0.3670741","0.1152097","-0.7170841","0.7772045","0.3689983","0.6197902","0.01020669","0.7766076","0.1124145"
14:20:11:982","-0.5748178","0.9180108","0.2592038","-0.06684747","0.8487126","-0.01983291","-0.5242376","-0.5203187","0.9879323","0.455829","0.5749459","-0.2547857","0.2983638","0.7179837","-0.6815147","0.9781613","0.3100924","-0.6653591","0.1184571","-0.04018819","-0.7359688","-0.5546666","0.7913352","0.52926","0.919526","-0.08028209","-0.3670873","0.1152105","-0.7170726","0.7772073","0.3689965","0.6197923","0.01021228","0.7766082","0.1123963"
14:20:12:004","-0.5748166","0.9180151","0.259208","-0.06687568","0.8487278","-0.01985238","-0.5242085","-0.5203156","0.987931","0.4558257","0.5749347","-0.2547867","0.2983548","0.717996","-0.6815166","0.9781615","0.3100944","-0.6653691","0.1184572","-0.04020176","-0.7359591","-0.5546957","0.7913263","0.5292538","0.9195431","-0.08030269","-0.3670451","0.1151953","-0.7170793","0.7771969","0.3689757","0.6197597","0.0102169","0.7766373","0.1123751"
14:20:12:025","-0.5748162","0.9180157","0.2592068","-0.06687738","0.8487216","-0.0198583","-0.5242182","-0.520317","0.9879318","0.4558243","0.5749354","-0.2547778","0.2983572","0.7179976","-0.6815203","0.9781595","0.3100927","-0.6653669","0.1184487","-0.04021944","-0.7359615","-0.5546702","0.7913408","0.5292784","0.919522","-0.08031388","-0.3670923","0.1152058","-0.7170651","0.7772075","0.3690098","0.6197894","0.01021856","0.7766161","0.1123583"
14:20:12:067","-0.5748163","0.9180158","0.2592077","-0.06687301","0.8487236","-0.01986398","-0.5242152","-0.5203159","0.9879315","0.4558212","0.5749218","-0.2547787","0.2983597","0.7180071","-0.6815205","0.9781597","0.3100932","-0.6653699","0.1184511","-0.04022492","-0.735958","-0.5546792","0.7913331","0.5292648","0.9195257","-0.08031026","-0.3670828","0.1152108","-0.7170685","0.7771964","0.3689912","0.619773","0.0102322","0.7766306","0.1123478"
14:20:12:093","-0.5748177","0.9180124","0.2592075","-0.06684469","0.8487227","-0.01985606","-0.5242206","-0.5203156","0.9879313","0.4558213","0.5749192","-0.2547819","0.2983607","0.7180076","-0.6815228","0.978159","0.3100933","-0.6653731","0.1184474","-0.04023766","-0.735955","-0.554679","0.7913342","0.5292743","0.9195209","-0.08031985","-0.3670885","0.1152238","-0.7170701","0.7771946","0.3689996","0.6197771","0.01023148","0.7766278","0.1123429"
14:20:12:120","-0.5748153","0.9180177","0.2592065","-0.06687211","0.8487123","-0.01988776","-0.5242328","-0.5203139","0.9879307","0.4558188","0.5749189","-0.2547741","0.2983483","0.7180158","-0.6815243","0.9781576","0.3100909","-0.6653712","0.1184537","-0.04026296","-0.7359543","-0.5546847","0.791326","0.5292734","0.9195194","-0.08032183","-0.3670913","0.1152248","-0.7170748","0.7771842","0.3689991","0.6197778","0.01023703","0.776629","0.1123317"
14:20:12:153","-0.5748159","0.9180152","0.2592039","-0.06686682","0.8487069","-0.01986314","-0.5242431","-0.5203136","0.9879305","0.4558176","0.5749176","-0.2547706","0.2983459","0.7180192","-0.681526","0.9781568","0.3100902","-0.6653695","0.1184478","-0.04026752","-0.7359566","-0.554663","0.7913476","0.5292719","0.9195135","-0.08032821","-0.3671041","0.1152271","-0.7170523","0.7772037","0.3689949","0.6197593","0.01024613","0.7766445","0.1123233"
14:20:12:205","-0.5748141","0.9180201","0.2592053","-0.06688404","0.8487051","-0.01990147","-0.5242425","-0.5203134","0.9879304","0.4558188","0.5749116","-0.2547815","0.2983539","0.7180167","-0.6815294","0.9781555","0.3100899","-0.66537","0.1184372","-0.04027846","-0.7359572","-0.5546852","0.7913281","0.5292621","0.9195164","-0.08033143","-0.3670955","0.115229","-0.7170694","0.7771828","0.3689805","0.6197494","0.01025192","0.7766531","0.1123202"
14:20:12:227","-0.5748131","0.9180236","0.2592079","-0.06689661","0.8487101","-0.01992899","-0.5242317","-0.5203099","0.9879289","0.4558169","0.5749035","-0.2547862","0.2983425","0.7180262","-0.6815287","0.9781567","0.3100926","-0.665385","0.1184532","-0.04029691","-0.7359401","-0.5546784","0.7913474","0.5292777","0.9195257","-0.0803363","-0.3670712","0.1152279","-0.7170537","0.7771999","0.3689922","0.6197404","0.01026138","0.7766614","0.1123095"
14:20:12:261","-0.5748129","0.9180245","0.2592094","-0.06689668","0.848714","-0.01993938","-0.524225","-0.5203117","0.9879298","0.4558157","0.5749049","-0.2547768","0.2983467","0.7180268","-0.6815315","0.9781559","0.3100928","-0.6653866","0.1184437","-0.04030428","-0.7359397","-0.5546826","0.791344","0.5292808","0.919521","-0.08035237","-0.3670796","0.1152292","-0.7170571","0.7771944","0.3689883","0.6197267","0.01024619","0.7766752","0.1122927"
