"Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
14:30:34:019","-0.03008982","1.660058","-0.1000469","-0.1693966","0.0341772","-0.005353889","-0.9849406","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.1965306","1.093469","0.1695971","-0.9890611","0.1203171","-0.01686219","-0.0836539","-0.4656891","1.087105","0.2219655","0.6919121","-0.01560364","0.705615","0.152059"
14:30:34:044","-0.0304833","1.660014","-0.09980118","-0.1699517","0.03377835","-0.005599645","-0.9848574","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.196836","1.093453","0.1696394","-0.9890617","0.1203143","-0.01682861","-0.08365805","-0.4660335","1.087048","0.2222733","0.6919362","-0.01559829","0.7055914","0.1520595"
14:30:34:065","-0.03082973","1.659993","-0.09964719","-0.1703217","0.03358119","-0.00590946","-0.9847984","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.1972289","1.093519","0.1696769","-0.9890583","0.1203308","-0.0170233","-0.08363438","-0.466481","1.08707","0.2224705","0.6917973","-0.0156282","0.7057276","0.1520564"
14:30:34:088","-0.03113409","1.659934","-0.09957802","-0.1705336","0.03337662","-0.005880012","-0.9847689","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.197442","1.093495","0.169726","-0.9890573","0.120335","-0.01707407","-0.08362821","-0.4667006","1.087019","0.2226418","0.6917611","-0.01563609","0.7057632","0.1520555"
14:30:34:109","-0.03146349","1.659945","-0.09944007","-0.1710372","0.03288653","-0.00605635","-0.9846969","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.1974483","1.093418","0.1698574","-0.9890631","0.1203073","-0.01674494","-0.08366828","-0.4666747","1.086919","0.2230711","0.6919959","-0.01558549","0.7055327","0.1520608"
14:30:34:146","-0.03191748","1.660022","-0.09909767","-0.1713944","0.03214971","-0.006340676","-0.9846574","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.1974928","1.09354","0.1699244","-0.9890678","0.1202837","-0.01646778","-0.08370204","-0.4667507","1.086986","0.2236042","0.6921934","-0.01554296","0.705339","0.1520651"
14:30:34:170","-0.03219139","1.660072","-0.09888446","-0.1713512","0.03187707","-0.006487332","-0.9846728","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.1982113","1.093628","0.1698598","-0.9890593","0.1203262","-0.01696882","-0.08364102","-0.4676359","1.086985","0.2237449","0.6918361","-0.01561991","0.7056896","0.1520571"
14:30:34:192","-0.03246472","1.660101","-0.09867939","-0.1712247","0.0316498","-0.006686827","-0.9847008","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.1983747","1.093511","0.1700235","-0.9890586","0.1203292","-0.01700545","-0.08363657","-0.4677981","1.086829","0.2240748","0.69181","-0.01562552","0.7057151","0.1520567"
14:30:34:234","-0.03292965","1.660194","-0.09829152","-0.1710655","0.03108221","-0.007193113","-0.984743","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.1982874","1.093443","0.1703328","-0.9890655","0.1202947","-0.01659764","-0.08368611","-0.4676796","1.086727","0.2247772","0.6921009","-0.01556291","0.7054299","0.1520632"
14:30:34:258","-0.03320993","1.660207","-0.09798864","-0.1706715","0.03047634","-0.00772305","-0.9848263","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.198648","1.093472","0.1705897","-0.9890664","0.1202908","-0.01655213","-0.08369169","-0.4681269","1.086676","0.225478","0.6921335","-0.01555588","0.7053981","0.1520639"
14:30:34:282","-0.03346457","1.660156","-0.09783357","-0.1705169","0.03058197","-0.00811383","-0.9848467","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.1993763","1.093293","0.1705019","-0.9890531","0.1203554","-0.01731616","-0.08359871","-0.469015","1.086408","0.2254264","0.6915882","-0.01567336","0.7059326","0.1520518"
14:30:34:312","-0.03373951","1.660079","-0.09763753","-0.1710868","0.03040103","-0.008567908","-0.9847496","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.1993011","1.093166","0.1707945","-0.9890586","0.1203299","-0.01701353","-0.08363565","-0.4688562","1.086281","0.2258816","0.6918044","-0.01562679","0.7057209","0.1520566"
14:30:34:351","-0.03414207","1.659954","-0.09739599","-0.1724064","0.03033737","-0.009373462","-0.984514","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.1995418","1.093244","0.1707874","-0.9890575","0.1203351","-0.01707559","-0.08362796","-0.469131","1.086328","0.226012","0.6917599","-0.01563629","0.7057642","0.1520556"
14:30:34:374","-0.03441655","1.659796","-0.09740368","-0.1737267","0.02970507","-0.009631827","-0.9842986","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.1993457","1.093389","0.1709169","-0.9890659","0.1202936","-0.01658356","-0.08368789","-0.4688938","1.086449","0.2265306","0.692111","-0.01556069","0.70542","0.1520633"
14:30:34:396","-0.03464874","1.659645","-0.09745777","-0.1748687","0.02862632","-0.01017322","-0.9841229","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.1991802","1.093461","0.1706711","-0.9890743","0.1202497","-0.01606535","-0.08375092","-0.4687776","1.08644","0.2269737","0.6924803","-0.01548113","0.7050573","0.1520715"
14:30:34:454","-0.03512635","1.659816","-0.09743825","-0.1749179","0.02772948","-0.01200915","-0.9841192","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.1992123","1.093563","0.1702043","-0.9890754","0.120245","-0.01600896","-0.08375785","-0.4689991","1.086414","0.2272374","0.6925207","-0.01547235","0.7050177","0.1520724"
14:30:34:481","-0.03548361","1.65999","-0.09742826","-0.1743903","0.02765271","-0.01272765","-0.984206","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.1999638","1.093757","0.1696336","-0.9890575","0.1203342","-0.01706532","-0.08362932","-0.4700794","1.086473","0.2268246","0.6917673","-0.01563476","0.705757","0.1520556"
14:30:34:513","-0.03605778","1.660349","-0.09733757","-0.1723246","0.02879683","-0.01367129","-0.9845243","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.2009383","1.093693","0.16929","-0.9890357","0.1204378","-0.01829065","-0.08348022","-0.4712098","1.086383","0.2259282","0.6908924","-0.01582314","0.7066135","0.1520362"
14:30:34:559","-0.0372963","1.661208","-0.09696671","-0.1655002","0.03267211","-0.01597466","-0.985539","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.2029069","1.093457","0.1691746","-0.9889845","0.120656","-0.02087946","-0.08316469","-0.473254","1.086261","0.2237888","0.6890403","-0.01622114","0.7084196","0.1519944"
14:30:34:601","-0.03788191","1.661274","-0.09728688","-0.1644827","0.03424867","-0.01591173","-0.9856568","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.2016961","1.092538","0.1725425","-0.9890239","0.1204907","-0.01891692","-0.08340394","-0.4711132","1.085744","0.2260947","0.6904449","-0.01591935","0.7070508","0.1520262"
14:30:34:621","-0.03821649","1.661233","-0.09751752","-0.1644522","0.03422577","-0.01604182","-0.9856606","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.2013622","1.092431","0.1731357","-0.9890547","0.1203484","-0.01723202","-0.08360891","-0.4702305","1.085789","0.2267628","0.6916484","-0.01566035","0.7058735","0.152053"
14:30:34:646","-0.03857582","1.661139","-0.09775147","-0.1645197","0.0340892","-0.01632324","-0.9856494","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.2014579","1.092456","0.173066","-0.9890574","0.1203362","-0.0170886","-0.08362649","-0.4702857","1.085822","0.2267904","0.6917506","-0.01563838","0.7057734","0.1520554"
14:30:34:673","-0.03895908","1.661062","-0.09807253","-0.1646106","0.0342844","-0.01689561","-0.9856178","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.2018205","1.092409","0.1728008","-0.9890522","0.120361","-0.01738087","-0.08359094","-0.4706858","1.085767","0.2264589","0.6915422","-0.01568322","0.7059776","0.1520507"
14:30:34:699","-0.03928992","1.660891","-0.09852368","-0.1658979","0.03400572","-0.01750977","-0.9854009","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.2015106","1.092395","0.1728212","-0.9890608","0.1203187","-0.01688205","-0.08365159","-0.4702708","1.085781","0.2266656","0.691898","-0.01560653","0.7056289","0.1520586"
14:30:34:721","-0.03976966","1.660405","-0.09924358","-0.1702802","0.03301223","-0.01830308","-0.9846725","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.2010205","1.092601","0.1724231","-0.9890737","0.1202527","-0.01610038","-0.08374662","-0.469754","1.085957","0.2269046","0.6924556","-0.01548648","0.705082","0.1520709"
14:30:34:743","-0.04021821","1.659526","-0.1000102","-0.1771393","0.03330865","-0.01885716","-0.9834413","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.2021629","1.093225","0.1702544","-0.9890506","0.1203682","-0.01746495","-0.08358074","-0.4712621","1.086468","0.2246465","0.6914821","-0.01569626","0.7060366","0.1520494"
14:30:34:767","-0.04072136","1.658517","-0.1007736","-0.1847375","0.03565118","-0.01828074","-0.9819709","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.2034847","1.093887","0.1678295","-0.9890063","0.1205667","-0.01981923","-0.08329389","-0.472801","1.087195","0.2206889","0.6897994","-0.01605814","0.7076805","0.1520116"
14:30:34:789","-0.04117431","1.657474","-0.1019112","-0.1972916","0.04175989","-0.0173819","-0.9793008","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.205994","1.094495","0.165366","-0.9889159","0.1209101","-0.02390853","-0.08279467","-0.4752774","1.08814","0.2142927","0.6868672","-0.01668649","0.7105267","0.1519439"
14:30:34:812","-0.04204667","1.655944","-0.1035872","-0.2132057","0.04899811","-0.01388056","-0.9756792","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.2064426","1.096156","0.1635597","-0.9888654","0.1210784","-0.02592058","-0.08254866","-0.4746337","1.090609","0.2072096","0.6854202","-0.01699563","0.7119228","0.1519096"
14:30:34:847","-0.04331969","1.654261","-0.1049607","-0.229825","0.0596368","-0.01089346","-0.971342","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.2089954","1.097765","0.16051","-0.9887543","0.1214054","-0.0298505","-0.08206656","-0.4758792","1.093246","0.1965244","0.6825855","-0.01759932","0.7146411","0.1518409"
14:30:34:870","-0.04410969","1.65278","-0.1055533","-0.2389558","0.0680592","-0.01179836","-0.9685705","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.2055192","1.099196","0.16199","-0.988849","0.1211288","-0.02652683","-0.08247417","-0.4695882","1.0962","0.1917615","0.6849836","-0.0170888","0.7123429","0.1518992"
14:30:34:918","-0.04515865","1.652006","-0.1053593","-0.2412505","0.07478946","-0.01373544","-0.9674792","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.2020215","1.099038","0.1641","-0.988909","0.1209339","-0.0241936","-0.08275971","-0.4641129","1.097159","0.1891071","0.6866625","-0.01673035","0.7107246","0.151939"
14:30:34:962","-0.04721963","1.649654","-0.105155","-0.2487479","0.09550503","-0.01665113","-0.9637043","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.2129608","1.098496","0.1604851","-0.9884128","0.1222071","-0.03957932","-0.08086791","-0.4741902","1.097419","0.1730122","0.6755193","-0.01909263","0.7213238","0.1516602"
14:30:34:984","-0.04826019","1.648488","-0.1046793","-0.2493125","0.1073092","-0.01807216","-0.9622897","-0.3576352","1.159549","0.4393137","-0.4094008","0.5088703","-0.5003961","-0.5683712","-0.5746998","1.167762","0.4482467","-0.6606303","0.08392236","0.06534516","-0.7431384","-0.204716","1.097276","0.1700355","-0.9887527","0.12141","-0.02990727","-0.08205952","-0.4601287","1.098792","0.1741287","0.6825443","-0.01760792","0.7146804","0.1518398"
