"Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
12:46:38:207","-0.6820685","1.405214","0.9865401","0.04157566","-0.93546","-0.3131652","-0.1584727","-0.3506349","1.170579","0.7377257","-0.6306648","-0.2513833","0.1663291","-0.7151244","-0.2714131","1.167917","0.771044","0.2790678","-0.723965","0.5978583","0.2013983","-0.3779157","0.9661411","0.8284904","-0.462796","0.008815147","0.8780804","-0.121315","-0.2888214","0.9700438","0.6961095","0.417257","0.1295271","-0.8979137","-0.05357873"
12:46:38:225","-0.6820076","1.405216","0.9865173","0.04157703","-0.9353821","-0.3132959","-0.1586738","-0.3506387","1.170578","0.7377209","-0.6306464","-0.2513981","0.1663389","-0.7151332","-0.2714216","1.167896","0.7710653","0.279067","-0.7239721","0.5978552","0.2013833","-0.3778959","0.966128","0.8284112","-0.4627655","0.008815928","0.8780965","-0.1213146","-0.2889532","0.9700047","0.6961212","0.4172238","0.1295145","-0.8979302","-0.05358879"
12:46:38:242","-0.6819819","1.405205","0.9865143","0.04153193","-0.9353835","-0.3132781","-0.1587124","-0.3506414","1.170577","0.7377181","-0.6306354","-0.2514108","0.1663481","-0.7151362","-0.2714136","1.167893","0.7710599","0.2790533","-0.7239758","0.597855","0.2013896","-0.3778534","0.9661399","0.82822","-0.4625716","0.008802118","0.8781963","-0.1213324","-0.2890058","0.9699924","0.6959503","0.4170531","0.1295165","-0.8980078","-0.05361241"
12:46:38:258","-0.6819562","1.405197","0.9865029","0.04152992","-0.9353539","-0.3133387","-0.1587677","-0.3506418","1.170576","0.7377172","-0.6306325","-0.2514139","0.1663537","-0.7151365","-0.2714173","1.167882","0.7710698","0.2790524","-0.7239655","0.5978662","0.2013946","-0.3778134","0.9661282","0.8282493","-0.4625706","0.008808598","0.8781958","-0.1213414","-0.2890391","0.9699721","0.6960266","0.4170735","0.1295095","-0.8979988","-0.05362213"
12:46:38:276","-0.6819479","1.405191","0.986506","0.04156173","-0.9353663","-0.3133039","-0.1587547","-0.3506415","1.170575","0.7377154","-0.6306272","-0.2514125","0.1663572","-0.7151408","-0.2714261","1.167864","0.7710924","0.2790677","-0.7239652","0.5978579","0.2013991","-0.3778179","0.9661328","0.8281384","-0.4624686","0.008798067","0.8782493","-0.1213426","-0.2890946","0.9699633","0.6959254","0.416974","0.1294898","-0.8980476","-0.05362866"
12:46:38:292","-0.6819347","1.405181","0.9864891","0.04157086","-0.9353396","-0.3133469","-0.158825","-0.3506438","1.170577","0.7377173","-0.6306316","-0.2514241","0.1663553","-0.7151333","-0.2714156","1.167864","0.7710974","0.2790595","-0.7239697","0.5978571","0.2013968","-0.3777582","0.966132","0.8282474","-0.4625727","0.008820008","0.8781942","-0.1213438","-0.2890362","0.9699457","0.6960872","0.4170674","0.1295052","-0.8980029","-0.05361196"
12:46:38:309","-0.6819135","1.405171","0.9864775","0.04163421","-0.9353646","-0.3132634","-0.1588259","-0.3506477","1.170577","0.7377164","-0.6306252","-0.2514384","0.1663516","-0.7151348","-0.2714026","1.167873","0.7710977","0.2790833","-0.7239773","0.5978425","0.2013801","-0.3777795","0.9661314","0.8281089","-0.4624585","0.008791947","0.8782541","-0.1213459","-0.2891064","0.9699445","0.6959472","0.4169642","0.1294985","-0.8980505","-0.0536333"
12:46:38:335","-0.681915","1.405143","0.9864402","0.0416692","-0.9353261","-0.3133374","-0.1588976","-0.3506499","1.170578","0.7377163","-0.6306227","-0.2514476","0.1663507","-0.715134","-0.2714105","1.16785","0.7711268","0.2790823","-0.7239813","0.5978351","0.2013888","-0.3776942","0.9661295","0.8282189","-0.4625562","0.008801146","0.8782012","-0.1213577","-0.2889892","0.9699522","0.6960809","0.4170635","0.129536","-0.8980005","-0.05360878"
12:46:38:362","-0.6819037","1.405114","0.9863738","0.04178724","-0.9353035","-0.313327","-0.1590204","-0.3506515","1.170577","0.7377143","-0.6306163","-0.2514601","0.1663681","-0.7151312","-0.2714092","1.167847","0.7711349","0.2790944","-0.7239754","0.5978372","0.2013869","-0.3776765","0.9661175","0.8281322","-0.4625655","0.00879888","0.8781953","-0.1213635","-0.2890186","0.969918","0.6960435","0.4170734","0.1295375","-0.8979952","-0.05361724"
12:46:38:395","-0.6819029","1.4051","0.9863545","0.04192511","-0.9353571","-0.3131808","-0.1589566","-0.3506554","1.170576","0.7377118","-0.6306047","-0.2514745","0.1663686","-0.7151362","-0.2714073","1.167848","0.7711458","0.2790944","-0.7239775","0.5978352","0.201385","-0.3776953","0.9661115","0.8279424","-0.462324","0.008771627","0.8783224","-0.1213652","-0.2891402","0.9699094","0.6958548","0.4168395","0.1295266","-0.8981039","-0.05363914"
12:46:38:429","-0.681932","1.405079","0.9863105","0.04205516","-0.9353751","-0.313105","-0.1589655","-0.3506591","1.170575","0.737708","-0.6305907","-0.251495","0.1663881","-0.7151368","-0.2713878","1.167867","0.7711385","0.2791069","-0.7239725","0.5978374","0.2013793","-0.3776276","0.966122","0.8280874","-0.462402","0.008784855","0.8782793","-0.1213796","-0.2890746","0.9699222","0.696038","0.4169312","0.1295353","-0.8980609","-0.053627"
12:46:38:454","-0.6819793","1.405072","0.9862502","0.04212821","-0.9354167","-0.3130054","-0.1588979","-0.350659","1.170575","0.7377083","-0.630592","-0.2514957","0.1663897","-0.715135","-0.2713853","1.167862","0.7711536","0.2791157","-0.723973","0.597829","0.20139","-0.3776729","0.9661145","0.827997","-0.46231","0.008781422","0.8783265","-0.1213884","-0.2891291","0.9699353","0.6959242","0.4168595","0.1295366","-0.8980941","-0.05362409"
12:46:38:473","-0.6820428","1.405059","0.9861947","0.04213465","-0.9354942","-0.3128254","-0.1587942","-0.3506644","1.170575","0.7377062","-0.6305798","-0.2515155","0.1663862","-0.7151396","-0.2713862","1.167864","0.7711508","0.2791309","-0.7239702","0.597824","0.2013943","-0.3777266","0.9661236","0.8279791","-0.4622817","0.008776475","0.8783417","-0.1213869","-0.2891798","0.969945","0.6959039","0.4168182","0.1295381","-0.8981125","-0.05363387"
12:46:38:492","-0.6820833","1.405031","0.9861729","0.04217786","-0.9354848","-0.3128239","-0.1588406","-0.3506634","1.170576","0.737708","-0.6305873","-0.2515151","0.1663903","-0.7151323","-0.2713932","1.167855","0.771163","0.2791288","-0.7239708","0.5978213","0.2014028","-0.3777266","0.9661139","0.8281449","-0.4624399","0.00879633","0.8782558","-0.1214052","-0.2890974","0.9699385","0.6960799","0.4169782","0.1295544","-0.8980377","-0.05360485"
12:46:38:511","-0.6821077","1.405005","0.9861498","0.04217935","-0.9354603","-0.312849","-0.158935","-0.3506688","1.170576","0.7377069","-0.6305776","-0.2515312","0.166376","-0.7151385","-0.2714036","1.167852","0.7711797","0.2791569","-0.7239656","0.5978199","0.2013866","-0.3777178","0.9660981","0.8281822","-0.4625062","0.00880067","0.8782219","-0.1213947","-0.2890273","0.9699206","0.696128","0.4170438","0.1295551","-0.8980073","-0.05360195"
12:46:38:531","-0.6821126","1.40499","0.9861197","0.04232007","-0.9354526","-0.3127105","-0.1592152","-0.3506743","1.170578","0.7377077","-0.6305752","-0.2515542","0.1663713","-0.7151335","-0.2713966","1.167852","0.771185","0.2791567","-0.7239597","0.5978251","0.2013928","-0.3776585","0.9660994","0.8282458","-0.4626321","0.008811026","0.8781526","-0.1214166","-0.2889339","0.9699199","0.6962438","0.4171647","0.1295826","-0.8979497","-0.05355903"
12:46:38:554","-0.6821266","1.404968","0.9860599","0.04248579","-0.9354171","-0.3126457","-0.159507","-0.3505956","1.170584","0.7377399","-0.6306887","-0.251315","0.1664238","-0.7151054","-0.2713974","1.167845","0.7712005","0.2791579","-0.7239548","0.5978276","0.2014013","-0.37758","0.966108","0.8282604","-0.4626335","0.008797314","0.8781503","-0.1214292","-0.2888789","0.9699265","0.6963118","0.4171754","0.1295744","-0.8979459","-0.05355491"
12:46:38:575","-0.6821439","1.40495","0.9859914","0.04262744","-0.9353797","-0.312633","-0.159713","-0.3505974","1.170584","0.7377375","-0.6306809","-0.2513263","0.1664346","-0.7151058","-0.2713802","1.167864","0.7711775","0.2791569","-0.7239509","0.5978339","0.2013982","-0.3776434","0.9660754","0.8281665","-0.462693","0.008867199","0.8781481","-0.1212126","-0.2889335","0.969913","0.6962113","0.4170925","0.1295625","-0.8979857","-0.05356622"
12:46:38:596","-0.6821537","1.404947","0.9859508","0.04272227","-0.9354128","-0.3124093","-0.1599318","-0.3506043","1.170585","0.7377358","-0.6306682","-0.2513424","0.1664131","-0.7151163","-0.2714078","1.167847","0.7711955","0.2791574","-0.7239521","0.597832","0.2013987","-0.3775924","0.9660808","0.8281008","-0.4626789","0.008870561","0.878155","-0.1212171","-0.2889158","0.9699364","0.6961678","0.4170968","0.1295585","-0.8979847","-0.05355997"
12:46:38:618","-0.6821636","1.404928","0.9859039","0.04287859","-0.9354425","-0.3121821","-0.1601597","-0.3505836","1.170615","0.737698","-0.6307958","-0.2511501","0.1659138","-0.7151873","-0.2714085","1.167861","0.7711631","0.2791595","-0.7239427","0.5978419","0.2014004","-0.3775474","0.9660951","0.8281361","-0.4626691","0.008861843","0.8781561","-0.1212476","-0.2889701","0.9699277","0.6962669","0.4170843","0.1295595","-0.89799","-0.05356323"
12:46:38:645","-0.6821902","1.404908","0.9858654","0.04301415","-0.9354835","-0.3118753","-0.1604815","-0.3505837","1.170614","0.7376969","-0.6307922","-0.2511496","0.1659145","-0.7151905","-0.2714437","1.167827","0.771188","0.2791549","-0.7239451","0.597841","0.2014005","-0.3774554","0.966113","0.8281688","-0.463215","0.008712004","0.8778534","-0.1213668","-0.2888845","0.969925","0.6963228","0.4171805","0.1295558","-0.8979474","-0.05353924"
12:46:38:666","-0.6822253","1.40488","0.9858176","0.04299344","-0.9355146","-0.311649","-0.1607452","-0.3505858","1.170615","0.737697","-0.6307926","-0.2511668","0.1659265","-0.7151814","-0.2714513","1.167826","0.7711715","0.2791519","-0.7239419","0.5978458","0.2014021","-0.3774467","0.9661078","0.828168","-0.4632153","0.008715999","0.8778527","-0.1213696","-0.2889541","0.9698869","0.6963785","0.4171842","0.1295553","-0.8979456","-0.05354299"
12:46:38:688","-0.6822565","1.404856","0.9857525","0.04303792","-0.9355435","-0.3112687","-0.1613007","-0.3506829","1.170569","0.7377718","-0.6306301","-0.2516635","0.1662357","-0.7150782","-0.2714479","1.167834","0.7711511","0.2791606","-0.7239319","0.5978485","0.2014178","-0.37738","0.9660982","0.8282937","-0.463462","0.00874472","0.8777227","-0.121365","-0.2888216","0.9698792","0.6965624","0.4174575","0.129565","-0.8978195","-0.05350226"
12:46:38:710","-0.6822804","1.404832","0.9856696","0.04300744","-0.9356625","-0.3107812","-0.1615583","-0.3506867","1.17057","0.7377732","-0.630631","-0.2516775","0.1662266","-0.7150747","-0.2714392","1.167849","0.7711384","0.2791708","-0.7239324","0.5978469","0.201407","-0.3773653","0.9660807","0.8280301","-0.462624","0.008616528","0.878148","-0.1214965","-0.2890393","0.9698861","0.6963045","0.4171313","0.1295362","-0.8979726","-0.05354479"
12:46:38:729","-0.6823385","1.404819","0.985578","0.04307959","-0.9359204","-0.309774","-0.1619793","-0.3506864","1.17057","0.7377709","-0.6306244","-0.2516772","0.1662334","-0.715079","-0.2714373","1.167852","0.7711407","0.2791608","-0.7239333","0.5978457","0.2014207","-0.3773732","0.9660722","0.8281004","-0.4626896","0.008612098","0.8781123","-0.1215052","-0.2889779","0.9698974","0.6963726","0.4172009","0.1295519","-0.8979393","-0.05352512"
12:46:38:748","-0.6823599","1.404771","0.9854759","0.04335689","-0.936023","-0.309249","-0.1623149","-0.3506862","1.17057","0.7377738","-0.6306344","-0.251682","0.1662368","-0.7150676","-0.27144","1.167855","0.7711445","0.2791568","-0.7239276","0.5978557","0.2014173","-0.3774914","0.9660616","0.8281971","-0.4625928","0.008608161","0.8781627","-0.121508","-0.2890907","0.9698981","0.6964524","0.4171055","0.1295355","-0.8979844","-0.05355164"
12:46:38:770","-0.6823997","1.404691","0.9853459","0.04345774","-0.9361951","-0.3082083","-0.163272","-0.3506904","1.170572","0.7377741","-0.6306314","-0.2516968","0.1662286","-0.715067","-0.2714342","1.167868","0.7711373","0.2791562","-0.7239302","0.5978512","0.2014223","-0.3772436","0.9660236","0.8285652","-0.4632302","0.00868544","0.8778281","-0.1214917","-0.2885116","0.9698765","0.6968849","0.4177677","0.1295668","-0.8976781","-0.05344916"
12:46:38:792","-0.6823792","1.404591","0.9852215","0.04361349","-0.9362451","-0.3076038","-0.1640817","-0.350638","1.170582","0.7376972","-0.6304439","-0.2516387","0.1664276","-0.7152065","-0.2714443","1.167875","0.7711334","0.2791663","-0.7239298","0.5978522","0.2014067","-0.3772948","0.9659805","0.8284865","-0.4631105","0.008658997","0.8778899","-0.1215056","-0.2887298","0.9698459","0.6968872","0.4176468","0.1295604","-0.8977339","-0.05347259"
12:46:38:811","-0.6822758","1.404445","0.9850416","0.04433207","-0.9362185","-0.3066271","-0.1658596","-0.3506356","1.170581","0.7376948","-0.6304395","-0.2516324","0.1664397","-0.7152099","-0.2714559","1.167872","0.7711442","0.2791553","-0.7239395","0.5978467","0.2014032","-0.3769674","0.9659733","0.8289645","-0.4637901","0.009055742","0.8775232","-0.1215329","-0.2880711","0.969844","0.6974631","0.4184521","0.1296203","-0.8973579","-0.05334305"
12:46:38:836","-0.6821111","1.404317","0.9849071","0.04529529","-0.9363999","-0.3053926","-0.1668498","-0.3506373","1.170582","0.7376963","-0.6304438","-0.2516455","0.1664457","-0.7152001","-0.2714748","1.167845","0.7711712","0.2791454","-0.7239388","0.5978517","0.2014046","-0.376963","0.9659146","0.8281778","-0.4628485","0.008938934","0.8780206","-0.1215373","-0.2885836","0.9697881","0.6966995","0.4175029","0.1295674","-0.8977986","-0.05349249"
12:46:38:856","-0.6820931","1.404143","0.9847271","0.04518603","-0.9364787","-0.3043325","-0.1683675","-0.3506443","1.170583","0.7376957","-0.6304367","-0.2516755","0.166444","-0.7151961","-0.2714677","1.167875","0.7711445","0.2791554","-0.723945","0.5978396","0.2014046","-0.3762454","0.965909","0.8288752","-0.463753","0.009054499","0.8775437","-0.1215246","-0.2877889","0.9697711","0.6977101","0.4184465","0.1296152","-0.8973603","-0.05335978"
12:46:38:878","-0.6820459","1.404037","0.9845883","0.04560132","-0.9363788","-0.3037091","-0.1699297","-0.3506445","1.170582","0.7376928","-0.6304288","-0.25168","0.1664564","-0.7151986","-0.2714624","1.167893","0.7711237","0.2791468","-0.7239439","0.5978447","0.2014054","-0.3763188","0.9658741","0.8284222","-0.4636707","0.009030876","0.8775852","-0.1215428","-0.2883138","0.969763","0.6974623","0.4183738","0.129625","-0.8973921","-0.05337343"
12:46:38:899","-0.6819702","1.403996","0.984503","0.04607937","-0.9363931","-0.3030837","-0.1708361","-0.3506417","1.170581","0.7376907","-0.6304249","-0.2516679","0.1664622","-0.715205","-0.2714532","1.167912","0.7711087","0.2791388","-0.7239503","0.5978432","0.2013977","-0.3763411","0.9659274","0.8277405","-0.462953","0.008941756","0.8779636","-0.1215513","-0.2886052","0.9698586","0.6967496","0.4176576","0.1295745","-0.8977262","-0.05347928"
12:46:38:919","-0.6819106","1.403955","0.9844024","0.0467368","-0.9364001","-0.3024428","-0.1717523","-0.3506475","1.170584","0.7376956","-0.6304338","-0.2516883","0.1664412","-0.7151948","-0.2714519","1.167909","0.7711304","0.2791443","-0.7239548","0.597841","0.2013806","-0.3761392","0.9659793","0.8276828","-0.462909","0.008949344","0.8779871","-0.1215481","-0.2885304","0.9699464","0.6967031","0.4176189","0.1295756","-0.8977437","-0.05348999"
12:46:38:943","-0.6818661","1.4039","0.9843045","0.04756747","-0.9363378","-0.3021706","-0.1723425","-0.350599","1.170577","0.7377483","-0.6307989","-0.2510169","0.1662031","-0.7151642","-0.2714556","1.167905","0.7711499","0.2791565","-0.7239467","0.5978441","0.2013834","-0.3760536","0.9659853","0.8273295","-0.4625642","0.008871254","0.8781677","-0.1215626","-0.2887326","0.9699441","0.6964112","0.4172718","0.1295694","-0.8979035","-0.0535329"
12:46:38:963","-0.6818078","1.403857","0.9842175","0.04846309","-0.936301","-0.3016744","-0.1731598","-0.3505986","1.170575","0.7377446","-0.6307892","-0.2510196","0.1662187","-0.7151682","-0.2714294","1.167914","0.7711438","0.27915","-0.7239382","0.5978545","0.201392","-0.3759319","0.9659108","0.8273382","-0.4633767","0.008941224","0.8777969","-0.1211416","-0.2885223","0.969934","0.696506","0.4174539","0.1295793","-0.8978195","-0.05349524"
12:46:38:988","-0.6817043","1.403795","0.9840379","0.04924152","-0.9361303","-0.3017093","-0.1738012","-0.3506036","1.170575","0.7377414","-0.6307747","-0.2510334","0.1662108","-0.715178","-0.2714321","1.167898","0.7711746","0.2791685","-0.7239388","0.5978487","0.2013817","-0.3756813","0.9659249","0.8272167","-0.4632871","0.008943288","0.8778437","-0.1211428","-0.2885485","0.9699488","0.6965161","0.4173757","0.129558","-0.8978583","-0.05350474"
12:46:39:010","-0.6816895","1.403768","0.9839745","0.0493648","-0.9362152","-0.3011735","-0.1742375","-0.350604","1.170575","0.7377403","-0.6307706","-0.2510318","0.1662083","-0.7151827","-0.2714424","1.167876","0.7711908","0.279171","-0.7239285","0.5978563","0.2013925","-0.3754112","0.965927","0.826785","-0.4631974","0.008932891","0.8778882","-0.1211666","-0.2885513","0.9699261","0.6962077","0.4172819","0.1295702","-0.8979002","-0.05350598"
12:46:39:032","-0.6816317","1.403721","0.9838676","0.04960967","-0.9361941","-0.3009911","-0.1745963","-0.3506051","1.170575","0.7377402","-0.6307712","-0.2510446","0.1662205","-0.7151748","-0.2714325","1.167871","0.7711852","0.2791606","-0.7239309","0.5978556","0.2014004","-0.3753809","0.965963","0.8268073","-0.4631268","0.008926737","0.8779246","-0.1211723","-0.2889135","0.9699244","0.6964329","0.4172","0.1295524","-0.8979403","-0.05351234"
12:46:39:059","-0.6815721","1.403693","0.9837988","0.0499236","-0.9362162","-0.3008437","-0.1746421","-0.3506093","1.170575","0.737738","-0.6307618","-0.2510648","0.1662271","-0.7151745","-0.2714467","1.167856","0.7712024","0.279166","-0.7239245","0.5978618","0.2013975","-0.3754094","0.9659449","0.8264114","-0.4627669","0.008874054","0.8781148","-0.121172","-0.2890477","0.9699074","0.6959772","0.4168507","0.1295239","-0.8981031","-0.05357371"
12:46:39:099","-0.6815176","1.403665","0.9837105","0.05013411","-0.9362124","-0.3008132","-0.1746547","-0.3506663","1.170555","0.7377431","-0.6306117","-0.2512642","0.1662645","-0.7152282","-0.2714556","1.167852","0.7712023","0.2791678","-0.7239243","0.5978637","0.20139","-0.3752744","0.965963","0.8264222","-0.4627617","0.008872831","0.8781163","-0.1211834","-0.289004","0.96991","0.6960468","0.4168625","0.1295224","-0.8980985","-0.05356143"
12:46:39:119","-0.6814679","1.403618","0.9835653","0.05028529","-0.9361945","-0.300823","-0.1746908","-0.3507283","1.170543","0.7378218","-0.6307345","-0.2515478","0.1660849","-0.7150619","-0.271483","1.167824","0.7712283","0.2791838","-0.7239221","0.5978566","0.2013968","-0.3751032","0.9659808","0.8263674","-0.4626409","0.008893953","0.8781542","-0.1213667","-0.2890013","0.9699088","0.6960278","0.4169152","0.129529","-0.8980739","-0.0535486"
12:46:39:140","-0.6814662","1.403603","0.9835082","0.05039021","-0.9361923","-0.3007907","-0.1747276","-0.3507286","1.170542","0.7378193","-0.6307275","-0.2515506","0.1660927","-0.7150652","-0.271502","1.167801","0.7712448","0.279178","-0.7239201","0.5978653","0.2013861","-0.3748792","0.9659585","0.8261529","-0.4625899","0.008516246","0.8781726","-0.1214541","-0.2890429","0.9698634","0.6959871","0.4169092","0.1295365","-0.8980758","-0.05354527"
12:46:39:160","-0.6814842","1.403605","0.9834356","0.05058893","-0.9361668","-0.3007876","-0.1748125","-0.3507335","1.170544","0.7378225","-0.6307327","-0.2515697","0.1660807","-0.7150568","-0.2715138","1.167802","0.771246","0.2791758","-0.7239294","0.5978577","0.2013787","-0.3748121","0.9659909","0.8261961","-0.4626072","0.008527041","0.8781631","-0.1214567","-0.2891047","0.9698704","0.6961253","0.416946","0.1295352","-0.8980597","-0.05353361"
12:46:39:179","-0.6815158","1.403632","0.983404","0.05087662","-0.936178","-0.3006434","-0.174917","-0.3507343","1.170545","0.7378233","-0.6307346","-0.2515736","0.1660793","-0.715054","-0.2715206","1.167807","0.7712491","0.2791745","-0.7239315","0.5978607","0.2013639","-0.3747668","0.9660109","0.826125","-0.4625773","0.008500837","0.878178","-0.1214657","-0.2891281","0.9698911","0.6960772","0.416925","0.1295448","-0.8980673","-0.05354306"
12:46:39:198","-0.6815419","1.403646","0.983367","0.05110563","-0.9361669","-0.3006804","-0.1748459","-0.3507356","1.170545","0.7378222","-0.6307291","-0.2515743","0.1660732","-0.7150601","-0.2715373","1.167782","0.7712668","0.2791725","-0.7239287","0.5978606","0.201377","-0.3747707","0.9660376","0.8260833","-0.4624341","0.008476258","0.8782534","-0.1214674","-0.2892352","0.9699134","0.6961063","0.4167904","0.1295429","-0.8981295","-0.05355637"
12:46:39:218","-0.6815754","1.403635","0.983333","0.05118817","-0.9361525","-0.3007495","-0.1747799","-0.3507424","1.170546","0.7378212","-0.6307207","-0.2516014","0.1660692","-0.7150588","-0.2715497","1.167766","0.7712781","0.2791828","-0.7239248","0.5978588","0.2013821","-0.374737","0.9660324","0.8260791","-0.4624919","0.008486508","0.8782216","-0.121476","-0.2892066","0.9698781","0.6961141","0.4168401","0.1295373","-0.8981073","-0.05355471"
12:46:39:238","-0.6816096","1.403623","0.983303","0.05125936","-0.9361744","-0.3007566","-0.1746296","-0.3507476","1.170547","0.7378221","-0.630719","-0.251622","0.1660625","-0.7150547","-0.2715502","1.167768","0.771279","0.2791989","-0.723924","0.5978524","0.2013815","-0.3747779","0.966017","0.8259811","-0.4623831","0.008461032","0.8782764","-0.1214959","-0.2893322","0.9698385","0.6960276","0.4167347","0.1295325","-0.8981561","-0.05356498"
