"Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
17:50:07:856","-0.6085504","0.9073753","0.3747455","-0.001861535","0.9713981","0.0361136","-0.234687","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311677","0.8299843","0.4365382","-0.9076496","0.05994773","0.3976879","-0.1200957","-0.653547","0.8221124","0.3478891","-0.6217543","-0.01760489","-0.7747703","-0.1133276"
17:50:07:877","-0.6085527","0.9073726","0.3747453","-0.001839893","0.9713991","0.03612797","-0.2346812","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311594","0.8299861","0.4365422","-0.9076549","0.05994944","0.3976756","-0.1200948","-0.6535347","0.8221171","0.3478878","-0.6217437","-0.01760342","-0.7747785","-0.1133278"
17:50:07:908","-0.608549","0.9073734","0.3747424","-0.001840989","0.9713897","0.03612128","-0.234721","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311748","0.8299816","0.436535","-0.9076363","0.05994368","0.3977184","-0.1200977","-0.65356","0.8221102","0.3478938","-0.6217802","-0.0176087","-0.7747493","-0.113327"
17:50:07:945","-0.6085514","0.9073749","0.3747462","-0.00185739","0.9714001","0.03611497","-0.2346789","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311533","0.8299828","0.4365444","-0.9076696","0.05995381","0.3976422","-0.1200927","-0.65352","0.8221178","0.3478787","-0.6217152","-0.01759926","-0.7748014","-0.1133285"
17:50:07:969","-0.6085516","0.9073774","0.3747486","-0.001873502","0.9714049","0.03609984","-0.234661","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311649","0.8299905","0.4365498","-0.9076597","0.05995085","0.3976645","-0.1200942","-0.6535395","0.8221186","0.3478945","-0.6217344","-0.01760206","-0.7747862","-0.1133281"
17:50:07:990","-0.608551","0.9073782","0.3747487","-0.001868532","0.9714031","0.03608874","-0.2346704","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311617","0.829991","0.4365478","-0.9076488","0.05994757","0.3976897","-0.1200958","-0.6535402","0.8221208","0.347898","-0.6217557","-0.01760515","-0.7747688","-0.1133275"
17:50:08:008","-0.6085516","0.9073749","0.3747463","-0.001865789","0.9714015","0.0361204","-0.2346719","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311618","0.829989","0.4365436","-0.9076516","0.05994828","0.3976832","-0.1200954","-0.6535394","0.822118","0.3478927","-0.6217502","-0.01760436","-0.7747732","-0.1133278"
17:50:08:036","-0.6085512","0.9073713","0.3747426","-0.001867633","0.9713978","0.03615781","-0.2346815","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311663","0.82998","0.4365291","-0.9076481","0.0599473","0.3976914","-0.1200959","-0.6535461","0.8221079","0.3478809","-0.6217573","-0.01760535","-0.7747678","-0.1133275"
17:50:08:055","-0.6085539","0.9073718","0.3747458","-0.00186063","0.9714048","0.03614778","-0.2346542","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.531162","0.8299773","0.43653","-0.9076639","0.05995218","0.3976552","-0.1200935","-0.6535336","0.8221071","0.3478709","-0.6217264","-0.01760091","-0.7747926","-0.1133282"
17:50:08:074","-0.6085567","0.9073665","0.3747436","-0.001828355","0.9714032","0.0361812","-0.2346557","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311708","0.8299881","0.4365492","-0.907652","0.05994849","0.3976826","-0.1200953","-0.6535482","0.8221173","0.3478982","-0.6217496","-0.01760435","-0.7747741","-0.1133278"
17:50:08:099","-0.6085587","0.9073642","0.3747435","-0.001824544","0.9714064","0.03620094","-0.2346396","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311776","0.8299708","0.4365364","-0.907659","0.05995056","0.3976666","-0.1200944","-0.6535494","0.8221046","0.3478782","-0.621736","-0.01760231","-0.7747847","-0.113328"
17:50:08:119","-0.6085632","0.9073615","0.3747455","-0.001794046","0.9714122","0.03620956","-0.2346143","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311744","0.8299696","0.4365467","-0.9076632","0.05995184","0.3976568","-0.1200936","-0.6535403","0.8221107","0.3478816","-0.6217279","-0.01760105","-0.7747915","-0.1133282"
17:50:08:142","-0.6085632","0.9073641","0.3747479","-0.001807307","0.9714164","0.03619034","-0.2346003","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311869","0.8299667","0.4365548","-0.9076584","0.05995048","0.397668","-0.1200944","-0.6535531","0.8221105","0.3478909","-0.6217374","-0.01760258","-0.7747839","-0.113328"
17:50:08:169","-0.6085613","0.9073635","0.3747454","-0.001810775","0.9714109","0.03619949","-0.2346213","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311756","0.8299683","0.4365619","-0.9076439","0.059946","0.3977012","-0.1200965","-0.6535429","0.8221215","0.347901","-0.6217655","-0.01760662","-0.774761","-0.1133275"
17:50:08:188","-0.60856","0.907364","0.3747446","-0.001824824","0.9714097","0.03620307","-0.2346254","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311716","0.8299619","0.4365486","-0.9076506","0.0599482","0.3976858","-0.1200955","-0.6535363","0.822114","0.3478841","-0.6217524","-0.01760472","-0.7747716","-0.1133277"
17:50:08:209","-0.6085601","0.9073626","0.3747434","-0.001821323","0.9714085","0.03621563","-0.2346286","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311695","0.8299673","0.4365505","-0.907651","0.05994823","0.3976844","-0.1200955","-0.6535358","0.8221163","0.3478875","-0.6217513","-0.01760451","-0.7747724","-0.1133276"
17:50:08:232","-0.6085609","0.9073595","0.3747413","-0.001809369","0.9714062","0.03623977","-0.2346346","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311746","0.8299664","0.4365467","-0.9076501","0.05994791","0.3976872","-0.1200956","-0.6535432","0.8221123","0.3478864","-0.6217535","-0.01760486","-0.7747706","-0.1133276"
17:50:08:257","-0.6085597","0.9073604","0.374741","-0.001809943","0.9714037","0.03623042","-0.2346462","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311785","0.8299618","0.4365429","-0.9076477","0.05994732","0.397692","-0.120096","-0.6535478","0.8221091","0.3478833","-0.6217576","-0.01760536","-0.7747674","-0.1133276"
17:50:08:276","-0.6085587","0.9073588","0.3747385","-0.001819501","0.971401","0.0362532","-0.2346541","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311715","0.8299682","0.4365544","-0.907649","0.05994751","0.3976895","-0.1200958","-0.6535391","0.8221179","0.3478927","-0.6217555","-0.01760512","-0.774769","-0.1133276"
17:50:08:296","-0.6085611","0.9073588","0.3747409","-0.00178992","0.9714034","0.03623477","-0.234647","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311698","0.8299633","0.4365437","-0.907656","0.05994972","0.3976733","-0.1200948","-0.6535352","0.8221112","0.3478786","-0.6217417","-0.01760312","-0.7747802","-0.1133279"
17:50:08:315","-0.6085599","0.9073565","0.3747376","-0.001788544","0.9713981","0.03625812","-0.2346659","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311836","0.8299713","0.4365591","-0.9076446","0.05994624","0.3976994","-0.1200965","-0.653555","0.8221169","0.3479026","-0.6217641","-0.01760639","-0.7747623","-0.1133275"
17:50:08:335","-0.6085607","0.9073564","0.3747383","-0.001768713","0.9713972","0.03624739","-0.2346709","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311744","0.8299583","0.4365442","-0.9076507","0.05994803","0.3976852","-0.1200955","-0.6535394","0.8221103","0.3478798","-0.6217521","-0.01760473","-0.774772","-0.1133278"
17:50:08:355","-0.6085596","0.9073585","0.3747392","-0.001774805","0.9713969","0.03622922","-0.234675","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311798","0.8299656","0.4365583","-0.9076509","0.05994816","0.3976849","-0.1200955","-0.6535459","0.8221163","0.3478948","-0.6217518","-0.01760471","-0.7747722","-0.1133277"
17:50:08:376","-0.6085606","0.9073592","0.3747408","-0.001775317","0.9714002","0.0362222","-0.2346624","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311716","0.8299673","0.4365624","-0.9076577","0.0599502","0.3976691","-0.1200944","-0.6535327","0.8221207","0.3478927","-0.6217383","-0.01760262","-0.774783","-0.113328"
17:50:08:398","-0.6085591","0.9073622","0.3747421","-0.001784864","0.9714001","0.03619827","-0.2346665","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311777","0.8299665","0.4365587","-0.907651","0.05994822","0.397685","-0.1200956","-0.6535436","0.8221174","0.3478948","-0.6217516","-0.0176046","-0.7747724","-0.1133276"
17:50:08:427","-0.6085603","0.9073606","0.3747417","-0.001775965","0.9714007","0.03620947","-0.2346623","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311697","0.8299701","0.4365627","-0.9076542","0.05994909","0.3976773","-0.1200951","-0.6535335","0.8221223","0.3478957","-0.6217453","-0.01760361","-0.7747774","-0.1133278"
17:50:08:451","-0.6085587","0.9073635","0.3747429","-0.001785281","0.9714","0.03618519","-0.2346688","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311793","0.8299632","0.4365504","-0.9076499","0.05994787","0.3976869","-0.1200956","-0.6535468","0.8221121","0.3478883","-0.6217535","-0.0176048","-0.7747709","-0.1133275"
17:50:08:471","-0.6085585","0.9073638","0.374743","-0.001795862","0.9714015","0.03618874","-0.2346621","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311688","0.8299706","0.4365623","-0.9076552","0.05994942","0.3976753","-0.1200949","-0.6535323","0.8221223","0.3478953","-0.6217437","-0.01760349","-0.7747788","-0.1133278"
17:50:08:491","-0.6085576","0.9073683","0.3747462","-0.001791873","0.971402","0.03614094","-0.2346672","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311723","0.8299679","0.4365516","-0.9076511","0.05994815","0.3976847","-0.1200954","-0.6535398","0.8221159","0.3478893","-0.6217517","-0.01760455","-0.7747723","-0.1133276"
17:50:08:513","-0.6085563","0.9073706","0.374747","-0.001784275","0.9713994","0.03611422","-0.2346823","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311705","0.8299798","0.4365669","-0.9076467","0.05994689","0.3976945","-0.1200962","-0.6535403","0.8221266","0.3479078","-0.6217598","-0.01760567","-0.7747656","-0.1133274"
17:50:08:532","-0.6085583","0.90737","0.3747484","-0.001782313","0.971404","0.03611884","-0.2346626","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311679","0.8299757","0.4365605","-0.9076606","0.05995107","0.397663","-0.120094","-0.6535325","0.8221214","0.3478937","-0.621733","-0.01760181","-0.7747873","-0.1133281"
17:50:08:553","-0.608559","0.9073719","0.3747508","-0.001781678","0.9714075","0.03609971","-0.2346509","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.531176","0.829971","0.4365532","-0.9076574","0.05995018","0.3976699","-0.1200945","-0.6535427","0.8221143","0.3478892","-0.621739","-0.0176027","-0.7747824","-0.113328"
17:50:08:580","-0.608557","0.907375","0.3747516","-0.001799545","0.971407","0.03607938","-0.2346561","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311746","0.8299737","0.43656","-0.9076504","0.05994807","0.3976861","-0.1200956","-0.6535429","0.8221202","0.347899","-0.6217529","-0.0176046","-0.7747713","-0.1133278"
17:50:08:599","-0.6085584","0.9073733","0.3747516","-0.001799383","0.9714096","0.03609545","-0.2346428","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311639","0.8299749","0.4365589","-0.9076577","0.05995023","0.3976691","-0.1200945","-0.6535286","0.8221225","0.3478923","-0.6217383","-0.01760263","-0.774783","-0.1133281"
17:50:08:618","-0.6085578","0.9073721","0.3747498","-0.001798518","0.9714066","0.03610645","-0.2346534","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311755","0.8299695","0.4365454","-0.907648","0.05994724","0.3976914","-0.1200959","-0.6535475","0.822112","0.3478882","-0.6217573","-0.01760539","-0.7747676","-0.1133275"
17:50:08:688","-0.6085572","0.9073721","0.3747492","-0.00178568","0.9714032","0.03609987","-0.2346687","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311717","0.8299682","0.4365448","-0.9076465","0.0599468","0.3976951","-0.1200961","-0.6535428","0.822113","0.3478869","-0.6217602","-0.01760574","-0.7747651","-0.1133276"
17:50:08:766","-0.6085606","0.9073707","0.3747513","-0.001770392","0.9714092","0.03610443","-0.2346434","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311701","0.8299716","0.436554","-0.907663","0.05995181","0.3976574","-0.1200937","-0.6535345","0.8221164","0.3478864","-0.6217283","-0.01760117","-0.7747911","-0.1133282"
17:50:08:796","-0.6085606","0.907372","0.3747525","-0.001780601","0.9714118","0.03609728","-0.2346336","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311822","0.829969","0.4365554","-0.9076565","0.05994986","0.3976721","-0.1200947","-0.6535489","0.8221129","0.3478919","-0.6217408","-0.01760293","-0.7747809","-0.113328"
17:50:08:819","-0.6085621","0.9073739","0.3747557","-0.001759406","0.9714144","0.03606491","-0.2346279","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311731","0.8299682","0.4365585","-0.9076554","0.05994957","0.3976747","-0.1200948","-0.653537","0.8221185","0.3478918","-0.6217428","-0.01760327","-0.7747791","-0.1133279"
17:50:08:845","-0.6085594","0.9073741","0.3747532","-0.001769778","0.9714087","0.03606998","-0.2346506","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311819","0.8299721","0.4365656","-0.9076429","0.05994577","0.3977029","-0.1200967","-0.6535519","0.8221211","0.3479071","-0.6217672","-0.01760674","-0.7747599","-0.1133273"
17:50:08:871","-0.6085621","0.9073732","0.3747551","-0.001765904","0.971415","0.03607561","-0.234624","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311669","0.8299625","0.4365532","-0.9076636","0.05995195","0.3976563","-0.1200936","-0.6535256","0.8221159","0.3478793","-0.6217272","-0.01760108","-0.7747917","-0.1133283"
17:50:08:894","-0.6085626","0.9073738","0.3747562","-0.001771229","0.9714175","0.03607288","-0.2346137","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311809","0.8299659","0.4365568","-0.9076567","0.05994993","0.3976719","-0.1200947","-0.6535456","0.8221138","0.3478907","-0.6217403","-0.01760291","-0.7747811","-0.113328"
17:50:08:947","-0.6085661","0.9073728","0.3747587","-0.001765817","0.9714257","0.03607841","-0.2345797","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311744","0.8299648","0.4365612","-0.9076665","0.05995287","0.3976493","-0.1200931","-0.6535321","0.822117","0.3478862","-0.6217213","-0.01760005","-0.7747965","-0.1133284"
17:50:08:977","-0.6085668","0.9073701","0.3747568","-0.001758986","0.9714242","0.03610191","-0.234582","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311864","0.8299621","0.4365592","-0.9076515","0.05994837","0.3976839","-0.1200954","-0.653551","0.8221139","0.3478942","-0.6217507","-0.01760434","-0.7747729","-0.1133277"
17:50:09:000","-0.6085643","0.9073732","0.3747573","-0.001776466","0.9714226","0.03608149","-0.2345916","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311837","0.829952","0.4365507","-0.9076485","0.05994743","0.3976903","-0.1200958","-0.6535463","0.8221095","0.3478837","-0.6217563","-0.01760541","-0.7747687","-0.1133274"
17:50:09:027","-0.6085622","0.9073766","0.3747582","-0.001783764","0.9714205","0.03605214","-0.2346048","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311721","0.8299628","0.4365637","-0.9076475","0.05994715","0.3976931","-0.120096","-0.6535341","0.8221223","0.3478959","-0.6217586","-0.01760559","-0.7747667","-0.1133275"
17:50:09:065","-0.6085613","0.9073743","0.3747553","-0.001785623","0.9714164","0.03607654","-0.2346179","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311711","0.829969","0.4365636","-0.9076468","0.05994686","0.3976942","-0.1200961","-0.6535361","0.8221236","0.3478993","-0.6217596","-0.01760576","-0.7747658","-0.1133275"
