"Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
14:44:49:422","0.5067621","1.061273","-0.2126142","-0.06860314","0.0001147738","-0.006442561","0.9976232","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333145","0.6841575","0.004982516","-0.9369648","0.06919491","0.3269521","-0.1020371","-0.1307098","0.6946632","0.005790979","0.6693373","0.01485901","0.7335564","0.1168855"
14:44:49:440","0.5067616","1.061274","-0.2126157","-0.06860404","7.060809E-05","-0.006486997","0.9976228","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2332982","0.6841613","0.004958019","-0.9369749","0.06919789","0.3269234","-0.102035","-0.1307251","0.6946663","0.005737856","0.6693147","0.01485523","0.733577","0.1168862"
14:44:49:461","0.5067592","1.061271","-0.2126091","-0.06868082","9.294893E-05","-0.006499731","0.9976176","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333269","0.6841611","0.005005002","-0.9369535","0.06919125","0.3269845","-0.1020397","-0.1306914","0.6946648","0.005811125","0.6693626","0.01486291","0.7335331","0.1168852"
14:44:49:480","0.5067609","1.061273","-0.2126139","-0.06861323","0.0001042719","-0.006467801","0.9976224","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333099","0.6841475","0.005020171","-0.9369584","0.06919277","0.3269703","-0.1020386","-0.1307107","0.6946518","0.005828157","0.6693515","0.01486117","0.7335434","0.1168852"
14:44:49:500","0.5067643","1.061276","-0.212619","-0.06856911","5.084732E-05","-0.006466917","0.9976254","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2332849","0.6841643","0.004953325","-0.9369792","0.06919926","0.3269112","-0.1020342","-0.1307375","0.6946701","0.005718693","0.6693054","0.01485379","0.7335854","0.1168862"
14:44:49:518","0.5067624","1.061274","-0.2126158","-0.0686143","4.562227E-05","-0.006496872","0.9976221","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333256","0.6841674","0.004982769","-0.9369621","0.069194","0.3269593","-0.1020377","-0.1306899","0.6946707","0.005758196","0.6693428","0.01485976","0.733551","0.1168855"
14:44:49:537","0.5067606","1.061271","-0.2126106","-0.06867347","6.499118E-05","-0.006504692","0.9976181","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.233329","0.6841568","0.005015776","-0.9369546","0.06919156","0.3269812","-0.1020395","-0.1306859","0.694659","0.005807042","0.6693601","0.01486243","0.7335355","0.1168852"
14:44:49:557","0.5067624","1.061271","-0.2126111","-0.06867053","5.58953E-05","-0.006487543","0.9976183","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333053","0.6841497","0.005012378","-0.9369648","0.0691948","0.3269523","-0.1020371","-0.1307125","0.6946533","0.005791306","0.6693376","0.01485882","0.7335562","0.1168857"
14:44:49:578","0.5067629","1.061276","-0.2126182","-0.06858289","4.510061E-05","-0.006490959","0.9976243","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333111","0.6841539","0.005007848","-0.936965","0.0691949","0.3269515","-0.1020371","-0.1307058","0.6946584","0.005779773","0.6693369","0.01485885","0.7335567","0.1168856"
14:44:49:597","0.5067632","1.061274","-0.2126165","-0.06861275","2.80028E-05","-0.006501322","0.9976222","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333097","0.6841693","0.004975468","-0.9369665","0.06919535","0.3269468","-0.1020368","-0.130706","0.6946734","0.005737558","0.6693333","0.01485831","0.7335601","0.1168856"
14:44:49:618","0.5067612","1.061271","-0.2126112","-0.06866712","6.156536E-05","-0.006499284","0.9976186","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333385","0.6841582","0.005025759","-0.9369502","0.0691902","0.3269939","-0.1020402","-0.1306741","0.6946603","0.005818173","0.6693701","0.0148641","0.7335263","0.116885"
14:44:49:636","0.5067614","1.061273","-0.2126136","-0.06864087","5.162683E-05","-0.006505155","0.9976202","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333081","0.6841503","0.005011097","-0.9369646","0.06919479","0.3269527","-0.1020373","-0.130709","0.6946537","0.005788848","0.669338","0.01485894","0.7335559","0.1168856"
14:44:49:655","0.5067663","1.061276","-0.2126211","-0.06856155","7.381026E-06","-0.006476336","0.9976259","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2332885","0.6841594","0.004978761","-0.9369767","0.06919851","0.3269179","-0.1020347","-0.1307282","0.6946638","0.00572288","0.6693106","0.01485457","0.7335808","0.1168862"
14:44:49:675","0.5067676","1.061276","-0.212622","-0.06854868","7.736419E-06","-0.006457356","0.9976269","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333333","0.6841707","0.004988849","-0.9369617","0.06919372","0.326961","-0.1020379","-0.1306774","0.6946733","0.005742297","0.6693444","0.01485996","0.7335498","0.1168855"
14:44:49:695","0.506764","1.061274","-0.2126164","-0.06861635","2.424545E-05","-0.006492575","0.997622","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333517","0.6841661","0.005001456","-0.9369549","0.06919165","0.3269804","-0.1020394","-0.1306584","0.6946671","0.00577037","0.6693593","0.01486232","0.7335361","0.1168852"
14:44:49:714","0.5067613","1.061274","-0.2126145","-0.06864253","2.196486E-05","-0.006531029","0.9976199","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.233326","0.6841542","0.005011082","-0.9369613","0.06919353","0.3269625","-0.102038","-0.1306865","0.6946555","0.005776584","0.6693457","0.01486016","0.7335488","0.1168856"
14:44:49:734","0.5067643","1.061275","-0.2126182","-0.06860217","3.763748E-06","-0.00650595","0.9976229","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333012","0.6841562","0.005004168","-0.9369681","0.06919578","0.326943","-0.1020365","-0.1307116","0.6946588","0.005753815","0.6693301","0.01485771","0.7335627","0.1168859"
14:44:49:754","0.5067672","1.061275","-0.2126198","-0.06858533","-9.6361E-06","-0.006477739","0.9976242","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333167","0.6841644","0.004996121","-0.9369665","0.06919523","0.3269475","-0.1020369","-0.1306936","0.6946669","0.005738437","0.6693336","0.0148583","0.7335595","0.1168856"
14:44:49:775","0.5067637","1.061275","-0.2126172","-0.06861673","-1.42382E-06","-0.006518665","0.9976219","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333439","0.6841631","0.005010754","-0.9369578","0.06919263","0.3269726","-0.1020388","-0.1306644","0.6946647","0.005764931","0.6693534","0.01486141","0.7335416","0.1168853"
14:44:49:794","0.5067607","1.061272","-0.2126116","-0.06868947","2.219775E-06","-0.006556489","0.9976165","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333253","0.6841576","0.005016774","-0.9369592","0.06919298","0.3269683","-0.1020385","-0.1306847","0.694659","0.005773515","0.66935","0.01486087","0.7335447","0.1168853"
14:44:49:815","0.506761","1.061274","-0.2126142","-0.0686596","-8.245866E-06","-0.00656044","0.9976186","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333026","0.6841486","0.0050309","-0.9369647","0.06919473","0.3269522","-0.1020372","-0.1307082","0.6946505","0.005778223","0.6693373","0.01485896","0.7335561","0.1168855"
14:44:49:836","0.5067644","1.061274","-0.2126168","-0.06862809","-1.39806E-05","-0.006519938","0.997621","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333026","0.6841593","0.005018055","-0.9369642","0.06919461","0.3269537","-0.1020373","-0.1307068","0.6946626","0.005760327","0.6693388","0.01485904","0.7335551","0.1168857"
14:44:49:860","0.5067643","1.061274","-0.2126161","-0.0686433","-2.866442E-05","-0.00653279","0.9976199","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333169","0.6841613","0.005009174","-0.9369658","0.06919499","0.326949","-0.1020369","-0.1306913","0.6946639","0.005743876","0.6693349","0.01485859","0.7335583","0.1168856"
14:44:49:890","0.5067614","1.061271","-0.2126113","-0.06871268","-4.273792E-05","-0.006583842","0.9976149","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333178","0.6841567","0.005020708","-0.9369646","0.06919455","0.3269525","-0.1020373","-0.1306889","0.6946578","0.005750626","0.6693376","0.01485887","0.733556","0.1168856"
14:44:49:911","0.5067616","1.061271","-0.2126106","-0.06872379","-4.704097E-05","-0.006585345","0.997614","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.233306","0.6841469","0.005049512","-0.9369627","0.06919426","0.3269581","-0.1020377","-0.1306995","0.6946483","0.005778372","0.669342","0.01485962","0.7335519","0.1168855"
14:44:49:933","0.5067669","1.061269","-0.2126119","-0.06870953","-5.741225E-05","-0.006520712","0.9976155","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2332993","0.6841501","0.005043641","-0.9369663","0.06919529","0.3269481","-0.1020369","-0.1307058","0.6946526","0.005761474","0.6693342","0.01485836","0.7335594","0.1168857"
14:44:49:956","0.5067656","1.061267","-0.2126074","-0.0687767","-7.449953E-05","-0.00655247","0.9976106","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333243","0.6841509","0.00504154","-0.9369661","0.06919509","0.3269485","-0.102037","-0.1306794","0.6946533","0.005751312","0.6693345","0.01485834","0.7335588","0.1168858"
14:44:49:979","0.5067649","1.061267","-0.2126072","-0.0687743","-6.414788E-05","-0.006553072","0.9976107","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333281","0.6841389","0.005080119","-0.936958","0.06919257","0.3269718","-0.1020387","-0.1306742","0.6946402","0.005800143","0.6693527","0.01486136","0.7335422","0.1168854"
14:44:50:003","0.506767","1.061268","-0.2126102","-0.06873643","-6.79567E-05","-0.006527556","0.9976135","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333152","0.6841443","0.005062506","-0.9369633","0.06919434","0.3269566","-0.1020376","-0.1306885","0.6946468","0.00577493","0.6693408","0.01485939","0.7335531","0.1168856"
14:44:50:024","0.5067669","1.06127","-0.2126128","-0.06869549","-5.03444E-05","-0.00651567","0.9976164","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333363","0.6841499","0.005063117","-0.9369559","0.06919201","0.3269776","-0.1020391","-0.1306668","0.6946524","0.005788878","0.6693573","0.01486209","0.733538","0.1168852"
14:44:50:056","0.5067652","1.06127","-0.2126124","-0.06869554","-3.925801E-05","-0.006528798","0.9976163","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.233335","0.684154","0.005044848","-0.9369574","0.06919256","0.3269734","-0.1020388","-0.1306701","0.6946564","0.005776599","0.6693539","0.01486161","0.7335412","0.1168852"
14:44:50:076","0.5067628","1.061269","-0.2126091","-0.06874146","-4.393498E-05","-0.006566046","0.9976129","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333223","0.6841516","0.005038559","-0.9369621","0.06919382","0.3269602","-0.1020378","-0.1306837","0.6946535","0.00576736","0.6693437","0.01485995","0.7335504","0.1168854"
14:44:50:098","0.5067642","1.061273","-0.2126146","-0.06867742","-5.863264E-05","-0.00655961","0.9976174","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333043","0.684145","0.005048499","-0.9369665","0.06919526","0.3269474","-0.1020369","-0.1307015","0.694647","0.005766526","0.6693336","0.01485831","0.7335597","0.1168857"
14:44:50:121","0.5067648","1.061274","-0.2126164","-0.06865412","-5.974808E-05","-0.006552746","0.997619","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333161","0.6841596","0.005033866","-0.9369618","0.06919383","0.3269604","-0.1020379","-0.130688","0.694662","0.005753025","0.6693437","0.01485985","0.7335503","0.1168855"
14:44:50:142","0.5067622","1.061271","-0.2126119","-0.06869887","-3.052779E-05","-0.006562981","0.9976159","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333368","0.6841588","0.005049229","-0.9369514","0.0691906","0.3269905","-0.1020401","-0.1306664","0.6946601","0.00579229","0.6693674","0.0148637","0.7335287","0.116885"
14:44:50:164","0.5067622","1.061272","-0.2126133","-0.06868672","-4.074665E-05","-0.006571386","0.9976166","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333071","0.6841493","0.00503841","-0.9369646","0.06919459","0.3269529","-0.1020373","-0.1306997","0.694651","0.005768821","0.669338","0.01485901","0.7335557","0.1168857"
14:44:50:184","0.5067632","1.061275","-0.2126173","-0.06863625","-4.66826E-05","-0.006562449","0.9976202","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333069","0.6841553","0.005034253","-0.9369637","0.06919439","0.3269555","-0.1020375","-0.1306988","0.6946578","0.005760938","0.66934","0.0148593","0.7335539","0.1168856"
14:44:50:203","0.5067638","1.061275","-0.2126178","-0.06862924","-4.597229E-05","-0.006553893","0.9976207","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333155","0.6841631","0.005023122","-0.9369614","0.06919365","0.3269622","-0.1020379","-0.1306893","0.694665","0.005751491","0.6693451","0.01486007","0.7335491","0.1168855"
14:44:50:223","0.5067627","1.061273","-0.2126139","-0.06867838","-3.966076E-05","-0.006562905","0.9976174","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333239","0.6841604","0.005029351","-0.936959","0.06919296","0.326969","-0.1020385","-0.1306809","0.6946614","0.005763665","0.6693505","0.01486105","0.7335443","0.1168853"
14:44:50:242","0.5067605","1.061273","-0.2126125","-0.06869699","-4.118635E-05","-0.006595035","0.9976159","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333159","0.6841514","0.005041897","-0.9369612","0.06919359","0.3269627","-0.1020381","-0.1306895","0.6946527","0.005775556","0.6693456","0.01486018","0.7335486","0.1168855"
14:44:50:265","0.5067619","1.061272","-0.2126125","-0.06869465","-3.660411E-05","-0.006572043","0.9976161","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333045","0.6841528","0.005045071","-0.9369605","0.06919342","0.3269649","-0.1020382","-0.1307012","0.6946549","0.005779818","0.6693472","0.01486055","0.7335473","0.1168854"
14:44:50:285","0.5067632","1.061273","-0.2126148","-0.06866832","-4.528664E-05","-0.006561746","0.997618","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333054","0.6841538","0.005036414","-0.9369645","0.06919461","0.3269529","-0.1020373","-0.1307008","0.6946564","0.005763486","0.6693382","0.01485906","0.7335557","0.1168855"
14:44:50:306","0.5067647","1.061272","-0.2126141","-0.06868146","-5.507046E-05","-0.006549628","0.9976171","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333102","0.684158","0.005028009","-0.9369648","0.06919467","0.3269521","-0.1020372","-0.130695","0.6946602","0.005749047","0.6693373","0.01485885","0.7335562","0.1168857"
14:44:50:329","0.5067641","1.061272","-0.2126133","-0.068698","-6.899385E-05","-0.006569642","0.9976159","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333163","0.6841533","0.005036116","-0.9369656","0.06919508","0.3269503","-0.1020371","-0.1306874","0.6946546","0.005750492","0.6693358","0.01485866","0.7335575","0.1168856"
14:44:50:349","0.5067656","1.061271","-0.2126137","-0.06870092","-8.666379E-05","-0.006563144","0.9976158","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.233309","0.6841519","0.005039454","-0.9369674","0.06919553","0.3269449","-0.1020366","-0.1306936","0.694653","0.00574261","0.6693318","0.01485803","0.7335613","0.1168858"
14:44:50:369","0.5067692","1.061277","-0.2126244","-0.0685953","-0.0001627311","-0.006578942","0.9976228","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2332866","0.684152","0.005011871","-0.9369864","0.06920145","0.3268906","-0.1020327","-0.1307138","0.6946529","0.005663261","0.6692893","0.01485119","0.7336003","0.1168865"
14:44:50:394","0.5067692","1.061277","-0.2126244","-0.0685953","-0.0001627311","-0.006578942","0.9976228","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333368","0.6841718","0.005031556","-0.9369614","0.06919374","0.326962","-0.1020379","-0.1306544","0.6946706","0.005697936","0.6693451","0.01486007","0.7335492","0.1168855"
14:44:50:415","0.5067673","1.061276","-0.2126216","-0.06862478","-0.0001444454","-0.006588676","0.9976208","-0.5078992","1.030609","0.3699552","-0.5751112","0.2833325","-0.3271666","-0.6942132","-0.6666949","1.018798","0.2617496","-0.6649076","0.07380312","0.007829442","-0.7432293","0.2333501","0.6841635","0.005051926","-0.9369551","0.06919177","0.3269801","-0.1020392","-0.1306403","0.6946605","0.005734548","0.6693593","0.01486233","0.7335362","0.1168853"
