"Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
17:56:12:990","-0.5117184","0.9807556","0.4668862","-0.02172887","0.4455077","-0.002729343","0.8950102","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368264","0.8308264","0.4333751","0.9225374","-0.06650957","-0.3660689","0.1024448","-0.6927601","0.8152593","0.3259326","-0.6778617","-0.02092856","-0.7278618","-0.1014052"
17:56:13:008","-0.5117159","0.9807538","0.4668826","-0.02172377","0.4454885","-0.002702529","0.89502","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368168","0.8308163","0.4333902","0.9225518","-0.06651366","-0.3660326","0.1024421","-0.692742","0.8152494","0.3259354","-0.677833","-0.02092461","-0.7278885","-0.1014059"
17:56:13:028","-0.511717","0.9807581","0.4668781","-0.0216816","0.4454726","-0.002710298","0.8950289","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368167","0.8308233","0.4333712","0.9225508","-0.06651342","-0.3660354","0.1024423","-0.6927423","0.8152562","0.3259172","-0.6778353","-0.02092498","-0.7278864","-0.1014058"
17:56:13:046","-0.5117154","0.9807543","0.4668804","-0.02171072","0.4454797","-0.002694955","0.8950247","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368344","0.8308369","0.4333638","0.9225405","-0.06651053","-0.366061","0.1024441","-0.6927659","0.8152697","0.3259183","-0.6778554","-0.02092778","-0.7278676","-0.1014053"
17:56:13:065","-0.5117154","0.9807543","0.4668804","-0.02171072","0.4454797","-0.002694955","0.8950247","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368198","0.8308179","0.4333889","0.9225439","-0.06651133","-0.366053","0.1024435","-0.6927494","0.8152505","0.325941","-0.6778489","-0.02092694","-0.7278736","-0.1014054"
17:56:13:085","-0.5117137","0.9807522","0.4668795","-0.02170705","0.4454815","-0.002665167","0.895024","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368279","0.8308264","0.4333803","0.9225434","-0.06651136","-0.3660544","0.1024436","-0.6927577","0.8152595","0.3259327","-0.67785","-0.02092709","-0.7278724","-0.1014053"
17:56:13:104","-0.5117128","0.9807515","0.4668785","-0.02171147","0.4454715","-0.002661237","0.8950289","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368192","0.8308225","0.4333763","0.9225479","-0.06651264","-0.3660427","0.1024428","-0.6927464","0.8152556","0.3259248","-0.677841","-0.02092586","-0.7278812","-0.1014056"
17:56:13:124","-0.5117127","0.9807498","0.4668809","-0.02174302","0.4454713","-0.00267392","0.8950282","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368245","0.8308252","0.4333785","0.9225435","-0.06651127","-0.3660538","0.1024436","-0.6927543","0.8152577","0.3259307","-0.6778497","-0.02092697","-0.727873","-0.1014055"
17:56:13:147","-0.5117133","0.9807507","0.4668812","-0.02173886","0.4454748","-0.002679988","0.8950265","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.536827","0.8308218","0.4333917","0.9225425","-0.06651105","-0.3660564","0.1024438","-0.6927575","0.8152544","0.3259446","-0.6778518","-0.02092735","-0.727871","-0.1014053"
17:56:13:171","-0.5117124","0.980749","0.4668815","-0.02174892","0.4454734","-0.00267093","0.895027","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368307","0.8308284","0.4333812","0.9225443","-0.0665117","-0.3660517","0.1024435","-0.6927599","0.815261","0.3259324","-0.6778482","-0.02092681","-0.7278746","-0.1014055"
17:56:13:200","-0.5117114","0.980749","0.4668789","-0.02174657","0.4454546","-0.002668222","0.8950364","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368225","0.8308227","0.4333836","0.9225516","-0.0665137","-0.3660336","0.1024423","-0.6927476","0.8152558","0.3259287","-0.6778336","-0.0209247","-0.7278879","-0.1014059"
17:56:13:233","-0.5117084","0.9807432","0.466881","-0.02178479","0.4454588","-0.002637251","0.8950335","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368248","0.8308266","0.4333741","0.9225419","-0.06651089","-0.366058","0.1024439","-0.6927556","0.8152595","0.3259276","-0.6778531","-0.02092747","-0.7278699","-0.1014054"
17:56:13:266","-0.5117061","0.9807398","0.4668806","-0.02181519","0.4454415","-0.002629261","0.8950413","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368127","0.8308135","0.4333903","0.9225506","-0.06651334","-0.3660358","0.1024422","-0.6927384","0.8152461","0.3259362","-0.6778356","-0.0209251","-0.7278861","-0.1014058"
17:56:13:296","-0.5117051","0.9807365","0.4668838","-0.0218394","0.4454584","-0.002612839","0.8950324","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368194","0.8308187","0.4333828","0.9225367","-0.0665095","-0.3660708","0.1024448","-0.6927529","0.8152515","0.3259406","-0.6778631","-0.02092889","-0.7278603","-0.101405"
17:56:13:323","-0.5117019","0.9807324","0.4668823","-0.02185521","0.4454459","-0.002580353","0.8950384","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368214","0.8308191","0.4333915","0.9225489","-0.0665129","-0.3660401","0.1024426","-0.6927478","0.8152517","0.3259383","-0.677839","-0.02092552","-0.727883","-0.1014057"
17:56:13:346","-0.5117022","0.9807326","0.4668829","-0.02186032","0.4454457","-0.002587837","0.8950383","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368141","0.8308181","0.4333777","0.9225438","-0.06651138","-0.3660528","0.1024434","-0.6927435","0.8152509","0.3259288","-0.6778488","-0.0209268","-0.7278736","-0.1014054"
17:56:13:371","-0.5117031","0.9807336","0.4668833","-0.02185909","0.4454469","-0.002599848","0.8950377","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368296","0.8308268","0.4333835","0.9225432","-0.06651117","-0.3660543","0.1024436","-0.6927592","0.8152595","0.325935","-0.6778501","-0.02092704","-0.7278726","-0.1014055"
17:56:13:395","-0.5117059","0.9807361","0.4668865","-0.02183234","0.4454865","-0.002600291","0.8950186","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368342","0.8308289","0.4333796","0.9225279","-0.06650688","-0.366093","0.1024465","-0.6927726","0.8152616","0.3259441","-0.6778807","-0.02093128","-0.727844","-0.1014045"
17:56:13:415","-0.511705","0.9807327","0.4668905","-0.02186056","0.4455063","-0.002587493","0.8950081","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368392","0.830833","0.4333818","0.9225355","-0.06650911","-0.366074","0.102445","-0.6927732","0.8152655","0.32594","-0.6778656","-0.02092916","-0.7278581","-0.1014049"
17:56:13:434","-0.5117046","0.9807317","0.4668907","-0.02186037","0.4455108","-0.002576027","0.8950059","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368232","0.8308188","0.4333926","0.922542","-0.0665109","-0.3660574","0.1024439","-0.6927534","0.8152514","0.3259452","-0.6778525","-0.02092742","-0.7278701","-0.1014054"
17:56:13:456","-0.5117056","0.9807291","0.4668983","-0.021891","0.4455556","-0.002574246","0.8949829","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368278","0.830825","0.4333767","0.9225252","-0.06650622","-0.3660998","0.1024468","-0.6927677","0.8152577","0.3259434","-0.6778861","-0.02093201","-0.727839","-0.1014044"
17:56:13:475","-0.5117063","0.9807302","0.4668983","-0.02187685","0.4455637","-0.002572191","0.8949792","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368302","0.8308202","0.4334014","0.9225405","-0.0665106","-0.3660609","0.1024441","-0.6927611","0.8152528","0.3259549","-0.6778554","-0.0209278","-0.7278677","-0.1014053"
17:56:13:542","-0.5117054","0.9807297","0.4668967","-0.02188504","0.4455454","-0.002575954","0.8949881","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368299","0.8308296","0.4333801","0.9225511","-0.06651355","-0.3660344","0.1024422","-0.6927545","0.8152627","0.3259242","-0.6778343","-0.02092489","-0.7278873","-0.1014059"
17:56:13:584","-0.5117036","0.9807246","0.4669009","-0.02194071","0.4455509","-0.002571611","0.894984","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368257","0.8308254","0.4333786","0.9225408","-0.06651053","-0.36606","0.1024439","-0.6927564","0.8152583","0.3259317","-0.6778547","-0.02092765","-0.7278684","-0.1014054"
17:56:13:609","-0.5117045","0.9807248","0.466903","-0.02194031","0.445567","-0.002573957","0.894976","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368202","0.8308139","0.4333977","0.9225373","-0.06650962","-0.3660696","0.1024448","-0.692753","0.8152467","0.3259538","-0.6778622","-0.02092869","-0.7278614","-0.1014051"
17:56:13:631","-0.5117016","0.9807191","0.4669051","-0.02197931","0.4455706","-0.002544538","0.8949733","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368316","0.8308274","0.4333852","0.9225422","-0.06651083","-0.3660575","0.1024439","-0.6927614","0.8152603","0.3259372","-0.6778527","-0.02092747","-0.7278701","-0.1014053"
17:56:13:652","-0.5117026","0.98072","0.4669062","-0.02197109","0.4455828","-0.002547286","0.8949674","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368147","0.8308136","0.4333888","0.9225389","-0.06651011","-0.3660651","0.1024446","-0.6927464","0.8152467","0.3259434","-0.6778586","-0.0209283","-0.7278644","-0.1014051"
17:56:13:697","-0.5117006","0.9807193","0.4669021","-0.02196985","0.4455525","-0.002538275","0.8949826","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368306","0.8308293","0.433385","0.9225563","-0.06651483","-0.3660215","0.1024413","-0.6927518","0.815262","0.3259242","-0.6778244","-0.02092345","-0.7278967","-0.1014061"
17:56:13:718","-0.511699","0.9807171","0.4669016","-0.02198521","0.4455433","-0.002527474","0.8949868","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368207","0.8308256","0.4333723","0.9225475","-0.0665125","-0.3660437","0.1024429","-0.6927472","0.8152585","0.3259193","-0.6778418","-0.0209259","-0.7278802","-0.1014056"
17:56:13:758","-0.5116984","0.9807149","0.4669037","-0.02199808","0.4455566","-0.002513521","0.8949799","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368221","0.8308218","0.4333808","0.9225382","-0.06650986","-0.3660668","0.1024444","-0.692754","0.8152546","0.3259357","-0.6778599","-0.02092847","-0.7278634","-0.1014052"
17:56:13:781","-0.5116966","0.9807132","0.4669019","-0.02200731","0.44554","-0.002502938","0.894988","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368234","0.830822","0.4333882","0.9225506","-0.06651331","-0.3660359","0.1024423","-0.6927481","0.8152549","0.3259323","-0.6778356","-0.02092506","-0.7278861","-0.1014058"
17:56:13:803","-0.5116981","0.9807129","0.4669067","-0.0220232","0.4455666","-0.00251574","0.8949743","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368228","0.8308232","0.433376","0.9225326","-0.0665084","-0.3660809","0.1024456","-0.6927579","0.8152561","0.3259355","-0.677871","-0.02093","-0.7278531","-0.1014048"
17:56:13:824","-0.5116974","0.9807116","0.466907","-0.02203489","0.4455636","-0.002510906","0.8949755","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368336","0.8308256","0.4333956","0.9225449","-0.06651162","-0.3660501","0.1024433","-0.6927615","0.8152583","0.3259445","-0.6778468","-0.02092657","-0.7278756","-0.1014055"
17:56:13:848","-0.5116974","0.9807115","0.4669072","-0.02204305","0.4455595","-0.002519341","0.8949774","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368246","0.8308237","0.4333839","0.9225455","-0.06651184","-0.366049","0.1024433","-0.6927522","0.8152565","0.3259323","-0.6778459","-0.02092644","-0.7278764","-0.1014054"
17:56:13:871","-0.5116978","0.9807128","0.466906","-0.0220314","0.4455546","-0.00252275","0.8949801","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368288","0.8308265","0.4333845","0.9225459","-0.06651208","-0.3660477","0.1024432","-0.6927562","0.8152591","0.3259324","-0.6778449","-0.02092627","-0.7278774","-0.1014055"
17:56:13:895","-0.5116942","0.9807085","0.4669037","-0.02206585","0.4455226","-0.002507077","0.8949952","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368288","0.8308302","0.4333797","0.9225565","-0.06651513","-0.3660206","0.1024412","-0.6927498","0.8152629","0.3259186","-0.6778235","-0.02092334","-0.7278972","-0.1014062"
17:56:13:920","-0.5116935","0.9807065","0.4669056","-0.02207355","0.4455371","-0.002490434","0.8949879","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368145","0.8308169","0.4333799","0.9225379","-0.06650978","-0.3660679","0.1024447","-0.6927467","0.8152496","0.3259348","-0.6778607","-0.0209285","-0.7278625","-0.1014051"
17:56:13:941","-0.5116935","0.9807069","0.4669048","-0.02207174","0.4455305","-0.002494416","0.8949912","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368241","0.8308231","0.4333858","0.9225465","-0.0665122","-0.366046","0.1024431","-0.6927509","0.8152554","0.3259332","-0.6778437","-0.0209262","-0.7278786","-0.1014057"
17:56:13:965","-0.5116941","0.9807073","0.4669057","-0.0220829","0.4455283","-0.002511126","0.894992","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368289","0.830828","0.4333801","0.9225445","-0.06651159","-0.3660511","0.1024434","-0.6927569","0.8152606","0.3259291","-0.6778477","-0.02092674","-0.7278748","-0.1014054"
17:56:13:989","-0.5116931","0.9807063","0.4669048","-0.02208837","0.44552","-0.002504145","0.894996","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.536831","0.8308271","0.4333875","0.9225472","-0.06651243","-0.3660443","0.102443","-0.6927575","0.8152598","0.3259342","-0.6778423","-0.02092603","-0.7278797","-0.1014056"
17:56:14:023","-0.5116932","0.9807055","0.4669064","-0.0221022","0.4455243","-0.002509499","0.8949935","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368247","0.830825","0.4333797","0.9225418","-0.06651095","-0.366058","0.102444","-0.6927541","0.8152574","0.3259309","-0.6778529","-0.02092751","-0.7278699","-0.1014053"
17:56:14:052","-0.5116934","0.9807032","0.4669108","-0.02215157","0.4455277","-0.00253339","0.8949905","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.5368291","0.8308247","0.4333874","0.9225419","-0.06651086","-0.3660582","0.1024439","-0.6927586","0.8152575","0.3259387","-0.677853","-0.02092759","-0.7278698","-0.1014054"
17:56:14:076","-0.5116917","0.9807016","0.4669095","-0.02216226","0.4455133","-0.002524184","0.8949974","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6702179","1.017311","0.2645088","-0.6708439","0.05585265","0.004758699","-0.739477","-0.536828","0.8308201","0.4334024","0.9225496","-0.06651299","-0.3660382","0.1024424","-0.692753","0.8152527","0.3259467","-0.6778374","-0.0209254","-0.7278843","-0.1014057"
