"Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
14:12:48:290","-0.5884523","1.123719","0.4092013","-0.03781831","-0.2744649","0.01903273","-0.9606647","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06902355","1.004784","0.2261385","-0.4781273","0.515465","0.4844327","-0.5205914","-0.4019408","0.990144","0.3946285","-0.4721363","-0.5108803","-0.488425","-0.5268112"
14:12:48:311","-0.5884523","1.123716","0.4092029","-0.03779769","-0.2744703","0.01902868","-0.960664","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06903231","1.004796","0.2261103","-0.4781188","0.5154561","0.4844409","-0.5206003","-0.401947","0.9901555","0.3946076","-0.4721445","-0.5108892","-0.4884169","-0.5268024"
14:12:48:333","-0.5884528","1.123715","0.4092043","-0.03778621","-0.2744779","0.01903027","-0.9606622","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.0690307","1.004787","0.2261163","-0.4781179","0.5154549","0.4844419","-0.5206015","-0.4019432","0.9901465","0.3946172","-0.4721456","-0.5108905","-0.4884158","-0.5268011"
14:12:48:354","-0.5884533","1.123715","0.4092049","-0.03778216","-0.2744805","0.01903465","-0.9606616","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06903386","1.004786","0.2261239","-0.4781204","0.5154577","0.4844394","-0.5205988","-0.4019457","0.9901454","0.3946249","-0.4721432","-0.5108877","-0.4884183","-0.5268039"
14:12:48:383","-0.5884551","1.123717","0.4092057","-0.03779512","-0.2744952","0.01904077","-0.9606567","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06904042","1.004786","0.22611","-0.4781142","0.5154511","0.4844455","-0.5206054","-0.4019472","0.9901456","0.3946206","-0.4721494","-0.5108945","-0.4884122","-0.5267974"
14:12:48:406","-0.5884597","1.12372","0.4092085","-0.0378111","-0.2745294","0.01906482","-0.9606459","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06905591","1.004791","0.2260844","-0.4781048","0.5154407","0.4844549","-0.5206155","-0.401952","0.9901499","0.3946145","-0.472159","-0.5109049","-0.4884028","-0.5267873"
14:12:48:429","-0.5884599","1.123717","0.4092109","-0.03778385","-0.2745396","0.01905983","-0.9606441","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06907266","1.004796","0.2261127","-0.4781166","0.5154536","0.4844432","-0.5206029","-0.4019676","0.9901557","0.3946401","-0.472147","-0.5108918","-0.4884144","-0.5267998"
14:12:48:450","-0.5884599","1.123713","0.4092134","-0.03776571","-0.2745604","0.01903474","-0.9606395","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06907564","1.004784","0.2261085","-0.4781108","0.5154473","0.4844489","-0.5206091","-0.4019639","0.9901444","0.394648","-0.4721527","-0.5108982","-0.4884088","-0.5267939"
14:12:48:470","-0.5884596","1.123709","0.4092159","-0.0377396","-0.274576","0.01901251","-0.9606364","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.0690769","1.004778","0.2261157","-0.4781136","0.5154501","0.4844463","-0.5206061","-0.4019608","0.9901386","0.394661","-0.47215","-0.5108951","-0.4884115","-0.5267967"
14:12:48:491","-0.5884605","1.123711","0.4092155","-0.03776174","-0.2745858","0.01900858","-0.9606328","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06907576","1.004771","0.2261262","-0.4781166","0.5154535","0.4844434","-0.5206028","-0.4019569","0.9901313","0.3946751","-0.472147","-0.5108919","-0.4884145","-0.5267997"
14:12:48:516","-0.5884621","1.123712","0.4092163","-0.0377685","-0.274595","0.01902032","-0.9606296","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06908292","1.004781","0.226118","-0.4781172","0.5154544","0.4844427","-0.5206023","-0.4019614","0.9901404","0.3946708","-0.4721465","-0.5108911","-0.4884151","-0.5268005"
14:12:48:545","-0.5884577","1.123708","0.4092141","-0.03774762","-0.2745655","0.01899502","-0.9606394","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06907892","1.004782","0.2261644","-0.4781361","0.5154746","0.4844238","-0.5205821","-0.4019683","0.9901419","0.3946939","-0.4721273","-0.5108707","-0.4884336","-0.5268204"
14:12:48:566","-0.5884591","1.123713","0.4092123","-0.03777486","-0.2745567","0.01902321","-0.9606403","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906098","1.004771","0.2261442","-0.4781266","0.5154641","0.4844336","-0.5205923","-0.4019516","0.9901317","0.3946756","-0.4721371","-0.5108812","-0.4884242","-0.5268103"
14:12:48:589","-0.5884589","1.123715","0.4092109","-0.03778309","-0.2745448","0.01903505","-0.9606431","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906831","1.004787","0.22614","-0.4781278","0.5154655","0.4844322","-0.520591","-0.4019624","0.9901463","0.3946653","-0.4721358","-0.5108795","-0.4884255","-0.5268116"
14:12:48:612","-0.5884613","1.123717","0.4092125","-0.03778946","-0.2745621","0.01904954","-0.9606377","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06907302","1.004786","0.2261068","-0.4781132","0.5154499","0.4844466","-0.5206065","-0.4019607","0.9901459","0.3946469","-0.4721505","-0.5108956","-0.4884112","-0.5267962"
14:12:48:633","-0.58846","1.123716","0.4092112","-0.03779137","-0.2745501","0.01904447","-0.9606411","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06907654","1.004788","0.2261429","-0.4781275","0.5154653","0.4844323","-0.5205911","-0.4019698","0.9901483","0.3946694","-0.4721358","-0.5108799","-0.4884252","-0.5268114"
14:12:48:656","-0.5884594","1.123716","0.4092106","-0.03780197","-0.2745538","0.01902606","-0.96064","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06907398","1.004786","0.2261218","-0.4781195","0.5154564","0.4844404","-0.5205998","-0.4019647","0.9901474","0.3946555","-0.4721442","-0.5108888","-0.4884172","-0.5268028"
14:12:48:680","-0.5884607","1.123718","0.4092106","-0.03780947","-0.2745545","0.01904442","-0.9606392","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906968","1.004787","0.2261231","-0.4781217","0.5154589","0.4844382","-0.5205976","-0.4019608","0.9901477","0.394655","-0.472142","-0.5108864","-0.4884193","-0.526805"
14:12:48:711","-0.5884586","1.123722","0.4092061","-0.03784794","-0.2745336","0.01902982","-0.9606439","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.0690698","1.004792","0.2261474","-0.4781318","0.5154697","0.4844283","-0.5205868","-0.4019681","0.990152","0.3946649","-0.4721317","-0.5108754","-0.4884292","-0.5268158"
14:12:48:734","-0.5884581","1.123721","0.4092062","-0.03784598","-0.2745364","0.01901849","-0.9606434","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906503","1.004799","0.2261067","-0.4781201","0.5154573","0.4844398","-0.5205991","-0.4019606","0.9901597","0.3946324","-0.4721435","-0.5108882","-0.4884178","-0.5268035"
14:12:48:757","-0.5884591","1.123722","0.4092063","-0.03785906","-0.2745454","0.01901921","-0.9606403","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906188","1.004794","0.2261037","-0.4781169","0.5154539","0.4844429","-0.5206023","-0.4019551","0.9901555","0.3946336","-0.4721465","-0.5108914","-0.4884151","-0.5268005"
14:12:48:782","-0.58846","1.123726","0.4092048","-0.03789185","-0.2745495","0.01901832","-0.9606378","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906641","1.004799","0.2261055","-0.4781194","0.5154566","0.4844406","-0.5206","-0.4019587","0.9901596","0.3946357","-0.4721443","-0.5108889","-0.4884172","-0.5268027"
14:12:48:808","-0.5884591","1.123726","0.4092035","-0.03789453","-0.2745368","0.01902133","-0.9606413","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906509","1.004806","0.2261174","-0.4781282","0.515466","0.4844318","-0.5205907","-0.4019622","0.9901677","0.3946376","-0.4721354","-0.5108793","-0.4884258","-0.526812"
14:12:48:847","-0.5884593","1.123729","0.4092019","-0.03791577","-0.2745307","0.01902868","-0.9606421","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906015","1.004804","0.2261114","-0.4781247","0.5154622","0.4844353","-0.5205942","-0.4019586","0.9901657","0.3946303","-0.4721389","-0.5108832","-0.4884225","-0.5268085"
14:12:48:876","-0.5884597","1.123727","0.4092036","-0.03789864","-0.2745386","0.01902718","-0.9606405","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906492","1.004811","0.22609","-0.4781178","0.5154548","0.4844421","-0.5206015","-0.4019604","0.9901723","0.3946157","-0.4721458","-0.5108907","-0.4884156","-0.5268012"
14:12:48:898","-0.5884592","1.12373","0.4092008","-0.03791764","-0.2745174","0.01904542","-0.9606455","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06905639","1.004803","0.2261326","-0.4781325","0.5154707","0.4844275","-0.5205858","-0.4019604","0.9901652","0.3946405","-0.4721309","-0.5108745","-0.4884301","-0.5268167"
14:12:48:921","-0.5884594","1.123732","0.4091998","-0.03793748","-0.2745184","0.01904189","-0.9606445","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.0690614","1.004812","0.2260982","-0.4781208","0.515458","0.484439","-0.5205982","-0.4019632","0.9901745","0.3946137","-0.4721427","-0.5108871","-0.4884186","-0.5268044"
14:12:48:946","-0.5884579","1.123727","0.4092016","-0.03789142","-0.2745108","0.01903977","-0.9606485","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06905794","1.004814","0.2261061","-0.4781257","0.5154634","0.4844342","-0.5205931","-0.4019629","0.9901769","0.3946151","-0.4721377","-0.510882","-0.4884234","-0.5268095"
14:12:48:970","-0.5884588","1.123729","0.4092016","-0.03789918","-0.2745132","0.01905035","-0.9606473","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.0690515","1.0048","0.226109","-0.4781206","0.5154579","0.4844393","-0.5205985","-0.4019555","0.9901627","0.3946212","-0.4721431","-0.5108875","-0.4884184","-0.5268041"
14:12:48:991","-0.5884598","1.123728","0.409203","-0.03789316","-0.2745229","0.01905466","-0.9606448","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906164","1.004808","0.2260946","-0.4781169","0.5154536","0.484443","-0.5206025","-0.4019618","0.9901704","0.3946138","-0.4721467","-0.5108916","-0.4884147","-0.5268002"
14:12:49:015","-0.5884575","1.123726","0.4092017","-0.03788472","-0.2745086","0.01903739","-0.9606494","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06905955","1.004806","0.2261258","-0.4781288","0.5154665","0.4844314","-0.5205901","-0.4019654","0.990168","0.3946326","-0.4721349","-0.5108788","-0.4884262","-0.5268128"
14:12:49:046","-0.5884575","1.123727","0.4092014","-0.03788189","-0.2745","0.0190522","-0.9606517","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06904882","1.004801","0.2261195","-0.4781263","0.5154638","0.4844337","-0.5205925","-0.4019568","0.9901634","0.3946242","-0.4721373","-0.5108813","-0.4884239","-0.5268102"
14:12:49:071","-0.5884587","1.123728","0.409202","-0.03789534","-0.2745164","0.01904475","-0.9606466","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.0690574","1.004805","0.2260895","-0.4781131","0.5154499","0.4844466","-0.5206065","-0.4019586","0.9901659","0.3946084","-0.4721504","-0.5108956","-0.4884111","-0.5267962"
14:12:49:093","-0.588458","1.123726","0.4092027","-0.03788279","-0.2745179","0.01903398","-0.9606469","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06905925","1.004807","0.2261041","-0.4781208","0.5154579","0.484439","-0.5205984","-0.4019614","0.9901683","0.3946191","-0.4721428","-0.5108873","-0.4884185","-0.5268041"
14:12:49:117","-0.5884597","1.123725","0.4092049","-0.0378854","-0.2745452","0.01902179","-0.9606393","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906271","1.004801","0.2260767","-0.4781077","0.5154439","0.4844521","-0.5206124","-0.4019551","0.9901631","0.3946107","-0.472156","-0.5109017","-0.4884056","-0.5267905"
14:12:49:140","-0.5884591","1.123721","0.4092074","-0.03783704","-0.2745409","0.01903157","-0.9606422","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906366","1.004802","0.2261137","-0.4781243","0.5154619","0.4844356","-0.5205947","-0.4019597","0.9901633","0.3946366","-0.4721392","-0.5108835","-0.4884219","-0.526808"
14:12:49:163","-0.588459","1.123723","0.4092057","-0.03785618","-0.2745341","0.01903392","-0.9606434","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906039","1.00479","0.2261298","-0.4781251","0.5154625","0.4844348","-0.520594","-0.4019582","0.9901516","0.3946496","-0.4721386","-0.5108829","-0.4884227","-0.5268089"
14:12:49:186","-0.5884579","1.123723","0.4092041","-0.03786177","-0.2745209","0.01903266","-0.960647","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906056","1.0048","0.2261272","-0.4781283","0.5154659","0.4844319","-0.5205903","-0.4019623","0.9901608","0.3946407","-0.4721352","-0.5108792","-0.4884259","-0.5268121"
14:12:49:216","-0.5884586","1.123726","0.4092028","-0.03787931","-0.274514","0.01904968","-0.9606479","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06905472","1.004799","0.2261199","-0.4781253","0.5154631","0.4844346","-0.5205935","-0.4019583","0.9901603","0.3946315","-0.4721381","-0.5108824","-0.4884229","-0.526809"
14:12:49:246","-0.5884586","1.123726","0.4092031","-0.037878","-0.2745173","0.01904579","-0.960647","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906068","1.004806","0.2261044","-0.4781201","0.5154571","0.48444","-0.5205993","-0.4019625","0.9901673","0.3946201","-0.4721437","-0.5108883","-0.4884177","-0.5268036"
14:12:49:281","-0.5884588","1.12372","0.4092076","-0.03783348","-0.2745412","0.01902712","-0.9606425","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906539","1.004802","0.2260823","-0.4781096","0.5154459","0.4844502","-0.5206103","-0.4019593","0.990164","0.3946133","-0.472154","-0.5108995","-0.4884075","-0.5267925"
14:12:49:329","-0.5884578","1.123715","0.40921","-0.03780547","-0.2745562","0.01899497","-0.9606398","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906503","1.004788","0.2261045","-0.4781137","0.5154505","0.4844461","-0.520606","-0.401955","0.9901497","0.3946398","-0.4721498","-0.5108951","-0.4884115","-0.5267969"
14:12:49:353","-0.5884595","1.123719","0.4092091","-0.03783211","-0.2745591","0.01901248","-0.9606376","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906003","1.004782","0.2261205","-0.4781204","0.5154576","0.4844396","-0.5205989","-0.4019497","0.9901425","0.3946545","-0.4721433","-0.5108879","-0.4884183","-0.5268039"
14:12:49:385","-0.5884607","1.123721","0.4092085","-0.03785432","-0.2745652","0.01901848","-0.9606348","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06907243","1.004796","0.2261065","-0.4781186","0.5154557","0.4844413","-0.5206007","-0.4019598","0.9901561","0.3946447","-0.472145","-0.5108898","-0.4884166","-0.5268019"
14:12:49:408","-0.5884598","1.123721","0.4092078","-0.03785328","-0.2745594","0.0190114","-0.9606367","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.0690735","1.004799","0.2261173","-0.4781244","0.5154619","0.4844354","-0.5205945","-0.4019634","0.9901592","0.3946495","-0.4721391","-0.5108833","-0.4884222","-0.5268081"
14:12:49:430","-0.5884596","1.123722","0.4092069","-0.03787336","-0.2745644","0.01899643","-0.9606348","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06907034","1.004795","0.2261056","-0.4781187","0.5154558","0.484441","-0.5206006","-0.4019581","0.9901561","0.3946429","-0.4721447","-0.5108896","-0.4884166","-0.5268022"
14:12:49:452","-0.5884596","1.123725","0.409205","-0.03789011","-0.2745525","0.0190079","-0.9606373","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906497","1.004799","0.2261195","-0.4781279","0.5154656","0.4844322","-0.520591","-0.4019573","0.9901603","0.3946469","-0.4721357","-0.5108798","-0.4884255","-0.5268117"
14:12:49:473","-0.5884593","1.123725","0.4092046","-0.03789946","-0.2745569","0.01899428","-0.960636","0.5796096","1.080017","-0.2876572","0","-0.003360649","0","0.9999944","0.4680122","1.080017","-0.2884073","0","-0.003360649","0","0.9999944","-0.06906801","1.004804","0.2260968","-0.4781191","0.5154561","0.4844408","-0.5206002","-0.401958","0.9901654","0.3946304","-0.4721445","-0.5108892","-0.488417","-0.5268024"
