"Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
15:52:21:511","-0.5459742","1.061996","0.8226083","0.02226981","0.875873","0.04489839","-0.4799319","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407151","0.930146","0.8629115","-0.9910197","0.1040039","-0.005104095","-0.08389043","-0.3509863","0.9883523","1.044831","0.8221239","0.06088826","0.5530663","0.1205107"
15:52:21:535","-0.5459743","1.061994","0.8226043","0.02226054","0.8758653","0.04492955","-0.4799436","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407138","0.9301412","0.8628995","-0.9910196","0.1040032","-0.005096912","-0.08389114","-0.3509797","0.988351","1.044815","0.8221279","0.06088912","0.5530604","0.1205101"
15:52:21:557","-0.5459754","1.061992","0.8226026","0.02226157","0.8758643","0.04495613","-0.4799428","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407136","0.9301374","0.8628865","-0.9910195","0.1040045","-0.005111635","-0.08388957","-0.3509871","0.9883444","1.044803","0.8221198","0.06088734","0.5530725","0.1205111"
15:52:21:573","-0.545974","1.061992","0.8225983","0.02225137","0.8758492","0.04496253","-0.4799701","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407175","0.9301386","0.8628806","-0.9910197","0.1040018","-0.005080253","-0.08389276","-0.3509814","0.9883438","1.044801","0.822137","0.06089114","0.5530465","0.1205091"
15:52:21:590","-0.5459765","1.06199","0.8226022","0.02226339","0.8758667","0.04497352","-0.4799368","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407011","0.9301449","0.8628968","-0.9910194","0.1040077","-0.005149603","-0.08388558","-0.3509926","0.9883496","1.044817","0.8220986","0.06088261","0.5531041","0.1205135"
15:52:21:608","-0.5459768","1.061989","0.8225992","0.02227353","0.875855","0.04498327","-0.4799567","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407192","0.9301426","0.8628942","-0.9910197","0.1040025","-0.005089134","-0.08389195","-0.3509891","0.9883453","1.044819","0.8221322","0.06088991","0.5530539","0.1205096"
15:52:21:626","-0.5459775","1.061987","0.8225976","0.02227851","0.8758507","0.04499856","-0.4799628","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407153","0.9301381","0.8628893","-0.9910196","0.1040039","-0.005104542","-0.08389032","-0.3509862","0.9883459","1.044809","0.8221235","0.0608882","0.5530665","0.1205107"
15:52:21:644","-0.5459774","1.061987","0.8225969","0.02226316","0.8758546","0.04501485","-0.4799551","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407148","0.9301379","0.8628938","-0.9910195","0.1040052","-0.005119532","-0.08388873","-0.3509921","0.9883454","1.044814","0.8221153","0.06088635","0.553079","0.1205116"
15:52:21:661","-0.5459799","1.061984","0.8225982","0.02228574","0.8758599","0.04502939","-0.4799428","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407122","0.9301388","0.8628966","-0.9910195","0.1040056","-0.00512588","-0.08388799","-0.3509897","0.9883486","1.044816","0.8221118","0.06088556","0.5530844","0.120512"
15:52:21:680","-0.5459805","1.061983","0.8225983","0.02229179","0.8758605","0.04503244","-0.4799412","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407249","0.9301335","0.8628998","-0.9910194","0.1040046","-0.00511387","-0.08388927","-0.3509979","0.988343","1.04482","0.8221185","0.06088703","0.5530745","0.1205113"
15:52:21:698","-0.5459796","1.061984","0.8225962","0.02229532","0.8758486","0.04502379","-0.4799636","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.340725","0.9301307","0.8628954","-0.9910197","0.1040024","-0.005087137","-0.08389214","-0.3509813","0.988348","1.044811","0.8221332","0.06089035","0.5530521","0.1205096"
15:52:21:718","-0.5459791","1.061984","0.8225955","0.02229349","0.8758452","0.04502073","-0.4799701","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407171","0.9301341","0.862897","-0.9910196","0.1040039","-0.005104631","-0.08389029","-0.3509808","0.9883507","1.044813","0.8221234","0.0608881","0.5530667","0.1205107"
15:52:21:737","-0.545975","1.061989","0.8225932","0.02226315","0.875833","0.04499264","-0.4799964","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407165","0.9301369","0.8628898","-0.9910197","0.104002","-0.005082846","-0.08389258","-0.3509754","0.9883502","1.044808","0.8221357","0.06089088","0.5530486","0.1205093"
15:52:21:757","-0.545975","1.061989","0.8225932","0.02226315","0.875833","0.04499264","-0.4799964","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3406944","0.9301499","0.8628938","-0.9910194","0.1040044","-0.005111992","-0.08388947","-0.350969","0.9883592","1.044815","0.8221196","0.06088732","0.553073","0.1205111"
15:52:21:782","-0.5459751","1.061987","0.822587","0.02226362","0.8758149","0.04502492","-0.4800263","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.340703","0.9301517","0.8628778","-0.9910197","0.1040015","-0.005076379","-0.08389328","-0.3509753","0.9883494","1.044808","0.8221394","0.06089162","0.5530433","0.1205089"
15:52:21:806","-0.5459772","1.061984","0.822589","0.02228507","0.8758209","0.04502988","-0.480014","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.340698","0.9301486","0.8628727","-0.9910195","0.1040057","-0.005126417","-0.08388799","-0.3509928","0.988343","1.044804","0.8221115","0.06088557","0.5530849","0.120512"
15:52:21:829","-0.5459793","1.061982","0.8225892","0.02230726","0.8758211","0.04504097","-0.4800116","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407056","0.9301509","0.8628896","-0.9910195","0.1040047","-0.005114645","-0.08388923","-0.3509963","0.9883451","1.044824","0.8221179","0.06088694","0.5530752","0.1205114"
15:52:21:850","-0.5459788","1.061982","0.8225894","0.02228849","0.8758277","0.0450515","-0.4799995","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407116","0.9301429","0.8628934","-0.9910195","0.1040056","-0.005124748","-0.08388828","-0.3509994","0.988344","1.044822","0.8221124","0.06088568","0.5530834","0.120512"
15:52:21:873","-0.5459771","1.061986","0.8225918","0.02227155","0.8758342","0.04502596","-0.4799908","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407072","0.9301422","0.8628942","-0.9910195","0.1040054","-0.005122602","-0.08388842","-0.3509873","0.9883502","1.044818","0.8221136","0.06088598","0.5530818","0.1205117"
15:52:21:893","-0.5459743","1.061989","0.8225909","0.0222405","0.8758326","0.04501431","-0.4799962","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407014","0.9301497","0.8628983","-0.9910196","0.1040039","-0.005105615","-0.08389028","-0.350976","0.9883569","1.044823","0.8221232","0.06088804","0.5530675","0.1205107"
15:52:21:912","-0.5459741","1.06199","0.8225934","0.02224845","0.875836","0.04499077","-0.4799919","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3406923","0.9301538","0.8628895","-0.9910195","0.104005","-0.00511831","-0.08388884","-0.3509763","0.9883564","1.044817","0.8221159","0.06088648","0.5530782","0.1205115"
15:52:21:930","-0.5459722","1.061994","0.8225962","0.02223879","0.8758406","0.044955","-0.4799872","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3406968","0.9301583","0.8628966","-0.9910196","0.1040051","-0.005118847","-0.08388883","-0.3509874","0.9883528","1.044829","0.8221154","0.06088642","0.5530786","0.1205116"
15:52:21:967","-0.5459744","1.061991","0.8225968","0.0222544","0.8758455","0.04497357","-0.4799758","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3406907","0.9301617","0.8629019","-0.9910195","0.1040056","-0.00512445","-0.08388828","-0.3509817","0.9883578","1.044832","0.8221125","0.06088578","0.5530833","0.1205118"
15:52:21:985","-0.545977","1.061986","0.8225923","0.02226552","0.875838","0.04502905","-0.4799839","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.340708","0.93015","0.8628832","-0.9910195","0.1040034","-0.005100489","-0.08389077","-0.3509921","0.9883434","1.044814","0.8221258","0.06088869","0.5530633","0.1205105"
15:52:22:004","-0.5459762","1.061987","0.8225927","0.02227273","0.8758328","0.04500516","-0.4799952","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407144","0.9301382","0.8628688","-0.9910197","0.1040035","-0.005100518","-0.0838908","-0.3509946","0.9883369","1.044797","0.8221258","0.06088864","0.5530633","0.1205105"
15:52:22:024","-0.5459743","1.061989","0.8225914","0.022275","0.8758197","0.0449778","-0.4800215","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407034","0.9301509","0.8628875","-0.9910197","0.1040021","-0.00508368","-0.08389262","-0.3509743","0.988353","1.044815","0.8221353","0.06089075","0.5530493","0.1205094"
15:52:22:042","-0.545974","1.061991","0.822594","0.02228395","0.8758227","0.04495028","-0.4800182","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3406932","0.9301562","0.862892","-0.9910195","0.1040049","-0.005117357","-0.0838889","-0.3509809","0.9883544","1.044821","0.8221166","0.0608866","0.5530773","0.1205115"
15:52:22:062","-0.5459754","1.061989","0.8225951","0.02228622","0.8758312","0.04496802","-0.4800009","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3406945","0.9301591","0.8629027","-0.9910195","0.1040061","-0.005130678","-0.08388765","-0.3509907","0.9883536","1.044834","0.822109","0.06088501","0.5530884","0.1205123"
15:52:22:081","-0.5459762","1.061988","0.822594","0.02228663","0.8758313","0.04498537","-0.4799991","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407062","0.9301486","0.8628891","-0.9910196","0.1040046","-0.005113214","-0.08388944","-0.3509927","0.9883454","1.044817","0.8221189","0.06088709","0.5530738","0.1205113"
15:52:22:102","-0.5459776","1.061987","0.8225961","0.02229447","0.8758401","0.04499107","-0.4799822","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.340706","0.9301451","0.8628926","-0.9910195","0.1040061","-0.005131036","-0.08388755","-0.3509957","0.9883457","1.044818","0.8221088","0.06088504","0.5530887","0.1205123"
15:52:22:122","-0.5459753","1.061991","0.8225993","0.02228974","0.8758419","0.04494056","-0.4799838","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407127","0.9301434","0.8628975","-0.9910195","0.1040046","-0.005112618","-0.08388945","-0.3509921","0.9883471","1.044822","0.8221191","0.06088721","0.5530734","0.1205112"
15:52:22:142","-0.5459756","1.061992","0.822603","0.02229666","0.8758519","0.04492213","-0.4799669","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3406998","0.9301521","0.8629173","-0.9910195","0.1040062","-0.005132228","-0.08388741","-0.3509823","0.9883599","1.044838","0.8221082","0.06088485","0.5530897","0.1205124"
15:52:22:162","-0.5459763","1.06199","0.8226014","0.02228565","0.8758546","0.04495319","-0.4799598","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407104","0.9301463","0.8629101","-0.9910195","0.104005","-0.00511831","-0.08388878","-0.3509894","0.9883518","1.044831","0.822116","0.06088649","0.5530782","0.1205115"
15:52:22:181","-0.5459765","1.061989","0.822597","0.02228342","0.8758426","0.04497802","-0.4799792","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407173","0.9301363","0.8628839","-0.9910197","0.1040025","-0.005088538","-0.08389199","-0.3509818","0.9883448","1.044801","0.8221325","0.06089006","0.5530534","0.1205097"
15:52:22:200","-0.5459762","1.061989","0.822597","0.02226822","0.8758475","0.0449891","-0.4799701","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407111","0.930138","0.8628874","-0.9910195","0.1040053","-0.00512135","-0.08388862","-0.3509904","0.9883447","1.044807","0.8221142","0.0608861","0.5530807","0.1205118"
15:52:22:220","-0.5459759","1.061991","0.8226004","0.02227736","0.8758532","0.04495842","-0.4799622","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407077","0.9301431","0.8628957","-0.9910196","0.1040054","-0.005122781","-0.08388846","-0.3509882","0.9883496","1.044817","0.8221133","0.06088595","0.5530817","0.1205118"
15:52:22:239","-0.5459771","1.061989","0.8226006","0.02228715","0.875855","0.04496848","-0.4799574","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407081","0.9301485","0.8629095","-0.9910194","0.1040049","-0.005117178","-0.08388902","-0.3509865","0.9883537","1.044832","0.8221167","0.06088661","0.5530772","0.1205114"
15:52:22:258","-0.5459787","1.061986","0.8225986","0.02229166","0.8758538","0.04500053","-0.4799564","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407172","0.9301387","0.8628974","-0.9910195","0.1040045","-0.005111635","-0.08388954","-0.3509914","0.9883459","1.044817","0.8221196","0.06088734","0.5530726","0.1205111"
15:52:22:278","-0.5459807","1.061983","0.8225987","0.02230763","0.8758557","0.04501765","-0.4799505","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407212","0.9301318","0.8628927","-0.9910195","0.1040051","-0.00511831","-0.0838889","-0.3509953","0.9883424","1.04481","0.8221157","0.06088645","0.5530781","0.1205116"
15:52:22:298","-0.5459834","1.061979","0.822598","0.02233673","0.8758532","0.04503825","-0.4799518","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407268","0.9301293","0.8628995","-0.9910195","0.1040043","-0.005110323","-0.08388957","-0.3509943","0.9883434","1.044816","0.8221203","0.06088754","0.5530716","0.1205111"
15:52:22:318","-0.5459834","1.061979","0.822598","0.02233673","0.8758532","0.04503825","-0.4799518","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407351","0.9301218","0.8629024","-0.9910195","0.1040045","-0.005111963","-0.08388955","-0.3509986","0.9883412","1.044816","0.8221194","0.06088732","0.5530729","0.1205112"
15:52:22:336","-0.5459829","1.061982","0.8226032","0.02231773","0.8758746","0.04502298","-0.4799151","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407274","0.9301226","0.8629219","-0.9910192","0.104008","-0.005153686","-0.08388517","-0.3509993","0.9883494","1.044829","0.8220961","0.06088219","0.5531074","0.1205138"
15:52:22:354","-0.545983","1.061982","0.822603","0.02232515","0.8758714","0.04501846","-0.479921","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407311","0.9301244","0.8629215","-0.9910196","0.104004","-0.005105883","-0.08389011","-0.3509807","0.988355","1.044828","0.8221229","0.06088795","0.5530678","0.1205109"
15:52:22:372","-0.5459826","1.061983","0.8226034","0.02231209","0.8758763","0.04502313","-0.4799122","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407338","0.9301196","0.8629162","-0.9910196","0.1040053","-0.00512135","-0.08388858","-0.35099","0.9883491","1.044821","0.8221143","0.06088614","0.5530805","0.1205116"
15:52:22:391","-0.5459818","1.061984","0.8226036","0.02231562","0.8758722","0.04500412","-0.4799214","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407336","0.9301195","0.8629099","-0.9910197","0.1040037","-0.005102783","-0.08389047","-0.3509814","0.9883503","1.044814","0.8221245","0.06088835","0.5530652","0.1205106"
15:52:22:410","-0.5459836","1.06198","0.8225992","0.02232064","0.875864","0.04505085","-0.4799317","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407302","0.9301239","0.8629118","-0.9910195","0.1040033","-0.005098104","-0.08389108","-0.3509789","0.9883524","1.044818","0.8221271","0.06088903","0.5530612","0.1205103"
15:52:22:428","-0.5459841","1.06198","0.8226025","0.02233138","0.8758719","0.04503244","-0.4799185","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407371","0.9301138","0.8628991","-0.9910194","0.1040059","-0.005128264","-0.08388796","-0.3509995","0.9883394","1.044806","0.8221104","0.06088538","0.5530864","0.1205121"
15:52:22:446","-0.5459808","1.061985","0.8226026","0.02231251","0.8758664","0.04499597","-0.479933","-0.2395706","1.164278","0.8035145","-0.4244866","0.4953428","-0.5029799","-0.5669725","-0.3578225","1.185826","0.9668632","-0.6284801","-0.1083876","0.1608735","-0.7532493","-0.3407365","0.9301214","0.8629177","-0.9910197","0.1040032","-0.005096912","-0.0838912","-0.3509835","0.9883515","1.044824","0.8221278","0.06088906","0.5530604","0.1205103"
