"Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
15:21:38:508","-0.5655364","0.937878","0.2738131","-0.08721682","0.8625171","0.01534856","-0.4982188","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576943","0.8165605","0.3984489","-0.9813666","0.1205811","-0.1342392","-0.06602839","-0.6629581","0.8318448","0.4923959","-0.7338403","-0.0274428","-0.6588265","-0.1633189"
15:21:38:530","-0.5655361","0.9378792","0.2738146","-0.08721386","0.8625186","0.01532956","-0.4982173","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.357697","0.8165587","0.3984534","-0.9813673","0.1205808","-0.1342351","-0.06602881","-0.6629568","0.8318399","0.4924005","-0.7338433","-0.02744356","-0.6588234","-0.1633188"
15:21:38:553","-0.5655357","0.9378809","0.2738162","-0.08722599","0.8625236","0.01532185","-0.4982067","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576961","0.8165629","0.3984652","-0.9813659","0.1205814","-0.1342449","-0.06602767","-0.6629567","0.831843","0.4924051","-0.7338369","-0.02744192","-0.6588306","-0.1633191"
15:21:38:574","-0.5655362","0.93788","0.2738169","-0.08722613","0.8625288","0.01533127","-0.4981974","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576943","0.8165638","0.3984615","-0.9813664","0.1205813","-0.1342419","-0.06602801","-0.6629552","0.8318465","0.4924059","-0.7338386","-0.02744242","-0.6588284","-0.163319"
15:21:38:595","-0.5655353","0.937883","0.2738194","-0.08724248","0.8625355","0.01531331","-0.4981834","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3577008","0.8165576","0.3984599","-0.9813653","0.1205819","-0.1342494","-0.0660271","-0.6629636","0.8318417","0.4924016","-0.7338338","-0.02744115","-0.6588341","-0.1633192"
15:21:38:616","-0.565537","0.937879","0.2738186","-0.08722645","0.8625384","0.01534287","-0.4981803","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576908","0.8165669","0.3984628","-0.9813676","0.1205807","-0.1342336","-0.0660292","-0.66295","0.8318504","0.4924147","-0.7338443","-0.02744374","-0.6588222","-0.1633187"
15:21:38:639","-0.5655368","0.9378794","0.2738188","-0.087227","0.8625384","0.01533836","-0.4981804","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3577048","0.8165498","0.3984506","-0.9813677","0.1205807","-0.1342323","-0.0660292","-0.6629655","0.8318368","0.4924058","-0.7338451","-0.02744406","-0.6588211","-0.1633186"
15:21:38:661","-0.5655364","0.9378818","0.2738224","-0.08723321","0.8625479","0.01531397","-0.4981636","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.357698","0.816561","0.3984617","-0.981365","0.120582","-0.1342528","-0.06602678","-0.6629618","0.8318446","0.4924021","-0.7338313","-0.02744061","-0.6588365","-0.1633192"
15:21:38:686","-0.5655382","0.9378774","0.2738219","-0.08722091","0.862554","0.01535194","-0.498154","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576938","0.8165659","0.3984689","-0.9813665","0.1205812","-0.1342402","-0.0660283","-0.6629543","0.8318496","0.4924181","-0.7338397","-0.02744273","-0.6588272","-0.1633189"
15:21:38:711","-0.5655377","0.9378785","0.2738217","-0.08722278","0.8625508","0.01534189","-0.4981595","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.357705","0.8165486","0.3984481","-0.9813685","0.1205802","-0.1342266","-0.06602988","-0.6629657","0.8318369","0.4924102","-0.733849","-0.027445","-0.6588169","-0.1633185"
15:21:38:735","-0.5655395","0.9378747","0.2738218","-0.08719824","0.8625547","0.01535951","-0.4981565","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576938","0.8165625","0.3984568","-0.9813675","0.1205808","-0.1342338","-0.06602895","-0.6629552","0.8318471","0.4924117","-0.733844","-0.02744372","-0.6588225","-0.1633186"
15:21:38:757","-0.5655397","0.9378731","0.2738196","-0.08719479","0.8625489","0.01537438","-0.4981667","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3577037","0.8165504","0.3984521","-0.9813695","0.1205798","-0.1342195","-0.06603071","-0.6629623","0.8318356","0.4924165","-0.7338535","-0.02744607","-0.6588117","-0.1633182"
15:21:38:778","-0.5655407","0.9378707","0.2738195","-0.0871915","0.862554","0.01539908","-0.4981578","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576993","0.8165562","0.3984504","-0.9813666","0.1205812","-0.1342404","-0.06602813","-0.6629633","0.8318402","0.4924012","-0.7338395","-0.02744269","-0.6588271","-0.163319"
15:21:38:799","-0.5655422","0.9378681","0.273821","-0.087175","0.8625621","0.01540999","-0.4981461","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3577031","0.8165536","0.3984546","-0.9813658","0.1205815","-0.1342444","-0.06602766","-0.6629655","0.8318343","0.4924009","-0.733837","-0.02744206","-0.6588301","-0.1633189"
15:21:38:821","-0.5655421","0.9378697","0.2738243","-0.08717927","0.8625723","0.01539432","-0.4981283","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3577061","0.8165535","0.3984638","-0.9813648","0.1205821","-0.1342535","-0.06602664","-0.662969","0.8318317","0.4924032","-0.7338308","-0.02744044","-0.6588368","-0.1633194"
15:21:38:853","-0.5655417","0.9378709","0.2738252","-0.0871897","0.8625755","0.01539058","-0.4981211","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576958","0.8165638","0.3984669","-0.9813665","0.1205812","-0.1342406","-0.06602822","-0.6629565","0.8318415","0.492416","-0.7338396","-0.02744264","-0.6588274","-0.1633191"
15:21:38:875","-0.5655409","0.9378735","0.273827","-0.08719063","0.8625759","0.01535971","-0.4981211","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576936","0.8165628","0.3984575","-0.9813673","0.1205808","-0.1342342","-0.06602887","-0.6629556","0.8318441","0.492414","-0.733844","-0.02744367","-0.6588227","-0.1633187"
15:21:38:898","-0.5655423","0.937871","0.2738289","-0.08719321","0.8625908","0.01538998","-0.498094","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576952","0.8165665","0.3984712","-0.9813638","0.1205825","-0.1342607","-0.06602569","-0.6629623","0.831849","0.4924117","-0.733826","-0.02743917","-0.6588426","-0.1633195"
15:21:38:924","-0.5655414","0.9378731","0.2738294","-0.08721075","0.8625919","0.01538454","-0.4980891","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3577033","0.8165534","0.3984563","-0.9813669","0.1205811","-0.1342384","-0.06602848","-0.6629668","0.8318391","0.4924148","-0.7338411","-0.02744294","-0.6588256","-0.1633187"
15:21:38:952","-0.5655424","0.9378707","0.2738287","-0.08719184","0.8625906","0.01539196","-0.4980946","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576901","0.8165647","0.3984538","-0.9813687","0.1205802","-0.134225","-0.0660301","-0.6629514","0.831849","0.4924205","-0.7338501","-0.02744514","-0.6588159","-0.1633184"
15:21:38:976","-0.5655419","0.9378717","0.273828","-0.08720364","0.8625883","0.01539503","-0.4980963","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3577012","0.8165543","0.398454","-0.9813681","0.1205806","-0.1342302","-0.06602953","-0.6629633","0.8318397","0.4924172","-0.7338465","-0.02744441","-0.6588197","-0.1633185"
15:21:39:001","-0.56554","0.9378746","0.2738248","-0.08721353","0.8625709","0.01537554","-0.4981252","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576888","0.8165621","0.3984442","-0.981372","0.1205786","-0.1342009","-0.06603298","-0.6629459","0.831846","0.4924255","-0.7338663","-0.02744927","-0.6587977","-0.1633177"
15:21:39:024","-0.5655392","0.9378768","0.2738259","-0.08721267","0.8625692","0.01534716","-0.4981293","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576872","0.8165669","0.3984494","-0.981368","0.1205804","-0.1342294","-0.06602959","-0.66295","0.8318511","0.4924109","-0.733847","-0.02744449","-0.658819","-0.1633186"
15:21:39:048","-0.5655394","0.9378761","0.2738251","-0.08720963","0.8625668","0.01535226","-0.4981337","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576913","0.8165656","0.398461","-0.9813686","0.1205803","-0.1342266","-0.06602985","-0.6629508","0.8318496","0.4924224","-0.7338489","-0.02744497","-0.6588169","-0.1633184"
15:21:39:072","-0.5655389","0.9378773","0.2738258","-0.08721566","0.862568","0.01534421","-0.498131","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576978","0.8165581","0.398454","-0.9813671","0.1205809","-0.1342359","-0.0660288","-0.6629614","0.8318455","0.4924121","-0.7338426","-0.02744336","-0.6588239","-0.1633188"
15:21:39:094","-0.5655379","0.9378797","0.2738253","-0.08723638","0.8625659","0.01534082","-0.4981311","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576937","0.8165628","0.3984576","-0.9813676","0.1205807","-0.1342326","-0.06602916","-0.662956","0.831849","0.4924173","-0.733845","-0.02744395","-0.6588215","-0.1633187"
15:21:39:117","-0.5655389","0.9378766","0.2738236","-0.08723123","0.8625659","0.01537157","-0.4981309","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576899","0.816565","0.3984525","-0.9813681","0.1205806","-0.1342303","-0.06602946","-0.6629523","0.8318524","0.4924144","-0.7338464","-0.02744431","-0.6588196","-0.1633187"
15:21:39:140","-0.5655391","0.9378778","0.2738274","-0.08722018","0.8625745","0.01534332","-0.4981189","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3577039","0.816552","0.3984511","-0.9813656","0.1205817","-0.1342475","-0.0660273","-0.662968","0.8318396","0.4924015","-0.7338351","-0.02744148","-0.6588324","-0.163319"
15:21:39:163","-0.5655382","0.9378799","0.2738276","-0.08722187","0.86257","0.01532019","-0.4981272","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576953","0.816563","0.3984672","-0.9813689","0.1205801","-0.1342241","-0.0660302","-0.6629521","0.8318462","0.4924296","-0.7338507","-0.02744539","-0.658815","-0.1633184"
15:21:39:185","-0.5655369","0.9378823","0.2738262","-0.08723385","0.8625618","0.01530654","-0.4981396","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576898","0.8165654","0.3984559","-0.9813695","0.1205798","-0.1342191","-0.06603084","-0.6629504","0.831854","0.4924257","-0.7338539","-0.0274461","-0.6588113","-0.1633182"
15:21:39:209","-0.5655379","0.937881","0.2738291","-0.08722103","0.8625727","0.01530445","-0.498123","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576923","0.8165656","0.3984579","-0.9813652","0.120582","-0.1342508","-0.06602694","-0.6629603","0.8318567","0.4924094","-0.7338328","-0.02744099","-0.6588351","-0.1633192"
15:21:39:261","-0.5655379","0.9378809","0.2738287","-0.08722715","0.8625733","0.01531313","-0.4981208","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3577014","0.8165569","0.3984641","-0.9813673","0.1205808","-0.1342342","-0.066029","-0.6629639","0.8318479","0.4924256","-0.7338439","-0.02744371","-0.6588227","-0.1633187"
15:21:39:285","-0.5655372","0.9378839","0.2738318","-0.08722906","0.8625782","0.01527807","-0.4981131","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576976","0.8165592","0.3984552","-0.9813663","0.1205814","-0.1342432","-0.06602776","-0.6629649","0.8318523","0.4924145","-0.7338378","-0.02744226","-0.6588293","-0.1633189"
15:21:39:307","-0.5655389","0.9378799","0.273832","-0.08721604","0.8625855","0.01530889","-0.4981017","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576929","0.8165674","0.3984702","-0.9813663","0.1205814","-0.1342428","-0.06602803","-0.6629586","0.8318591","0.4924289","-0.7338381","-0.02744224","-0.6588291","-0.1633189"
15:21:39:329","-0.5655398","0.937879","0.2738342","-0.0872148","0.8625968","0.01531737","-0.4980821","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.357708","0.81655","0.3984576","-0.9813647","0.1205821","-0.1342537","-0.06602654","-0.6629786","0.831847","0.4924138","-0.7338308","-0.02744041","-0.6588373","-0.1633194"
15:21:39:350","-0.5655402","0.9378779","0.2738342","-0.0872064","0.8625971","0.0153198","-0.4980829","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576995","0.8165573","0.3984591","-0.9813679","0.1205806","-0.1342309","-0.06602941","-0.6629645","0.8318509","0.4924288","-0.7338462","-0.02744425","-0.6588203","-0.1633184"
15:21:39:376","-0.5655405","0.9378766","0.2738324","-0.08720066","0.862592","0.01533127","-0.4980923","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576969","0.8165574","0.3984528","-0.9813692","0.1205798","-0.1342206","-0.0660306","-0.6629616","0.8318522","0.4924304","-0.7338529","-0.02744593","-0.6588122","-0.1633184"
15:21:39:414","-0.5655414","0.9378753","0.2738346","-0.08718868","0.8626003","0.01533065","-0.4980802","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3577002","0.8165562","0.3984534","-0.9813658","0.1205816","-0.1342458","-0.06602751","-0.6629704","0.8318511","0.492415","-0.7338362","-0.02744185","-0.6588311","-0.163319"
15:21:39:443","-0.5655428","0.9378722","0.2738346","-0.08717749","0.8626055","0.01535392","-0.4980724","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3577013","0.8165569","0.398463","-0.9813667","0.1205812","-0.1342391","-0.06602848","-0.6629685","0.8318489","0.4924272","-0.7338404","-0.02744284","-0.6588263","-0.1633189"
15:21:39:466","-0.5655432","0.9378711","0.2738343","-0.08715042","0.8625994","0.01533694","-0.4980881","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3577007","0.8165522","0.3984484","-0.9813702","0.1205795","-0.1342149","-0.06603136","-0.6629652","0.8318455","0.49243","-0.7338568","-0.02744694","-0.658808","-0.1633183"
15:21:39:499","-0.5655411","0.9378757","0.2738342","-0.08716801","0.8625918","0.01530211","-0.4980994","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576976","0.816558","0.3984568","-0.9813691","0.12058","-0.134222","-0.06603056","-0.6629643","0.8318493","0.4924327","-0.733852","-0.02744576","-0.6588134","-0.1633184"
15:21:39:530","-0.5655431","0.9378718","0.2738352","-0.08714503","0.8625996","0.01532177","-0.4980893","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576866","0.8165715","0.3984614","-0.9813663","0.1205814","-0.1342418","-0.06602813","-0.6629591","0.8318644","0.4924257","-0.7338388","-0.02744246","-0.6588284","-0.1633188"
15:21:39:552","-0.5655453","0.9378662","0.2738336","-0.0871153","0.8625997","0.01535488","-0.4980934","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.357705","0.8165503","0.3984547","-0.9813685","0.1205802","-0.1342249","-0.06603001","-0.6629739","0.8318461","0.4924313","-0.73385","-0.02744526","-0.6588156","-0.1633184"
15:21:39:575","-0.5655456","0.9378659","0.2738344","-0.0871077","0.8626016","0.01535017","-0.4980913","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3577083","0.8165463","0.3984498","-0.9813675","0.1205808","-0.1342343","-0.06602892","-0.662981","0.8318411","0.4924208","-0.7338438","-0.02744368","-0.6588228","-0.1633187"
15:21:39:597","-0.5655451","0.9378675","0.273836","-0.0871103","0.8626041","0.01533259","-0.4980873","-0.2792455","1.013836","0.3876914","-0.3535689","0.5700092","-0.5488852","-0.4988021","-0.6800122","1.076867","0.4427809","0.6323407","-0.02419436","-0.09677733","0.7682409","-0.3576984","0.8165591","0.3984598","-0.9813669","0.1205811","-0.1342379","-0.06602845","-0.6629706","0.8318496","0.4924263","-0.7338414","-0.02744313","-0.6588254","-0.1633187"
