"Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
15:13:51:151","-0.614081","0.9284772","0.3353221","-0.04779287","0.9554335","0.01667954","-0.2908339","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778121","1.000554","0.4356182","0.4928184","0.3274009","-0.4072193","0.6957809","-0.2557614","0.6012081","0.5848911","0.9535101","-0.07650165","-0.2717038","0.1055626","0.1235766","0.6816572","0.489395","0.9565217","0.09564313","0.2224293","0.1626159"
15:13:51:171","-0.6140808","0.9284688","0.3353145","-0.0478287","0.9554312","0.01678926","-0.2908294","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778016","1.000549","0.4356256","0.4928168","0.3274441","-0.4071843","0.6957822","-0.2557571","0.6012006","0.5848552","0.9535016","-0.07649843","-0.2717333","0.1055649","0.1236638","0.6816112","0.4892616","0.9565707","0.09575686","0.2224301","0.1622596"
15:13:51:191","-0.6140779","0.9284725","0.3353138","-0.0478373","0.9554238","0.01676012","-0.290854","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778358","1.000568","0.4355572","0.4926563","0.3272498","-0.4073874","0.6958684","-0.2557485","0.6011792","0.5848045","0.9534954","-0.07649606","-0.271755","0.1055667","0.123687","0.6815895","0.4891868","0.9565786","0.09580152","0.222406","0.1622196"
15:13:51:210","-0.6140804","0.9284762","0.3353205","-0.04779636","0.9554309","0.0166921","-0.2908412","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778459","1.000573","0.4355385","0.4926033","0.3272029","-0.4074535","0.6958892","-0.2557451","0.6011964","0.5848506","0.9535065","-0.07650036","-0.2717159","0.1055635","0.1236284","0.6816456","0.4893362","0.9565358","0.09571885","0.2223904","0.1625433"
15:13:51:231","-0.614082","0.9284793","0.3353252","-0.04777674","0.9554366","0.01664594","-0.2908285","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778143","1.000556","0.4356042","0.4927283","0.3274125","-0.407287","0.6957996","-0.2557589","0.6012043","0.5848738","0.9535062","-0.07650024","-0.2717171","0.1055636","0.1236085","0.6816657","0.4893842","0.9565289","0.0956996","0.2223596","0.1626355"
15:13:51:252","-0.6140803","0.9284774","0.3353214","-0.04782241","0.955435","0.01669784","-0.2908233","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3777897","1.000543","0.4356459","0.4928025","0.3275541","-0.4071665","0.695751","-0.2557638","0.6012076","0.5848727","0.9535027","-0.07649881","-0.2717297","0.1055645","0.1236703","0.6816339","0.4893047","0.9565717","0.09578396","0.2223555","0.1623395"
15:13:51:272","-0.6140785","0.9284751","0.335317","-0.04786069","0.9554316","0.01674821","-0.2908253","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.377801","1.000549","0.4356146","0.4927281","0.3274702","-0.4072422","0.6957989","-0.2557533","0.6011975","0.5848407","0.9535006","-0.07649796","-0.2717368","0.1055652","0.1237276","0.6816036","0.4892212","0.9565964","0.09585554","0.2223588","0.1621468"
15:13:51:292","-0.6140775","0.9284753","0.3353158","-0.04784502","0.9554255","0.01673779","-0.2908484","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778183","1.00056","0.4355708","0.4926112","0.3273613","-0.4073643","0.6958615","-0.2557379","0.601194","0.5848171","0.9534956","-0.07649612","-0.2717546","0.1055667","0.1237154","0.6816195","0.4892197","0.9565824","0.09583953","0.2223263","0.1622854"
15:13:51:312","-0.6140785","0.9284828","0.3353238","-0.04780702","0.95543","0.01663315","-0.2908459","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778188","1.000561","0.435553","0.4925601","0.3273265","-0.4073889","0.6958995","-0.2557407","0.6011986","0.5848473","0.9535041","-0.0764994","-0.2717242","0.1055642","0.1236809","0.6816514","0.4893183","0.956553","0.09580825","0.2223148","0.1624919"
15:13:51:331","-0.6140785","0.9284849","0.3353256","-0.04783411","0.9554352","0.01663087","-0.2908246","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778075","1.000556","0.4355562","0.4925438","0.3273648","-0.407358","0.6959112","-0.2557509","0.6012181","0.5848921","0.9535081","-0.07650084","-0.2717108","0.1055631","0.1236759","0.6816847","0.4893955","0.9565367","0.0958202","0.2223241","0.1625672"
15:13:51:350","-0.614075","0.928481","0.3353176","-0.04788032","0.9554252","0.01670461","-0.2908455","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778133","1.000561","0.4355304","0.4924696","0.3273093","-0.4074159","0.6959559","-0.2557373","0.6012139","0.5848479","0.9534949","-0.07649584","-0.2717569","0.1055667","0.1237163","0.6816829","0.4893112","0.9565472","0.09587687","0.2222732","0.1625417"
15:13:51:370","-0.6140734","0.9284794","0.335314","-0.04790216","0.9554208","0.01673761","-0.2908546","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778287","1.00057","0.4354909","0.4923668","0.3272094","-0.407523","0.6960129","-0.2557222","0.6012025","0.5848271","0.9534988","-0.07649741","-0.2717429","0.1055657","0.1237167","0.6816876","0.4893211","0.9565287","0.09587692","0.222267","0.1626585"
15:13:51:390","-0.6140758","0.9284821","0.3353195","-0.04788171","0.9554291","0.01669494","-0.2908329","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778357","1.000574","0.4354753","0.4923222","0.3271721","-0.4075725","0.696033","-0.2557245","0.6012034","0.5848479","0.9535088","-0.07650116","-0.2717083","0.105563","0.1236887","0.6817142","0.4894156","0.9565001","0.09584728","0.2222677","0.1628438"
15:13:51:410","-0.6140745","0.9284829","0.3353186","-0.04788525","0.9554254","0.01668963","-0.2908449","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778259","1.000569","0.4354848","0.4923285","0.3272175","-0.4075361","0.6960285","-0.255727","0.6012123","0.5848472","0.9534987","-0.07649729","-0.2717437","0.1055657","0.1236776","0.6817353","0.4894145","0.9565015","0.0958422","0.2222107","0.1629153"
15:13:51:433","-0.6140746","0.9284801","0.3353164","-0.04786445","0.9554209","0.0167028","-0.2908627","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778197","1.000566","0.4354896","0.4923198","0.3272507","-0.4075218","0.6960275","-0.2557172","0.6012111","0.5848364","0.9534968","-0.07649659","-0.2717504","0.1055663","0.1237024","0.6817298","0.4893809","0.9565078","0.09587898","0.2222029","0.1628681"
15:13:51:456","-0.6140739","0.9284767","0.3353124","-0.04789245","0.9554195","0.01675818","-0.2908591","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.377823","1.000568","0.4354893","0.4923076","0.3272563","-0.407545","0.6960198","-0.255722","0.6012052","0.5848454","0.9535021","-0.07649864","-0.2717315","0.1055647","0.1237078","0.6817234","0.4893964","0.9565073","0.09590362","0.2222087","0.1628498"
15:13:51:477","-0.6140748","0.9284748","0.3353117","-0.0478988","0.9554222","0.01678184","-0.2908482","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.377809","1.00056","0.4355133","0.4923576","0.3273317","-0.4074705","0.6959926","-0.255722","0.6011976","0.5848339","0.9535048","-0.07649971","-0.2717227","0.105564","0.1237079","0.6817166","0.4893941","0.9565097","0.0958961","0.2221927","0.1628608"
15:13:51:498","-0.6140743","0.9284775","0.3353136","-0.04788272","0.95542","0.01674205","-0.2908599","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3777989","1.000556","0.4355225","0.4923555","0.3273823","-0.4074395","0.6959885","-0.255721","0.6011964","0.5848215","0.9534993","-0.0764975","-0.2717417","0.1055656","0.1237293","0.681705","0.4893492","0.956526","0.09593588","0.2221893","0.1627461"
15:13:51:518","-0.6140727","0.9284803","0.335314","-0.04785661","0.9554124","0.01669741","-0.2908916","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778118","1.000563","0.4354852","0.4922568","0.3272909","-0.4075347","0.6960456","-0.255711","0.6012057","0.5848249","0.9534937","-0.07649527","-0.2717614","0.1055671","0.1237507","0.6817129","0.4893267","0.9565363","0.09597941","0.2221588","0.1627018"
15:13:51:538","-0.6140736","0.9284785","0.3353136","-0.04786023","0.9554151","0.01671759","-0.2908814","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778187","1.000567","0.4354675","0.4922025","0.327253","-0.4075896","0.6960696","-0.2557127","0.6012112","0.5848594","0.9535045","-0.07649951","-0.2717229","0.1055641","0.123727","0.6817397","0.4894199","0.9565068","0.09595707","0.222168","0.1628757"
15:13:51:565","-0.6140752","0.9284786","0.3353158","-0.04784944","0.9554201","0.01670826","-0.2908671","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3778061","1.000561","0.4354866","0.4922208","0.3273317","-0.4075415","0.6960479","-0.2557197","0.6012039","0.5848528","0.9535062","-0.07650021","-0.2717174","0.1055637","0.1237187","0.6817439","0.4894378","0.9564983","0.09594908","0.2221463","0.1629607"
15:13:51:591","-0.6140757","0.928478","0.3353158","-0.04785746","0.9554225","0.01671975","-0.2908573","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3777915","1.000553","0.4355119","0.492269","0.3274147","-0.4074672","0.6960182","-0.2557278","0.6012055","0.5848557","0.9535047","-0.07649954","-0.2717229","0.105564","0.1237409","0.6817396","0.4894238","0.9565124","0.09599398","0.2221274","0.1628764"
15:13:51:612","-0.6140763","0.9284749","0.3353139","-0.04784677","0.9554209","0.0167429","-0.2908632","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3777933","1.000556","0.4354916","0.4922002","0.327382","-0.4075094","0.6960576","-0.2557257","0.6012027","0.5848393","0.9534999","-0.07649773","-0.2717392","0.1055653","0.12377","0.6817247","0.4893694","0.9565297","0.09603688","0.2221213","0.1627576"
15:13:51:649","-0.6140755","0.9284772","0.3353148","-0.04785192","0.9554203","0.01672467","-0.2908655","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3777969","1.000558","0.4354741","0.4921427","0.327351","-0.407553","0.6960872","-0.2557297","0.6011963","0.5848373","0.9535016","-0.07649843","-0.2717334","0.1055649","0.1237642","0.6817336","0.4893928","0.9565167","0.09605245","0.2221043","0.1628487"
15:13:51:671","-0.6140757","0.9284785","0.3353162","-0.04787762","0.9554254","0.01672816","-0.2908438","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3777886","1.000555","0.4354767","0.492134","0.3273772","-0.4075277","0.6960958","-0.2557336","0.6012039","0.58486","0.953508","-0.076501","-0.2717108","0.1055632","0.1237603","0.6817544","0.4894532","0.9565024","0.0960548","0.2221036","0.1629309"
15:13:51:692","-0.6140736","0.9284779","0.335313","-0.04788179","0.9554175","0.01673873","-0.2908687","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3777874","1.000556","0.435458","0.4920591","0.3273596","-0.4075637","0.6961361","-0.2557207","0.6012042","0.5848256","0.9534947","-0.07649567","-0.2717575","0.1055669","0.1237882","0.6817579","0.489386","0.9565127","0.09609724","0.2220576","0.162909"
15:13:51:714","-0.6140734","0.9284778","0.3353125","-0.04787571","0.9554157","0.01673643","-0.2908755","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.377789","1.000557","0.4354513","0.4920305","0.3273528","-0.4075869","0.696146","-0.2557139","0.6012026","0.5848322","0.9534999","-0.07649788","-0.2717388","0.1055654","0.1237954","0.6817714","0.489421","0.9564978","0.0961249","0.222047","0.162994"
15:13:51:746","-0.6140746","0.9284784","0.3353147","-0.04786363","0.9554192","0.01672088","-0.2908668","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.377779","1.000553","0.4354565","0.4920226","0.3273908","-0.4075564","0.6961514","-0.2557175","0.6012038","0.5848465","0.9535047","-0.07649956","-0.2717225","0.1055642","0.1237911","0.6817783","0.4894563","0.9564923","0.09612632","0.2220445","0.1630294"
15:13:51:766","-0.6140746","0.9284797","0.3353159","-0.04786256","0.9554201","0.01670644","-0.290865","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3777693","1.000548","0.4354599","0.4919999","0.3274337","-0.4075374","0.6961584","-0.2557222","0.6012057","0.5848488","0.9535027","-0.07649894","-0.2717298","0.1055645","0.1238079","0.6817821","0.4894513","0.9564954","0.09616879","0.2220337","0.1630007"
15:13:51:786","-0.6140736","0.9284781","0.3353131","-0.0478662","0.9554154","0.01672565","-0.2908789","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3777587","1.000543","0.4354765","0.4920204","0.3274983","-0.4074934","0.6961393","-0.2557169","0.6012075","0.5848395","0.9534976","-0.07649688","-0.2717469","0.105566","0.1238333","0.6817873","0.4894254","0.9565018","0.09621792","0.2219978","0.1629823"
15:13:51:807","-0.6140732","0.9284803","0.3353146","-0.04786975","0.9554163","0.01670604","-0.2908763","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3777457","1.000537","0.435492","0.4920381","0.3275627","-0.4074403","0.6961276","-0.2557162","0.601203","0.5848424","0.953503","-0.076499","-0.2717286","0.1055646","0.1238536","0.6817749","0.489421","0.9565083","0.09624991","0.2220101","0.1629099"
15:13:51:826","-0.614074","0.9284841","0.335319","-0.04786555","0.9554217","0.0166641","-0.2908619","0.5561604","0.9933885","0.4366414","-0.5501478","0.3196922","-0.3627452","-0.6808453","0.3777396","1.000534","0.4355011","0.4920422","0.3276039","-0.4074208","0.6961168","-0.2557192","0.6012095","0.5848596","0.9535067","-0.07650044","-0.2717156","0.1055635","0.123877","0.6817771","0.4894371","0.9565131","0.09629193","0.2220238","0.1628378"
15:13:51:847","-0.614073","0.9284873","0.3353207","-0.04787539","0.9554217","0.01663809","-0.2908615","0.5561594","0.9933896","0.4366376","-0.5501372","0.319684","-0.3627539","-0.680853","0.3777336","1.00053","0.435518","0.4920655","0.3276623","-0.4073941","0.6960883","-0.2557198","0.6012169","0.5848619","0.9535025","-0.07649883","-0.2717305","0.1055646","0.1238953","0.6817825","0.4894236","0.9565235","0.09631772","0.2219965","0.1627979"
15:13:51:865","-0.6140719","0.9284878","0.3353195","-0.04790251","0.9554214","0.01665351","-0.2908573","0.5561594","0.9933896","0.4366376","-0.5501372","0.319684","-0.3627539","-0.680853","0.3777161","1.000521","0.4355494","0.4921269","0.3277635","-0.4073029","0.6960507","-0.2557142","0.6012231","0.5848694","0.9535015","-0.07649969","-0.2717264","0.1055822","0.1239179","0.6817772","0.4894077","0.9565368","0.09633487","0.2219827","0.1627292"
15:13:51:884","-0.6140714","0.9284879","0.335319","-0.04790414","0.9554198","0.01665329","-0.2908624","0.5561594","0.9933896","0.4366376","-0.5501372","0.319684","-0.3627539","-0.680853","0.377696","1.00051","0.4355909","0.4922074","0.3278947","-0.4071962","0.6959944","-0.2557058","0.601221","0.5848536","0.9534991","-0.07649879","-0.2717348","0.1055829","0.1239576","0.681759","0.4893537","0.9565557","0.09638338","0.2219873","0.1625833"
15:13:51:905","-0.614073","0.9284848","0.3353183","-0.04789968","0.9554229","0.01668097","-0.2908511","0.5561594","0.9933896","0.4366376","-0.5501372","0.319684","-0.3627539","-0.680853","0.3776888","1.000505","0.4356115","0.4922444","0.3279593","-0.407157","0.6959607","-0.2557074","0.6012222","0.584865","0.9535034","-0.07650036","-0.2717202","0.1055816","0.1239924","0.6817391","0.4893349","0.9565768","0.09643224","0.22201","0.1623977"
15:13:51:962","-0.6140728","0.928486","0.3353192","-0.04789351","0.9554224","0.01666442","-0.2908548","0.5561594","0.9933896","0.4366376","-0.5501372","0.319684","-0.3627539","-0.680853","0.3776842","1.000502","0.4356239","0.4922624","0.3280023","-0.4071359","0.6959401","-0.2557123","0.6012142","0.5848497","0.9534999","-0.07649901","-0.2717327","0.1055827","0.1240045","0.6817209","0.4892926","0.9565947","0.09645171","0.2219897","0.1623091"
15:13:52:004","-0.6140755","0.928483","0.3353201","-0.04790242","0.9554319","0.01669873","-0.2908202","0.5561594","0.9933896","0.4366376","-0.5501372","0.319684","-0.3627539","-0.680853","0.3776554","1.000489","0.4356566","0.4923054","0.3281346","-0.4070136","0.6959189","-0.2557232","0.6012198","0.5848808","0.9535099","-0.07650287","-0.2716972","0.1055799","0.1240094","0.6817203","0.4893394","0.9565963","0.09645882","0.2220151","0.1622611"
15:13:52:039","-0.6140761","0.928489","0.3353261","-0.04790466","0.9554389","0.01663973","-0.2908003","0.5561594","0.9933896","0.4366376","-0.5501372","0.319684","-0.3627539","-0.680853","0.3776606","1.000492","0.4356364","0.4922389","0.3280975","-0.4070683","0.6959514","-0.2557368","0.6012102","0.5848625","0.9535071","-0.07650171","-0.2717069","0.1055806","0.1240591","0.6817014","0.4892906","0.9566128","0.09655614","0.2220187","0.1621013"
15:13:52:077","-0.614075","0.9284871","0.335323","-0.04790708","0.9554337","0.01666113","-0.2908158","0.5561594","0.9933896","0.4366376","-0.5501372","0.319684","-0.3627539","-0.680853","0.377647","1.000486","0.4356493","0.4922565","0.3281515","-0.4070099","0.6959476","-0.255729","0.6012262","0.5848591","0.953496","-0.07649744","-0.2717464","0.1055838","0.124063","0.6817334","0.4892853","0.9566123","0.09656641","0.2219497","0.1621915"
15:13:52:108","-0.6140797","0.9284842","0.3353267","-0.04789555","0.9554483","0.01667844","-0.2907684","0.5561594","0.9933896","0.4366376","-0.5501372","0.319684","-0.3627539","-0.680853","0.377649","1.000488","0.4356294","0.4921853","0.3281224","-0.4070556","0.695985","-0.2557426","0.6012166","0.5848824","0.9535136","-0.07650447","-0.2716835","0.1055787","0.1240815","0.6817179","0.4893362","0.9566015","0.09660143","0.2220251","0.1621313"
15:13:52:130","-0.6140826","0.9284798","0.3353267","-0.04785034","0.95545","0.01669011","-0.2907699","0.5561594","0.9933896","0.4366376","-0.5501372","0.319684","-0.3627539","-0.680853","0.3776382","1.000484","0.435622","0.4921432","0.3281363","-0.4070364","0.6960194","-0.2557552","0.6012111","0.5848535","0.9535","-0.07649906","-0.2717316","0.1055826","0.124078","0.6817315","0.4893082","0.9566025","0.09662641","0.2219481","0.1622169"
15:13:52:157","-0.6140822","0.9284776","0.3353241","-0.04785751","0.9554475","0.01671795","-0.2907754","0.5561594","0.9933896","0.4366376","-0.5501372","0.319684","-0.3627539","-0.680853","0.3776366","1.000485","0.4356076","0.4920864","0.3281222","-0.4070607","0.6960521","-0.255768","0.6012025","0.58485","0.9534987","-0.07649849","-0.2717367","0.105583","0.1240833","0.6817329","0.489306","0.9565947","0.09668179","0.2219419","0.162238"
15:13:52:177","-0.6140814","0.9284815","0.3353265","-0.04786598","0.9554486","0.01668507","-0.290772","0.5561594","0.9933896","0.4366376","-0.5501372","0.319684","-0.3627539","-0.680853","0.3776407","1.000488","0.4355848","0.4920078","0.3280852","-0.407118","0.6960915","-0.2557696","0.6011992","0.584848","0.9535019","-0.07649989","-0.2717249","0.105582","0.1240871","0.6817417","0.4893265","0.956583","0.09670533","0.2219344","0.1623024"
15:13:52:197","-0.6140831","0.9284871","0.3353338","-0.04785201","0.9554576","0.01661639","-0.2907488","0.5561594","0.9933896","0.4366376","-0.5501372","0.319684","-0.3627539","-0.680853","0.3776351","1.000486","0.4355853","0.4919918","0.3281055","-0.4071079","0.6960992","-0.2557734","0.6012105","0.5848757","0.9535082","-0.07650213","-0.2717032","0.1055803","0.1240859","0.6817709","0.4894002","0.956567","0.09671341","0.2219225","0.1624096"
15:13:52:219","-0.6140827","0.9284873","0.3353334","-0.04785707","0.9554569","0.0166178","-0.2907503","0.5561594","0.9933896","0.4366376","-0.5501372","0.319684","-0.3627539","-0.680853","0.377629","1.000484","0.4355798","0.4919575","0.3281163","-0.4071043","0.6961204","-0.255775","0.6012211","0.5848778","0.9535003","-0.07649905","-0.2717314","0.1055825","0.1241035","0.6817857","0.4893873","0.9565735","0.0967456","0.2218854","0.1624027"
