"Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
17:49:44:764","-0.6085514","0.9073935","0.3747631","-0.001940834","0.9714276","0.03597705","-0.2345855","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311579","0.8300025","0.4365454","-0.9076526","0.05994866","0.3976812","-0.1200953","-0.6535403","0.8221214","0.3478999","-0.6217485","-0.01760413","-0.7747748","-0.1133277"
17:49:44:783","-0.6085531","0.9073896","0.3747613","-0.001922712","0.9714262","0.03600452","-0.2345868","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.531158","0.8299963","0.4365354","-0.907652","0.05994841","0.3976827","-0.1200954","-0.6535406","0.8221158","0.3478901","-0.6217497","-0.0176043","-0.7747738","-0.1133276"
17:49:44:806","-0.6085538","0.9073896","0.374762","-0.001927358","0.9714289","0.03600647","-0.2345756","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311649","0.8299884","0.4365286","-0.907657","0.05995007","0.3976709","-0.1200946","-0.6535453","0.8221074","0.3478799","-0.6217396","-0.0176028","-0.7747816","-0.113328"
17:49:44:826","-0.6085542","0.9073908","0.3747634","-0.001897406","0.9714268","0.03597759","-0.2345892","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311623","0.8299921","0.4365377","-0.9076478","0.05994722","0.3976923","-0.1200961","-0.6535444","0.8221155","0.3478924","-0.621758","-0.01760541","-0.7747674","-0.1133275"
17:49:44:846","-0.6085542","0.9073908","0.3747634","-0.001897406","0.9714268","0.03597759","-0.2345892","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311654","0.8299954","0.4365487","-0.9076524","0.05994867","0.3976811","-0.1200953","-0.6535447","0.8221197","0.3478997","-0.6217485","-0.01760402","-0.7747746","-0.1133277"
17:49:44:867","-0.6085534","0.9073892","0.3747612","-0.00190895","0.9714249","0.03600106","-0.234593","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311627","0.8299887","0.4365402","-0.9076505","0.05994802","0.3976858","-0.1200956","-0.6535415","0.8221157","0.3478907","-0.6217524","-0.01760462","-0.7747715","-0.1133277"
17:49:44:887","-0.6085508","0.9073918","0.3747611","-0.001919669","0.9714215","0.03598094","-0.23461","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311608","0.8299839","0.4365299","-0.9076455","0.05994657","0.3976969","-0.1200963","-0.6535418","0.8221111","0.347883","-0.621762","-0.01760609","-0.774764","-0.1133274"
17:49:44:909","-0.608551","0.907393","0.3747623","-0.001886544","0.9714181","0.03595063","-0.2346289","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311539","0.8299956","0.4365414","-0.9076455","0.0599466","0.3976972","-0.1200963","-0.6535357","0.8221214","0.3478959","-0.6217621","-0.01760612","-0.7747637","-0.1133273"
17:49:44:929","-0.6085525","0.9073868","0.3747581","-0.001871517","0.971415","0.03600369","-0.2346339","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311635","0.8299987","0.4365461","-0.9076502","0.05994793","0.3976867","-0.1200956","-0.653546","0.82212","0.3479005","-0.6217533","-0.01760475","-0.7747711","-0.1133278"
17:49:44:950","-0.6085557","0.9073813","0.3747563","-0.001837317","0.9714144","0.03603727","-0.2346314","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.531168","0.8299778","0.4365212","-0.9076536","0.05994903","0.3976788","-0.1200951","-0.6535477","0.8221016","0.3478718","-0.6217465","-0.01760378","-0.7747762","-0.1133278"
17:49:44:980","-0.6085557","0.9073828","0.3747576","-0.001831847","0.9714148","0.03601945","-0.2346327","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311774","0.8299761","0.4365327","-0.9076521","0.05994853","0.3976818","-0.1200954","-0.6535549","0.8221043","0.3478815","-0.621749","-0.01760413","-0.7747743","-0.1133277"
17:49:45:007","-0.6085562","0.9073852","0.3747603","-0.001829295","0.9714178","0.03599333","-0.2346245","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.531167","0.829983","0.4365533","-0.9076561","0.05994987","0.397673","-0.1200947","-0.6535383","0.8221197","0.3478946","-0.6217413","-0.01760302","-0.7747802","-0.113328"
17:49:45:031","-0.6085551","0.9073865","0.3747604","-0.001848072","0.9714185","0.03599096","-0.2346217","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311677","0.8299853","0.4365568","-0.9076535","0.05994895","0.3976791","-0.1200951","-0.6535403","0.8221215","0.3478997","-0.6217467","-0.01760394","-0.7747762","-0.1133276"
17:49:45:052","-0.6085549","0.9073831","0.3747571","-0.001852245","0.9714158","0.03602849","-0.2346271","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311625","0.8299813","0.4365459","-0.9076499","0.05994791","0.3976874","-0.1200956","-0.6535363","0.8221182","0.3478907","-0.6217538","-0.01760482","-0.7747704","-0.1133276"
17:49:45:074","-0.6085531","0.9073839","0.3747562","-0.001856151","0.9714121","0.03602264","-0.2346432","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311674","0.8299736","0.4365294","-0.9076459","0.05994668","0.3976963","-0.1200963","-0.6535447","0.8221073","0.3478784","-0.6217613","-0.01760605","-0.7747643","-0.1133275"
17:49:45:093","-0.6085546","0.9073852","0.3747588","-0.001846821","0.9714159","0.03600357","-0.2346303","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311596","0.8299835","0.4365451","-0.9076583","0.05995034","0.3976684","-0.1200944","-0.6535316","0.8221176","0.3478867","-0.6217377","-0.01760251","-0.7747834","-0.113328"
17:49:45:114","-0.6085537","0.9073845","0.3747573","-0.001849562","0.9714133","0.03601256","-0.2346399","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311692","0.8299886","0.4365509","-0.9076484","0.05994741","0.3976907","-0.1200958","-0.6535474","0.8221194","0.3479007","-0.6217564","-0.01760527","-0.7747682","-0.1133276"
17:49:45:140","-0.6085539","0.9073814","0.3747547","-0.001851611","0.9714116","0.03604491","-0.2346419","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311635","0.8299803","0.4365395","-0.9076514","0.05994828","0.3976839","-0.1200954","-0.6535387","0.822114","0.3478855","-0.6217508","-0.01760445","-0.7747729","-0.1133277"
17:49:45:158","-0.6085525","0.9073826","0.3747543","-0.001855111","0.971409","0.03603613","-0.2346539","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311671","0.8299761","0.4365311","-0.9076478","0.05994716","0.3976925","-0.120096","-0.6535449","0.8221083","0.3478803","-0.621758","-0.01760551","-0.774767","-0.1133276"
17:49:45:178","-0.608551","0.9073859","0.3747559","-0.001866209","0.9714095","0.03600892","-0.234656","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311609","0.8299851","0.4365447","-0.9076518","0.05994856","0.3976828","-0.1200953","-0.6535363","0.8221184","0.3478908","-0.6217498","-0.01760431","-0.7747734","-0.1133279"
17:49:45:198","-0.6085508","0.9073836","0.3747535","-0.001861383","0.9714062","0.03603062","-0.2346664","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311583","0.8299927","0.4365494","-0.9076482","0.05994736","0.3976917","-0.1200959","-0.6535368","0.8221233","0.3478996","-0.6217573","-0.01760546","-0.7747676","-0.1133276"
17:49:45:218","-0.6085527","0.9073839","0.3747557","-0.001871684","0.9714133","0.03603198","-0.2346371","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311611","0.8299829","0.4365345","-0.9076645","0.05995229","0.3976541","-0.1200935","-0.6535344","0.8221101","0.3478764","-0.6217254","-0.01760082","-0.7747933","-0.1133283"
17:49:45:237","-0.6085521","0.9073808","0.3747523","-0.001864977","0.9714079","0.03605925","-0.2346546","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311664","0.8299893","0.436542","-0.907645","0.05994648","0.3976982","-0.1200963","-0.6535482","0.8221164","0.3478962","-0.6217631","-0.01760627","-0.774763","-0.1133274"
17:49:45:256","-0.6085511","0.9073834","0.3747537","-0.001866592","0.9714077","0.0360344","-0.2346595","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311641","0.8299793","0.4365299","-0.9076509","0.05994819","0.3976852","-0.1200956","-0.6535419","0.8221086","0.3478789","-0.6217518","-0.01760462","-0.7747719","-0.1133277"
17:49:45:278","-0.6085532","0.9073827","0.374755","-0.00186285","0.9714122","0.03603946","-0.2346399","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311583","0.8299923","0.4365509","-0.9076606","0.05995113","0.3976632","-0.1200941","-0.653532","0.8221219","0.347894","-0.6217331","-0.01760181","-0.7747871","-0.113328"
17:49:45:304","-0.6085508","0.907383","0.374753","-0.001875725","0.9714079","0.03604452","-0.2346572","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311693","0.8299869","0.4365404","-0.9076452","0.05994642","0.3976979","-0.1200964","-0.6535509","0.822114","0.3478944","-0.6217626","-0.01760617","-0.7747633","-0.1133275"
17:49:45:326","-0.6085514","0.907383","0.3747536","-0.001869424","0.9714086","0.03604084","-0.2346548","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311561","0.8299848","0.4365377","-0.9076535","0.059949","0.3976789","-0.1200952","-0.653532","0.822116","0.3478838","-0.6217464","-0.01760364","-0.7747766","-0.1133278"
17:49:45:346","-0.6085476","0.9073868","0.3747532","-0.001871853","0.9714014","0.03600536","-0.2346901","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311663","0.8299896","0.436539","-0.9076385","0.05994431","0.3977135","-0.1200974","-0.6535514","0.822116","0.3478976","-0.6217761","-0.01760805","-0.7747529","-0.1133272"
17:49:45:367","-0.608548","0.9073862","0.3747531","-0.001874561","0.9714024","0.03601258","-0.2346848","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311509","0.829996","0.4365481","-0.9076546","0.05994935","0.3976765","-0.120095","-0.6535277","0.8221246","0.3478951","-0.6217446","-0.01760357","-0.7747781","-0.1133278"
17:49:45:389","-0.6085469","0.9073907","0.3747562","-0.001907013","0.9714078","0.03598599","-0.2346661","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311589","0.8299925","0.436537","-0.9076601","0.05995089","0.3976641","-0.1200942","-0.6535367","0.8221143","0.3478851","-0.6217339","-0.017602","-0.7747863","-0.1133281"
17:49:45:410","-0.6085485","0.9073914","0.3747585","-0.001892695","0.9714109","0.03596967","-0.234656","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311496","0.8300031","0.4365476","-0.907657","0.05995003","0.3976711","-0.1200945","-0.653529","0.8221251","0.3478975","-0.6217396","-0.01760283","-0.7747816","-0.113328"
17:49:45:430","-0.6085492","0.907391","0.3747588","-0.001878721","0.9714106","0.03596612","-0.2346579","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311621","0.830001","0.4365421","-0.9076521","0.05994852","0.3976827","-0.1200954","-0.6535465","0.8221179","0.3478982","-0.6217498","-0.01760434","-0.7747739","-0.1133277"
17:49:45:501","-0.6085488","0.9073949","0.3747619","-0.001883055","0.9714133","0.0359298","-0.2346523","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311617","0.8299949","0.4365389","-0.9076552","0.05994949","0.3976753","-0.1200949","-0.6535427","0.8221153","0.3478906","-0.6217433","-0.01760334","-0.774779","-0.1133279"
17:49:45:580","-0.6085492","0.907392","0.3747597","-0.00184543","0.9714066","0.03593618","-0.2346791","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311582","0.8300022","0.4365484","-0.9076419","0.05994551","0.3977053","-0.1200968","-0.6535438","0.8221248","0.3479069","-0.6217691","-0.01760715","-0.7747582","-0.1133273"
17:49:45:606","-0.6085482","0.907391","0.3747576","-0.001830043","0.9714005","0.03593903","-0.2347044","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311675","0.8299892","0.4365317","-0.9076423","0.05994558","0.3977047","-0.1200967","-0.6535534","0.8221107","0.3478905","-0.6217685","-0.01760703","-0.7747588","-0.1133273"
17:49:45:635","-0.6085469","0.9073919","0.3747573","-0.001836441","0.9713988","0.03593297","-0.2347122","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311614","0.8299878","0.4365357","-0.9076494","0.05994772","0.3976886","-0.1200957","-0.6535422","0.8221139","0.3478872","-0.6217548","-0.01760499","-0.7747696","-0.1133276"
17:49:45:661","-0.6085457","0.9073954","0.3747593","-0.001838053","0.9713985","0.03589993","-0.2347184","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311571","0.8299919","0.4365398","-0.9076505","0.05994809","0.3976864","-0.1200956","-0.6535375","0.8221178","0.347891","-0.6217528","-0.01760483","-0.7747712","-0.1133277"
17:49:45:683","-0.6085436","0.9073938","0.3747559","-0.001853077","0.9713938","0.03592454","-0.2347342","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311565","0.8300003","0.4365472","-0.9076455","0.05994659","0.3976971","-0.1200964","-0.6535403","0.8221239","0.3479027","-0.6217624","-0.01760606","-0.7747638","-0.1133274"
17:49:45:707","-0.6085414","0.9073929","0.3747528","-0.001884961","0.9713914","0.03595346","-0.2347395","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311527","0.82999","0.4365248","-0.9076496","0.0599478","0.3976879","-0.1200957","-0.6535357","0.8221115","0.3478789","-0.6217541","-0.01760495","-0.7747702","-0.1133276"
17:49:45:732","-0.6085436","0.9073924","0.3747546","-0.001873811","0.9713957","0.03595046","-0.2347224","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311458","0.8299944","0.4365234","-0.9076597","0.05995085","0.3976648","-0.1200941","-0.6535267","0.8221121","0.3478738","-0.6217345","-0.01760204","-0.7747859","-0.1133282"
17:49:45:760","-0.6085422","0.9073923","0.374753","-0.001871868","0.9713912","0.0359513","-0.2347407","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311614","0.8300037","0.4365337","-0.907645","0.05994647","0.3976984","-0.1200964","-0.6535522","0.8221154","0.3478973","-0.6217631","-0.01760632","-0.7747629","-0.1133275"
17:49:45:808","-0.6085444","0.9073924","0.3747553","-0.001873436","0.9713976","0.03595079","-0.2347141","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311505","0.8299994","0.4365331","-0.9076634","0.05995195","0.3976564","-0.1200936","-0.6535305","0.8221158","0.3478823","-0.6217275","-0.01760104","-0.7747917","-0.1133283"
17:49:45:835","-0.6085432","0.9073929","0.3747545","-0.001872116","0.9713945","0.03594568","-0.234728","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311607","0.8300024","0.4365351","-0.907647","0.05994699","0.397694","-0.1200961","-0.6535494","0.8221159","0.3478962","-0.6217595","-0.01760575","-0.774766","-0.1133275"
17:49:45:861","-0.6085425","0.9073905","0.3747517","-0.001873502","0.9713907","0.0359703","-0.2347396","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.531154","0.8299999","0.436533","-0.9076476","0.05994716","0.3976929","-0.120096","-0.6535405","0.8221171","0.3478914","-0.6217586","-0.0176056","-0.7747668","-0.1133276"
17:49:45:885","-0.6085427","0.9073906","0.374752","-0.001878479","0.9713922","0.03597223","-0.2347331","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311537","0.8299946","0.4365237","-0.907655","0.05994944","0.3976753","-0.1200949","-0.6535378","0.8221103","0.3478785","-0.6217436","-0.01760345","-0.7747787","-0.1133279"
17:49:45:909","-0.6085395","0.907393","0.3747511","-0.001889422","0.971387","0.03595483","-0.2347574","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311562","0.8300011","0.4365306","-0.9076427","0.05994575","0.3977038","-0.1200967","-0.6535462","0.8221159","0.3478937","-0.6217679","-0.01760696","-0.7747592","-0.1133273"
17:49:45:938","-0.6085393","0.9073918","0.3747498","-0.001900778","0.9713871","0.03597315","-0.2347539","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311444","0.8300059","0.4365345","-0.9076536","0.05994901","0.397679","-0.120095","-0.6535294","0.8221211","0.3478904","-0.6217465","-0.01760382","-0.7747764","-0.1133278"
17:49:45:965","-0.6085408","0.9073919","0.3747513","-0.001917417","0.9713935","0.03598201","-0.2347261","-0.5064598","1.031468","0.3605924","-0.5920206","0.221285","-0.2883537","-0.7193029","-0.6199534","1.022669","0.286329","-0.6613995","0.1132416","-0.04125012","-0.7402874","-0.5311482","0.8300035","0.4365252","-0.9076636","0.0599521","0.397656","-0.1200936","-0.6535321","0.8221124","0.3478788","-0.6217271","-0.01760095","-0.7747921","-0.1133282"
