"Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
12:52:22:953","-0.5985425","1.454429","2.157081","-0.3196001","-0.1396488","-0.1321797","0.9278376","-0.7990766","1.181665","2.390132","-0.4351105","0.4802759","-0.4850293","-0.5871631","-0.9833487","1.166317","2.515831","-0.6140506","-0.1508429","0.2402995","-0.7365083","-0.8706056","0.9847546","2.427096","-0.9896348","0.1098861","0.02692579","-0.08844867","-0.9765937","0.9685715","2.593483","0.868112","0.04402571","0.4754944","0.1354573"
12:52:22:974","-0.5985529","1.454318","2.15726","-0.3193101","-0.1395229","-0.1325466","0.927904","-0.7990706","1.181663","2.390131","-0.4350941","0.4802862","-0.4850162","-0.5871776","-0.9833452","1.166318","2.515827","-0.6140494","-0.1508201","0.2403023","-0.7365131","-0.8705273","0.9847821","2.427208","-0.9896368","0.10987","0.02700876","-0.08842139","-0.9764957","0.9686033","2.593616","0.8681392","0.04403206","0.4754474","0.1354461"
12:52:22:993","-0.5985631","1.454241","2.15739","-0.3190783","-0.1393806","-0.1327218","0.9279801","-0.7990662","1.181663","2.390128","-0.4350897","0.4802788","-0.4850053","-0.5871959","-0.9833441","1.166318","2.51582","-0.6140383","-0.1507929","0.2402923","-0.7365311","-0.870603","0.9847664","2.42717","-0.9896351","0.1099023","0.02695044","-0.08841858","-0.9765916","0.9685875","2.593567","0.8681028","0.04401381","0.4755098","0.1354648"
12:52:23:014","-0.5985779","1.45418","2.157508","-0.318968","-0.1394733","-0.132938","0.9279732","-0.7990668","1.181662","2.390131","-0.4350961","0.4802828","-0.4850021","-0.5871906","-0.9833472","1.166317","2.51582","-0.6140483","-0.1507906","0.2402683","-0.7365311","-0.8706697","0.9847952","2.427023","-0.9896395","0.1099386","0.02670526","-0.08839968","-0.9767506","0.9686178","2.593367","0.8679618","0.04398306","0.4757602","0.1355001"
12:52:23:037","-0.5985807","1.454128","2.157593","-0.3188092","-0.1394585","-0.132983","0.9280235","-0.7990663","1.181661","2.390132","-0.4350969","0.480288","-0.4849987","-0.5871885","-0.9833475","1.166317","2.515819","-0.6140565","-0.1507789","0.2402537","-0.7365314","-0.8706509","0.9848121","2.427071","-0.9896387","0.1099313","0.02676125","-0.08839641","-0.9767144","0.9686334","2.593426","0.8679803","0.04399605","0.4757304","0.1354824"
12:52:23:081","-0.5985891","1.454053","2.157736","-0.3185887","-0.1394197","-0.1331325","0.9280836","-0.7990644","1.181661","2.390133","-0.4350852","0.4803025","-0.4849962","-0.5871875","-0.9833462","1.166317","2.515819","-0.6140649","-0.1507637","0.2402456","-0.7365301","-0.8705627","0.9848111","2.427067","-0.9896374","0.109928","0.02682988","-0.08839861","-0.9766043","0.9686319","2.593437","0.8680052","0.0440025","0.4756867","0.1354748"
12:52:23:109","-0.5985715","1.453963","2.15792","-0.3183601","-0.1392445","-0.1332677","0.928169","-0.7990642","1.181658","2.390141","-0.4351062","0.4803191","-0.4849784","-0.587173","-0.9833485","1.166316","2.515818","-0.6140744","-0.1507532","0.2402202","-0.7365327","-0.8705292","0.9847934","2.427175","-0.989632","0.1099279","0.02697559","-0.08841241","-0.9765172","0.9686133","2.593579","0.8680732","0.0440152","0.4755632","0.1354666"
12:52:23:130","-0.5985468","1.453833","2.158154","-0.3178749","-0.1387107","-0.1334543","0.9283883","-0.79906","1.181656","2.390141","-0.4351116","0.4803179","-0.4849605","-0.5871848","-0.9833438","1.166318","2.515815","-0.6140826","-0.1507198","0.2402169","-0.7365338","-0.8703072","0.9847739","2.427424","-0.989623","0.1098879","0.02742188","-0.08842671","-0.976149","0.9685969","2.593928","0.8682733","0.04407874","0.4752007","0.1354371"
12:52:23:160","-0.5985211","1.453787","2.158271","-0.3177337","-0.1385262","-0.1334131","0.9284701","-0.7990584","1.181654","2.390146","-0.4351257","0.4803278","-0.4849439","-0.5871799","-0.9833459","1.166317","2.515815","-0.6140896","-0.1507201","0.2402024","-0.7365326","-0.8705537","0.9847331","2.427148","-0.9896355","0.1099437","0.02693955","-0.08836647","-0.9765709","0.9685575","2.593547","0.8680194","0.0439909","0.4756622","0.1354714"
12:52:23:183","-0.5985036","1.453683","2.158484","-0.3174269","-0.1382046","-0.1335313","0.928606","-0.7990582","1.181654","2.390148","-0.435137","0.4803279","-0.4849359","-0.5871781","-0.9833446","1.166318","2.515815","-0.6141039","-0.1506976","0.2401856","-0.7365307","-0.870379","0.9848076","2.427255","-0.9896306","0.1099276","0.02717217","-0.08836886","-0.9763216","0.9686331","2.593705","0.8681229","0.04402448","0.4754763","0.1354504"
12:52:23:203","-0.5984725","1.453588","2.158679","-0.3171411","-0.1379503","-0.133634","0.9287267","-0.7990578","1.181654","2.390147","-0.4351448","0.4803171","-0.4849322","-0.5871841","-0.9833429","1.166319","2.515814","-0.6141162","-0.1506779","0.2401738","-0.7365284","-0.8704728","0.9847541","2.427247","-0.989634","0.1099329","0.02709444","-0.08834904","-0.9764503","0.9685801","2.593678","0.8680683","0.04400091","0.4755784","0.1354499"
12:52:23:229","-0.5984655","1.453499","2.158861","-0.3169027","-0.1376589","-0.1338177","0.9288248","-0.7990554","1.181653","2.390147","-0.4351436","0.4803207","-0.4849234","-0.5871894","-0.9833469","1.166317","2.515815","-0.6141213","-0.1506828","0.2401528","-0.7365299","-0.8704121","0.9847616","2.427279","-0.9896317","0.1099212","0.02718844","-0.08836116","-0.97637","0.968587","2.593725","0.8680965","0.04399994","0.475529","0.1354435"
12:52:23:250","-0.5984178","1.453375","2.159074","-0.3163958","-0.137303","-0.1339978","0.9290243","-0.7990549","1.181651","2.390154","-0.4351588","0.4803367","-0.4849083","-0.5871775","-0.9833475","1.166317","2.515813","-0.6141315","-0.1506668","0.2401326","-0.7365314","-0.8704376","0.9847748","2.427306","-0.9896291","0.1099249","0.02725562","-0.08836516","-0.976372","0.9685974","2.593767","0.8681217","0.04401927","0.4754862","0.1354265"
12:52:23:270","-0.5983961","1.453242","2.15932","-0.3160369","-0.1368476","-0.1343992","0.9291557","-0.7990544","1.181652","2.390149","-0.4351456","0.4803264","-0.4849173","-0.5871882","-0.9833441","1.166318","2.515809","-0.6141296","-0.1506408","0.2401325","-0.7365382","-0.8702881","0.9847269","2.427354","-0.9896251","0.1099075","0.02747587","-0.08836042","-0.9761519","0.9685524","2.593867","0.8682139","0.04404595","0.4753193","0.1354111"
12:52:23:293","-0.5983553","1.453145","2.159533","-0.315634","-0.1365605","-0.1345907","0.9293072","-0.799052","1.181652","2.390149","-0.4351465","0.4803259","-0.4849085","-0.5871953","-0.9833462","1.166317","2.51581","-0.614146","-0.1506311","0.2401053","-0.7365354","-0.8705266","0.9847399","2.427285","-0.9896312","0.1099358","0.02718225","-0.08834947","-0.9764929","0.9685649","2.593735","0.8680632","0.04399683","0.4755906","0.1354421"
12:52:23:314","-0.5983199","1.453035","2.159754","-0.3152082","-0.1362402","-0.1346626","0.9294882","-0.799051","1.181649","2.390155","-0.4351693","0.4803345","-0.4848886","-0.5871878","-0.9833478","1.166316","2.515812","-0.6141542","-0.1506367","0.240097","-0.7365301","-0.8704382","0.984762","2.427242","-0.9896305","0.1099441","0.02717924","-0.08834749","-0.9764104","0.9685829","2.593688","0.8680462","0.04399368","0.4756267","0.1354249"
12:52:23:336","-0.5983263","1.452918","2.159992","-0.3149186","-0.1358899","-0.1350231","0.9295853","-0.799052","1.181649","2.390155","-0.4351756","0.4803315","-0.4848887","-0.5871854","-0.9833485","1.166316","2.51581","-0.6141591","-0.1506235","0.2400804","-0.7365342","-0.8703352","0.9847374","2.427323","-0.9896283","0.1099287","0.02735532","-0.08833668","-0.9762536","0.9685606","2.593808","0.8681244","0.04401594","0.475488","0.135404"
12:52:23:358","-0.5983623","1.452809","2.160244","-0.314516","-0.1355949","-0.1354578","0.9297015","-0.7990478","1.181648","2.390154","-0.4351675","0.4803362","-0.484878","-0.5871964","-0.9833467","1.166317","2.515808","-0.614166","-0.1506027","0.2400715","-0.7365356","-0.8704885","0.9847504","2.427348","-0.9896303","0.1099267","0.02731632","-0.08832918","-0.9764245","0.9685737","2.593824","0.8680933","0.04401073","0.475545","0.1354045"
12:52:23:380","-0.598383","1.452729","2.16045","-0.3143033","-0.1355093","-0.135646","0.9297585","-0.7990475","1.181647","2.390157","-0.4351709","0.4803462","-0.4848726","-0.5871903","-0.9833503","1.166315","2.515811","-0.6141866","-0.1505997","0.2400392","-0.7365295","-0.8706869","0.9847593","2.427156","-0.9896376","0.1099744","0.02697834","-0.08829314","-0.976741","0.9685814","2.59356","0.8679183","0.04395451","0.4758639","0.1354234"
12:52:23:401","-0.5984289","1.452635","2.160696","-0.3137515","-0.1353146","-0.1357616","0.9299563","-0.7990499","1.181649","2.390155","-0.4351619","0.480342","-0.4848875","-0.587188","-0.983346","1.166317","2.515804","-0.614184","-0.1505623","0.2400359","-0.7365404","-0.8705597","0.9847767","2.427219","-0.9896362","0.1099701","0.02705643","-0.08828972","-0.9765864","0.9685955","2.593638","0.8679475","0.04396616","0.4758185","0.1353927"
12:52:23:426","-0.598479","1.452544","2.160938","-0.3131101","-0.1351693","-0.1361328","0.9301394","-0.7990468","1.181649","2.390153","-0.4351605","0.4803356","-0.484879","-0.5872014","-0.9833463","1.166317","2.515803","-0.6141798","-0.1505601","0.2400342","-0.7365449","-0.8705354","0.9847521","2.427177","-0.989635","0.1099603","0.02708535","-0.08830661","-0.9765557","0.9685733","2.593606","0.8679508","0.04396071","0.4758068","0.1354155"
12:52:23:448","-0.5985074","1.452474","2.161159","-0.312865","-0.1348914","-0.1362843","0.93024","-0.7990464","1.181647","2.390158","-0.4351753","0.4803465","-0.4848659","-0.5871923","-0.9833502","1.166315","2.515802","-0.6141844","-0.1505595","0.2400101","-0.7365491","-0.8705646","0.9847668","2.427178","-0.9896305","0.1099606","0.02718847","-0.08832343","-0.9765555","0.968587","2.593626","0.8679919","0.04397688","0.4757299","0.1354161"
12:52:23:472","-0.5985311","1.452388","2.161334","-0.3128461","-0.1348314","-0.1365028","0.930223","-0.7990438","1.181647","2.390154","-0.435171","0.4803346","-0.4848622","-0.5872083","-0.9833485","1.166315","2.515798","-0.614185","-0.1505344","0.2399998","-0.736557","-0.8706083","0.9847854","2.427181","-0.9896389","0.1099803","0.02697331","-0.08827513","-0.9766729","0.9686072","2.593586","0.8678778","0.04395758","0.47594","0.1354146"
12:52:23:495","-0.598642","1.45229","2.161551","-0.3127028","-0.1347041","-0.1370352","0.9302113","-0.7990413","1.181648","2.390149","-0.4351588","0.480325","-0.4848629","-0.5872246","-0.9833499","1.166314","2.515793","-0.6141826","-0.150518","0.2399803","-0.7365688","-0.870527","0.9847815","2.427305","-0.9896308","0.1099681","0.02718833","-0.08831227","-0.9765302","0.9686023","2.59375","0.8679615","0.04398084","0.4757846","0.1354173"
12:52:23:517","-0.5986996","1.4522","2.161767","-0.3127145","-0.1347301","-0.1374007","0.9301498","-0.7990412","1.181647","2.390152","-0.4351664","0.4803282","-0.4848573","-0.587221","-0.9833523","1.166314","2.515793","-0.6141965","-0.1505055","0.2399505","-0.7365695","-0.8708132","0.9847869","2.427179","-0.9896346","0.1099988","0.02695195","-0.08830504","-0.9768996","0.9686049","2.593571","0.8678313","0.0439555","0.4760196","0.1354343"
12:52:23:540","-0.5988339","1.452105","2.162032","-0.3125452","-0.1349882","-0.1379811","0.9300833","-0.7990361","1.181646","2.390152","-0.4351641","0.4803345","-0.4848393","-0.5872324","-0.9833493","1.166315","2.515792","-0.6142071","-0.1504871","0.2399485","-0.736565","-0.8707974","0.9847867","2.427134","-0.9896409","0.1100153","0.02675569","-0.08827282","-0.9769574","0.9686064","2.593424","0.8677216","0.04392926","0.4762238","0.1354289"
12:52:23:563","-0.5989849","1.452009","2.162309","-0.3121875","-0.135113","-0.1385408","0.9301021","-0.7990342","1.181645","2.390153","-0.4351666","0.480338","-0.4848303","-0.587235","-0.9833491","1.166315","2.51579","-0.6142122","-0.1504723","0.2399355","-0.7365681","-0.8708491","0.9847858","2.427183","-0.9896351","0.1100218","0.02690522","-0.08828341","-0.9769658","0.9686046","2.593504","0.8677816","0.04393204","0.4761151","0.1354235"
12:52:23:598","-0.5991374","1.451882","2.162611","-0.3117831","-0.1353087","-0.1391439","0.9301192","-0.7990325","1.181644","2.390153","-0.4351691","0.4803372","-0.4848228","-0.5872401","-0.9833488","1.166315","2.515792","-0.6142291","-0.1504597","0.2399193","-0.7365618","-0.8708905","0.9847792","2.427102","-0.9896367","0.1100343","0.02684071","-0.08826962","-0.9770342","0.9685981","2.59341","0.8677381","0.04392009","0.4761946","0.1354272"
12:52:23:631","-0.5993266","1.451749","2.163003","-0.3109575","-0.1353415","-0.1400895","0.9302489","-0.7990311","1.181643","2.390154","-0.435176","0.4803354","-0.4848137","-0.5872439","-0.9833478","1.166315","2.515783","-0.6142216","-0.1504248","0.2399018","-0.7365808","-0.8707578","0.9847488","2.427259","-0.9896279","0.1100116","0.0271548","-0.08830206","-0.9768029","0.9685651","2.593632","0.8678769","0.04395154","0.4759463","0.1354011"
12:52:23:665","-0.5993599","1.451608","2.163357","-0.3105868","-0.1352481","-0.1407259","0.9302903","-0.799029","1.181642","2.390157","-0.435184","0.4803443","-0.4847995","-0.5872425","-0.9833533","1.166312","2.51578","-0.6142225","-0.1504204","0.2398671","-0.7365924","-0.8708578","0.9847529","2.427225","-0.9896263","0.110009","0.02721733","-0.08830276","-0.9768933","0.9685732","2.593615","0.8678809","0.04396199","0.4759321","0.1354216"
12:52:23:690","-0.5993481","1.451454","2.163727","-0.3100453","-0.1348619","-0.1411825","0.9304578","-0.7990301","1.181642","2.390158","-0.4352012","0.4803354","-0.4847943","-0.5872413","-0.9833516","1.166313","2.51578","-0.6142402","-0.1503986","0.2398513","-0.7365872","-0.8705263","0.9847397","2.42747","-0.9896196","0.1099922","0.02748691","-0.08831602","-0.9764738","0.9685601","2.593921","0.8679932","0.04401744","0.4757282","0.1354009"
12:52:23:717","-0.5992672","1.451308","2.164052","-0.3097001","-0.1339688","-0.1411135","0.9307122","-0.7990279","1.181641","2.390158","-0.4352134","0.4803262","-0.4847812","-0.5872506","-0.9833525","1.166312","2.515774","-0.61423","-0.150383","0.2398383","-0.7366031","-0.8702563","0.9847149","2.427637","-0.9896098","0.1099454","0.02790319","-0.08835386","-0.976078","0.9685355","2.594175","0.8681741","0.04405723","0.4754014","0.1353754"
12:52:23:745","-0.5991542","1.451147","2.16443","-0.3093306","-0.1322597","-0.1409702","0.9311011","-0.7990261","1.181639","2.390161","-0.4352161","0.4803386","-0.4847703","-0.5872475","-0.9833511","1.166313","2.515773","-0.6142463","-0.1503551","0.2398172","-0.736602","-0.8696583","0.9847046","2.428131","-0.9895825","0.1098621","0.02886043","-0.08845511","-0.9751694","0.9685279","2.594877","0.868611","0.04419617","0.4745975","0.1353485"
12:52:23:770","-0.5989764","1.451011","2.164732","-0.309228","-0.1311553","-0.1402547","0.9313995","-0.7990237","1.181638","2.390163","-0.435229","0.4803384","-0.4847537","-0.5872519","-0.9833509","1.166313","2.515771","-0.6142502","-0.1503431","0.2398073","-0.7366045","-0.8700839","0.9846964","2.427735","-0.9896093","0.1099541","0.0279285","-0.08833713","-0.9759121","0.9685198","2.594287","0.8681474","0.04405562","0.4754469","0.1353859"
12:52:23:796","-0.5988331","1.450869","2.165026","-0.3089166","-0.1293049","-0.1397233","0.9318413","-0.7990219","1.181638","2.390162","-0.4352326","0.4803306","-0.4847468","-0.5872612","-0.9833486","1.166314","2.515769","-0.6142498","-0.1503278","0.2398088","-0.7366074","-0.869401","0.9846833","2.428218","-0.9895825","0.1098737","0.02888893","-0.08843003","-0.9749144","0.968508","2.594978","0.8685924","0.04418235","0.4746336","0.1353445"
12:52:23:820","-0.5986817","1.450747","2.165226","-0.3083257","-0.1283736","-0.1396388","0.9321784","-0.7990226","1.181637","2.390164","-0.4352406","0.4803343","-0.4847432","-0.5872552","-0.9833486","1.166314","2.515772","-0.6142783","-0.15031","0.2397819","-0.736596","-0.8699505","0.9846951","2.427693","-0.9896083","0.1099592","0.02797146","-0.08833034","-0.9757802","0.9685205","2.594259","0.8681399","0.044048","0.4754585","0.1353964"
12:52:23:843","-0.598552","1.450667","2.165417","-0.3075519","-0.1278114","-0.1396683","0.9325067","-0.7990209","1.181637","2.390165","-0.4352449","0.4803339","-0.4847348","-0.5872592","-0.9833483","1.166314","2.515771","-0.6142815","-0.1502999","0.2397746","-0.7365978","-0.8701752","0.9847177","2.427288","-0.9896211","0.1099921","0.02756625","-0.0882747","-0.9761456","0.9685408","2.593765","0.8679318","0.04397585","0.4758468","0.1353911"
12:52:23:867","-0.5984404","1.450582","2.165584","-0.3074124","-0.1281046","-0.1397486","0.9325005","-0.7990181","1.181636","2.390163","-0.4352331","0.4803381","-0.4847312","-0.5872675","-0.9833495","1.166313","2.515769","-0.6142837","-0.1502932","0.2397612","-0.7366017","-0.8706163","0.984755","2.426756","-0.9896464","0.1100799","0.02663143","-0.08816575","-0.9769059","0.9685783","2.593031","0.8674716","0.04384434","0.4766851","0.1354339"
12:52:23:892","-0.5983726","1.450508","2.165794","-0.3067436","-0.128219","-0.1400518","0.9326595","-0.7990181","1.181635","2.390166","-0.4352405","0.4803458","-0.4847251","-0.5872608","-0.9833475","1.166314","2.515767","-0.6142856","-0.1502747","0.239757","-0.7366052","-0.8705069","0.9847604","2.427051","-0.9896376","0.1100707","0.02688973","-0.08820086","-0.9767069","0.9685812","2.593378","0.8675897","0.04388373","0.4764699","0.1354204"
12:52:23:916","-0.5982635","1.450418","2.165996","-0.3063991","-0.1287436","-0.1400848","0.9326955","-0.799019","1.181635","2.390168","-0.4352548","0.4803405","-0.4847203","-0.5872585","-0.9833463","1.166315","2.515769","-0.6143059","-0.1502613","0.2397445","-0.7365952","-0.8708551","0.9847703","2.42664","-0.9896539","0.1101211","0.02632198","-0.08812366","-0.9772488","0.9685944","2.592848","0.8673077","0.04379924","0.4769814","0.1354539"
12:52:23:943","-0.5982112","1.450355","2.166185","-0.3060242","-0.1289066","-0.1405054","0.9327328","-0.799017","1.181634","2.390168","-0.435255","0.4803439","-0.4847122","-0.5872622","-0.9833468","1.166314","2.515767","-0.614309","-0.1502482","0.2397301","-0.7365999","-0.8704611","0.9847395","2.427024","-0.9896398","0.1100609","0.02691223","-0.08818049","-0.9766672","0.9685634","2.59335","0.8675796","0.04386232","0.4764923","0.1354143"
12:52:23:969","-0.5981174","1.450267","2.166367","-0.3058292","-0.1291756","-0.1406295","0.9327409","-0.7990186","1.181634","2.390171","-0.4352762","0.4803402","-0.4847054","-0.5872552","-0.9833483","1.166314","2.515766","-0.6143147","-0.1502405","0.2397132","-0.7366022","-0.8707578","0.9847943","2.426874","-0.9896454","0.1100888","0.02668726","-0.08815114","-0.9770427","0.9686176","2.59315","0.8674591","0.04383186","0.4767112","0.1354249"
12:52:23:995","-0.5980636","1.450192","2.16658","-0.3054591","-0.1292535","-0.1408287","0.9328213","-0.7990162","1.181633","2.390173","-0.4352803","0.4803435","-0.4846937","-0.587259","-0.9833457","1.166314","2.515761","-0.61432","-0.1502044","0.239697","-0.7366105","-0.8705198","0.9847507","2.427053","-0.9896412","0.1100546","0.02694206","-0.08816274","-0.9767289","0.9685768","2.59338","0.8675675","0.04386717","0.4765156","0.1354086"
12:52:24:021","-0.5980136","1.450117","2.1668","-0.3052041","-0.1292753","-0.1409163","0.9328885","-0.7990128","1.181631","2.390175","-0.4352816","0.4803546","-0.4846783","-0.5872617","-0.9833444","1.166315","2.515755","-0.6143112","-0.1501847","0.239693","-0.7366231","-0.8705731","0.9847662","2.42704","-0.98964","0.1100591","0.02698112","-0.08815891","-0.9767785","0.9685946","2.593373","0.8675629","0.04386177","0.4765211","0.1354196"
12:52:24:046","-0.5979732","1.450042","2.167069","-0.3046649","-0.1294319","-0.1408344","0.9330554","-0.7990119","1.18163","2.390178","-0.4352931","0.480357","-0.4846672","-0.5872604","-0.9833433","1.166315","2.515754","-0.6143172","-0.1501721","0.2396868","-0.7366228","-0.8706671","0.9847635","2.426967","-0.9896462","0.1100951","0.02673841","-0.08811906","-0.9769562","0.9685954","2.593251","0.8674335","0.04383011","0.4767511","0.1354496"
12:52:24:068","-0.597936","1.449967","2.167287","-0.3044302","-0.1294581","-0.1408236","0.93313","-0.7990113","1.181629","2.390178","-0.4353013","0.480352","-0.4846613","-0.5872633","-0.9833437","1.166315","2.515753","-0.6143286","-0.1501561","0.239667","-0.7366229","-0.8705108","0.9847422","2.427031","-0.9896412","0.1100772","0.02695307","-0.08812899","-0.9767355","0.968576","2.59336","0.8675258","0.04385153","0.4765839","0.135441"
12:52:24:091","-0.597875","1.44991","2.167488","-0.303961","-0.1295762","-0.140801","0.9332699","-0.7990083","1.181628","2.390178","-0.4353016","0.4803549","-0.4846496","-0.5872703","-0.9833448","1.166315","2.515753","-0.6143494","-0.1501358","0.2396355","-0.7366199","-0.8706159","0.9847554","2.42701","-0.9896452","0.1100865","0.02683382","-0.08811188","-0.9768892","0.9685884","2.593307","0.867451","0.04382914","0.4767218","0.13544"
12:52:24:116","-0.597805","1.449852","2.167678","-0.3036776","-0.1296354","-0.1407105","0.9333677","-0.7990081","1.181628","2.390178","-0.4353041","0.4803521","-0.4846478","-0.5872723","-0.9833436","1.166315","2.51575","-0.6143437","-0.1501221","0.2396342","-0.7366279","-0.8705453","0.9847654","2.426946","-0.9896426","0.1100919","0.0268987","-0.08811441","-0.9768036","0.9685955","2.59325","0.8674619","0.04382957","0.4767076","0.1354211"
12:52:24:141","-0.5976965","1.449807","2.167887","-0.3030104","-0.129837","-0.1409249","0.9335241","-0.7990067","1.181627","2.390182","-0.4353096","0.4803627","-0.4846372","-0.5872683","-0.9833415","1.166316","2.515749","-0.6143591","-0.1501","0.2396217","-0.7366236","-0.870564","0.9847664","2.426961","-0.9896445","0.1100979","0.02682681","-0.08810628","-0.9768506","0.9685984","2.593249","0.8674187","0.0438193","0.4767827","0.1354376"
