"Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
17:53:32:284","-0.04105217","1.226977","0.1646405","0.2768673","-0.003636729","-0.004369201","-0.9608914","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6684715","1.018281","0.264149","-0.6694366","0.06190753","0.01020702","-0.7402148","-0.3458342","0.8091794","0.3687512","-0.9225547","0.06651457","0.3660261","-0.1024415","-0.6945044","0.8167853","0.3261079","0.677286","0.01621594","0.7275371","0.1082163"
17:53:32:303","-0.04103216","1.226974","0.16465","0.276907","-0.003564425","-0.004304853","-0.9608805","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6684728","1.018281","0.2641497","-0.6694379","0.06190159","0.01020596","-0.7402141","-0.3458399","0.8091763","0.3687593","-0.9225662","0.06651771","0.3659965","-0.1024395","-0.6945157","0.8167812","0.3260967","0.6772608","0.01622304","0.7275605","0.108217"
17:53:32:327","-0.04101951","1.226964","0.164665","0.2769265","-0.003531529","-0.004222229","-0.9608753","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6684802","1.018279","0.264151","-0.6694448","0.06188035","0.01018071","-0.74021","-0.3458192","0.8091727","0.368806","-0.9225475","0.06651257","0.3660434","-0.1024428","-0.6944981","0.8167768","0.3261656","0.6773001","0.01623113","0.7275242","0.1082116"
17:53:32:358","-0.04099555","1.22696","0.1646772","0.2768336","-0.003619566","-0.004020856","-0.9609026","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6684839","1.018277","0.264151","-0.6694478","0.06187239","0.01016381","-0.7402082","-0.3457732","0.8091648","0.3689204","-0.922483","0.06649449","0.366206","-0.1024546","-0.6944634","0.8167646","0.3263942","0.6774275","0.01626782","0.7274094","0.1081802"
17:53:32:380","-0.04098031","1.226962","0.164672","0.2768165","-0.003740219","-0.004050448","-0.960907","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6684869","1.018276","0.2641503","-0.6694475","0.06186579","0.01014938","-0.7402092","-0.3458349","0.8091682","0.3688488","-0.9224973","0.06649842","0.3661703","-0.102452","-0.6945048","0.8167678","0.326304","0.6773953","0.01627352","0.7274413","0.1081662"
17:53:32:407","-0.04090353","1.226976","0.1646414","0.2769902","-0.003945924","-0.004358404","-0.9608548","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6684936","1.018273","0.2641509","-0.6694514","0.06184538","0.01012802","-0.7402077","-0.3458143","0.8091761","0.3688464","-0.9224954","0.06649802","0.366175","-0.1024524","-0.694445","0.8167731","0.326317","0.677395","0.01628494","0.7274428","0.1081562"
17:53:32:439","-0.04087174","1.227081","0.1646123","0.276966","-0.004425526","-0.004898398","-0.960857","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6684997","1.018271","0.2641501","-0.6694533","0.06183205","0.0100996","-0.7402074","-0.3455847","0.8091879","0.3690036","-0.9224092","0.0664737","0.3663923","-0.102468","-0.6942433","0.8167813","0.3266601","0.6775667","0.01632848","0.727286","0.1081289"
17:53:32:470","-0.04076713","1.227176","0.1646454","0.2770686","-0.004518228","-0.004948549","-0.9608268","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685064","1.018269","0.2641538","-0.6694642","0.06180598","0.01008731","-0.7401999","-0.3455531","0.8092732","0.3687065","-0.9225115","0.06650238","0.3661347","-0.1024495","-0.6943108","0.8168696","0.3262325","0.6773564","0.01631797","0.7274847","0.1081117"
17:53:32:494","-0.04046244","1.227368","0.1646637","0.2768031","-0.005023199","-0.003865523","-0.9609058","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685138","1.018266","0.2641535","-0.6694711","0.0617939","0.01004672","-0.7401953","-0.3451694","0.8092824","0.3692692","-0.9222039","0.06641641","0.3669088","-0.1025053","-0.694131","0.8168545","0.3274344","0.6779754","0.01641894","0.7269119","0.1080694"
17:53:32:524","-0.03970172","1.228103","0.1644239","0.2748968","-0.005136888","0.0006614539","-0.9614598","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685184","1.018265","0.2641556","-0.6694815","0.06178443","0.01002545","-0.7401869","-0.3450449","0.8093975","0.3694447","-0.9219587","0.06634784","0.3675247","-0.1025496","-0.6941256","0.8169444","0.3281783","0.6784471","0.01651078","0.726476","0.108027"
17:53:32:546","-0.03899097","1.228846","0.1639483","0.2741762","-0.003761835","0.005450311","-0.9616567","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685223","1.018264","0.2641553","-0.6694808","0.06177115","0.01001484","-0.7401888","-0.346202","0.8099945","0.3674968","-0.9225497","0.0665131","0.366038","-0.1024425","-0.6950691","0.8174833","0.325295","0.6772705","0.01634241","0.7275765","0.1080289"
17:53:32:566","-0.03823575","1.229561","0.1632085","0.2735099","-0.001532217","0.01033959","-0.9618124","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685258","1.018263","0.2641568","-0.6694811","0.06175043","0.0100191","-0.7401902","-0.3469307","0.8102589","0.3668939","-0.9228941","0.06660955","0.3651689","-0.1023798","-0.6953036","0.8175033","0.3241978","0.6765866","0.01625391","0.7282138","0.1080336"
17:53:32:584","-0.03733296","1.23029","0.1622103","0.2711094","0.0007842928","0.01496294","-0.9624319","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685277","1.018262","0.264158","-0.6694847","0.06174337","0.01001573","-0.7401876","-0.3473438","0.8104925","0.3664941","-0.922978","0.06663316","0.364957","-0.1023645","-0.695267","0.817482","0.323644","0.6764324","0.01623853","0.7283581","0.1080294"
17:53:32:603","-0.03647482","1.231186","0.1612217","0.2689046","0.001743314","0.02350679","-0.9628783","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685296","1.018261","0.2641575","-0.6694847","0.06173931","0.01000669","-0.7401881","-0.3464469","0.8107483","0.3672642","-0.9219729","0.06635183","0.3674887","-0.102547","-0.6943106","0.8174996","0.3264091","0.6784309","0.0165372","0.726498","0.1079759"
17:53:32:625","-0.03553309","1.230554","0.1604968","0.261611","0.006091479","0.02266135","-0.9648881","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.668529","1.018261","0.2641562","-0.669479","0.06173921","0.01001044","-0.7401932","-0.3500562","0.8111798","0.3623416","-0.9244956","0.06706034","0.3610952","-0.102085","-0.6973937","0.8177296","0.3174265","0.6733813","0.01579568","0.7311817","0.1080818"
17:53:32:646","-0.03534901","1.229081","0.1609049","0.244485","0.007535019","0.01301209","-0.9695365","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685345","1.018259","0.2641569","-0.6694822","0.06172175","0.009994647","-0.7401921","-0.3477621","0.8099366","0.3617327","-0.9242699","0.06699669","0.3616726","-0.1021269","-0.694111","0.8161172","0.3169169","0.6738394","0.01586686","0.7307583","0.108079"
17:53:32:677","-0.03519112","1.225812","0.1633134","0.2170211","0.01189633","0.003580477","-0.9760879","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.668538","1.018259","0.2641605","-0.669495","0.06171064","0.009983904","-0.7401814","-0.3448356","0.8088583","0.3573409","-0.9251837","0.06725534","0.3593286","-0.1019568","-0.6930525","0.8153588","0.3116015","0.6719866","0.01560752","0.7324651","0.1081003"
17:53:32:699","-0.03490534","1.222661","0.1650251","0.1890666","0.01479782","-0.001055611","-0.9818522","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685418","1.018257","0.2641595","-0.669489","0.06169251","0.009981724","-0.7401884","-0.3393205","0.8069185","0.3565272","-0.9239652","0.06691066","0.3624505","-0.1021832","-0.6919882","0.8141313","0.3147895","0.6744572","0.01597165","0.7301939","0.1080244"
17:53:32:720","-0.03437341","1.218618","0.1664447","0.1600709","0.01803748","-0.00525825","-0.9869267","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685522","1.018253","0.2641597","-0.6694919","0.06165972","0.009949301","-0.740189","-0.3360413","0.8064157","0.3532192","-0.923924","0.0668991","0.3625552","-0.1021909","-0.6932849","0.814765","0.3141177","0.6745478","0.01600107","0.7301103","0.1080191"
17:53:32:741","-0.03360004","1.214285","0.167717","0.1340927","0.02296939","-0.005731191","-0.990686","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685609","1.018251","0.2641628","-0.6695045","0.06163336","0.009921416","-0.7401801","-0.3327573","0.8051938","0.3495219","-0.9242738","0.06699774","0.3616621","-0.1021262","-0.6929991","0.8143369","0.3121146","0.6738431","0.0159283","0.7307652","0.1080008"
17:53:32:763","-0.03193396","1.210697","0.1682696","0.1232608","0.02686566","0.01011271","-0.991959","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685587","1.018251","0.2641605","-0.6694974","0.0616425","0.009925128","-0.7401858","-0.3284888","0.8040967","0.3494129","-0.9232032","0.0666962","0.3643867","-0.1023233","-0.6914216","0.8140087","0.3162509","0.6759965","0.01626331","0.7287788","0.1079155"
17:53:32:785","-0.02979158","1.210095","0.166281","0.1132135","0.02858534","0.03876293","-0.9924027","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685551","1.018252","0.2641588","-0.6694922","0.06165553","0.009932551","-0.7401893","-0.327923","0.8027012","0.3524179","-0.9219635","0.0663493","0.3675122","-0.1025487","-0.6950427","0.8138878","0.3251302","0.678458","0.01662852","0.7264861","0.1078727"
17:53:32:809","-0.02809745","1.206535","0.1645938","0.0857983","0.02354139","0.02256676","-0.9957787","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685699","1.018246","0.2641584","-0.6694935","0.06160897","0.009886655","-0.7401927","-0.331874","0.805177","0.3498129","-0.9215174","0.066225","0.3686292","-0.102629","-0.6956826","0.8166255","0.3229606","0.6793345","0.01675325","0.7256647","0.107867"
17:53:32:839","-0.02525428","1.203809","0.1652899","0.06698187","0.01859972","0.01210881","-0.9975073","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685756","1.018245","0.2641606","-0.6694996","0.06158595","0.00987672","-0.7401892","-0.3239203","0.8041779","0.3449878","-0.9210982","0.06610825","0.3696759","-0.1027042","-0.685495","0.8154697","0.3208078","0.6801597","0.01692279","0.7248966","0.1078028"
17:53:32:860","-0.02276317","1.200863","0.1649861","0.05106298","0.01317169","0.009989782","-0.9985586","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685662","1.018247","0.2641561","-0.669482","0.06161508","0.009906654","-0.7402022","-0.3165147","0.8034859","0.3448228","-0.920629","0.06597815","0.3708426","-0.1027879","-0.6836742","0.8155857","0.3269408","0.6810853","0.0170715","0.72403","0.1077597"
17:53:32:904","-0.02073936","1.196642","0.163203","0.03128609","0.01449557","0.01184233","-0.9993352","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685836","1.018241","0.2641592","-0.6694984","0.06156475","0.009845603","-0.7401924","-0.3162881","0.8024185","0.3369314","-0.9230679","0.06665833","0.364729","-0.102348","-0.6841693","0.8144841","0.3160927","0.6762667","0.01634213","0.7285265","0.1079153"
17:53:32:925","-0.01698683","1.191161","0.1607534","-0.01351561","0.01499959","0.01182034","-0.9997263","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685863","1.01824","0.2641606","-0.6695079","0.06156382","0.009826656","-0.7401842","-0.313375","0.8012269","0.3323179","-0.9229159","0.06661582","0.3651139","-0.1023758","-0.6805085","0.8132392","0.3124325","0.6765676","0.01642954","0.7282562","0.1078401"
17:53:32:946","-0.01518767","1.188565","0.1589853","-0.03650424","0.01674039","0.00907859","-0.999152","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685835","1.018241","0.2641577","-0.6695026","0.06158188","0.009820755","-0.7401876","-0.3080838","0.8033361","0.3212947","-0.9232535","0.06671052","0.3642597","-0.1023141","-0.6742163","0.8154565","0.302102","0.6758852","0.01633034","0.7288924","0.1078367"
17:53:32:967","-0.01206678","1.186448","0.1564421","-0.05712307","0.01968956","0.0118951","-0.9981021","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685845","1.018241","0.2641597","-0.6695042","0.06156881","0.009832503","-0.7401869","-0.3029889","0.8030335","0.3201984","-0.92377","0.06685564","0.3629478","-0.1022193","-0.6674253","0.8140866","0.3025385","0.674836","0.0161748","0.7298621","0.1078705"
17:53:32:995","-0.01012057","1.185929","0.1540394","-0.06167032","0.01015252","0.03291969","-0.9975019","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685858","1.018241","0.2641635","-0.669516","0.06156272","0.009832649","-0.7401769","-0.2934105","0.8034219","0.3231677","-0.9195039","0.06566718","0.3736231","-0.1029868","-0.6567544","0.8136336","0.3144409","0.6832573","0.01742329","0.7219852","0.1076738"
17:53:33:017","-0.009573404","1.185402","0.1530603","-0.06958243","0.005494501","0.03474174","-0.9969559","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685927","1.018239","0.2641646","-0.6695219","0.06154282","0.009808951","-0.7401734","-0.2986554","0.8024551","0.3194922","-0.9209694","0.06607259","0.3699968","-0.1027272","-0.6632923","0.8121989","0.3116333","0.6804113","0.01699113","0.7246701","0.1077276"
17:53:33:044","-0.007396109","1.186177","0.1518807","-0.06826937","0.01277227","0.03331561","-0.9970287","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6686001","1.018237","0.2641661","-0.6695322","0.06152615","0.009776168","-0.7401659","-0.303006","0.8033272","0.3126349","-0.9251475","0.0672451","0.3594214","-0.1019634","-0.6676964","0.8132173","0.299006","0.6720635","0.0157729","0.7324218","0.1078891"
17:53:33:083","-0.005831748","1.187522","0.1500338","-0.06046353","0.01375345","0.02839247","-0.9976717","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6685999","1.018236","0.2641645","-0.6695296","0.06153143","0.009768967","-0.740168","-0.2954899","0.803102","0.3183749","-0.9226911","0.06655273","0.3656817","-0.1024167","-0.6582714","0.812386","0.3083438","0.677004","0.01651897","0.7278622","0.1077464"
17:53:33:126","0.0009006299","1.187026","0.1443741","-0.0728723","0.02000017","0.01648878","-0.9970044","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6686139","1.018232","0.2641678","-0.6695483","0.06149644","0.00971272","-0.7401547","-0.295362","0.8023233","0.3149267","-0.9246588","0.06710649","0.3606775","-0.1020548","-0.6581035","0.8112782","0.3006082","0.673044","0.015938","0.7315255","0.107836"
17:53:33:171","0.005242518","1.189791","0.1419701","-0.08218856","-0.01519602","0.01079652","-0.9964426","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6686243","1.018228","0.2641692","-0.6695541","0.06146189","0.009683465","-0.7401527","-0.2650034","0.804103","0.3294951","-0.9088405","0.06279948","0.3988616","-0.1047601","-0.6265796","0.8127663","0.3432363","0.7029089","0.0204407","0.7028863","0.1070166"
17:53:33:197","0.00854262","1.191051","0.1419136","-0.08115306","-0.01282411","-0.0048521","-0.9966074","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6686297","1.018227","0.264171","-0.6695601","0.06144302","0.00966963","-0.740149","-0.2824899","0.8065853","0.3009446","-0.9229463","0.06662415","0.3650368","-0.1023703","-0.6520497","0.8153514","0.2991812","0.6764843","0.01650413","0.7283583","0.1076627"
17:53:33:222","0.008741431","1.191886","0.141492","-0.07688123","-0.009527379","-0.01074893","-0.9969369","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6686295","1.018226","0.2641687","-0.6695523","0.06144389","0.009669811","-0.740156","-0.2747939","0.8045833","0.3027372","-0.9236025","0.06680867","0.3633732","-0.1022499","-0.6438108","0.8119797","0.3005036","0.6751742","0.01632158","0.7295756","0.1076712"
17:53:33:245","0.0101749","1.193943","0.1402126","-0.07861816","-0.0111807","-0.01944251","-0.9966525","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.668641","1.018223","0.264173","-0.6695704","0.0614096","0.009631264","-0.7401429","-0.2711654","0.803583","0.3047982","-0.9216692","0.06626721","0.3682499","-0.1026017","-0.6400572","0.8103418","0.3048199","0.6790197","0.01689753","0.7259966","0.1075911"
17:53:33:267","0.01111685","1.195785","0.1393417","-0.08306614","-0.01205586","-0.02316411","-0.9962018","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6686494","1.018219","0.2641736","-0.6695761","0.06138711","0.009599213","-0.7401401","-0.2688328","0.8059217","0.3012766","-0.9220676","0.06637817","0.3672508","-0.1025299","-0.6383665","0.8126656","0.3008424","0.6782329","0.01680151","0.726739","0.1075575"
17:53:33:290","0.01304805","1.199674","0.1377464","-0.09872228","-0.01601381","-0.0301144","-0.9945304","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.668649","1.018219","0.2641729","-0.6695786","0.06139681","0.009587569","-0.7401373","-0.2655357","0.8069638","0.301432","-0.9206479","0.06598351","0.3707952","-0.1027844","-0.6353881","0.8129445","0.3043203","0.6810199","0.01723772","0.7241321","0.1074608"
17:53:33:323","0.01319368","1.201421","0.1366849","-0.1205745","-0.01887837","-0.02260419","-0.9922673","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6686557","1.018217","0.2641724","-0.6695771","0.0613743","0.00956919","-0.7401406","-0.263754","0.8122824","0.2947349","-0.9215055","0.06622156","0.3686594","-0.1026312","-0.634609","0.8175802","0.2977406","0.6793279","0.01698632","0.7257199","0.1074971"
17:53:33:345","0.01404213","1.203255","0.1351247","-0.1367446","-0.01862238","-0.01878615","-0.9902531","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6686604","1.018215","0.2641742","-0.6695814","0.06135421","0.009562867","-0.7401385","-0.2669923","0.8139807","0.288723","-0.9226443","0.06653965","0.3657998","-0.1024253","-0.6382309","0.8172939","0.2912619","0.6770766","0.01667586","0.727823","0.1075311"
17:53:33:368","0.01472825","1.20576","0.1340267","-0.1563685","-0.01537955","-0.01972894","-0.9873821","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6686604","1.018215","0.2641742","-0.6695855","0.06136171","0.00955148","-0.7401344","-0.2666972","0.8154941","0.2860454","-0.9234989","0.06677944","0.3636365","-0.102269","-0.6373483","0.8171163","0.288374","0.6753769","0.01643433","0.729403","0.1075535"
17:53:33:391","0.01483506","1.206354","0.1329867","-0.170391","-0.01343241","-0.01293581","-0.9852","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6686684","1.018212","0.264174","-0.6695903","0.06134352","0.009515846","-0.7401319","-0.264312","0.8191588","0.2837806","-0.9235725","0.0668001","0.3634498","-0.1022555","-0.6340349","0.8192583","0.2863042","0.67522","0.01640976","0.7295489","0.1075511"
17:53:33:437","0.0159101","1.20521","0.1309054","-0.185524","-0.009308118","-0.004302941","-0.9825862","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6686701","1.018212","0.264175","-0.6695899","0.06133111","0.009522086","-0.7401333","-0.2659365","0.8186378","0.2810597","-0.924619","0.06709523","0.3607793","-0.1020621","-0.6347268","0.8167828","0.2815478","0.6731008","0.016122","0.7315087","0.1075678"
17:53:33:457","0.01865584","1.204636","0.126402","-0.2153872","-0.007202514","0.008209049","-0.9764677","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.668676","1.01821","0.2641758","-0.6695945","0.06131389","0.00950149","-0.7401308","-0.2646546","0.8187943","0.2796868","-0.9243179","0.06701013","0.3615502","-0.102118","-0.6318041","0.8158433","0.2798845","0.6737202","0.01621615","0.7309383","0.1075519"
17:53:33:490","0.02179582","1.201283","0.1190438","-0.2433881","-0.008681318","0.02155339","-0.9696506","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6686835","1.018208","0.264181","-0.6696116","0.06128727","0.009483516","-0.7401177","-0.2618291","0.8242425","0.2745602","-0.9233488","0.06673708","0.3640179","-0.1022968","-0.6273711","0.8205559","0.2761","0.6756696","0.01651878","0.7291397","0.107486"
17:53:33:527","0.0245465","1.195504","0.1101572","-0.2754856","-0.0121939","0.0338794","-0.9606306","-0.5056208","1.030342","0.3668979","-0.5887722","0.2560891","-0.3008171","-0.7051772","-0.6686866","1.018207","0.2641816","-0.6696126","0.06127417","0.009479398","-0.740118","-0.2588663","0.824066","0.2684027","-0.9228332","0.06659251","0.3653228","-0.1023909","-0.6228516","0.8185498","0.2720108","0.6767059","0.01667806","0.7281832","0.1074253"
