"Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
12:51:24:482","-1.235709","1.160157","2.440022","-0.02009663","0.9524925","-0.008532756","-0.3037786","-0.9421374","1.161032","2.468212","-0.5471597","0.3175579","-0.3559121","-0.6878225","-1.193154","1.180658","2.554163","0.7053609","0.08210194","-0.08813423","0.6985396","-0.9885448","0.9624872","2.534621","-0.9507149","0.08367765","0.2781813","-0.1084201","-1.186151","0.9720825","2.593807","0.7864871","0.01605297","0.6164936","0.03341142"
12:51:24:498","-1.235711","1.160154","2.440022","-0.02010251","0.9525004","-0.008497014","-0.3037542","-0.9421328","1.161029","2.46822","-0.5471802","0.3175787","-0.355884","-0.6878111","-1.193154","1.180658","2.554169","0.7053825","0.08210038","-0.08812745","0.6985189","-0.9885343","0.9624979","2.534644","-0.9507253","0.08367898","0.2781504","-0.1084061","-1.18615","0.9720926","2.593823","0.7864658","0.01607166","0.6165195","0.0334233"
12:51:24:513","-1.235711","1.160154","2.440022","-0.02010251","0.9525004","-0.008497014","-0.3037542","-0.9421297","1.161027","2.468223","-0.5471852","0.3175935","-0.355871","-0.6878071","-1.193156","1.180657","2.554171","0.7053875","0.08210729","-0.08811979","0.6985139","-0.9885472","0.9624741","2.534608","-0.9507193","0.08368471","0.2781842","-0.1083682","-1.186162","0.9720694","2.593799","0.7864784","0.01605368","0.6165051","0.03339953"
12:51:24:531","-1.235711","1.160151","2.44002","-0.02007271","0.9524946","-0.008486634","-0.3037747","-0.9421314","1.161029","2.468216","-0.5471631","0.3175786","-0.3558881","-0.6878226","-1.193154","1.180658","2.554168","0.7053732","0.08210729","-0.08813316","0.6985268","-0.9885482","0.9624772","2.534606","-0.9507145","0.08369181","0.2782055","-0.1083516","-1.186151","0.9720765","2.593804","0.7864918","0.01605672","0.6164886","0.03338678"
12:51:24:548","-1.235711","1.160152","2.44002","-0.02008647","0.9524955","-0.008489507","-0.3037711","-0.94213","1.161029","2.468208","-0.5471413","0.3175677","-0.3558919","-0.6878433","-1.193151","1.180659","2.554158","0.7053396","0.08209651","-0.08815052","0.6985599","-0.9885533","0.9624763","2.534618","-0.9507189","0.08369735","0.2781751","-0.1083841","-1.18616","0.9720722","2.593805","0.7864812","0.01606311","0.6165008","0.03340726"
12:51:24:564","-1.235714","1.16015","2.440022","-0.02006523","0.9525028","-0.008488601","-0.3037494","-0.9421287","1.161027","2.468217","-0.5471661","0.3175843","-0.3558752","-0.6878244","-1.193156","1.180657","2.554169","0.7053711","0.08212145","-0.0881369","0.6985267","-0.9885518","0.9624852","2.53464","-0.9507191","0.08371304","0.2781594","-0.1084111","-1.186156","0.9720865","2.59382","0.7864715","0.01608188","0.6165103","0.03345479"
12:51:24:581","-1.235716","1.160144","2.44002","-0.02006016","0.9525068","-0.008434527","-0.3037386","-0.942126","1.161025","2.468222","-0.5471727","0.3176047","-0.3558648","-0.6878151","-1.193156","1.180657","2.554172","0.7053798","0.08212216","-0.08813646","0.6985179","-0.9885639","0.9624754","2.534632","-0.9507192","0.08370653","0.2781751","-0.1083737","-1.186164","0.972075","2.593817","0.7864848","0.01606948","0.6164966","0.03340287"
12:51:24:599","-1.235718","1.160147","2.440025","-0.02004351","0.9525118","-0.008476801","-0.3037228","-0.9421266","1.161027","2.468212","-0.5471386","0.3175907","-0.3558843","-0.6878385","-1.193154","1.180658","2.554165","0.7053626","0.08210925","-0.08813781","0.6985367","-0.9885744","0.9624542","2.534616","-0.9507246","0.08371488","0.278164","-0.1083498","-1.186163","0.9720625","2.593794","0.7864815","0.01606108","0.6165015","0.0333937"
12:51:24:621","-1.235717","1.160152","2.440029","-0.02004703","0.9525146","-0.008521554","-0.3037128","-0.9421279","1.161028","2.468211","-0.5471339","0.3175867","-0.355892","-0.6878401","-1.193154","1.180658","2.554162","0.7053513","0.08210661","-0.0881402","0.698548","-0.9885812","0.962478","2.534661","-0.9507195","0.08372626","0.2781599","-0.1083953","-1.18616","0.9720883","2.593831","0.7864794","0.01607195","0.6165024","0.03341883"
12:51:24:649","-1.235717","1.16015","2.440027","-0.02007497","0.9525174","-0.008481218","-0.303703","-0.9421194","1.161021","2.46823","-0.547184","0.3176352","-0.3558356","-0.6878071","-1.193159","1.180655","2.554181","0.7054039","0.08213925","-0.08812882","0.6984925","-0.9885795","0.9624788","2.534663","-0.9507198","0.08372368","0.2781569","-0.1084044","-1.186152","0.9720933","2.593831","0.7864791","0.01608073","0.6165017","0.03343284"
12:51:24:667","-1.235721","1.160146","2.440028","-0.02005034","0.9525256","-0.008462837","-0.3036799","-0.9421186","1.161022","2.468224","-0.5471632","0.3176288","-0.3558432","-0.6878227","-1.193161","1.180654","2.554173","0.7053806","0.08214001","-0.08812343","0.6985167","-0.9885813","0.9624484","2.534623","-0.9507285","0.083736","0.2781599","-0.1083097","-1.186149","0.9720662","2.593789","0.7864822","0.01604871","0.6165028","0.03335664"
12:51:24:692","-1.235719","1.160153","2.440031","-0.02008797","0.9525284","-0.008501795","-0.3036673","-0.9421237","1.161026","2.468207","-0.5471086","0.317597","-0.3558905","-0.6878563","-1.193156","1.180656","2.554157","0.7053295","0.08212489","-0.08814648","0.6985671","-0.9886006","0.9624506","2.534639","-0.9507232","0.08374602","0.2781652","-0.1083357","-1.186163","0.9720666","2.593809","0.7864851","0.01607582","0.6164974","0.03337718"
12:51:24:709","-1.235718","1.160154","2.44003","-0.02007391","0.9525218","-0.00851906","-0.3036884","-0.9421192","1.161023","2.468214","-0.5471196","0.3176239","-0.3558709","-0.6878452","-1.193157","1.180656","2.554161","0.7053415","0.0821265","-0.08814389","0.6985551","-0.9885895","0.9624751","2.534658","-0.9507093","0.08374674","0.2781786","-0.1084215","-1.186136","0.9720968","2.593834","0.7865088","0.01610877","0.6164621","0.03344616"
12:51:24:729","-1.23572","1.160146","2.440027","-0.02006448","0.9525248","-0.008453913","-0.3036814","-0.9421139","1.161018","2.468232","-0.5471583","0.3176717","-0.3558356","-0.6878107","-1.193161","1.180654","2.554173","0.7053775","0.08214664","-0.08812869","0.6985184","-0.988593","0.9624662","2.534649","-0.950721","0.0837622","0.2781485","-0.1083848","-1.186149","0.9720837","2.593822","0.7864912","0.01609794","0.6164858","0.03343256"
12:51:24:749","-1.235722","1.160143","2.440026","-0.02004549","0.9525259","-0.008433349","-0.3036801","-0.9421147","1.161019","2.46823","-0.5471514","0.3176706","-0.3558432","-0.6878127","-1.19316","1.180655","2.55417","0.7053685","0.08214191","-0.08813091","0.6985278","-0.9886067","0.9624367","2.534611","-0.9507282","0.08376689","0.2781528","-0.108307","-1.186157","0.9720566","2.593791","0.7864983","0.01607955","0.6164804","0.03337856"
12:51:24:781","-1.235719","1.160151","2.440031","-0.02007839","0.9525279","-0.008493295","-0.3036699","-0.9421183","1.161024","2.468207","-0.5470869","0.3176256","-0.3558867","-0.6878623","-1.193156","1.180657","2.554157","0.7053307","0.08212028","-0.08814561","0.6985666","-0.9886109","0.9624437","2.534635","-0.9507318","0.08376822","0.2781367","-0.1083147","-1.186157","0.9720683","2.593808","0.7864901","0.0160848","0.61649","0.03339136"
12:51:24:806","-1.23572","1.160151","2.440031","-0.02010484","0.952536","-0.008471982","-0.3036432","-0.9421113","1.161018","2.468231","-0.5471447","0.3176836","-0.3558352","-0.6878163","-1.193163","1.180653","2.554184","0.7054208","0.08214644","-0.0881007","0.6984782","-0.9886007","0.9624783","2.534688","-0.9507268","0.08378252","0.2781107","-0.1084143","-1.186141","0.9721022","2.59384","0.7864755","0.01610431","0.6165047","0.03344797"
12:51:24:825","-1.235717","1.160155","2.440031","-0.02009762","0.9525238","-0.00851829","-0.3036809","-0.9421108","1.161017","2.468233","-0.5471506","0.3176866","-0.3558301","-0.6878127","-1.193164","1.180652","2.55418","0.7053981","0.08215756","-0.08811203","0.6984984","-0.9886082","0.9624482","2.534616","-0.950718","0.08377837","0.2781812","-0.1083134","-1.186141","0.9720665","2.593791","0.7865121","0.0160523","0.6164662","0.03332265"
12:51:24:843","-1.235716","1.160159","2.440033","-0.02010098","0.9525254","-0.008553494","-0.3036746","-0.9421179","1.161022","2.46822","-0.5471154","0.3176529","-0.3558748","-0.6878332","-1.193161","1.180654","2.554163","0.7053489","0.08213735","-0.08812822","0.6985483","-0.9885936","0.9624634","2.534641","-0.9507312","0.08378265","0.2781399","-0.1083009","-1.186134","0.972082","2.59381","0.7864926","0.01607274","0.6164896","0.0333445"
12:51:24:862","-1.235717","1.160157","2.440032","-0.0201047","0.9525275","-0.008526084","-0.3036683","-0.9421151","1.161021","2.468217","-0.5470979","0.3176626","-0.355875","-0.6878425","-1.193163","1.180653","2.554172","0.7053746","0.08215193","-0.08811892","0.6985219","-0.9885922","0.9624749","2.534653","-0.9507291","0.08377142","0.2781249","-0.1083674","-1.186145","0.9720875","2.593829","0.7864892","0.01610407","0.6164893","0.03341224"
12:51:24:881","-1.235715","1.160157","2.44003","-0.0201102","0.9525211","-0.008525412","-0.3036881","-0.9421072","1.161016","2.468227","-0.5471067","0.3177049","-0.3558451","-0.6878315","-1.193167","1.180651","2.554184","0.7054146","0.08216404","-0.08809385","0.6984832","-0.9886034","0.9624603","2.534626","-0.9507216","0.08378659","0.2781416","-0.1083783","-1.186145","0.9720674","2.593802","0.7865093","0.01609086","0.6164662","0.03337388"
12:51:24:898","-1.235715","1.160159","2.440032","-0.02011908","0.952525","-0.008541552","-0.3036748","-0.9421084","1.161017","2.468226","-0.5471051","0.3177016","-0.3558508","-0.6878313","-1.193164","1.180652","2.554175","0.7053874","0.08214789","-0.08810506","0.6985112","-0.9886022","0.9624618","2.534636","-0.9507357","0.08381678","0.2781029","-0.1083289","-1.186137","0.9720682","2.593792","0.7864836","0.01606883","0.6165028","0.03331659"
12:51:24:916","-1.235715","1.16016","2.440032","-0.02013471","0.9525261","-0.008542124","-0.3036703","-0.9421109","1.16102","2.468214","-0.5470729","0.3176745","-0.3558743","-0.6878573","-1.193161","1.180654","2.554166","0.7053577","0.08214149","-0.08812486","0.6985395","-0.9886017","0.9624697","2.534642","-0.9507336","0.08381209","0.2781094","-0.1083349","-1.186144","0.9720774","2.593812","0.786486","0.01608274","0.616497","0.03335795"
12:51:24:933","-1.235715","1.16016","2.440032","-0.02013471","0.9525261","-0.008542124","-0.3036703","-0.9421121","1.161019","2.46822","-0.5470897","0.3176852","-0.3558722","-0.68784","-1.193164","1.180653","2.554177","0.7053888","0.08215743","-0.08811752","0.6985071","-0.9886005","0.962473","2.534644","-0.9507266","0.0838152","0.2781108","-0.1083895","-1.186143","0.9720789","2.593814","0.786494","0.0160991","0.6164842","0.03339969"
12:51:24:952","-1.235715","1.160156","2.440029","-0.02012003","0.9525213","-0.008510762","-0.3036872","-0.9421107","1.161016","2.468238","-0.5471411","0.31772","-0.3558446","-0.6877974","-1.193169","1.18065","2.554187","0.705419","0.08217838","-0.08809696","0.6984767","-0.988599","0.9624707","2.53463","-0.9507263","0.08380267","0.2781243","-0.1083676","-1.186142","0.9720719","2.593806","0.78651","0.01607992","0.6164664","0.03335579"
12:51:24:970","-1.235716","1.160154","2.440028","-0.02009866","0.9525192","-0.008507037","-0.3036952","-0.9421098","1.161016","2.468235","-0.5471292","0.3177164","-0.3558465","-0.6878076","-1.193166","1.180652","2.554182","0.7054041","0.08216669","-0.08810943","0.6984916","-0.9885964","0.9624531","2.534604","-0.9507383","0.08378829","0.2781189","-0.1082886","-1.186142","0.9720562","2.593785","0.7865055","0.01607003","0.6164755","0.03330496"
12:51:24:991","-1.235716","1.160155","2.440029","-0.0200965","0.9525199","-0.008512394","-0.3036931","-0.9421142","1.161021","2.468215","-0.5470649","0.3176802","-0.3558956","-0.6878499","-1.193165","1.180652","2.554174","0.7053748","0.08216655","-0.08812092","0.6985197","-0.9886016","0.9624599","2.534623","-0.9507391","0.0837976","0.2781082","-0.1083015","-1.186148","0.9720658","2.593801","0.7864987","0.01607248","0.6164826","0.0333321"
12:51:25:008","-1.235717","1.160152","2.440028","-0.02012123","0.9525267","-0.008473777","-0.3036711","-0.9421135","1.161021","2.468214","-0.5470567","0.3176864","-0.3558991","-0.6878518","-1.193164","1.180652","2.554175","0.7053828","0.08215677","-0.08811448","0.6985136","-0.9886057","0.9624734","2.534657","-0.9507391","0.08381061","0.2780675","-0.108395","-1.186145","0.9720738","2.593812","0.7864894","0.01609491","0.6164917","0.03336683"
12:51:25:031","-1.235715","1.160151","2.440025","-0.02010518","0.9525167","-0.008472331","-0.3037037","-0.9421058","1.161014","2.468239","-0.5470977","0.3177649","-0.3558599","-0.6878032","-1.193172","1.180648","2.55419","0.705436","0.0821778","-0.08807155","0.6984628","-0.9886117","0.9624646","2.534625","-0.9507245","0.08381092","0.2781141","-0.1084033","-1.186141","0.9720654","2.593797","0.7865183","0.01608775","0.6164557","0.03336076"
12:51:25:051","-1.235717","1.16015","2.440026","-0.02011555","0.9525234","-0.008454126","-0.3036827","-0.9421072","1.161014","2.468244","-0.5471051","0.3177772","-0.3558657","-0.6877887","-1.193169","1.18065","2.554178","0.7054012","0.08215996","-0.08808298","0.6984986","-0.9886109","0.9624594","2.534629","-0.9507567","0.08383173","0.2780409","-0.1082942","-1.186138","0.9720606","2.593784","0.7864753","0.01606531","0.6165152","0.03327817"
12:51:25:084","-1.235713","1.160145","2.440017","-0.02012394","0.9525077","-0.008401173","-0.3037328","-0.9421099","1.161018","2.468223","-0.5470428","0.3177402","-0.3559054","-0.6878348","-1.193167","1.180651","2.554173","0.7053837","0.0821512","-0.08809014","0.6985164","-0.9886154","0.9624577","2.534599","-0.9507416","0.08381635","0.2781","-0.1082858","-1.186138","0.9720647","2.593798","0.7865175","0.01608833","0.6164582","0.03332686"
12:51:25:116","-1.235718","1.160143","2.440022","-0.02011868","0.9525245","-0.008385502","-0.3036807","-0.9421058","1.161013","2.468243","-0.5470895","0.317788","-0.3558714","-0.6877931","-1.193172","1.180648","2.554182","0.7054114","0.0821715","-0.08807049","0.6984886","-0.9886062","0.9624608","2.534635","-0.9507633","0.08384371","0.2779853","-0.108369","-1.18614","0.9720587","2.593777","0.7864501","0.01609438","0.6165428","0.03335417"
12:51:25:148","-1.235718","1.160147","2.440025","-0.02012832","0.9525286","-0.008413739","-0.3036664","-0.9421083","1.161016","2.46823","-0.5470598","0.317759","-0.355893","-0.6878189","-1.193169","1.18065","2.554177","0.7053987","0.08215457","-0.08807816","0.6985024","-0.9886241","0.9624619","2.534633","-0.9507629","0.08383656","0.2780209","-0.1082871","-1.186154","0.9720603","2.593803","0.7864751","0.01608778","0.6165136","0.03330595"
12:51:25:178","-1.235718","1.160146","2.440024","-0.02009875","0.9525232","-0.008422379","-0.3036853","-0.9421059","1.161014","2.468237","-0.5470715","0.3177791","-0.3558801","-0.6878071","-1.19317","1.180649","2.554178","0.7054054","0.0821568","-0.08806954","0.6984964","-0.9886211","0.9624722","2.534642","-0.9507468","0.08383487","0.2780547","-0.108343","-1.186136","0.972077","2.593811","0.7864928","0.01608981","0.6164897","0.033331"
12:51:25:212","-1.235718","1.160149","2.440026","-0.02011183","0.9525264","-0.00844263","-0.3036738","-0.9421049","1.161014","2.468236","-0.5470623","0.3177845","-0.3558828","-0.6878105","-1.193168","1.18065","2.554178","0.7054077","0.08214691","-0.08807358","0.6984947","-0.9886266","0.9624614","2.534639","-0.9507594","0.08384336","0.2780212","-0.108312","-1.186146","0.9720658","2.593799","0.7864699","0.01608771","0.6165193","0.03331984"
12:51:25:230","-1.235718","1.160148","2.440026","-0.02009722","0.9525243","-0.008444013","-0.3036811","-0.9421038","1.161014","2.468234","-0.5470459","0.317791","-0.3558894","-0.6878172","-1.193173","1.180648","2.55418","0.7054121","0.08216054","-0.0880549","0.698491","-0.9886266","0.9624671","2.534641","-0.9507546","0.08384882","0.2780336","-0.1083185","-1.186139","0.9720751","2.593804","0.7864802","0.01607928","0.6165063","0.03332456"
12:51:25:250","-1.235718","1.160149","2.440026","-0.02008745","0.9525222","-0.008457177","-0.3036881","-0.9421024","1.161013","2.468237","-0.5470488","0.3178033","-0.3558842","-0.6878119","-1.193171","1.180649","2.554177","0.7054102","0.0821458","-0.08805343","0.6984949","-0.9886342","0.9624618","2.534636","-0.9507558","0.08386075","0.2780212","-0.1083294","-1.18614","0.9720637","2.593796","0.7864774","0.01609118","0.6165105","0.03330447"
12:51:25:270","-1.23572","1.160153","2.440032","-0.02008951","0.9525338","-0.008497054","-0.3036503","-0.9421004","1.161011","2.468241","-0.5470473","0.3178247","-0.3558818","-0.6878044","-1.193174","1.180647","2.554178","0.7054127","0.08215526","-0.08804306","0.6984925","-0.9886346","0.9624633","2.534657","-0.9507713","0.08387052","0.2779719","-0.1083126","-1.186146","0.972069","2.593798","0.7864411","0.01608547","0.6165564","0.03331506"
12:51:25:290","-1.235719","1.160155","2.440033","-0.0201075","0.9525347","-0.008507259","-0.303646","-0.942099","1.161011","2.468237","-0.5470297","0.3178248","-0.3558858","-0.6878162","-1.193175","1.180647","2.554181","0.7054195","0.08216409","-0.08804164","0.6984849","-0.9886463","0.9624673","2.534659","-0.9507663","0.08387584","0.277992","-0.1083001","-1.186143","0.9720749","2.593813","0.7864623","0.0160941","0.6165299","0.03330213"
12:51:25:310","-1.235716","1.160156","2.440031","-0.02011314","0.9525253","-0.008516546","-0.3036748","-0.9421007","1.161013","2.468233","-0.547015","0.3178186","-0.355901","-0.6878229","-1.193176","1.180646","2.554176","0.7054079","0.08216016","-0.08803364","0.6984981","-0.9886465","0.9624604","2.534636","-0.9507553","0.08388489","0.2780196","-0.1083196","-1.186128","0.9720684","2.593795","0.7864873","0.01609332","0.6164986","0.0332891"
12:51:25:335","-1.235717","1.160161","2.440035","-0.02011239","0.9525296","-0.008568087","-0.3036601","-0.9420973","1.161011","2.468237","-0.5470234","0.3178333","-0.3558843","-0.6878181","-1.193178","1.180645","2.554175","0.7054064","0.08216024","-0.08802451","0.6985006","-0.9886367","0.962466","2.534648","-0.9507685","0.08388999","0.2779668","-0.1083368","-1.18613","0.9720672","2.593791","0.7864532","0.01610597","0.6165416","0.03330042"
12:51:25:353","-1.235718","1.160163","2.440038","-0.02012318","0.9525368","-0.008574114","-0.3036366","-0.9420972","1.16101","2.468238","-0.5470271","0.3178322","-0.3558816","-0.6878171","-1.193179","1.180645","2.554178","0.7054195","0.08216011","-0.08801506","0.6984887","-0.9886404","0.9624768","2.534667","-0.9507716","0.08389999","0.2779619","-0.1083138","-1.186137","0.9720768","2.593813","0.7864434","0.01611212","0.6165537","0.03329804"
12:51:25:381","-1.235714","1.160168","2.440038","-0.02015264","0.9525325","-0.008605252","-0.3036473","-0.9421014","1.161012","2.468236","-0.5470196","0.3178283","-0.3559039","-0.6878133","-1.193178","1.180645","2.554172","0.7054054","0.08214661","-0.08801209","0.6985049","-0.9886454","0.9624643","2.534641","-0.9507611","0.08389452","0.277999","-0.1083138","-1.186136","0.9720651","2.593796","0.7864614","0.01610506","0.6165315","0.03328062"
12:51:25:399","-1.235715","1.160169","2.44004","-0.02015228","0.9525349","-0.008613443","-0.3036396","-0.9420977","1.161011","2.468235","-0.5470086","0.3178378","-0.355896","-0.6878217","-1.193178","1.180645","2.55417","0.7053937","0.08215444","-0.08801958","0.6985148","-0.9886287","0.9624757","2.534649","-0.9507701","0.08388563","0.2779655","-0.1083266","-1.186124","0.9720757","2.593798","0.7864422","0.01611397","0.6165551","0.03330148"
12:51:25:417","-1.235717","1.160166","2.44004","-0.02014949","0.9525408","-0.008592346","-0.3036218","-0.9420962","1.16101","2.46824","-0.5470192","0.3178494","-0.3558864","-0.687813","-1.193181","1.180644","2.554176","0.7054122","0.0821647","-0.08800805","0.6984963","-0.9886394","0.9624726","2.534649","-0.9507718","0.08390509","0.2779538","-0.1083267","-1.18614","0.9720672","2.593801","0.786442","0.01612512","0.6165544","0.03331207"
12:51:25:434","-1.235717","1.160166","2.44004","-0.02014949","0.9525408","-0.008592346","-0.3036218","-0.9420928","1.161008","2.468243","-0.5470267","0.3178595","-0.3558687","-0.6878114","-1.193181","1.180644","2.554182","0.7054257","0.08217321","-0.08801361","0.6984811","-0.9886478","0.96246","2.534632","-0.9507689","0.08390409","0.277972","-0.108308","-1.186141","0.9720558","2.593789","0.7864535","0.01611805","0.6165415","0.03328251"
12:51:25:453","-1.235716","1.160165","2.440038","-0.02012728","0.9525322","-0.008593858","-0.3036502","-0.9420912","1.161008","2.468239","-0.5470165","0.3178558","-0.3558665","-0.6878225","-1.193181","1.180644","2.554178","0.7054148","0.08217375","-0.08801319","0.6984921","-0.9886483","0.9624598","2.534624","-0.9507594","0.08391009","0.2780083","-0.1082924","-1.18613","0.9720598","2.593789","0.7864788","0.01610651","0.6165104","0.03326588"
12:51:25:470","-1.235715","1.160169","2.44004","-0.02011627","0.9525279","-0.008644424","-0.303663","-0.942093","1.161009","2.468232","-0.5470023","0.3178366","-0.355878","-0.6878366","-1.193181","1.180644","2.554173","0.7054034","0.08215968","-0.08800684","0.6985059","-0.9886487","0.9624604","2.53463","-0.9507611","0.0839217","0.2779951","-0.1083023","-1.186132","0.9720587","2.593789","0.786468","0.01611732","0.6165236","0.03327661"
12:51:25:488","-1.235715","1.160172","2.440042","-0.02010845","0.95253","-0.008672334","-0.3036561","-0.9420936","1.16101","2.468232","-0.5469935","0.3178427","-0.3558881","-0.6878356","-1.193181","1.180644","2.554176","0.7054099","0.08216652","-0.08800996","0.6984982","-0.9886422","0.9624778","2.53466","-0.9507627","0.08392273","0.2779786","-0.1083302","-1.186131","0.9720743","2.593808","0.7864459","0.01612498","0.6165503","0.03329368"
12:51:25:505","-1.235713","1.160173","2.440041","-0.02012255","0.9525265","-0.008674075","-0.3036664","-0.9420917","1.161008","2.468239","-0.5470093","0.3178609","-0.3558747","-0.6878216","-1.193183","1.180643","2.554181","0.705427","0.08217417","-0.08799843","0.6984816","-0.9886484","0.9624747","2.53465","-0.9507607","0.08392276","0.2779824","-0.1083373","-1.186134","0.972068","2.593803","0.7864615","0.01612063","0.616531","0.03328411"
