"Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
12:50:04:398","-0.6572909","1.368331","0.9492728","-0.02552826","-0.9796644","-0.1643753","-0.1121904","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.3826553","0.9612833","0.8386877","-0.4622592","0.008560477","0.8781139","-0.123124","-0.431724","0.964164","0.8496186","-0.765065","-0.02386423","-0.6282838","-0.1391602"
12:50:04:415","-0.6586339","1.369865","0.951193","-0.02590314","-0.9801271","-0.159487","-0.1150816","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.3847","0.9616957","0.8404156","-0.4625684","0.008603783","0.877951","-0.1231211","-0.4317414","0.9645791","0.8500218","-0.7648438","-0.0238152","-0.6285532","-0.1391685"
12:50:04:432","-0.6595798","1.370757","0.9523097","-0.02619744","-0.9803005","-0.1574545","-0.1163297","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.3873749","0.9618756","0.8409413","-0.4612722","0.008422039","0.8786328","-0.1231336","-0.4322496","0.9646914","0.8493069","-0.7657705","-0.02402056","-0.6274239","-0.1391332"
12:50:04:449","-0.6616361","1.372476","0.9547657","-0.02658748","-0.9809619","-0.1523077","-0.1175129","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.3891538","0.9611076","0.8407369","-0.4609814","0.008381208","0.8787854","-0.1231365","-0.4316856","0.9638481","0.8475173","-0.7659781","-0.02406663","-0.6271704","-0.1391251"
12:50:04:466","-0.6630914","1.373266","0.9562743","-0.02621713","-0.9814838","-0.149445","-0.1169116","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.3923771","0.9622142","0.8428403","-0.4594297","0.008163951","0.8795974","-0.1231511","-0.4334776","0.9648985","0.8489776","-0.7670839","-0.02431208","-0.6258175","-0.1390825"
12:50:04:485","-0.6658579","1.374773","0.959365","-0.02388732","-0.9827014","-0.1427606","-0.1155281","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.3950668","0.9611336","0.8428272","-0.4582019","0.007992036","0.8802377","-0.1231624","-0.4328955","0.9637723","0.8467318","-0.7679563","-0.02450623","-0.6247466","-0.1390484"
12:50:04:500","-0.6674964","1.375492","0.9611149","-0.02293961","-0.9834031","-0.1382707","-0.1152095","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.3974383","0.9620514","0.8481629","-0.459534","0.008178655","0.8795431","-0.12315","-0.4331509","0.9647267","0.8502906","-0.7670094","-0.0242957","-0.6259084","-0.1390853"
12:50:04:517","-0.6705961","1.377034","0.9645819","-0.02075581","-0.9846385","-0.1302037","-0.1144692","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4005197","0.9611855","0.8483747","-0.4588025","0.008076218","0.8799248","-0.1231568","-0.4327821","0.9638371","0.8477801","-0.7675296","-0.02441125","-0.6252704","-0.1390652"
12:50:04:537","-0.6723751","1.377769","0.9665654","-0.01958949","-0.9852251","-0.1256672","-0.1146972","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4035386","0.9622633","0.8539276","-0.4600523","0.00825109","0.8792722","-0.1231453","-0.4334343","0.9649408","0.8513166","-0.7666407","-0.02421367","-0.6263604","-0.1390996"
12:50:04:555","-0.6758307","1.37909","0.9704512","-0.01716413","-0.9862835","-0.1172195","-0.1149343","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4066642","0.961271","0.8543435","-0.4597346","0.008206578","0.8794382","-0.1231482","-0.4325544","0.96389","0.8485233","-0.7668669","-0.02426382","-0.6260831","-0.1390909"
12:50:04:573","-0.677689","1.379685","0.9726779","-0.01518741","-0.9868417","-0.1122216","-0.1154087","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4103322","0.9622108","0.8596865","-0.4602221","0.008274914","0.8791831","-0.1231436","-0.4337923","0.9648209","0.8518754","-0.7665194","-0.02418684","-0.6265084","-0.1391044"
12:50:04:591","-0.6813739","1.380935","0.9770415","-0.01194048","-0.9877032","-0.1037573","-0.1163369","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4132164","0.9612442","0.860725","-0.4603843","0.00829768","0.8790984","-0.1231421","-0.4321809","0.9638127","0.8492607","-0.7664041","-0.02416112","-0.6266497","-0.1391089"
12:50:04:608","-0.6850762","1.382339","0.9815859","-0.007465673","-0.9882981","-0.09757318","-0.1170067","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4173334","0.9622587","0.8657839","-0.4602077","0.008272903","0.879191","-0.1231437","-0.4339129","0.9648067","0.852291","-0.7665299","-0.02418914","-0.6264956","-0.1391038"
12:50:04:625","-0.6869333","1.383163","0.9840772","-0.004705244","-0.9885473","-0.0961028","-0.11626","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4220639","0.962255","0.8687238","-0.4592923","0.008144617","0.8796694","-0.1231523","-0.433951","0.9647344","0.8512744","-0.7671816","-0.02433382","-0.6256975","-0.1390787"
12:50:04:646","-0.6924955","1.385483","0.991339","0.002241452","-0.9890755","-0.09059102","-0.1162661","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4246456","0.9613396","0.8693439","-0.4595203","0.008176614","0.8795502","-0.1231502","-0.4321413","0.9637096","0.8480088","-0.7670194","-0.02429778","-0.6258966","-0.139085"
12:50:04:664","-0.698132","1.388113","0.999398","0.009556344","-0.9894282","-0.08628631","-0.1161688","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4293604","0.9632751","0.8771662","-0.4594959","0.008173211","0.879563","-0.1231505","-0.4349489","0.9655721","0.8540237","-0.7670368","-0.02430159","-0.6258752","-0.1390844"
12:50:04:683","-0.7009516","1.389575","1.003869","0.01424483","-0.9893321","-0.08613754","-0.1166162","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4349787","0.963732","0.883615","-0.4602885","0.008284244","0.8791485","-0.1231429","-0.4344411","0.9657751","0.8551037","-0.7664723","-0.0241762","-0.6265662","-0.139106"
12:50:04:705","-0.7041449","1.390996","1.009137","0.01820523","-0.9894074","-0.08485909","-0.1163637","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4391125","0.962516","0.8840239","-0.4597042","0.008202529","0.879454","-0.1231483","-0.4326023","0.9642029","0.8498521","-0.7668886","-0.02426868","-0.6260567","-0.1390902"
12:50:04:728","-0.7073687","1.392308","1.014603","0.02228166","-0.9896564","-0.08261275","-0.1151477","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.442881","0.9628085","0.88744","-0.4588348","0.008080719","0.879908","-0.1231565","-0.4336154","0.9643073","0.8503996","-0.7675065","-0.02440616","-0.6252987","-0.139066"
12:50:04:753","-0.7107149","1.393553","1.019756","0.02636174","-0.9895118","-0.08256198","-0.115564","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4457993","0.9629986","0.8926251","-0.4603164","0.008288098","0.8791338","-0.1231426","-0.4326799","0.9643178","0.8519026","-0.7664524","-0.02417183","-0.6265905","-0.1391069"
12:50:04:776","-0.7140148","1.394804","1.024406","0.0312852","-0.9896167","-0.08156328","-0.1141382","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4505076","0.962893","0.8943168","-0.4586054","0.008048568","0.8800277","-0.1231586","-0.4339598","0.964009","0.8497744","-0.7676696","-0.02444234","-0.6250985","-0.1390597"
12:50:04:800","-0.7172861","1.394984","1.028631","0.03306377","-0.9898171","-0.07907411","-0.113649","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4532095","0.9631543","0.8985608","-0.4596894","0.008200383","0.8794617","-0.1231486","-0.4328382","0.9641359","0.8503272","-0.7668988","-0.02427113","-0.6260439","-0.1390896"
12:50:04:822","-0.7208263","1.394775","1.032886","0.03364543","-0.9898839","-0.07389652","-0.1163491","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4558893","0.9624814","0.9035311","-0.4626475","0.008614867","0.8779094","-0.1231203","-0.4320443","0.9632479","0.8521841","-0.764787","-0.02380266","-0.6286221","-0.1391704"
12:50:04:874","-0.724493","1.39411","1.036373","0.03845332","-0.9898593","-0.06853227","-0.1183357","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4609424","0.9623713","0.9066077","-0.4617558","0.008489828","0.8783786","-0.1231289","-0.4337027","0.9631698","0.8522624","-0.7654252","-0.02394396","-0.6278449","-0.1391464"
12:50:04:899","-0.7351146","1.393216","1.047674","0.05028488","-0.9900225","-0.0529457","-0.1205136","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4645051","0.9618545","0.9099588","-0.461815","0.008498227","0.8783472","-0.1231283","-0.4325652","0.9627477","0.8518851","-0.7653826","-0.02393459","-0.6278968","-0.139148"
12:50:04:920","-0.7388683","1.391865","1.051047","0.0513626","-0.9905162","-0.0439742","-0.1196069","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4747698","0.9628164","0.922738","-0.4596476","0.008194396","0.8794838","-0.123149","-0.4395508","0.9638524","0.8619061","-0.7669288","-0.02427765","-0.6260074","-0.1390885"
12:50:04:943","-0.7425361","1.390534","1.054399","0.04853797","-0.991085","-0.03288081","-0.1196389","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4812066","0.9613696","0.9247192","-0.4607266","0.008345582","0.878919","-0.1231389","-0.4367508","0.9622509","0.8596858","-0.76616","-0.0241069","-0.6269482","-0.1391184"
12:50:04:963","-0.7459896","1.389572","1.058213","0.052706","-0.9913624","-0.02310742","-0.1178502","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4879969","0.9614499","0.9283053","-0.4588794","0.008086997","0.8798847","-0.1231561","-0.4414012","0.9622593","0.8653451","-0.7674751","-0.0243991","-0.6253378","-0.1390673"
12:50:04:986","-0.7489877","1.388938","1.062016","0.05814524","-0.9916646","-0.01696917","-0.1137215","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4926492","0.9615712","0.9327323","-0.456721","0.007784892","0.8810072","-0.1231756","-0.4427667","0.9622726","0.8706368","-0.7690059","-0.02473995","-0.623454","-0.139007"
12:50:05:007","-0.7516703","1.389015","1.065784","0.06311842","-0.9918634","-0.01288855","-0.1098045","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4957078","0.9614092","0.9372778","-0.4568835","0.00780763","0.8809229","-0.1231742","-0.4431628","0.9619426","0.8750088","-0.7688909","-0.02471427","-0.623596","-0.1390117"
12:50:05:027","-0.75379","1.389263","1.069531","0.06700822","-0.9917322","-0.01342159","-0.108614","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4974055","0.9618137","0.9423921","-0.4590994","0.008117791","0.8797701","-0.123154","-0.4427751","0.9622211","0.8800008","-0.767319","-0.02436435","-0.6255293","-0.1390734"
12:50:05:048","-0.7530788","1.390082","1.069362","0.0670744","-0.9915707","-0.02035791","-0.1089694","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.4992244","0.9614171","0.9451979","-0.4601927","0.008270946","0.8791986","-0.1231438","-0.4434262","0.9615413","0.8837775","-0.7665408","-0.02419138","-0.6264828","-0.1391035"
12:50:05:069","-0.7550095","1.39147","1.072582","0.06835298","-0.9915134","-0.02558396","-0.1075852","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.5000322","0.9609518","0.9410851","-0.4587186","0.008064413","0.8799687","-0.1231575","-0.4437693","0.9609505","0.8806015","-0.7675896","-0.02442462","-0.6251972","-0.1390628"
12:50:05:093","-0.7565715","1.393038","1.075673","0.06748793","-0.9913938","-0.03057014","-0.1079313","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.5001383","0.9618009","0.9448224","-0.4603263","0.008289582","0.8791286","-0.1231425","-0.443871","0.961923","0.882934","-0.7664452","-0.02417033","-0.6265993","-0.1391073"
12:50:05:111","-0.7580082","1.39447","1.078471","0.06792826","-0.9912065","-0.03367286","-0.1084512","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.5019612","0.962144","0.9462298","-0.4605385","0.008319387","0.8790175","-0.1231405","-0.4449318","0.9620616","0.8849737","-0.766294","-0.02413676","-0.6267843","-0.139113"
12:50:05:130","-0.7591887","1.395839","1.080833","0.06725102","-0.9912047","-0.03834084","-0.1073332","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.5041282","0.9625376","0.9470631","-0.4590565","0.008111672","0.8797922","-0.1231545","-0.4463665","0.9622107","0.8862867","-0.7673491","-0.02437104","-0.6254921","-0.1390722"
12:50:05:152","-0.7604337","1.39727","1.083125","0.06465569","-0.9913679","-0.04142817","-0.1062685","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.5054583","0.9625422","0.9481614","-0.4592669","0.008141084","0.8796824","-0.1231526","-0.4465545","0.9619528","0.8871863","-0.7671997","-0.0243379","-0.6256754","-0.139078"
12:50:05:174","-0.7614774","1.398241","1.084865","0.06393281","-0.9915751","-0.04536049","-0.1031213","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.5083636","0.9630067","0.9485464","-0.4573149","0.007868085","0.8806987","-0.1231702","-0.4488601","0.9622378","0.8869594","-0.7685853","-0.02464623","-0.6239726","-0.1390236"
12:50:05:197","-0.7624565","1.398804","1.08612","0.06530327","-0.9916818","-0.04816274","-0.09991574","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.5093949","0.9627656","0.9498622","-0.4572178","0.007854474","0.8807493","-0.1231711","-0.4481546","0.9617869","0.8866804","-0.768654","-0.02466153","-0.6238878","-0.139021"
12:50:05:221","-0.7634969","1.399495","1.087105","0.06677185","-0.9917684","-0.0492934","-0.09750418","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.5094235","0.9626766","0.9515415","-0.4579876","0.007962107","0.8803495","-0.1231643","-0.4469158","0.9616262","0.8866455","-0.7681087","-0.02454","-0.6245596","-0.1390425"
12:50:05:243","-0.7645796","1.400071","1.087778","0.06684611","-0.9919556","-0.04984331","-0.0952431","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.5099723","0.9630924","0.9527645","-0.4582141","0.007993907","0.8802314","-0.1231622","-0.4468146","0.9620094","0.886571","-0.7679478","-0.0245042","-0.624757","-0.1390488"
12:50:05:289","-0.7659328","1.39969","1.087873","0.06753781","-0.9921037","-0.05217872","-0.09190386","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.5116352","0.9632125","0.9529939","-0.4571436","0.007843949","0.8807878","-0.1231718","-0.4479608","0.9619956","0.885506","-0.7687068","-0.0246732","-0.623823","-0.1390189"
12:50:05:309","-0.7694457","1.401053","1.088338","0.07016558","-0.9922416","-0.06033801","-0.08302212","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.5153906","0.9621973","0.9502956","-0.4518246","0.007101208","0.8835282","-0.1232169","-0.4513593","0.9608872","0.8801051","-0.7724541","-0.02551105","-0.6191768","-0.1388676"
12:50:05:331","-0.7695925","1.400492","1.087636","0.07228465","-0.992059","-0.06164015","-0.08242823","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.5131087","0.9630216","0.9554837","-0.4595312","0.008178113","0.8795446","-0.1231501","-0.4454286","0.9620466","0.8806901","-0.7670116","-0.02429602","-0.6259059","-0.1390853"
12:50:05:353","-0.7710989","1.400976","1.087009","0.07212199","-0.9923887","-0.0629923","-0.07742812","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.5137839","0.9620575","0.9535456","-0.4557511","0.007649487","0.8815092","-0.123184","-0.4458893","0.9609935","0.8771716","-0.7696916","-0.02489294","-0.6226076","-0.1389798"
12:50:05:375","-0.7727545","1.401889","1.086455","0.07077563","-0.9925759","-0.06572822","-0.07391608","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.5141351","0.9628475","0.9546704","-0.4570753","0.007834583","0.8808233","-0.1231724","-0.4452717","0.9620643","0.8752439","-0.768755","-0.02468402","-0.6237636","-0.1390169"
12:50:05:397","-0.7743166","1.402943","1.085981","0.07053826","-0.9926537","-0.06959017","-0.06942753","-0.3512568","1.170584","0.7374398","-0.6293342","-0.2541526","0.166874","-0.7151909","-0.411422","1.160365","0.7699046","-0.6459937","-0.01770368","0.1202317","-0.7536067","-0.515864","0.9631745","0.9541918","-0.4560834","0.007695862","0.8813373","-0.1231812","-0.4459902","0.9623593","0.8721977","-0.7694567","-0.02484055","-0.6228977","-0.1389892"
