"Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
15:32:31:150","0.06188679","1.298742","0.07391465","0.5027669","0.08612186","0.09052917","-0.8553438","-0.2308461","0.9940895","0.4540616","-0.4026526","0.5079443","-0.5061855","-0.5688933","-0.5259628","1.037066","0.572912","-0.6599692","0.06241477","0.06464461","-0.7458996","-0.2560175","0.8049076","0.451759","-0.9883052","0.1206543","-0.02289974","-0.09039663","-0.4907085","0.841251","0.5506823","0.7028192","-0.002255739","0.6969647","0.1424096"
15:32:31:169","0.06191456","1.298769","0.07398528","0.5024229","0.08596126","0.09048101","-0.8555672","-0.2308387","0.9940925","0.4540467","-0.4025999","0.5079227","-0.5062","-0.5689371","-0.5259576","1.037067","0.5729093","-0.6599596","0.0624321","0.06465918","-0.7459053","-0.2558946","0.8049777","0.4518305","-0.9883071","0.1206383","-0.02285719","-0.09040764","-0.4906654","0.8413087","0.5508181","0.7028407","-0.002273755","0.6969352","0.1424489"
15:32:31:191","0.06195734","1.298806","0.0741027","0.5020094","0.08569047","0.09039895","-0.8558456","-0.2308351","0.9940929","0.4540421","-0.4025813","0.507918","-0.5062007","-0.5689539","-0.5259634","1.037065","0.5729074","-0.6599548","0.06241555","0.06464025","-0.7459126","-0.2557752","0.8049794","0.4518473","-0.9883007","0.1206542","-0.02270551","-0.09049263","-0.490589","0.8412956","0.5509937","0.7029466","-0.002259694","0.6968236","0.1424726"
15:32:31:218","0.061991","1.298845","0.07420254","0.5014408","0.08554821","0.09037699","-0.8561954","-0.230837","0.9940884","0.454057","-0.4026267","0.5079461","-0.5061706","-0.5689235","-0.525968","1.037064","0.57291","-0.6599656","0.06240343","0.06462295","-0.7459056","-0.2557609","0.8049875","0.4517025","-0.9882932","0.1206847","-0.0228771","-0.09049208","-0.4907292","0.8412833","0.5509109","0.7028244","-0.002260807","0.696949","0.1424607"
15:32:31:240","0.06200901","1.29889","0.07430398","0.5011797","0.08553706","0.09036826","-0.8563503","-0.2308393","0.9940872","0.4540623","-0.4026369","0.5079595","-0.5061677","-0.5689068","-0.5259659","1.037064","0.5729077","-0.6599606","0.06241487","0.06462211","-0.7459092","-0.2558058","0.8049605","0.4514413","-0.9882959","0.1206945","-0.02306763","-0.0904009","-0.4908986","0.8412497","0.5506495","0.7026816","-0.00228416","0.6970979","0.1424369"
15:32:31:264","0.06205056","1.298956","0.07444543","0.5006391","0.0852819","0.09030376","-0.8566987","-0.2308351","0.9940895","0.4540522","-0.4026081","0.5079399","-0.5061772","-0.5689362","-0.5259661","1.037064","0.5729069","-0.6599612","0.06242085","0.06461153","-0.745909","-0.2555679","0.8050158","0.4516894","-0.9883065","0.1206569","-0.02271971","-0.09042237","-0.4906048","0.8412995","0.5510527","0.7029255","-0.002234238","0.6968499","0.1424474"
15:32:31:288","0.06207038","1.298996","0.07455724","0.5001869","0.08524304","0.09037919","-0.8569587","-0.2308324","0.9940891","0.454051","-0.4026033","0.5079393","-0.5061712","-0.5689455","-0.5259661","1.037063","0.5729054","-0.65996","0.0624279","0.06460125","-0.7459104","-0.2556055","0.8050016","0.4514786","-0.9882955","0.1206923","-0.02294685","-0.09043799","-0.4908043","0.8412702","0.5508761","0.7027545","-0.002266122","0.6970228","0.1424443"
15:32:31:342","0.06208626","1.299029","0.07469666","0.499724","0.08513223","0.09037884","-0.8572398","-0.2308343","0.9940884","0.4540545","-0.4026169","0.5079435","-0.5061679","-0.568935","-0.5259616","1.037064","0.5729017","-0.6599457","0.06244007","0.06461747","-0.7459206","-0.2555735","0.8050013","0.4514468","-0.9882953","0.1206975","-0.02289438","-0.09044819","-0.4908157","0.8412588","0.5509105","0.7027789","-0.002256818","0.6969982","0.1424444"
15:32:31:379","0.06209987","1.299069","0.07485539","0.4992583","0.08530132","0.09038743","-0.8574934","-0.2308369","0.9940908","0.4540499","-0.4026121","0.5079277","-0.5061848","-0.5689375","-0.5259713","1.037062","0.5729058","-0.6599652","0.06241704","0.06457815","-0.7459086","-0.2557789","0.804988","0.4511527","-0.9882866","0.1207332","-0.0233716","-0.09037408","-0.4911854","0.8412449","0.550464","0.7024413","-0.002327607","0.6973334","0.1424696"
15:32:31:405","0.06210122","1.299108","0.07500708","0.4985221","0.08512775","0.0901388","-0.8579651","-0.230838","0.9940907","0.4540513","-0.4026224","0.5079262","-0.5061825","-0.5689336","-0.525968","1.037064","0.5729092","-0.6599779","0.06242982","0.06458351","-0.7458959","-0.2556181","0.8049866","0.4513901","-0.9882938","0.1206912","-0.02305242","-0.09043332","-0.4908484","0.8412354","0.5507035","0.7026636","-0.00226611","0.6971188","0.1424238"
15:32:31:433","0.06209981","1.299144","0.07509083","0.4977382","0.08473141","0.08978682","-0.8584961","-0.2308372","0.9940914","0.4540485","-0.4026141","0.5079208","-0.5061866","-0.5689406","-0.5259768","1.037062","0.5729137","-0.6599966","0.06240613","0.06455126","-0.7458841","-0.255377","0.8049264","0.4514702","-0.9883018","0.1206589","-0.02276733","-0.09046012","-0.4905644","0.8411731","0.5509217","0.7028582","-0.002247796","0.6969232","0.142421"
15:32:31:456","0.0621406","1.299413","0.07534492","0.4956005","0.08352664","0.08874262","-0.8599582","-0.2308361","0.9940914","0.4540475","-0.4026021","0.5079254","-0.506189","-0.5689429","-0.5259663","1.037065","0.5729102","-0.6599882","0.06244715","0.06457018","-0.7458864","-0.2548787","0.8049175","0.4516724","-0.9883148","0.1206037","-0.02213503","-0.09054977","-0.4900361","0.8411348","0.5515155","0.7033033","-0.002144082","0.6964829","0.1423795"
15:32:31:477","0.0621921","1.300106","0.07580239","0.4925118","0.08158128","0.0870433","-0.8620905","-0.2308396","0.9940906","0.4540528","-0.4026224","0.5079317","-0.5061863","-0.5689254","-0.5259736","1.037062","0.5729093","-0.6599867","0.06242594","0.06454724","-0.7458915","-0.2540381","0.80492","0.451577","-0.9883254","0.1205598","-0.02157403","-0.09062506","-0.4894204","0.8411038","0.5520511","0.7036909","-0.002087303","0.6960838","0.1424163"
15:32:31:499","0.06226216","1.301718","0.07682198","0.4852203","0.07781196","0.08347546","-0.8669132","-0.2308413","0.9940876","0.4540632","-0.4026487","0.5079548","-0.5061688","-0.5689018","-0.525994","1.037057","0.5729148","-0.6600136","0.06237167","0.06447255","-0.7458788","-0.2526145","0.8052187","0.4516458","-0.9883521","0.1204476","-0.02050736","-0.09073158","-0.4883529","0.8413271","0.5531764","0.7044418","-0.001908325","0.6953279","0.1423996"
15:32:31:520","0.06234","1.303322","0.07800758","0.4768775","0.07423741","0.07937144","-0.8722252","-0.2308373","0.9940921","0.4540464","-0.4026025","0.5079204","-0.5061943","-0.5689425","-0.5259758","1.037061","0.5729093","-0.6599928","0.06242945","0.06452514","-0.7458878","-0.2514738","0.8055296","0.4497307","-0.9883392","0.1205193","-0.02133841","-0.09058496","-0.4883487","0.8415335","0.5518548","0.703853","-0.001984087","0.6959412","0.1423143"
15:32:31:544","0.06247675","1.305913","0.08021402","0.4612309","0.06811406","0.0719146","-0.881734","-0.2308338","0.9940958","0.4540328","-0.4025574","0.5078979","-0.5062175","-0.5689738","-0.525957","1.037066","0.5729033","-0.6599725","0.06249309","0.06457368","-0.7458962","-0.2491509","0.8056132","0.4489828","-0.9883522","0.1204404","-0.02033535","-0.09078076","-0.4866953","0.8414867","0.5520445","0.7045517","-0.001879799","0.6952194","0.1423862"
15:32:31:568","0.06268178","1.310294","0.08489865","0.4266495","0.05481018","0.05829516","-0.9008706","-0.2308371","0.9940881","0.4540581","-0.4026298","0.5079483","-0.5061681","-0.5689214","-0.5259884","1.037057","0.5729082","-0.6599992","0.06240524","0.06446616","-0.7458892","-0.2428705","0.8057798","0.4497102","-0.9884465","0.119923","-0.01457375","-0.09154321","-0.4804131","0.8414797","0.5564023","0.708586","-0.001089998","0.6910922","0.1424653"
15:32:31:591","0.06330413","1.311018","0.08628571","0.3974323","0.0520332","0.05852824","-0.9142836","-0.2308382","0.9940856","0.4540665","-0.4026482","0.5079686","-0.5061543","-0.5689027","-0.5259883","1.037057","0.5729075","-0.6599927","0.06239831","0.06447718","-0.7458947","-0.2400652","0.8058569","0.4399293","-0.9883624","0.1204166","-0.02003849","-0.09076534","-0.4820252","0.84115","0.5470364","0.7047433","-0.001799453","0.6950341","0.1423431"
15:32:31:615","0.06352262","1.309408","0.08673042","0.3932905","0.05097664","0.05921357","-0.9160883","-0.230831","0.9940895","0.4540489","-0.4025955","0.5079369","-0.5061722","-0.5689523","-0.5259696","1.037062","0.5729041","-0.6599764","0.06245278","0.06453763","-0.7458993","-0.2385138","0.8045242","0.4323235","-0.9883366","0.1205425","-0.02142581","-0.09056075","-0.4826711","0.8392762","0.5385791","0.7037768","-0.001994518","0.6960114","0.1423483"
15:32:31:637","0.06420578","1.309182","0.08851784","0.3733636","0.04612355","0.05485646","-0.9249125","-0.2308305","0.9940866","0.4540565","-0.4026253","0.507947","-0.5061488","-0.568943","-0.5259795","1.03706","0.5729067","-0.6599885","0.06242545","0.06450383","-0.7458938","-0.2347345","0.8048488","0.4363175","-0.9883586","0.1204281","-0.01989566","-0.09082294","-0.4792297","0.8391318","0.5419744","0.7048493","-0.001821338","0.6949111","0.1424189"
15:32:31:658","0.06500241","1.308345","0.09014499","0.3545583","0.04245393","0.05318623","-0.9325542","-0.2308395","0.994083","0.4540747","-0.4027011","0.5079656","-0.5061266","-0.5688925","-0.5259934","1.037056","0.5729106","-0.6600083","0.06238924","0.06445144","-0.7458839","-0.2321318","0.8046999","0.4318809","-0.9883602","0.1204356","-0.01998778","-0.09077406","-0.4775273","0.8388016","0.5386008","0.7047716","-0.001815677","0.6949981","0.1423795"
15:32:31:684","0.06570625","1.306874","0.09164923","0.3366496","0.03980952","0.05272544","-0.9393095","-0.2308377","0.994087","0.4540617","-0.4026668","0.507938","-0.5061501","-0.5689205","-0.5259794","1.03706","0.5729069","-0.6599959","0.06243736","0.06448631","-0.7458878","-0.2297699","0.8045328","0.428355","-0.9883577","0.1204636","-0.02073719","-0.09059758","-0.4766093","0.8382348","0.534938","0.7042289","-0.001897102","0.69556","0.1423192"
15:32:31:707","0.06634095","1.305051","0.09318435","0.3186639","0.0394001","0.05350886","-0.9455357","-0.2308324","0.9940923","0.4540415","-0.4026015","0.5079033","-0.5061836","-0.5689678","-0.5259647","1.037064","0.5729055","-0.6599869","0.06247962","0.06453482","-0.7458879","-0.2286562","0.8041503","0.4244535","-0.9883024","0.1206738","-0.02297759","-0.09038129","-0.4768845","0.8375014","0.5298482","0.702642","-0.002252959","0.6971524","0.142364"
15:32:31:731","0.06668653","1.302784","0.0949021","0.3004017","0.04047349","0.05345057","-0.9514535","-0.2308348","0.9940891","0.4540529","-0.4026356","0.5079246","-0.506164","-0.5689421","-0.5259782","1.03706","0.5729073","-0.6600016","0.06244956","0.06447707","-0.7458825","-0.2279289","0.8038497","0.4210335","-0.9882405","0.1208859","-0.02506914","-0.09021696","-0.4767283","0.8368871","0.5243381","0.7011734","-0.002593404","0.6986198","0.1424087"
15:32:31:755","0.06688575","1.30032","0.09688401","0.2827306","0.04122589","0.05078711","-0.9569663","-0.2308359","0.9940859","0.4540633","-0.4026612","0.5079481","-0.5061448","-0.5689203","-0.525979","1.037059","0.5729033","-0.6599942","0.06245698","0.06446053","-0.7458898","-0.2262634","0.8033091","0.4190434","-0.9882357","0.1209148","-0.0254833","-0.09011567","-0.4745906","0.83606","0.52017","0.7008667","-0.002620562","0.6989383","0.1423543"
15:32:31:778","0.06693391","1.297235","0.09881079","0.2636892","0.04017491","0.04750444","-0.9625992","-0.2308343","0.9940891","0.4540527","-0.40264","0.5079212","-0.5061606","-0.5689452","-0.5259763","1.037059","0.5729021","-0.6599913","0.06246885","0.0644637","-0.7458912","-0.2227487","0.8029329","0.4188696","-0.9882885","0.1207337","-0.02352347","-0.09031","-0.4700211","0.8353865","0.5188428","0.7022379","-0.002327146","0.6975598","0.1423622"
15:32:31:803","0.06736475","1.291157","0.1026552","0.2200931","0.03676096","0.04135302","-0.9739084","-0.2308311","0.9940904","0.454046","-0.4026136","0.5079129","-0.5061687","-0.568964","-0.5259882","1.037057","0.5729056","-0.6600062","0.06243351","0.06442551","-0.7458842","-0.2198986","0.8021917","0.4170756","-0.9883148","0.1206158","-0.02221328","-0.09051384","-0.4669422","0.8343079","0.5165676","0.703153","-0.002144898","0.6966356","0.142375"
15:32:31:829","0.06782846","1.287241","0.1046429","0.191414","0.03363686","0.03770001","-0.9802081","-0.2308311","0.9940873","0.4540552","-0.40264","0.5079318","-0.5061466","-0.5689481","-0.5259727","1.037061","0.572902","-0.6599939","0.06248657","0.06446463","-0.7458873","-0.2155834","0.7996125","0.4094471","-0.9883309","0.1205431","-0.02126838","-0.09066033","-0.4628233","0.8313416","0.508774","0.703824","-0.001982274","0.6959671","0.1423294"
15:32:31:855","0.0682887","1.282876","0.1069622","0.1594167","0.03035164","0.03269007","-0.9862031","-0.2308305","0.9940872","0.4540551","-0.4026406","0.5079311","-0.5061442","-0.5689505","-0.5259671","1.037062","0.5729014","-0.6599927","0.0625063","0.06447793","-0.7458856","-0.2109744","0.8014913","0.4063476","-0.9883342","0.1205454","-0.02128942","-0.09061538","-0.4592298","0.8324864","0.5042434","0.7037926","-0.002025434","0.6959879","0.1423833"
15:32:31:879","0.06868629","1.27764","0.109456","0.1230542","0.02814412","0.0282715","-0.991598","-0.2308249","0.9940908","0.45404","-0.4025907","0.5079067","-0.5061639","-0.5689901","-0.5259862","1.037058","0.5729069","-0.6600167","0.06245123","0.06441426","-0.7458745","-0.2073267","0.8014094","0.401017","-0.9883148","0.1206282","-0.02217329","-0.09050737","-0.4566174","0.8319536","0.497788","0.7031634","-0.002170021","0.69662","0.1423977"
15:32:31:916","0.06925506","1.266582","0.1142412","0.04799534","0.02415723","0.01972397","-0.9983606","-0.2308284","0.9940876","0.4540523","-0.4026285","0.5079288","-0.5061454","-0.56896","-0.5259842","1.037058","0.5729063","-0.6600186","0.06246507","0.06440895","-0.745872","-0.2026502","0.8012446","0.39602","-0.9883288","0.1205544","-0.02112892","-0.0907021","-0.4523774","0.8312997","0.492138","0.7039044","-0.001977175","0.6958871","0.1423232"
15:32:31:943","0.06988121","1.258064","0.1142585","-0.007645108","0.02329142","0.01717349","-0.999552","-0.230826","0.9940877","0.4540497","-0.4026078","0.5079331","-0.5061488","-0.5689678","-0.5259776","1.03706","0.572905","-0.660014","0.06248689","0.06442644","-0.7458728","-0.198014","0.8006349","0.3813192","-0.9882899","0.1207274","-0.02315836","-0.09039984","-0.4491485","0.8302251","0.475654","0.7024615","-0.002277136","0.6973432","0.1423212"
15:32:31:971","0.06997136","1.25092","0.1125815","-0.05218491","0.02098682","0.0197044","-0.9982224","-0.2308199","0.9940902","0.4540372","-0.402568","0.5079125","-0.5061589","-0.5690053","-0.5259852","1.037058","0.5729054","-0.660017","0.06246461","0.06440191","-0.745874","-0.1902621","0.8027073","0.3736257","-0.9883191","0.1206103","-0.02173142","-0.09058858","-0.4420481","0.8314787","0.4654362","0.7034716","-0.00208702","0.6963198","0.1423467"
15:32:31:996","0.07102807","1.241661","0.1076993","-0.1278521","0.02291606","0.02388092","-0.9912409","-0.2308241","0.9940877","0.4540485","-0.4025975","0.5079355","-0.5061481","-0.5689736","-0.5259857","1.037057","0.572903","-0.6600152","0.06247438","0.06438445","-0.7458763","-0.1893809","0.8037969","0.3633049","-0.9881673","0.1211623","-0.02752001","-0.08993425","-0.443353","0.8319945","0.4500973","0.6993796","-0.002898542","0.7004346","0.1423081"
15:32:32:020","0.07055581","1.243356","0.1037518","-0.1470081","0.02177495","0.03096143","-0.9884108","-0.2308183","0.9940869","0.4540458","-0.4025844","0.5079355","-0.5061366","-0.568993","-0.5259869","1.037056","0.572902","-0.6600154","0.06247655","0.06437168","-0.7458771","-0.1812624","0.8096764","0.3495545","-0.9882737","0.1207942","-0.02364095","-0.09036207","-0.4338336","0.8374805","0.4337043","0.702114","-0.002333921","0.6976939","0.1423168"
15:32:32:045","0.07031759","1.246207","0.1032481","-0.1475945","0.0245004","0.03636323","-0.9880756","-0.2308141","0.9940871","0.4540414","-0.4025696","0.5079291","-0.5061334","-0.5690121","-0.5259854","1.037057","0.5729038","-0.6600254","0.06248844","0.06436563","-0.7458678","-0.1776769","0.811583","0.348443","-0.9881932","0.1210922","-0.02665701","-0.0900027","-0.4319476","0.8389806","0.4270958","0.699968","-0.002764252","0.6998478","0.1423042"
15:32:32:069","0.06968544","1.246228","0.1022246","-0.1351492","0.02597477","0.03914179","-0.989711","-0.2308185","0.9940847","0.4540522","-0.4026013","0.5079492","-0.5061224","-0.5689815","-0.5259883","1.037056","0.5729036","-0.6600291","0.0624862","0.06434619","-0.7458664","-0.1736275","0.8103096","0.3534131","-0.9882515","0.1208896","-0.0242609","-0.09031412","-0.4268812","0.8378597","0.4300382","0.7016503","-0.002433193","0.6981626","0.1423042"
15:32:32:094","0.0688419","1.246743","0.100751","-0.1212582","0.02685496","0.03628753","-0.9915939","-0.2308145","0.9940869","0.4540426","-0.4025643","0.5079376","-0.5061356","-0.5690063","-0.5259879","1.037056","0.5729019","-0.6600281","0.06249649","0.06433482","-0.7458674","-0.1732815","0.8053083","0.3564012","-0.9882916","0.1207429","-0.02282892","-0.09044255","-0.4260046","0.8330504","0.4330316","0.7026553","-0.002218758","0.6971536","0.1422943"
15:32:32:133","0.06831361","1.248896","0.0984624","-0.1105562","0.0277563","0.03080557","-0.9930045","-0.2308129","0.9940897","0.454033","-0.4025323","0.5079213","-0.506155","-0.5690263","-0.5259877","1.037055","0.5728995","-0.6600253","0.06250615","0.06432161","-0.7458702","-0.1736602","0.8046392","0.3577865","-0.9882857","0.1207592","-0.0228153","-0.09048826","-0.4261303","0.8322948","0.4346305","0.7026598","-0.002214637","0.6971489","0.1422951"
15:32:32:170","0.06790497","1.250858","0.09635818","-0.1000201","0.0261981","0.03201484","-0.9941251","-0.2308206","0.9940869","0.4540479","-0.4025656","0.5079557","-0.50615","-0.5689765","-0.5259946","1.037052","0.5728948","-0.6600136","0.06249095","0.06429303","-0.7458844","-0.1722453","0.806263","0.3581949","-0.9883177","0.120615","-0.02116463","-0.09073441","-0.4243293","0.833811","0.4361539","0.7038182","-0.001971672","0.6959795","0.1423"
15:32:32:197","0.06706648","1.252396","0.09197271","-0.08727247","0.0191599","0.02905316","-0.9955764","-0.2308059","0.9940927","0.4540184","-0.402465","0.5079106","-0.5061765","-0.5690643","-0.5259941","1.037052","0.5728948","-0.6600159","0.06249737","0.06428781","-0.7458822","-0.1695036","0.8062083","0.36052","-0.9884348","0.1200475","-0.0152543","-0.09139445","-0.4212078","0.8337263","0.4426119","0.7079751","-0.001083214","0.691752","0.1423003"
15:32:32:233","0.06536683","1.253423","0.0861972","-0.09562569","0.01550925","0.03381772","-0.9947219","-0.2308121","0.9940867","0.454041","-0.4025284","0.5079557","-0.5061441","-0.5690079","-0.5259924","1.037052","0.5728932","-0.6600137","0.06250865","0.06428352","-0.7458835","-0.1734556","0.8053346","0.3554223","-0.988328","0.1205573","-0.02016248","-0.09092736","-0.4278472","0.8328514","0.4391988","0.7045268","-0.001792849","0.695264","0.1422917"
15:32:32:255","0.0636216","1.252118","0.08142924","-0.107657","0.0209721","0.03829302","-0.993229","-0.2308131","0.9940867","0.4540417","-0.4025301","0.5079569","-0.5061461","-0.5690041","-0.5260057","1.037048","0.5728934","-0.6600171","0.06246824","0.06424298","-0.7458874","-0.181846","0.8089486","0.3436959","-0.988104","0.1213918","-0.02952481","-0.08968262","-0.4384505","0.8364179","0.4238827","0.6978998","-0.003143006","0.7019149","0.1422737"
15:32:32:279","0.06326177","1.2513","0.08065259","-0.1074483","0.0229767","0.03537937","-0.9933153","-0.2308027","0.9940945","0.4540104","-0.4024315","0.5079023","-0.5061887","-0.5690846","-0.5259938","1.037051","0.5728896","-0.6600019","0.06250463","0.06427928","-0.7458947","-0.1768325","0.8082221","0.3438859","-0.9882356","0.1209545","-0.02475893","-0.09026487","-0.4310582","0.8356948","0.4216498","0.7012813","-0.002415672","0.6985447","0.1422473"
15:32:32:303","0.06174859","1.250108","0.07699895","-0.1153492","0.0224082","0.03905851","-0.9923038","-0.2308058","0.99409","0.4540261","-0.4024724","0.5079362","-0.5061635","-0.5690477","-0.5259926","1.03705","0.5728859","-0.6599903","0.06251067","0.06428051","-0.7459043","-0.1719603","0.8065387","0.3475245","-0.9882537","0.12086","-0.02328993","-0.09058351","-0.4257964","0.8338823","0.4237895","0.7023207","-0.002228283","0.6974899","0.1422981"
15:32:32:329","0.06177402","1.248921","0.07627308","-0.118278","0.02250748","0.04243853","-0.9918179","-0.2308088","0.9940834","0.4540477","-0.4025318","0.5079809","-0.5061231","-0.5690017","-0.526007","1.037047","0.5728896","-0.6600106","0.06247542","0.06422328","-0.7458942","-0.1746963","0.8077807","0.3419611","-0.9882506","0.1208906","-0.02372475","-0.09046163","-0.4286445","0.8350395","0.4178083","0.7020099","-0.002284073","0.6978","0.1423113"
15:32:32:353","0.06136666","1.249538","0.0736624","-0.1189393","0.02121685","0.04245168","-0.9917667","-0.2308039","0.9940871","0.4540328","-0.4024884","0.5079525","-0.5061423","-0.5690407","-0.5260017","1.037047","0.5728853","-0.6599966","0.06249429","0.06423596","-0.745904","-0.1713203","0.8069355","0.3443099","-0.9883049","0.1207055","-0.02180326","-0.09060075","-0.4248995","0.8341252","0.4197957","0.7033533","-0.001978075","0.6964583","0.1422546"
15:32:32:376","0.0593675","1.249258","0.07093513","-0.1226247","0.0316237","0.05647742","-0.9903401","-0.2308014","0.9940901","0.454022","-0.4024419","0.5079417","-0.506166","-0.5690621","-0.5259901","1.037051","0.5728852","-0.6599877","0.06251892","0.06428704","-0.7459054","-0.1805704","0.8080902","0.3356379","-0.9879","0.1219675","-0.03549697","-0.08898412","-0.4364817","0.8352191","0.4044748","0.693629","-0.003953545","0.7061383","0.1422411"
