"Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
18:24:22:474","-0.5844235","0.9280229","0.3902475","-0.01318294","0.4438584","0.01297625","-0.895906","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507806","0.8352981","0.541218","0.9870362","-0.127851","-0.04238513","0.08727995","-0.599223","0.7988081","0.6262741","0.7119281","-0.02234272","0.6855042","0.1508102"
18:24:22:497","-0.584424","0.9280186","0.39025","-0.01315052","0.4438713","0.01299093","-0.8958999","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507743","0.8353002","0.5412118","0.9870354","-0.1278499","-0.04239768","0.08728144","-0.5992126","0.7988114","0.6262751","0.7119368","-0.02234075","0.6854949","0.1508105"
18:24:22:521","-0.5844255","0.9280173","0.3902497","-0.0131379","0.4438547","0.01297981","-0.8959084","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507761","0.8352867","0.5412094","0.9870343","-0.1278471","-0.04242963","0.08728561","-0.5992074","0.7987996","0.6262903","0.7119591","-0.02233583","0.6854719","0.1508113"
18:24:22:548","-0.5844255","0.9280176","0.3902495","-0.01314383","0.4438636","0.01299901","-0.8959036","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507822","0.8352945","0.5412109","0.9870352","-0.1278496","-0.04240105","0.08728191","-0.5992198","0.7988073","0.6262803","0.7119392","-0.02234016","0.6854924","0.1508107"
18:24:22:581","-0.5844257","0.92802","0.3902478","-0.01316423","0.4438593","0.01300466","-0.8959054","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507778","0.8352971","0.5412018","0.9870347","-0.1278483","-0.04241547","0.08728382","-0.5992127","0.7988086","0.6262776","0.7119491","-0.02233804","0.6854823","0.1508109"
18:24:22:607","-0.5844258","0.9280176","0.3902493","-0.01314174","0.443856","0.01298955","-0.8959076","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507745","0.8353022","0.5411968","0.9870349","-0.1278484","-0.04241544","0.08728389","-0.5992104","0.7988129","0.6262711","0.7119491","-0.02233807","0.6854824","0.150811"
18:24:22:630","-0.5844281","0.9280163","0.3902485","-0.01313166","0.4438402","0.01299306","-0.8959155","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507699","0.8352923","0.5412076","0.9870341","-0.1278472","-0.04242876","0.08728549","-0.5992038","0.7988023","0.6262864","0.7119585","-0.02233599","0.6854725","0.1508113"
18:24:22:653","-0.5844268","0.9280183","0.390248","-0.01315102","0.4438531","0.01300609","-0.8959087","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507877","0.835294","0.5412099","0.9870357","-0.12785","-0.04239649","0.08728139","-0.5992274","0.7988062","0.6262766","0.7119361","-0.02234096","0.685496","0.1508105"
18:24:22:677","-0.5844257","0.9280198","0.3902479","-0.01316404","0.443863","0.01301234","-0.8959035","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507784","0.8353012","0.5412052","0.9870355","-0.1278497","-0.04239979","0.08728171","-0.599218","0.7988102","0.6262703","0.7119384","-0.02234043","0.6854936","0.1508105"
18:24:22:757","-0.5844253","0.9280189","0.3902487","-0.01315649","0.4438666","0.01300843","-0.8959019","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507754","0.8353","0.5412047","0.987035","-0.1278491","-0.04240757","0.08728282","-0.599213","0.7988086","0.6262719","0.7119435","-0.02233926","0.685488","0.1508108"
18:24:22:782","-0.5844223","0.9280168","0.3902523","-0.01313496","0.4438874","0.01298542","-0.8958922","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507833","0.8352953","0.5412171","0.9870359","-0.1278507","-0.0423888","0.08728047","-0.5992237","0.7988043","0.6262743","0.7119304","-0.02234215","0.6855015","0.1508104"
18:24:22:809","-0.5844234","0.9280146","0.3902529","-0.01312064","0.4438928","0.01300574","-0.8958894","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507702","0.8352932","0.5412219","0.9870352","-0.1278492","-0.04240543","0.08728251","-0.5992066","0.7988018","0.6262875","0.7119422","-0.02233957","0.6854893","0.1508107"
18:24:22:832","-0.5844202","0.928017","0.3902537","-0.01313562","0.4439","0.01297344","-0.8958861","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.350786","0.8352915","0.5412111","0.9870353","-0.1278495","-0.04240292","0.08728215","-0.5992211","0.7988042","0.6262827","0.7119404","-0.02233994","0.6854911","0.1508106"
18:24:22:856","-0.5844201","0.9280145","0.3902555","-0.01311302","0.4439027","0.01296375","-0.8958853","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.350764","0.8353038","0.5412086","0.987035","-0.127849","-0.04240859","0.08728294","-0.5991986","0.7988143","0.6262812","0.7119446","-0.02233908","0.6854869","0.1508107"
18:24:22:879","-0.5844224","0.9280108","0.3902562","-0.01308718","0.4439043","0.01299223","-0.8958845","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507769","0.8352915","0.5412147","0.9870349","-0.1278488","-0.04240981","0.08728316","-0.599209","0.7988068","0.6262927","0.7119452","-0.02233891","0.6854861","0.1508108"
18:24:22:954","-0.5844211","0.9280187","0.390252","-0.01314839","0.4438885","0.01297349","-0.8958916","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507826","0.8352876","0.541204","0.9870343","-0.1278473","-0.04242715","0.08728529","-0.5992115","0.7988038","0.6262934","0.7119571","-0.02233624","0.6854737","0.1508112"
18:24:22:978","-0.5844187","0.9280146","0.3902563","-0.01311759","0.4439239","0.01298212","-0.8958744","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507788","0.8353155","0.5412008","0.9870365","-0.1278521","-0.04237294","0.08727827","-0.5992192","0.7988286","0.6262619","0.7119197","-0.02234453","0.6855128","0.1508101"
18:24:23:006","-0.5844191","0.9280137","0.3902568","-0.01310661","0.4439151","0.01296606","-0.8958791","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507723","0.8352878","0.5412176","0.9870346","-0.1278478","-0.04242113","0.08728462","-0.5992017","0.7988007","0.6262971","0.7119532","-0.02233721","0.6854782","0.1508111"
18:24:23:030","-0.5844209","0.9280124","0.3902563","-0.01309707","0.443907","0.0129764","-0.8958832","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507722","0.8352956","0.5412062","0.9870344","-0.1278479","-0.04242012","0.08728443","-0.5992019","0.7988111","0.6262915","0.7119523","-0.0223373","0.6854788","0.150811"
18:24:23:057","-0.58442","0.928013","0.3902565","-0.01311022","0.4439346","0.01301947","-0.8958687","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507932","0.8352938","0.5412159","0.9870361","-0.1278515","-0.0423803","0.08727921","-0.5992299","0.7988105","0.6262835","0.7119248","-0.02234342","0.6855074","0.1508101"
18:24:23:080","-0.5844169","0.9280143","0.390258","-0.01312052","0.4439584","0.01301545","-0.8958568","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507901","0.8352969","0.5412112","0.987036","-0.1278512","-0.04238465","0.08727972","-0.5992258","0.79881","0.6262765","0.7119277","-0.02234276","0.6855044","0.1508102"
18:24:23:107","-0.5844165","0.9280179","0.3902559","-0.01315003","0.4439547","0.01301802","-0.8958582","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507672","0.8353001","0.5412076","0.9870349","-0.1278484","-0.04241449","0.08728373","-0.5991974","0.7988101","0.6262834","0.7119486","-0.02233813","0.6854829","0.1508109"
18:24:23:134","-0.5844181","0.9280213","0.3902524","-0.01317709","0.4439265","0.01300741","-0.8958719","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507633","0.8353049","0.5411856","0.9870336","-0.127846","-0.04244149","0.08728722","-0.5991876","0.7988182","0.6262788","0.7119673","-0.02233412","0.6854634","0.1508116"
18:24:23:162","-0.5844187","0.9280149","0.3902563","-0.01312831","0.44395","0.01303401","-0.8958606","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.350784","0.8353056","0.5412019","0.9870359","-0.1278509","-0.04238629","0.08727995","-0.5992189","0.7988198","0.626267","0.7119288","-0.02234238","0.6855031","0.1508103"
18:24:23:187","-0.5844167","0.9280138","0.3902584","-0.0131196","0.4439692","0.013033","-0.8958512","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507936","0.8352814","0.5412284","0.9870359","-0.1278506","-0.04239011","0.08728049","-0.5992269","0.7987936","0.6262894","0.7119316","-0.02234185","0.6855003","0.1508103"
18:24:23:213","-0.5844126","0.928019","0.3902578","-0.01315755","0.4439786","0.01300159","-0.8958465","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507771","0.8352947","0.5412165","0.9870353","-0.1278498","-0.0424","0.08728175","-0.5992091","0.7988043","0.6262832","0.7119383","-0.02234048","0.6854932","0.1508105"
18:24:23:237","-0.584415","0.9280175","0.3902572","-0.0131464","0.4439668","0.01301282","-0.8958523","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.350755","0.8353103","0.5411969","0.9870343","-0.1278475","-0.0424242","0.08728509","-0.5991817","0.7988211","0.6262787","0.7119554","-0.02233662","0.6854757","0.1508111"
18:24:23:261","-0.5844158","0.9280152","0.3902581","-0.01312927","0.4439692","0.01302212","-0.8958512","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507849","0.8352931","0.5412055","0.987035","-0.1278489","-0.04240879","0.0872829","-0.5992123","0.7988102","0.6262842","0.7119445","-0.02233908","0.6854869","0.1508109"
18:24:23:287","-0.5844128","0.9280165","0.3902594","-0.01313667","0.4439827","0.01299962","-0.8958448","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507863","0.8352915","0.5412152","0.9870355","-0.12785","-0.04239622","0.08728118","-0.5992169","0.7988057","0.6262846","0.7119357","-0.02234097","0.685496","0.1508105"
18:24:23:311","-0.5844118","0.9280157","0.3902606","-0.01312882","0.4439888","0.01299113","-0.895842","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.350768","0.835301","0.5412121","0.987035","-0.1278493","-0.04240453","0.08728255","-0.5991973","0.7988135","0.6262846","0.7119417","-0.0223397","0.6854899","0.1508107"
18:24:23:336","-0.5844124","0.928012","0.3902627","-0.0131036","0.4440089","0.01302415","-0.8958319","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507813","0.8352954","0.5412182","0.9870359","-0.1278507","-0.04238954","0.08728042","-0.599211","0.7988117","0.6262876","0.711931","-0.02234198","0.6855009","0.1508103"
18:24:23:362","-0.5844094","0.9280128","0.3902643","-0.01310817","0.4440243","0.01300463","-0.8958245","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507911","0.8352875","0.5412186","0.9870356","-0.1278502","-0.04239413","0.08728102","-0.599219","0.7988039","0.6262912","0.7119343","-0.02234132","0.6854975","0.1508105"
18:24:23:384","-0.5844099","0.9280136","0.3902635","-0.0131129","0.4440167","0.01300149","-0.8958282","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507638","0.8352997","0.5412078","0.9870346","-0.1278481","-0.0424194","0.08728433","-0.5991875","0.7988138","0.6262918","0.7119519","-0.02233734","0.6854793","0.150811"
18:24:23:409","-0.58441","0.9280127","0.3902639","-0.01311016","0.4440277","0.0130216","-0.8958225","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507807","0.8352988","0.5412076","0.9870355","-0.1278498","-0.0423989","0.08728169","-0.5992067","0.7988167","0.6262864","0.7119377","-0.02234042","0.685494","0.1508105"
18:24:23:433","-0.5844115","0.928009","0.3902653","-0.01307841","0.4440218","0.01301961","-0.8958259","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507777","0.8352945","0.5412035","0.9870347","-0.1278481","-0.04241842","0.08728421","-0.5992001","0.7988117","0.6262906","0.7119512","-0.02233759","0.68548","0.150811"
18:24:23:457","-0.5844076","0.9280128","0.3902656","-0.01310656","0.4440361","0.01299513","-0.8958188","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507875","0.8352888","0.5412196","0.9870356","-0.1278502","-0.04239482","0.08728111","-0.5992147","0.7988048","0.6262941","0.7119347","-0.02234123","0.685497","0.1508104"
18:24:23:480","-0.5844089","0.9280127","0.3902647","-0.01310949","0.4440371","0.01302041","-0.8958179","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507624","0.8353068","0.5412049","0.9870349","-0.1278489","-0.04240984","0.08728306","-0.5991868","0.7988213","0.626287","0.7119454","-0.02233891","0.6854861","0.1508108"
18:24:23:503","-0.5844095","0.9280106","0.3902657","-0.01309309","0.4440391","0.01302625","-0.895817","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507838","0.8352959","0.541202","0.9870349","-0.1278489","-0.04240924","0.08728299","-0.5992063","0.798815","0.6262879","0.7119448","-0.02233894","0.6854867","0.1508108"
18:24:23:526","-0.5844117","0.928007","0.3902666","-0.0130639","0.4440307","0.01303088","-0.8958216","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507767","0.8352921","0.5412066","0.9870344","-0.1278479","-0.0424211","0.08728446","-0.5991981","0.7988083","0.6262946","0.711953","-0.02233727","0.6854781","0.1508111"
18:24:23:557","-0.5844124","0.9280056","0.390267","-0.01305884","0.4440454","0.01306746","-0.8958138","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507895","0.8352889","0.5412171","0.9870356","-0.1278501","-0.04239506","0.08728117","-0.5992163","0.7988049","0.6262932","0.7119349","-0.02234124","0.685497","0.1508104"
18:24:23:588","-0.5844137","0.9280038","0.3902673","-0.01304215","0.4440335","0.01305829","-0.8958201","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507798","0.8352926","0.5412005","0.9870343","-0.1278475","-0.04242468","0.08728503","-0.5992019","0.798806","0.6262898","0.7119554","-0.02233662","0.6854755","0.1508111"
18:24:23:612","-0.5844126","0.9280052","0.3902671","-0.0130539","0.4440411","0.01305948","-0.8958161","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.350782","0.8352935","0.5412122","0.9870353","-0.1278495","-0.04240248","0.08728209","-0.5992095","0.7988048","0.6262888","0.7119402","-0.02234011","0.6854914","0.1508106"
18:24:23:642","-0.5844122","0.9280033","0.3902687","-0.01303898","0.4440499","0.01306083","-0.895812","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507766","0.8353002","0.5412072","0.9870354","-0.1278495","-0.0424017","0.08728204","-0.5992045","0.7988107","0.6262832","0.7119396","-0.02234011","0.685492","0.1508106"
18:24:23:667","-0.5844138","0.9279993","0.3902702","-0.01300397","0.4440417","0.01305408","-0.8958167","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507736","0.8352929","0.5412083","0.9870345","-0.1278479","-0.04242113","0.08728448","-0.5991974","0.7988037","0.6262937","0.7119532","-0.02233716","0.6854779","0.150811"
18:24:23:691","-0.5844119","0.9280015","0.3902701","-0.01302193","0.4440522","0.01305123","-0.8958112","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507856","0.8352885","0.541219","0.9870355","-0.1278498","-0.04239911","0.08728163","-0.5992133","0.7988001","0.6262964","0.7119375","-0.02234045","0.6854939","0.1508106"
18:24:23:714","-0.5844107","0.9279984","0.390273","-0.01299708","0.4440706","0.01305155","-0.8958024","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507775","0.8353024","0.5412101","0.9870356","-0.1278505","-0.04239145","0.08728057","-0.5992067","0.7988127","0.6262842","0.7119323","-0.02234175","0.6854993","0.1508104"
18:24:23:735","-0.5844074","0.9280014","0.3902735","-0.01301812","0.4440836","0.01303214","-0.895796","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507814","0.8352904","0.541222","0.9870354","-0.1278501","-0.04239628","0.08728133","-0.5992081","0.7988018","0.6262981","0.7119358","-0.022341","0.6854957","0.1508105"
18:24:23:762","-0.5844091","0.9280013","0.3902723","-0.0130205","0.4440767","0.0130494","-0.8957992","-0.2727106","1.029318","0.503115","-0.433612","0.4814729","-0.4663982","-0.6021937","-0.5490502","1.041213","0.6150022","-0.6646729","0.06721636","0.08904663","-0.7387574","-0.3507622","0.8353047","0.5412027","0.9870346","-0.127848","-0.04241857","0.08728418","-0.599184","0.7988167","0.6262932","0.7119512","-0.02233757","0.6854799","0.1508111"
