"Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
16:51:20:196","-0.402311","0.9411428","0.3562067","-0.03312982","0.8048815","0.04225705","-0.5910013","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663085","0.8525054","0.6618863","0.8456594","-0.05940121","-0.508365","0.1513162","-0.5361241","0.7725482","0.5969607","0.5982926","-0.02792145","0.7877926","0.1436975"
16:51:20:219","-0.4023132","0.941139","0.3562075","-0.03310801","0.8048883","0.04228067","-0.5909915","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663499","0.8524952","0.661907","0.8456863","-0.05940917","-0.5083206","0.151313","-0.5361536","0.7725325","0.5969565","0.5982512","-0.0279291","0.7878245","0.143696"
16:51:20:242","-0.402311","0.9411429","0.3562053","-0.03316983","0.8048949","0.04231137","-0.5909769","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663538","0.8524941","0.6618998","0.8456889","-0.05940995","-0.5083165","0.1513126","-0.5361595","0.7725339","0.5969512","0.5982473","-0.02792975","0.7878274","0.1436959"
16:51:20:264","-0.4023099","0.9411448","0.356207","-0.03318769","0.8049051","0.04230862","-0.5909623","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663344","0.8525105","0.6618834","0.8456904","-0.05941046","-0.508314","0.1513126","-0.5361403","0.7725505","0.5969342","0.5982451","-0.0279302","0.7878292","0.1436957"
16:51:20:286","-0.4023119","0.9411412","0.3562089","-0.03314466","0.8049051","0.04229834","-0.5909653","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663286","0.8525069","0.6619028","0.8456796","-0.0594073","-0.5083316","0.1513139","-0.5361311","0.7725406","0.5969536","0.5982615","-0.02792722","0.7878167","0.1436965"
16:51:20:366","-0.4023154","0.9411353","0.3562046","-0.03313815","0.8049033","0.0423758","-0.5909626","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663428","0.8524956","0.6619108","0.8456797","-0.05940717","-0.5083317","0.1513138","-0.5361456","0.7725302","0.5969623","0.5982618","-0.02792715","0.7878163","0.1436963"
16:51:20:388","-0.4023184","0.9411304","0.3561951","-0.03311399","0.8048636","0.04241793","-0.5910151","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663158","0.8524879","0.6618861","0.8456464","-0.05939728","-0.5083871","0.1513177","-0.5361313","0.7725261","0.5969645","0.5983132","-0.02791774","0.7877773","0.1436983"
16:51:20:411","-0.4023197","0.9411286","0.3561885","-0.03308125","0.8048229","0.04240348","-0.5910733","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.36631","0.8524915","0.6618809","0.8456451","-0.05939696","-0.5083893","0.1513179","-0.5361213","0.7725244","0.5969539","0.5983151","-0.02791738","0.7877758","0.1436982"
16:51:20:457","-0.402317","0.9411331","0.356191","-0.03315031","0.804853","0.04243253","-0.5910263","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663677","0.8524998","0.6618862","0.8457092","-0.05941615","-0.5082824","0.1513102","-0.5361561","0.7725254","0.5969079","0.5982159","-0.02793545","0.7878512","0.1436947"
16:51:20:483","-0.4023204","0.9411279","0.3561829","-0.03306794","0.8047925","0.04240011","-0.5911158","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3662674","0.8525119","0.6619032","0.8456261","-0.05939139","-0.5084203","0.15132","-0.5360727","0.7725327","0.5969754","0.5983441","-0.02791208","0.7877537","0.1436993"
16:51:20:504","-0.4023193","0.9411294","0.3561861","-0.03310423","0.8048198","0.04242502","-0.5910746","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663726","0.8524929","0.6618911","0.845706","-0.05941515","-0.5082881","0.1513108","-0.5361578","0.772514","0.5969092","0.5982211","-0.02793457","0.7878474","0.143695"
16:51:20:526","-0.4023167","0.941134","0.3561892","-0.03318816","0.8048602","0.04247473","-0.5910115","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663705","0.8525057","0.6618943","0.8457186","-0.05941886","-0.5082668","0.1513092","-0.5361502","0.7725236","0.5969014","0.5982014","-0.02793812","0.7878621","0.1436941"
16:51:20:565","-0.4023225","0.9411243","0.3561794","-0.03307248","0.8047916","0.04245962","-0.5911126","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3662598","0.852511","0.6619015","0.8456184","-0.05938909","-0.5084335","0.1513209","-0.5360631","0.7725276","0.596974","0.5983566","-0.02790983","0.7877443","0.1436999"
16:51:20:603","-0.4023184","0.9411306","0.3561916","-0.03316666","0.8048729","0.04248978","-0.5909942","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3664341","0.852483","0.6618806","0.8457541","-0.05942924","-0.508208","0.1513051","-0.5362023","0.7724988","0.5968609","0.5981462","-0.02794823","0.7879041","0.1436924"
16:51:20:640","-0.4023208","0.9411269","0.3561848","-0.03312019","0.804831","0.0424833","-0.5910544","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3662816","0.8525155","0.6619197","0.8456436","-0.05939641","-0.5083917","0.151318","-0.5360728","0.7725257","0.5969684","0.5983174","-0.0279169","0.7877739","0.1436984"
16:51:20:674","-0.4023171","0.9411329","0.3561946","-0.03316698","0.804879","0.04245657","-0.5909883","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663876","0.8524954","0.6618836","0.8457237","-0.05942032","-0.5082583","0.1513086","-0.5361641","0.772512","0.5968853","0.5981933","-0.02793961","0.7878683","0.143694"
16:51:20:707","-0.402315","0.9411367","0.3561943","-0.0331899","0.8048754","0.0424353","-0.5909934","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663174","0.8525165","0.6619217","0.8456789","-0.05940683","-0.5083332","0.1513139","-0.5361005","0.7725278","0.596948","0.5982631","-0.0279268","0.7878155","0.1436964"
16:51:20:744","-0.4023167","0.9411342","0.3561859","-0.03314216","0.804821","0.04241124","-0.5910719","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3662744","0.8525118","0.6619081","0.8456328","-0.05939333","-0.5084097","0.1513192","-0.5360757","0.7725304","0.5969734","0.5983343","-0.02791388","0.7877614","0.143699"
16:51:20:778","-0.402311","0.9411439","0.3561915","-0.03322117","0.8048519","0.04237899","-0.5910276","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663697","0.8524985","0.6618848","0.8457101","-0.05941629","-0.5082811","0.1513103","-0.5361533","0.7725191","0.5969003","0.5982147","-0.02793571","0.7878523","0.1436947"
16:51:20:812","-0.4023156","0.941136","0.3561866","-0.03316328","0.8048282","0.04241404","-0.5910608","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3662863","0.8525245","0.6619128","0.8456588","-0.05940101","-0.5083663","0.1513163","-0.5360782","0.7725401","0.5969569","0.5982939","-0.02792131","0.787792","0.1436975"
16:51:20:848","-0.402314","0.9411387","0.3561883","-0.03318298","0.8048364","0.04240171","-0.5910494","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663637","0.8524851","0.6618888","0.8456889","-0.05940989","-0.5083166","0.1513127","-0.5361508","0.7725046","0.5969167","0.5982475","-0.02792972","0.7878273","0.1436959"
16:51:20:884","-0.4023139","0.9411389","0.3561904","-0.03318625","0.8048476","0.0424026","-0.5910339","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663377","0.8525093","0.6619024","0.8456907","-0.05941052","-0.5083131","0.1513124","-0.5361213","0.772525","0.5969253","0.5982442","-0.02793027","0.7878295","0.143696"
16:51:20:921","-0.4023168","0.9411337","0.3561882","-0.03313931","0.8048321","0.04241175","-0.5910569","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663196","0.8525032","0.6619071","0.8456665","-0.05940336","-0.5083539","0.1513153","-0.53611","0.7725197","0.5969468","0.5982823","-0.02792334","0.7878009","0.1436972"
16:51:20:963","-0.402317","0.9411333","0.3561922","-0.03315413","0.8048601","0.0424361","-0.5910163","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663738","0.8524917","0.6618952","0.8457056","-0.05941504","-0.5082885","0.1513108","-0.5361562","0.7725106","0.5969111","0.5982213","-0.02793455","0.7878471","0.143695"
16:51:21:024","-0.402321","0.9411261","0.3561921","-0.03309616","0.8048564","0.04245651","-0.5910231","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663321","0.8525012","0.6619049","0.8456761","-0.0594062","-0.5083375","0.1513142","-0.5361211","0.7725188","0.5969396","0.5982673","-0.02792611","0.7878123","0.1436966"
16:51:21:057","-0.4023175","0.9411327","0.356187","-0.03315352","0.8048372","0.04244751","-0.5910466","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663388","0.8524873","0.6619056","0.8456664","-0.05940326","-0.5083537","0.1513154","-0.5361322","0.7725064","0.5969487","0.5982819","-0.02792342","0.7878011","0.143697"
16:51:21:080","-0.4023181","0.9411317","0.3561846","-0.03313632","0.8048209","0.04243857","-0.5910705","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663017","0.8525175","0.6618861","0.8456662","-0.05940332","-0.5083535","0.1513154","-0.5360975","0.7725387","0.5969317","0.5982819","-0.0279234","0.787801","0.1436972"
16:51:21:118","-0.4023173","0.9411334","0.3561835","-0.03316518","0.8048242","0.04245681","-0.591063","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663406","0.8525013","0.6618974","0.8456851","-0.05940884","-0.5083229","0.1513132","-0.5361261","0.772517","0.5969236","0.5982534","-0.02792868","0.7878227","0.1436962"
16:51:21:150","-0.4023163","0.9411349","0.3561848","-0.03316507","0.8048248","0.04243349","-0.591064","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663313","0.8525058","0.6618921","0.8456815","-0.05940774","-0.5083286","0.1513135","-0.5361167","0.7725204","0.5969197","0.5982589","-0.02792761","0.7878185","0.1436963"
16:51:21:183","-0.4023189","0.9411306","0.356179","-0.03314784","0.8048041","0.04247369","-0.5910902","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663116","0.8525072","0.6619097","0.845663","-0.05940232","-0.5083594","0.1513157","-0.5360987","0.7725185","0.5969459","0.5982875","-0.02792238","0.787797","0.1436973"
16:51:21:217","-0.4023208","0.9411269","0.356185","-0.03313822","0.804841","0.04250819","-0.5910379","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663788","0.8524929","0.6618782","0.8457127","-0.05941701","-0.5082769","0.15131","-0.5361562","0.7725071","0.5968848","0.5982105","-0.02793651","0.7878553","0.1436945"
16:51:21:251","-0.4023221","0.9411247","0.3561831","-0.03310723","0.8048244","0.04249834","-0.591063","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663304","0.852494","0.6619125","0.8456658","-0.05940315","-0.508355","0.1513154","-0.5361127","0.7725012","0.5969422","0.5982833","-0.02792316","0.7878001","0.1436973"
16:51:21:272","-0.4023241","0.9411215","0.3561803","-0.03309136","0.8048152","0.04252503","-0.5910746","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663316","0.8524988","0.6619018","0.8456727","-0.05940515","-0.5083431","0.1513146","-0.5361167","0.7725103","0.5969319","0.5982722","-0.02792537","0.7878085","0.1436967"
16:51:21:309","-0.4023202","0.9411279","0.3561865","-0.03313586","0.8048434","0.04249053","-0.5910361","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663703","0.8524953","0.6618876","0.8457066","-0.05941528","-0.5082868","0.1513107","-0.5361476","0.7725074","0.5968961","0.5982198","-0.02793486","0.7878482","0.1436949"
16:51:21:331","-0.4023212","0.9411262","0.3561857","-0.03312166","0.8048384","0.04249493","-0.5910434","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663129","0.8525177","0.6619152","0.8456763","-0.05940624","-0.5083373","0.1513142","-0.5360942","0.7725259","0.5969399","0.5982669","-0.02792624","0.7878125","0.1436966"
16:51:21:356","-0.4023209","0.9411267","0.3561853","-0.03312562","0.8048368","0.04249357","-0.5910455","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663379","0.8524994","0.6618993","0.84568","-0.05940728","-0.5083314","0.1513138","-0.5361227","0.7725127","0.5969269","0.5982612","-0.02792726","0.7878166","0.1436964"
16:51:21:383","-0.4023208","0.9411269","0.3561855","-0.03314168","0.8048449","0.0425122","-0.5910322","-0.3627126","1.045714","0.5733371","-0.6018795","0.1221219","-0.2141554","-0.7595819","-0.4827086","0.9741733","0.5483642","-0.6635306","0.1703332","-0.02378454","-0.7281127","-0.3663413","0.8525043","0.6618978","0.8456887","-0.05941002","-0.5083164","0.1513128","-0.5361238","0.7725172","0.5969192","0.5982476","-0.02792969","0.7878271","0.1436959"
