"Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
18:26:09:821","0.1564627","1.228558","0.09532607","0.06902346","0.2103868","-0.009052784","-0.9751365","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.1075291","0.8106737","0.3934684","-0.9901737","0.107706","0.04085837","-0.07928577","-0.3262136","0.8092991","0.3723278","0.6915459","-0.01881493","0.709395","0.1347949"
18:26:09:859","0.1563694","1.228413","0.09549713","0.068494","0.2106789","-0.008990631","-0.9751114","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.1078529","0.8106719","0.3931682","-0.9901919","0.1077415","0.04041693","-0.07923763","-0.3265832","0.8092953","0.371948","0.6912293","-0.01887514","0.7097031","0.1347865"
18:26:09:892","0.1562467","1.228325","0.09561604","0.06808705","0.211034","-0.008876825","-0.9750641","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.1079822","0.810629","0.3932224","-0.9901946","0.1077468","0.04034929","-0.07923026","-0.326592","0.8092402","0.3718424","0.6911808","-0.0188842","0.7097503","0.1347852"
18:26:09:922","0.1561627","1.228248","0.09574407","0.06770543","0.2114912","-0.008887997","-0.9749915","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.108193","0.8106468","0.3932449","-0.9901993","0.1077558","0.04023632","-0.0792181","-0.3266535","0.8092408","0.3716498","0.6910999","-0.01889968","0.7098291","0.1347832"
18:26:09:958","0.1562374","1.228292","0.09588426","0.06535181","0.2113072","-0.009870342","-0.9751825","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.1078057","0.8106527","0.3938272","-0.9901707","0.1077002","0.04093307","-0.07929389","-0.326099","0.8092294","0.3723111","0.6915991","-0.01880485","0.709343","0.1347964"
18:26:09:991","0.1566243","1.228032","0.09588593","0.05697617","0.2119566","-0.01006272","-0.9755649","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.1076741","0.8110356","0.392972","-0.990192","0.1077417","0.0404128","-0.07923731","-0.3260485","0.8096173","0.3713681","0.6912264","-0.01887564","0.7097061","0.1347864"
18:26:10:024","0.1570476","1.228019","0.09577423","0.04305536","0.2102959","-0.01293168","-0.9766036","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.1051261","0.8115648","0.3923503","-0.9900905","0.1075479","0.04283108","-0.07950027","-0.3235502","0.8101728","0.3715773","0.6929576","-0.01854632","0.7080157","0.1348319"
18:26:10:054","0.1571078","1.229256","0.0946992","0.02338165","0.21108","-0.01533133","-0.9770688","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.1041706","0.8128507","0.3874225","-0.9901892","0.1077361","0.0404828","-0.07924488","-0.3235323","0.8115855","0.3662595","0.6912766","-0.01886608","0.7096573","0.1347876"
18:26:10:084","0.1573253","1.229747","0.0934633","0.01591589","0.2082291","-0.01736401","-0.9777964","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.09954061","0.8155715","0.3846253","-0.9900505","0.1074746","0.04374248","-0.07959911","-0.3192013","0.81446","0.3640067","0.6936091","-0.01842224","0.7073777","0.1348491"
18:26:10:114","0.157395","1.230917","0.09156352","-0.0005320468","0.2038519","-0.01251848","-0.9789215","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.09598477","0.8144486","0.3839726","-0.9899744","0.1073386","0.04543185","-0.07978249","-0.3172438","0.8137434","0.3644663","0.6948153","-0.01819205","0.7061931","0.1348803"
18:26:10:150","0.1569186","1.231827","0.09070933","-0.008353529","0.205144","-0.007432019","-0.9786679","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.09942849","0.8167454","0.3739391","-0.9902331","0.1078231","0.03939606","-0.07912663","-0.3225036","0.8162808","0.3535681","0.6904972","-0.01901401","0.7104155","0.134767"
18:26:10:184","0.1567246","1.231771","0.0909611","-0.008376515","0.2052669","-0.009385632","-0.9786252","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.09808458","0.8164648","0.3752179","-0.9901852","0.1077286","0.0405772","-0.07925525","-0.3206261","0.8162079","0.3533114","0.6913442","-0.01885328","0.7095915","0.1347895"
18:26:10:212","0.1568813","1.232962","0.08948767","-0.0374383","0.2021574","-0.003362688","-0.9786314","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.09485377","0.8152494","0.3789695","-0.9900628","0.1074968","0.04346657","-0.07956925","-0.317368","0.8151263","0.3576709","0.6934118","-0.01845977","0.7075709","0.1348439"
18:26:10:261","0.1575617","1.23272","0.08931124","-0.04650373","0.2032258","-0.003247438","-0.9780216","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.09763694","0.8210782","0.3665224","-0.9902331","0.1078232","0.03939417","-0.07912635","-0.3211392","0.8210206","0.3449554","0.6904961","-0.01901424","0.7104169","0.134767"
18:26:10:309","0.1595521","1.23201","0.08835858","-0.06689991","0.1985629","-0.001462035","-0.9778011","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.09050927","0.8186842","0.3717572","-0.9900085","0.1073996","0.04467635","-0.0797006","-0.3138121","0.8190323","0.3500274","0.694276","-0.01829505","0.706723","0.1348665"
18:26:10:344","0.1618761","1.230719","0.08643454","-0.09169687","0.1896106","-0.0003707859","-0.9775681","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.08507492","0.8207664","0.3674976","-0.9898242","0.1070834","0.04859124","-0.08012466","-0.3103222","0.821296","0.3492841","0.6970654","-0.01776154","0.7039717","0.1349377"
18:26:10:380","0.1639373","1.228908","0.08341515","-0.1173318","0.1798141","0.000389116","-0.976678","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.08049107","0.8223062","0.3597853","-0.9897987","0.1070411","0.04911529","-0.08018138","-0.3091812","0.8231891","0.3449874","0.6974382","-0.01769014","0.7036027","0.1349472"
18:26:10:413","0.1650289","1.227204","0.07979488","-0.1382684","0.1753944","0.0004075192","-0.9747402","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.07971556","0.8234999","0.3483872","-0.9900509","0.1074752","0.04373476","-0.07959822","-0.3118619","0.8247499","0.3342167","0.6936038","-0.0184233","0.7073829","0.1348489"
18:26:10:442","0.1649691","1.2254","0.07560307","-0.1550054","0.1762266","-0.003096764","-0.9720637","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.07905504","0.8241358","0.3401105","-0.9902503","0.1078583","0.03895551","-0.07907861","-0.3125694","0.8256453","0.3237016","0.6901811","-0.01907389","0.7107224","0.1347585"
18:26:10:488","0.1643467","1.221319","0.07084924","-0.1780404","0.1688448","-0.004610412","-0.9694183","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.07042508","0.8244196","0.3403921","-0.9899206","0.1072452","0.04659185","-0.07990821","-0.3038575","0.8260818","0.3251616","0.6956422","-0.01803409","0.7053784","0.1349016"
18:26:10:518","0.1636407","1.219398","0.06956178","-0.1840507","0.1670372","0.0002635402","-0.9686196","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.07247403","0.8245132","0.3287501","-0.9901631","0.1076854","0.04111604","-0.07931376","-0.3083225","0.8263625","0.3129785","0.6917303","-0.01877996","0.7092149","0.1347998"
18:26:10:554","0.1622369","1.218074","0.0669204","-0.1899389","0.1705505","-0.01289086","-0.9667831","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.07307716","0.8229954","0.3285465","-0.990255","0.1078676","0.03883815","-0.07906588","-0.3091842","0.8249078","0.3102445","0.6900969","-0.01908988","0.7108045","0.1347562"
18:26:10:585","0.1610829","1.21336","0.06194979","-0.209845","0.1761249","-0.01619818","-0.9616042","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.07354042","0.8238508","0.3246516","-0.9904554","0.1083048","0.03334093","-0.07846596","-0.3085967","0.8256888","0.3021684","0.6861409","-0.0198376","0.714624","0.1346482"
18:26:10:616","0.1608057","1.208143","0.06008625","-0.2244792","0.1761319","-0.01426818","-0.9583231","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.06927451","0.8239179","0.3218327","-0.9902673","0.1078927","0.03852352","-0.07903159","-0.3020877","0.8257078","0.297245","0.689871","-0.01913275","0.7110238","0.1347501"
18:26:10:646","0.1592575","1.200362","0.05376011","-0.2428445","0.1722588","-0.02442985","-0.9543357","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.06313668","0.8221169","0.324114","-0.9899879","0.1073622","0.04513943","-0.07975066","-0.2958491","0.8238828","0.3000791","0.6946065","-0.01823205","0.7063982","0.1348751"
18:26:10:673","0.1603823","1.194537","0.04993039","-0.2440727","0.1802976","-0.02158021","-0.9526046","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.07089183","0.8204163","0.3078375","-0.9905351","0.1084994","0.03087951","-0.07819654","-0.3046791","0.8221003","0.2788412","0.6843628","-0.02017217","0.7163269","0.1345985"
18:26:10:705","0.1607907","1.184378","0.04371104","-0.2431571","0.1835388","-0.01993832","-0.9522555","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.06344733","0.8161825","0.3132062","-0.990333","0.1080304","0.03679596","-0.07884322","-0.2941195","0.8175399","0.2799034","0.6886297","-0.01936777","0.7122261","0.1347165"
18:26:10:740","0.1618374","1.181693","0.03871936","-0.2476855","0.1892714","-0.01706131","-0.9500195","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.06552257","0.8088826","0.3067914","-0.9904699","0.1083391","0.03290734","-0.07841848","-0.2947357","0.809757","0.2689308","0.6858279","-0.01989643","0.7149243","0.1346395"
18:26:10:766","0.1620021","1.175746","0.03228688","-0.2562121","0.1937866","-0.01879909","-0.9468098","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.06191903","0.8132291","0.3062259","-0.9904076","0.1081942","0.03473432","-0.07861817","-0.2884938","0.8131518","0.263783","0.6871453","-0.01964809","0.7136579","0.1346759"
18:26:10:798","0.1624705","1.174769","0.03061971","-0.2584336","0.1954512","-0.0254118","-0.9457088","-0.2776076","1.029694","0.5052867","-0.4479709","0.4774296","-0.4746115","-0.5883256","-0.5519512","1.039721","0.6131594","-0.6721009","0.07854471","0.05644837","-0.7341149","-0.05588774","0.8104757","0.304903","-0.9901987","0.1077548","0.04024959","-0.07921942","-0.28094","0.8101605","0.2607345","0.6911094","-0.01889775","0.70982","0.1347832"
