"Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
17:09:07:319","-0.6371599","0.9245641","0.3571221","-0.001198761","0.7344739","0.01679877","-0.6784279","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586486","0.8026937","0.6478052","0.8183213","-0.05877078","-0.554701","0.1385762","-0.5641038","0.7981619","0.5797446","-0.6000841","0.002388492","-0.7881607","-0.1367341"
17:09:07:338","-0.6371565","0.9245688","0.3571249","-0.001242746","0.7345008","0.01679724","-0.6783988","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586535","0.8027095","0.6478177","0.8183473","-0.0587773","-0.5546626","0.1385735","-0.5641025","0.7981776","0.579738","-0.6000471","0.002394885","-0.7881891","-0.1367341"
17:09:07:357","-0.6371559","0.9245698","0.3571247","-0.001220718","0.7344783","0.01674135","-0.6784245","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586237","0.8027031","0.6477962","0.818307","-0.05876717","-0.5547222","0.1385777","-0.5640826","0.7981713","0.5797465","-0.6001045","0.002384871","-0.7881451","-0.136734"
17:09:07:377","-0.6371624","0.9245602","0.3571218","-0.001131986","0.7344404","0.01675193","-0.6784655","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586172","0.8026984","0.647795","0.8182946","-0.058764","-0.5547405","0.138579","-0.5640792","0.7981666","0.5797543","-0.6001223","0.002381839","-0.7881317","-0.1367343"
17:09:07:404","-0.6371608","0.9245619","0.3571242","-0.001206134","0.7345017","0.01684749","-0.6783966","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3587236","0.8026732","0.6478465","0.8183756","-0.05878432","-0.5546209","0.1385704","-0.5641655","0.7981412","0.5797457","-0.6000071","0.002401784","-0.7882195","-0.1367338"
17:09:07:424","-0.6371626","0.9245598","0.3571216","-0.001182656","0.7344788","0.01684218","-0.6784216","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586374","0.8026928","0.6477799","0.8183068","-0.05876719","-0.5547225","0.1385777","-0.564096","0.798161","0.57973","-0.600105","0.0023847","-0.7881448","-0.1367341"
17:09:07:448","-0.6371612","0.9245616","0.3571234","-0.001163399","0.734467","0.01678152","-0.6784359","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586484","0.8026897","0.6477983","0.8183156","-0.05876939","-0.5547093","0.1385768","-0.5641052","0.7981578","0.579742","-0.6000923","0.00238701","-0.7881545","-0.1367341"
17:09:07:468","-0.6371588","0.924566","0.3571219","-0.001186839","0.7344548","0.01674829","-0.6784499","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586346","0.8026998","0.647815","0.8183154","-0.05876936","-0.5547096","0.1385769","-0.5640913","0.7981682","0.5797588","-0.6000924","0.002387062","-0.7881544","-0.1367341"
17:09:07:488","-0.6371538","0.9245734","0.3571244","-0.001273958","0.7344995","0.01677306","-0.6784008","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586729","0.8027045","0.6478327","0.8183621","-0.05878099","-0.5546409","0.1385719","-0.5641183","0.7981724","0.5797417","-0.6000261","0.002398551","-0.7882047","-0.1367338"
17:09:07:507","-0.6371534","0.9245732","0.3571265","-0.001277792","0.734515","0.01678171","-0.6783837","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586473","0.8027078","0.6478101","0.8183383","-0.05877498","-0.5546762","0.1385745","-0.5640985","0.7981758","0.5797371","-0.6000603","0.00239256","-0.7881789","-0.1367341"
17:09:07:527","-0.6371586","0.9245665","0.3571218","-0.001196135","0.734459","0.01675676","-0.6784451","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586107","0.8026928","0.6477783","0.8182794","-0.05876025","-0.5547627","0.1385806","-0.5640765","0.7981609","0.5797486","-0.6001434","0.002378233","-0.7881156","-0.1367343"
17:09:07:554","-0.6371623","0.9245601","0.3571228","-0.001151331","0.7344618","0.01678624","-0.6784415","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586702","0.802681","0.6478113","0.8183278","-0.05877243","-0.5546917","0.1385754","-0.5641239","0.7981489","0.5797458","-0.6000751","0.002390079","-0.7881676","-0.136734"
17:09:07:575","-0.6371581","0.9245666","0.3571237","-0.001222672","0.7344894","0.01679889","-0.6784111","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586909","0.8026791","0.6478285","0.8183481","-0.05877735","-0.5546617","0.1385732","-0.5641395","0.7981472","0.5797482","-0.6000462","0.002395026","-0.7881896","-0.136734"
17:09:07:597","-0.6371574","0.924567","0.3571255","-0.001224979","0.7344992","0.01679503","-0.6784008","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586443","0.8027066","0.6478062","0.8183334","-0.05877376","-0.5546833","0.1385748","-0.5640967","0.7981747","0.5797367","-0.6000669","0.002391353","-0.7881738","-0.1367339"
17:09:07:617","-0.6371602","0.9245625","0.3571258","-0.001169572","0.7344808","0.01677755","-0.678421","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586367","0.8026947","0.6478015","0.8183103","-0.05876803","-0.5547172","0.1385773","-0.5640949","0.7981628","0.5797493","-0.6000998","0.002385706","-0.7881488","-0.1367341"
17:09:07:638","-0.6371638","0.9245563","0.3571264","-0.0011146","0.7344721","0.01678612","-0.6784303","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586559","0.802685","0.647812","0.8183183","-0.05877","-0.5547056","0.1385765","-0.5641121","0.7981529","0.5797538","-0.6000884","0.00238765","-0.7881573","-0.1367342"
17:09:07:660","-0.6371616","0.9245586","0.3571299","-0.001133392","0.734495","0.0167772","-0.6784058","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586853","0.8026806","0.6478283","0.8183442","-0.05877648","-0.5546674","0.1385739","-0.564135","0.7981486","0.579751","-0.6000517","0.002393931","-0.7881855","-0.1367341"
17:09:07:681","-0.6371612","0.9245588","0.3571311","-0.001143621","0.7345089","0.01679176","-0.6783903","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586557","0.8026991","0.6478237","0.8183367","-0.05877469","-0.5546781","0.1385744","-0.5641072","0.7981671","0.5797516","-0.6000621","0.002392188","-0.7881774","-0.1367341"
17:09:07:708","-0.6371607","0.9245597","0.3571308","-0.001144109","0.7345035","0.01677812","-0.6783965","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586488","0.8026934","0.6478047","0.8183208","-0.0587706","-0.5547017","0.1385761","-0.564104","0.7981614","0.5797443","-0.6000846","0.002388343","-0.7881602","-0.136734"
17:09:07:729","-0.6371604","0.9245603","0.3571308","-0.001151771","0.7345058","0.01678055","-0.678394","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586509","0.8026961","0.6478105","0.8183272","-0.05877224","-0.5546923","0.1385755","-0.5641048","0.7981642","0.5797454","-0.6000758","0.002389893","-0.7881672","-0.1367339"
17:09:07:750","-0.6371583","0.9245629","0.3571327","-0.001162156","0.7345119","0.01675381","-0.678388","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586555","0.8026949","0.6478103","0.8183302","-0.05877301","-0.5546877","0.1385751","-0.5641087","0.7981628","0.579743","-0.6000713","0.002390735","-0.7881706","-0.136734"
17:09:07:772","-0.6371591","0.9245622","0.3571311","-0.001161688","0.7345058","0.01676529","-0.6783943","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586392","0.8027003","0.6478112","0.8183204","-0.05877055","-0.5547021","0.1385763","-0.5640946","0.7981682","0.5797511","-0.6000853","0.002388127","-0.7881598","-0.1367342"
17:09:07:829","-0.6371643","0.9245526","0.357134","-0.001092075","0.7345163","0.01680588","-0.678382","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586631","0.8026917","0.6478093","0.818334","-0.05877391","-0.5546823","0.1385747","-0.5641152","0.7981598","0.5797392","-0.6000662","0.002391525","-0.7881743","-0.1367339"
17:09:07:868","-0.6371598","0.9245596","0.3571352","-0.001151109","0.7345343","0.01679078","-0.6783628","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.358692","0.8026719","0.6478286","0.8183399","-0.05877534","-0.5546731","0.138574","-0.5641427","0.79814","0.5797541","-0.6000574","0.002392985","-0.7881811","-0.136734"
17:09:07:914","-0.6371624","0.9245551","0.3571357","-0.001091684","0.7345141","0.01676484","-0.6783854","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586189","0.8027087","0.6477939","0.8183088","-0.05876767","-0.5547194","0.1385774","-0.5640771","0.7981768","0.5797426","-0.6001019","0.002385363","-0.7881471","-0.1367341"
17:09:07:933","-0.6371641","0.9245521","0.3571368","-0.001077726","0.734524","0.01679037","-0.6783742","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586693","0.8026855","0.6478254","0.8183334","-0.05877387","-0.5546829","0.138575","-0.5641213","0.7981535","0.5797555","-0.6000668","0.002391398","-0.7881741","-0.136734"
17:09:07:952","-0.6371609","0.9245576","0.3571357","-0.001122037","0.7345243","0.01677382","-0.6783742","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586616","0.8026863","0.6478093","0.8183256","-0.05877181","-0.5546946","0.1385756","-0.5641159","0.7981545","0.5797453","-0.600078","0.002389416","-0.7881654","-0.1367341"
17:09:07:973","-0.6371592","0.9245601","0.3571365","-0.001134215","0.7345266","0.01675374","-0.6783721","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586396","0.8027058","0.6478038","0.8183272","-0.05877228","-0.554692","0.1385756","-0.5640933","0.7981738","0.5797386","-0.6000755","0.002389953","-0.7881672","-0.136734"
17:09:07:993","-0.6371533","0.9245692","0.3571386","-0.00119448","0.7345401","0.01670451","-0.6783586","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586549","0.8026998","0.6478193","0.8183363","-0.05877452","-0.5546787","0.1385746","-0.5641065","0.7981679","0.5797474","-0.6000625","0.002392039","-0.7881769","-0.136734"
17:09:08:013","-0.637155","0.9245675","0.3571354","-0.001199023","0.7345335","0.01674159","-0.6783649","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586213","0.8027147","0.6478081","0.81832","-0.05877037","-0.5547029","0.1385763","-0.5640767","0.7981826","0.5797485","-0.6000861","0.00238812","-0.7881593","-0.1367342"
17:09:08:033","-0.6371564","0.9245652","0.3571356","-0.001169805","0.734524","0.01673068","-0.6783754","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586526","0.8026885","0.6477897","0.8183175","-0.05876983","-0.5547064","0.1385765","-0.5641088","0.7981565","0.5797316","-0.6000893","0.002387531","-0.7881567","-0.1367342"
17:09:08:062","-0.6371593","0.9245619","0.3571315","-0.001158642","0.7345081","0.01676735","-0.6783918","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586456","0.8026894","0.6478038","0.8183125","-0.0587685","-0.5547141","0.138577","-0.5641029","0.7981573","0.5797499","-0.6000967","0.002386153","-0.7881511","-0.136734"
17:09:08:083","-0.6371566","0.9245666","0.3571305","-0.001205811","0.7345146","0.01676766","-0.6783846","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586686","0.8026853","0.6477992","0.8183306","-0.05877307","-0.554687","0.1385752","-0.5641218","0.7981532","0.5797316","-0.6000708","0.002390712","-0.7881709","-0.136734"
17:09:08:103","-0.6371558","0.9245672","0.3571325","-0.001196152","0.7345164","0.01674133","-0.6783834","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.358642","0.8027035","0.6478013","0.8183268","-0.05877214","-0.5546929","0.1385756","-0.5640959","0.7981715","0.5797366","-0.6000763","0.002389736","-0.7881666","-0.136734"
17:09:08:123","-0.637157","0.9245667","0.3571285","-0.001183164","0.7344865","0.01672914","-0.6784161","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586263","0.8026959","0.6477996","0.8183009","-0.05876564","-0.554731","0.1385782","-0.5640866","0.7981641","0.5797539","-0.6001131","0.002383456","-0.7881386","-0.1367342"
17:09:08:143","-0.6371546","0.9245721","0.3571247","-0.001230835","0.734475","0.01672282","-0.6784285","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.358645","0.8026932","0.6477952","0.8183161","-0.05876942","-0.5547088","0.1385767","-0.5641015","0.7981611","0.5797384","-0.6000916","0.002387017","-0.788155","-0.1367341"
17:09:08:164","-0.6371543","0.9245727","0.357124","-0.001263713","0.7344929","0.01676761","-0.678408","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586529","0.802705","0.6478051","0.8183399","-0.05877539","-0.5546733","0.1385741","-0.5641037","0.798173","0.5797305","-0.6000575","0.002393156","-0.788181","-0.1367339"
17:09:08:186","-0.6371557","0.9245704","0.3571241","-0.001259946","0.7345009","0.01679714","-0.6783987","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586601","0.8026929","0.6478019","0.8183319","-0.05877344","-0.5546852","0.138575","-0.5641128","0.7981609","0.5797334","-0.600069","0.002390988","-0.7881722","-0.1367339"
17:09:08:214","-0.637158","0.9245667","0.3571237","-0.001215405","0.7344832","0.01678365","-0.6784182","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586465","0.8026879","0.6477946","0.8183109","-0.05876816","-0.5547163","0.1385773","-0.5641044","0.7981558","0.5797417","-0.6000991","0.00238584","-0.7881494","-0.1367341"
17:09:08:236","-0.6371565","0.9245682","0.3571267","-0.00120261","0.7344835","0.01673786","-0.6784191","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586608","0.8026866","0.6478143","0.8183256","-0.0587718","-0.5546946","0.1385757","-0.5641152","0.7981547","0.5797505","-0.6000779","0.002389446","-0.7881654","-0.1367341"
17:09:08:258","-0.6371529","0.9245735","0.3571285","-0.001252698","0.7345062","0.0167349","-0.6783944","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586622","0.8026989","0.6478357","0.8183439","-0.05877638","-0.5546675","0.1385737","-0.564112","0.7981669","0.5797583","-0.6000518","0.002393916","-0.788185","-0.136734"
17:09:08:281","-0.637153","0.9245756","0.3571219","-0.001271829","0.7344734","0.01673435","-0.67843","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586141","0.8027047","0.6477875","0.8182986","-0.05876516","-0.5547345","0.1385787","-0.5640752","0.7981727","0.5797437","-0.6001164","0.002382778","-0.7881359","-0.1367342"
17:09:08:320","-0.6371555","0.9245719","0.3571211","-0.00123558","0.734459","0.01673523","-0.6784456","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586375","0.8026979","0.6477822","0.8183134","-0.05876886","-0.5547124","0.1385769","-0.5640947","0.7981659","0.5797272","-0.600095","0.002386451","-0.7881525","-0.1367341"
17:09:08:349","-0.637152","0.9245774","0.3571219","-0.001290237","0.7344784","0.01673574","-0.6784245","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586765","0.8026861","0.6478218","0.8183413","-0.05877575","-0.5546716","0.138574","-0.5641268","0.798154","0.5797462","-0.6000558","0.00239338","-0.7881823","-0.1367341"
17:09:08:377","-0.6371498","0.9245816","0.3571202","-0.001310562","0.7344639","0.01670177","-0.678441","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586278","0.802705","0.6477951","0.8183136","-0.05876882","-0.5547125","0.1385771","-0.5640849","0.7981732","0.5797402","-0.600095","0.002386563","-0.7881523","-0.1367342"
17:09:08:400","-0.6371511","0.9245795","0.3571199","-0.001291571","0.7344583","0.01670403","-0.678447","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.358636","0.8027039","0.6478028","0.818321","-0.05877062","-0.5547018","0.1385762","-0.5640913","0.798172","0.5797424","-0.6000847","0.002388269","-0.7881602","-0.1367341"
17:09:08:421","-0.6371495","0.9245806","0.3571245","-0.001300333","0.7344859","0.01670069","-0.6784171","-0.3584795","0.9975585","0.562798","-0.6177878","0.09294442","-0.1699964","-0.7621028","-0.5156624","0.9961463","0.5199117","0.6555294","-0.1526331","0.03852313","0.7385799","-0.3586783","0.8026892","0.647826","0.8183479","-0.0587774","-0.5546617","0.1385732","-0.5641273","0.7981573","0.5797457","-0.6000463","0.002394982","-0.7881895","-0.136734"
