"Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
16:16:16:553",""
16:16:16:596","0","-0.15","-0.44","0","0","0","1","0.0558","-0.1657","-0.5487","0","0","0","1","-0.0558","-0.1657","-0.5487","0","0","0","1","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:094","0","-0.15","-0.44","0","0","0","1","0.0558","-0.1657","-0.5487","0","0","0","1","-0.0558","-0.1657","-0.5487","0","0","0","1","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:131","-0.5844458","0.930499","0.3299956","-0.03879238","0.8079293","0.00501521","-0.5879799","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:157","-0.5844437","0.9305031","0.3299934","-0.03884378","0.8079297","0.005028815","-0.5879757","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:178","-0.584442","0.9305067","0.3299931","-0.03886301","0.8079251","0.005006643","-0.587981","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:205","-0.5844434","0.9305036","0.32999","-0.03884766","0.8079138","0.005027899","-0.5879973","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:280","-0.5844444","0.9305017","0.329986","-0.03885878","0.8079067","0.005069413","-0.588006","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:310","-0.5844464","0.9304976","0.3299857","-0.03882414","0.8079027","0.005078176","-0.5880137","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:342","-0.5844446","0.9305013","0.3299868","-0.03884686","0.8079063","0.005059056","-0.5880074","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:367","-0.5844465","0.9304975","0.3299899","-0.03883351","0.8079275","0.005090685","-0.5879788","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:389","-0.5844457","0.9304991","0.3299887","-0.0388496","0.807924","0.005091422","-0.5879826","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:411","-0.5844474","0.9304959","0.3299909","-0.03881317","0.8079285","0.005086431","-0.587979","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:431","-0.5844468","0.9304968","0.3299903","-0.03882095","0.8079259","0.005083098","-0.587982","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:453","-0.5844483","0.930494","0.3299885","-0.03880357","0.807919","0.005099837","-0.5879925","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:476","-0.5844506","0.9304893","0.329987","-0.03878035","0.8079168","0.005131069","-0.5879968","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:504","-0.5844499","0.9304909","0.3299876","-0.03878536","0.8079168","0.005117584","-0.5879965","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:530","-0.5844502","0.93049","0.329989","-0.03877252","0.8079197","0.005110845","-0.5879934","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
16:16:17:551","-0.58445","0.9304905","0.3299894","-0.03877761","0.8079221","0.00511042","-0.5879899","-0.3738443","0.8629599","0.5053448","-0.4886774","0.4199823","-0.4331817","-0.6302086","-0.5818371","1.028159","0.5339198","-0.6464863","0.1169423","0.01537816","-0.753753","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
