"Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
16:26:56:578","-0.5916246","0.9618345","0.5097612","-0.02838841","-0.1876154","0.02260018","-0.9815721","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369406","0.8197391","0.6511286","-0.9476206","0.0762198","0.2848942","-0.1226425","-0.4673741","0.7714581","0.4057419","-0.1336297","0.1226989","-0.9801968","-0.07938965"
16:26:56:601","-0.5916237","0.9618331","0.5097614","-0.0283823","-0.1876166","0.02258566","-0.9815724","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369462","0.8197341","0.6511341","-0.9476176","0.07621834","0.2849039","-0.1226434","-0.4673738","0.7714599","0.4057471","-0.13364","0.1226982","-0.9801953","-0.07939094"
16:26:56:629","-0.5916256","0.9618367","0.5097607","-0.02840789","-0.1876245","0.02259995","-0.9815698","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369392","0.8197284","0.6511348","-0.947616","0.07621762","0.2849096","-0.1226439","-0.4673687","0.7714554","0.4057489","-0.1336457","0.1226976","-0.9801944","-0.07939158"
16:26:56:649","-0.5916277","0.9618345","0.5097636","-0.02839072","-0.1876504","0.02259368","-0.9815656","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369446","0.8197401","0.6511168","-0.9476106","0.07621539","0.2849277","-0.1226453","-0.4673811","0.7714677","0.405736","-0.1336645","0.1226961","-0.9801921","-0.07939409"
16:26:56:671","-0.5916266","0.9618334","0.5097635","-0.02838642","-0.1876485","0.02258126","-0.9815663","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.336951","0.8197261","0.6511475","-0.9476184","0.07621893","0.284901","-0.1226431","-0.4673759","0.771454","0.4057603","-0.1336368","0.1226983","-0.9801957","-0.0793905"
16:26:56:691","-0.5916255","0.9618344","0.509762","-0.0283971","-0.1876372","0.0225797","-0.9815682","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369464","0.8197289","0.651145","-0.9476214","0.07621995","0.2848916","-0.1226424","-0.467372","0.7714533","0.4057566","-0.1336271","0.122699","-0.9801972","-0.07938937"
16:26:56:714","-0.5916256","0.9618294","0.5097651","-0.02835649","-0.1876471","0.02257128","-0.9815677","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369397","0.8197343","0.6511267","-0.947615","0.07621744","0.2849126","-0.122644","-0.4673737","0.7714595","0.4057435","-0.1336488","0.1226974","-0.9801943","-0.07939212"
16:26:56:734","-0.5916258","0.9618258","0.5097674","-0.02833043","-0.1876578","0.02256072","-0.9815666","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.33694","0.819719","0.6511446","-0.9476149","0.07621731","0.2849133","-0.1226441","-0.467371","0.7714467","0.4057613","-0.1336495","0.1226973","-0.980194","-0.07939216"
16:26:56:755","-0.5916239","0.9618255","0.5097662","-0.02832571","-0.1876381","0.02256305","-0.9815704","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369522","0.819723","0.6511585","-0.9476239","0.07622113","0.2848835","-0.1226417","-0.4673713","0.7714465","0.4057693","-0.1336187","0.1226998","-0.9801981","-0.07938835"
16:26:56:828","-0.5916241","0.9618219","0.5097685","-0.02829788","-0.1876487","0.02255402","-0.9815694","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369377","0.8197303","0.6511302","-0.947615","0.07621729","0.284913","-0.122644","-0.4673747","0.7714514","0.4057496","-0.1336493","0.1226973","-0.980194","-0.07939211"
16:26:56:856","-0.5916272","0.961826","0.5097685","-0.02832442","-0.187665","0.0225742","-0.9815651","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369389","0.8197227","0.6511384","-0.9476137","0.07621662","0.2849176","-0.1226446","-0.4673751","0.771445","0.4057589","-0.133654","0.122697","-0.9801933","-0.07939273"
16:26:56:878","-0.5916272","0.9618289","0.5097667","-0.02834486","-0.1876559","0.02258549","-0.981566","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369623","0.8197408","0.651139","-0.947621","0.07621987","0.2848932","-0.1226425","-0.4673885","0.7714607","0.4057553","-0.1336289","0.122699","-0.9801968","-0.07938962"
16:26:56:905","-0.5916274","0.9618311","0.5097654","-0.02836839","-0.1876598","0.0225785","-0.9815647","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369473","0.8197381","0.6511288","-0.9476171","0.07621824","0.2849062","-0.1226435","-0.4673855","0.7714568","0.405748","-0.1336423","0.1226979","-0.9801948","-0.0793913"
16:26:56:929","-0.5916234","0.9618306","0.5097626","-0.02837487","-0.1876322","0.02255613","-0.9815703","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369572","0.8197372","0.6511468","-0.947626","0.076222","0.2848762","-0.1226413","-0.4673783","0.7714577","0.405757","-0.1336115","0.1227004","-0.9801992","-0.07938743"
16:26:56:959","-0.5916247","0.9618318","0.5097629","-0.02837918","-0.1876367","0.02257026","-0.981569","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369312","0.819731","0.6511282","-0.9476169","0.07621806","0.2849064","-0.1226436","-0.4673654","0.7714534","0.4057441","-0.1336425","0.1226978","-0.980195","-0.07939131"
16:26:56:982","-0.5916258","0.9618335","0.5097627","-0.02839056","-0.1876414","0.02257728","-0.9815676","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369505","0.8197339","0.6511356","-0.9476169","0.07621806","0.2849067","-0.1226437","-0.4673744","0.7714621","0.4057504","-0.1336428","0.1226978","-0.9801949","-0.07939136"
16:26:57:006","-0.5916267","0.9618372","0.5097612","-0.02841368","-0.187637","0.02259573","-0.9815673","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369525","0.8197353","0.6511387","-0.9476196","0.07621925","0.2848977","-0.1226429","-0.4673748","0.771462","0.405751","-0.1336334","0.1226986","-0.9801963","-0.07939011"
16:26:57:029","-0.591625","0.961838","0.5097594","-0.02841706","-0.1876146","0.02260371","-0.9815713","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369612","0.8197399","0.6511451","-0.9476247","0.07622158","0.2848806","-0.1226417","-0.4673761","0.7714665","0.4057522","-0.1336157","0.1227001","-0.9801986","-0.07938801"
16:26:57:054","-0.591628","0.9618378","0.5097619","-0.02840571","-0.187635","0.02262106","-0.9815674","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369358","0.8197331","0.6511226","-0.9476123","0.07621617","0.2849217","-0.1226448","-0.4673729","0.7714607","0.4057393","-0.1336583","0.1226966","-0.9801927","-0.07939326"
16:26:57:077","-0.591629","0.961836","0.5097637","-0.02839996","-0.1876574","0.02260244","-0.9815637","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369478","0.8197298","0.651132","-0.9476116","0.07621574","0.2849247","-0.122645","-0.4673829","0.7714593","0.4057497","-0.1336612","0.1226963","-0.9801925","-0.07939357"
16:26:57:101","-0.5916266","0.9618317","0.5097645","-0.02836514","-0.1876415","0.02259529","-0.9815679","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369521","0.8197279","0.651151","-0.9476226","0.07622062","0.2848876","-0.1226421","-0.4673766","0.7714527","0.4057613","-0.1336229","0.1226994","-0.9801977","-0.07938883"
16:26:57:130","-0.591625","0.9618297","0.5097645","-0.02835484","-0.1876362","0.02257881","-0.9815696","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369403","0.8197209","0.6511487","-0.9476197","0.07621923","0.284898","-0.1226429","-0.4673715","0.7714442","0.4057617","-0.1336336","0.1226986","-0.9801964","-0.07939009"
16:26:57:152","-0.5916257","0.9618312","0.5097641","-0.02837595","-0.1876506","0.02256415","-0.9815665","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369339","0.8197271","0.6511307","-0.9476138","0.07621678","0.2849168","-0.1226445","-0.4673734","0.7714496","0.4057495","-0.1336532","0.1226971","-0.9801934","-0.07939267"
16:26:57:174","-0.5916269","0.9618351","0.5097626","-0.0284005","-0.1876471","0.0225858","-0.9815661","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369484","0.8197361","0.6511351","-0.9476193","0.07621917","0.2848983","-0.1226429","-0.4673748","0.7714598","0.4057496","-0.1336342","0.1226985","-0.980196","-0.07939022"
16:26:57:233","-0.591629","0.9618359","0.5097638","-0.02840335","-0.187664","0.02259229","-0.9815626","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369474","0.8197405","0.6511216","-0.9476134","0.07621646","0.2849185","-0.1226445","-0.4673825","0.771466","0.4057406","-0.1336551","0.122697","-0.9801934","-0.07939287"
16:26:57:255","-0.5916267","0.9618357","0.509762","-0.02842217","-0.187662","0.02255482","-0.9815633","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369535","0.8197329","0.6511405","-0.9476184","0.07621876","0.2849015","-0.1226432","-0.4673812","0.7714591","0.4057549","-0.1336374","0.1226983","-0.9801957","-0.07939073"
16:26:57:288","-0.5916269","0.9618341","0.5097633","-0.02841208","-0.1876722","0.02254356","-0.9815618","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369314","0.8197328","0.6511234","-0.9476151","0.0762174","0.2849127","-0.1226441","-0.4673692","0.7714568","0.4057413","-0.1336488","0.1226974","-0.9801942","-0.07939219"
16:26:57:311","-0.5916262","0.961833","0.5097634","-0.02839674","-0.1876598","0.022555","-0.9815644","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369499","0.8197275","0.6511492","-0.9476218","0.07622027","0.2848903","-0.1226423","-0.4673666","0.7714571","0.40576","-0.1336258","0.1226992","-0.9801972","-0.07938917"
16:26:57:335","-0.5916269","0.9618329","0.509764","-0.0283981","-0.1876683","0.02255162","-0.9815629","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369428","0.8197281","0.6511365","-0.9476157","0.07621758","0.2849107","-0.1226439","-0.4673708","0.7714567","0.4057527","-0.1336469","0.1226976","-0.9801944","-0.07939193"
16:26:57:359","-0.5916263","0.9618366","0.5097613","-0.02842439","-0.1876527","0.02256399","-0.9815648","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369539","0.8197312","0.6511481","-0.9476228","0.07622069","0.284887","-0.1226421","-0.4673707","0.7714589","0.4057586","-0.1336223","0.1226995","-0.9801976","-0.0793888"
16:26:57:381","-0.5916276","0.9618347","0.5097634","-0.02839908","-0.1876572","0.02258034","-0.9815643","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369464","0.8197402","0.651126","-0.9476169","0.07621831","0.2849063","-0.1226435","-0.467374","0.7714669","0.4057413","-0.1336426","0.1226979","-0.9801951","-0.0793913"
16:26:57:405","-0.5916295","0.9618368","0.5097637","-0.02842706","-0.1876853","0.0225618","-0.9815585","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369404","0.8197258","0.6511303","-0.9476101","0.07621498","0.2849301","-0.1226455","-0.4673774","0.7714555","0.405751","-0.133667","0.1226959","-0.9801916","-0.07939442"
16:26:57:442","-0.5916296","0.9618351","0.5097647","-0.02841814","-0.1876947","0.02255017","-0.9815573","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369459","0.8197376","0.6511266","-0.9476154","0.07621736","0.2849119","-0.1226442","-0.4673798","0.7714634","0.4057451","-0.1336481","0.1226975","-0.9801941","-0.07939193"
16:26:57:502","-0.5916295","0.9618369","0.5097636","-0.02843292","-0.1876906","0.0225527","-0.9815575","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369464","0.8197277","0.6511437","-0.9476194","0.07621923","0.2848985","-0.1226429","-0.4673728","0.7714545","0.4057583","-0.1336342","0.1226986","-0.9801959","-0.07939017"
16:26:57:547","-0.5916357","0.9618396","0.5097668","-0.02844905","-0.1877427","0.02256712","-0.9815468","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369274","0.8197358","0.6511023","-0.9476031","0.07621221","0.2849523","-0.1226473","-0.4673818","0.7714618","0.4057321","-0.1336899","0.1226941","-0.9801884","-0.07939721"
16:26:57:585","-0.5916353","0.961844","0.5097638","-0.02847786","-0.187723","0.02258823","-0.9815492","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369731","0.8197372","0.6511534","-0.9476243","0.0762212","0.2848827","-0.1226417","-0.4673898","0.7714649","0.4057657","-0.133618","0.1226998","-0.9801984","-0.07938825"
16:26:57:611","-0.5916378","0.9618475","0.5097637","-0.02850391","-0.1877391","0.02259908","-0.9815452","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369437","0.8197415","0.651118","-0.9476135","0.07621664","0.2849177","-0.1226445","-0.4673909","0.7714641","0.4057406","-0.133654","0.1226969","-0.9801933","-0.07939276"
16:26:57:642","-0.5916387","0.9618461","0.5097652","-0.02848774","-0.1877453","0.02260496","-0.9815443","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369531","0.8197396","0.6511291","-0.9476164","0.07621793","0.2849083","-0.1226437","-0.4673929","0.7714649","0.4057483","-0.1336444","0.1226978","-0.9801946","-0.07939149"
16:26:57:668","-0.5916373","0.9618511","0.509761","-0.02853346","-0.1877263","0.02260533","-0.9815466","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369564","0.8197273","0.6511554","-0.9476237","0.07622111","0.2848839","-0.1226418","-0.467387","0.7714523","0.4057675","-0.1336192","0.1226998","-0.9801981","-0.07938846"
16:26:57:692","-0.5916387","0.9618549","0.5097597","-0.02856406","-0.1877329","0.0226123","-0.9815443","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369419","0.8197441","0.6511172","-0.9476163","0.07621782","0.2849085","-0.1226437","-0.4673889","0.7714664","0.4057364","-0.1336446","0.1226978","-0.9801946","-0.07939149"
16:26:57:714","-0.5916393","0.9618545","0.5097606","-0.02856188","-0.1877434","0.02260721","-0.9815424","-0.2975615","1.016434","0.5806605","-0.5458385","0.3016374","-0.3612776","-0.6932198","-0.3476454","1.004861","0.4352422","-0.5947919","0.5044655","-0.3493941","-0.519289","-0.3369482","0.8197405","0.6511235","-0.9476151","0.07621732","0.2849126","-0.122644","-0.4673895","0.7714691","0.4057413","-0.133649","0.1226974","-0.980194","-0.07939206"
