"Local_HMD_p_x","Local_HMD_p_y","Local_HMD_p_z","Local_HMD_r_x","Local_HMD_r_y","Local_HMD_r_z","Local_HMD_r_w","Local_Right_p_x","Local_Right_p_y","Local_Right_p_z","Local_Right_r_x","Local_Right_r_y","Local_Right_r_z","Local_Right_r_w","Local_Left_p_x","Local_Left_p_y","Local_Left_p_z","Local_Left_r_x","Local_Left_r_y","Local_Left_r_z","Local_Left_r_w","Local_FingertipR_p_x","Local_FingertipR_p_y","Local_FingertipR_p_z","Local_FingertipR_r_x","Local_FingertipR_r_y","Local_FingertipR_r_z","Local_FingertipR_r_w","Local_FingertipL_p_x","Local_FingertipL_p_y","Local_FingertipL_p_z","Local_FingertipL_r_x","Local_FingertipL_r_y","Local_FingertipL_r_z","Local_FingertipL_r_w","
16:53:43:958","-0.08237813","1.60512","-0.4895126","0.2582006","-0.09750538","0.02575622","-0.960813","0.01173069","1.593773","-0.4694299","0.7034811","-0.4063585","0.1870284","-0.5522748","-0.1599815","1.591297","-0.4550537","0.6586221","0.2962861","-0.2635862","-0.639495","0.1577405","1.699037","-0.5779351","0.4096612","0.4472285","0.2230152","-0.7631704","-0.328009","1.716906","-0.4825329","-0.2909687","0.647876","0.2821261","0.6449798"
16:53:44:004","-0.07508926","1.602013","-0.4952777","0.2563671","-0.08248677","0.0007947442","-0.963053","0.02045032","1.594375","-0.4722152","0.7427316","-0.3748486","0.1484452","-0.5346048","-0.1316573","1.60621","-0.4526518","0.6744328","0.3434037","-0.3476206","-0.5535108","0.1585284","1.718055","-0.5718725","0.3929767","0.5202378","0.2079037","-0.7291763","-0.2996233","1.730904","-0.5243356","-0.3282191","0.601405","0.2446125","0.6861118"
16:53:44:056","-0.06625615","1.60072","-0.499977","0.2534317","-0.07050581","-0.004458405","-0.9647701","0.021348","1.5971","-0.4769101","0.7374594","-0.3501241","0.2303835","-0.5296133","-0.1221755","1.607929","-0.4564643","0.6794498","0.3811347","-0.3085835","-0.5457661","0.1537323","1.725423","-0.5913458","0.3895922","0.521872","0.1403333","-0.7457709","-0.2878239","1.700774","-0.5381367","-0.4412856","0.5871029","0.2623197","0.625912"
16:53:44:096","-0.05460344","1.601541","-0.5040139","0.2554683","-0.06692442","0.004920101","-0.9644858","0.03670055","1.595248","-0.4761575","0.7550901","-0.361279","0.1868888","-0.5141878","-0.1124192","1.610972","-0.4642202","0.6844114","0.3716289","-0.3257381","-0.5360668","0.1704637","1.715351","-0.5918222","0.4211746","0.5581905","0.1662229","-0.6952737","-0.277477","1.706151","-0.5488051","-0.4422358","0.5558938","0.2594762","0.6542797"
16:53:44:135","-0.04548585","1.602118","-0.5068185","0.2590866","-0.06248591","0.003288053","-0.9638251","0.04592023","1.599625","-0.4737242","0.776758","-0.3637907","0.1869157","-0.4789215","-0.1060802","1.609944","-0.4670713","0.6867678","0.3995242","-0.3079489","-0.5233526","0.1695055","1.719601","-0.599619","0.4203142","0.5352219","0.1339593","-0.720367","-0.2719215","1.706871","-0.5553479","-0.4546306","0.5638973","0.2548722","0.6406024"
16:53:44:173","-0.0397804","1.602209","-0.5085387","0.2639073","-0.06211252","0.001682589","-0.9625447","0.05522502","1.605557","-0.4787843","0.7736201","-0.3755276","0.1931727","-0.4724143","-0.09875917","1.613673","-0.4691955","0.6754422","0.4226356","-0.3303719","-0.5059758","0.173839","1.713787","-0.6109818","0.4502977","0.5230157","0.1049807","-0.716007","-0.2620008","1.702191","-0.5646265","-0.4651732","0.5383812","0.2534313","0.6553873"
16:53:44:217","-0.03051437","1.60047","-0.5088979","0.2646926","-0.05487524","0.0003606041","-0.9627702","0.06094567","1.61586","-0.4886075","0.763327","-0.3904695","0.223002","-0.463827","-0.09123848","1.620098","-0.4737141","0.6690249","0.4310345","-0.3552769","-0.4902992","0.1841557","1.714794","-0.6123163","0.4597718","0.5206269","0.115935","-0.710012","-0.2633184","1.691245","-0.5700579","-0.492364","0.5173649","0.2696034","0.6459303"
16:53:44:257","-0.02603368","1.599277","-0.5084453","0.2536536","-0.05237594","0.000872561","-0.9658757","0.06425731","1.618038","-0.4926528","0.7727559","-0.3751422","0.2180322","-0.4632263","-0.0858748","1.62481","-0.4738878","0.6620271","0.4365339","-0.3617851","-0.4901733","0.202962","1.712712","-0.6228489","0.4815941","0.5138566","0.1374174","-0.6965164","-0.2580467","1.683773","-0.5716668","-0.5119058","0.5170193","0.2848153","0.6241189"
16:53:44:291","-0.02160813","1.598478","-0.5091496","0.2484898","-0.04657752","0.002040631","-0.9675118","0.06766219","1.617158","-0.4958654","0.7802581","-0.3573102","0.2129561","-0.4670937","-0.08079511","1.625157","-0.475187","0.6618808","0.4335101","-0.3546426","-0.4982082","0.1980522","1.718387","-0.6293706","0.4764703","0.5259158","0.1238439","-0.693579","-0.2600834","1.686084","-0.5743457","-0.5152451","0.5118313","0.2927616","0.6219664"
16:53:44:325","-0.01353901","1.597548","-0.5107839","0.2432097","-0.03654733","0.003062033","-0.9692801","0.06887591","1.616652","-0.5009969","0.7783659","-0.3442948","0.2282881","-0.4727497","-0.07002395","1.625256","-0.4774653","0.6646357","0.4164768","-0.3540348","-0.5093779","0.2000061","1.722193","-0.629329","0.4668348","0.5416529","0.1128367","-0.6898881","-0.2529322","1.691208","-0.5760002","-0.5075718","0.5111165","0.2892638","0.6304423"
16:53:44:357","-0.008648366","1.597669","-0.5137308","0.2460871","-0.03229454","0.0009359585","-0.9687091","0.06999992","1.612935","-0.5014753","0.7770855","-0.330062","0.2280967","-0.4849425","-0.06257109","1.621283","-0.4815521","0.6652157","0.3861433","-0.3533132","-0.5324953","0.2083038","1.721671","-0.6335121","0.4653231","0.5536459","0.115628","-0.6808676","-0.2390633","1.6972","-0.5722622","-0.4934039","0.5305153","0.2879206","0.6262651"
16:53:44:397","-0.001347169","1.594833","-0.5162078","0.2356401","-0.0242924","0.009630525","-0.971489","0.08658264","1.608106","-0.4995528","0.7760901","-0.2880215","0.2096838","-0.5203466","-0.06265735","1.613714","-0.4872748","0.6685514","0.3400147","-0.3276352","-0.5745296","0.2070364","1.724137","-0.6277128","0.4516453","0.567709","0.1159834","-0.6784328","-0.2336873","1.705256","-0.5663395","-0.4680539","0.55725","0.2835121","0.6245156"
16:53:44:430","0.004405733","1.591185","-0.516925","0.2139899","-0.01793813","0.01939438","-0.9764786","0.08834682","1.605958","-0.498538","0.7414299","-0.2882904","0.2484158","-0.5526843","-0.05455475","1.611672","-0.4884022","0.6482936","0.3706206","-0.3381845","-0.5727015","0.2150759","1.735054","-0.6196618","0.4046023","0.5975958","0.1031195","-0.684502","-0.2263699","1.719078","-0.5633577","-0.4137525","0.5933589","0.2679201","0.6363592"
16:53:44:455","0.0081738","1.587795","-0.516602","0.1936293","-0.01646586","0.02405867","-0.9806415","0.08873492","1.602133","-0.494199","0.7346417","-0.3016931","0.2343218","-0.5606925","-0.04750068","1.610695","-0.4839229","0.6456345","0.3986774","-0.3366852","-0.5575441","0.2298369","1.733299","-0.6016271","0.3914429","0.6129791","0.1554049","-0.6684901","-0.2272174","1.707199","-0.5625781","-0.4232824","0.573963","0.2990515","0.6340088"
16:53:44:480","0.01447933","1.580984","-0.5165107","0.1611208","-0.003134502","0.03337366","-0.9863653","0.1014353","1.589507","-0.490908","0.7273331","-0.2804447","0.1947851","-0.5953118","-0.04018081","1.601336","-0.4804272","0.644048","0.4138979","-0.2962798","-0.5710595","0.2292141","1.732634","-0.5894974","0.3813446","0.6083868","0.1664621","-0.67582","-0.2210567","1.698621","-0.5693498","-0.4456604","0.5416011","0.3001018","0.6465248"
16:53:44:521","0.02002812","1.57241","-0.5160213","0.1316633","0.01202682","0.04134729","-0.9903588","0.1023041","1.576217","-0.4886595","0.7143894","-0.2921104","0.2218244","-0.5959138","-0.04040779","1.585792","-0.4862585","0.6399837","0.3642246","-0.2585524","-0.6252295","0.2310593","1.735595","-0.5802394","0.330213","0.6166362","0.1562629","-0.6973534","-0.2035134","1.697382","-0.5744198","-0.4256405","0.5187536","0.2928863","0.6811333"
16:53:44:554","0.02332601","1.567568","-0.5165495","0.1174431","0.01468828","0.03880075","-0.9922127","0.1032813","1.572363","-0.4839193","0.7027622","-0.3240403","0.2167481","-0.5950994","-0.03819143","1.578895","-0.4824471","0.6502351","0.3605883","-0.2529881","-0.6190052","0.2412029","1.714192","-0.5771109","0.3444853","0.6089653","0.1789481","-0.6917148","-0.1932318","1.708037","-0.5558088","-0.350711","0.5608392","0.283353","0.6943862"
16:53:44:579","0.027036","1.563685","-0.5177187","0.1003791","0.0234899","0.03489726","-0.9940596","0.10511","1.568158","-0.4833385","0.6846583","-0.3299671","0.2203794","-0.61139","-0.03450652","1.57249","-0.4807233","0.6470461","0.385916","-0.2295168","-0.616216","0.2450824","1.709059","-0.5669526","0.3503857","0.5883152","0.1993463","-0.7009825","-0.1888112","1.705062","-0.5552024","-0.3560861","0.5574604","0.2681507","0.7003828"
16:53:44:606","0.0331931","1.558626","-0.5201571","0.07531565","0.03740251","0.03297183","-0.9959124","0.1099768","1.558158","-0.4810801","0.6642176","-0.3199438","0.2236141","-0.6375325","-0.03090717","1.558955","-0.4821449","0.6466635","0.385378","-0.190521","-0.6300887","0.2522093","1.707296","-0.5568968","0.3365904","0.5900174","0.2228374","-0.6992351","-0.1800828","1.700823","-0.5625271","-0.3573599","0.5262492","0.2663282","0.7241722"
16:53:44:628","0.03570443","1.557991","-0.5212578","0.06310046","0.0401602","0.02791843","-0.9968079","0.1122372","1.553524","-0.4813775","0.6573228","-0.3221481","0.2041006","-0.6499926","-0.03066322","1.552777","-0.4848318","0.640166","0.3720729","-0.1811391","-0.6472542","0.2609361","1.702012","-0.5495212","0.312723","0.5921852","0.2389755","-0.7031444","-0.1640703","1.698659","-0.5618432","-0.3271944","0.5232009","0.2567385","0.7438348"
16:53:44:652","0.0358651","1.56164","-0.5230734","0.05443166","0.03642003","0.02496583","-0.9975407","0.1121321","1.556148","-0.4832707","0.6576697","-0.3312795","0.1990747","-0.6466017","-0.03078741","1.556086","-0.4849932","0.6309707","0.384923","-0.1864109","-0.6472722","0.2543455","1.706021","-0.5444937","0.2958584","0.5799218","0.237353","-0.7209869","-0.1651781","1.702052","-0.5491447","-0.3026004","0.5364596","0.2593471","0.7438973"
16:53:44:677","0.03852145","1.562386","-0.5225157","0.04092199","0.03951105","0.02144929","-0.9981504","0.1144533","1.556354","-0.4848611","0.6501247","-0.3337229","0.2125677","-0.6486771","-0.02795521","1.556248","-0.4857827","0.618003","0.399734","-0.1867219","-0.6507073","0.2499654","1.711814","-0.5456641","0.2978604","0.5761852","0.2393097","-0.7225103","-0.1732736","1.705838","-0.5509385","-0.3085595","0.5225769","0.2708089","0.7472397"
16:53:44:704","0.04059875","1.561596","-0.5222983","0.03207727","0.03857839","0.01902653","-0.9985594","0.1139358","1.557215","-0.480904","0.6550423","-0.3564111","0.207385","-0.6331525","-0.02429736","1.55509","-0.48217","0.6214447","0.4080429","-0.1843703","-0.6428958","0.2609083","1.706583","-0.5446448","0.3020663","0.5756879","0.2511447","-0.7171234","-0.1700192","1.701315","-0.5466993","-0.3063358","0.5135468","0.2876088","0.7481375"
16:53:44:731","0.04497928","1.56075","-0.5228221","0.00497368","0.04160618","0.01485066","-0.9990113","0.1159262","1.554315","-0.4799611","0.6451501","-0.3601213","0.1915624","-0.6460634","-0.02009716","1.54842","-0.4796149","0.6207707","0.4077036","-0.1444571","-0.6538759","0.259555","1.700824","-0.5468038","0.3193431","0.5588292","0.2505115","-0.7231697","-0.1677741","1.696439","-0.5483228","-0.3158825","0.5025737","0.2834208","0.7532004"
16:53:44:761","0.0458115","1.55942","-0.5241836","-0.01701745","0.0458687","0.01635177","-0.9986687","0.1203895","1.54911","-0.4808263","0.6411196","-0.3179092","0.1820433","-0.6743587","-0.02319326","1.543909","-0.4850374","0.6094108","0.3722007","-0.1195835","-0.6897716","0.2623349","1.705256","-0.5464628","0.3013954","0.5520424","0.2556485","-0.7342032","-0.1495325","1.703219","-0.5503868","-0.2899466","0.4881816","0.2677593","0.7784054"
16:53:44:788","0.04661173","1.557516","-0.5253725","-0.03971437","0.05045075","0.02006028","-0.997735","0.1217933","1.545421","-0.481922","0.6253474","-0.3115796","0.1693819","-0.6951032","-0.02507439","1.540635","-0.4844258","0.614272","0.356263","-0.1228779","-0.6932876","0.2537002","1.711026","-0.5327975","0.2603046","0.5825252","0.2463435","-0.7295347","-0.1479825","1.711574","-0.5380717","-0.2370578","0.507431","0.2612883","0.7861592"
16:53:44:814","0.04744073","1.554883","-0.5260341","-0.05399863","0.0561662","0.02028712","-0.9967537","0.1223673","1.541493","-0.4809525","0.6246075","-0.307029","0.1692886","-0.6978109","-0.02233167","1.538168","-0.4868736","0.6043839","0.3663217","-0.131281","-0.6951934","0.2510614","1.712374","-0.5232325","0.2323154","0.5835188","0.2549754","-0.7352028","-0.1484846","1.710141","-0.5357304","-0.2320816","0.5208182","0.2544938","0.7811016"
16:53:44:840","0.04938421","1.551935","-0.5275011","-0.08633339","0.0662152","0.02245131","-0.9938099","0.1235917","1.534832","-0.4794145","0.6137299","-0.3076279","0.164016","-0.7083781","-0.02171801","1.533359","-0.491872","0.5888444","0.3720595","-0.1255785","-0.7064447","0.2510747","1.707283","-0.515854","0.2270379","0.5907356","0.2556307","-0.7308478","-0.1504173","1.702248","-0.5354621","-0.2367028","0.5115865","0.2684053","0.7811595"
16:53:44:866","0.04955607","1.549492","-0.5281773","-0.09973483","0.06949244","0.02501148","-0.9922692","0.122215","1.531495","-0.4795967","0.598061","-0.3187276","0.1599242","-0.7177466","-0.02021289","1.530462","-0.489888","0.5942102","0.3922341","-0.1113651","-0.6932997","0.2545354","1.705453","-0.5164449","0.2157209","0.5827391","0.2621749","-0.7383388","-0.1484222","1.701324","-0.5360277","-0.2211808","0.5097197","0.2833427","0.7816535"
16:53:44:894","0.05000334","1.546974","-0.5287738","-0.109848","0.07455466","0.02673712","-0.9907876","0.1225472","1.527954","-0.4795163","0.591763","-0.3080385","0.1631451","-0.7268512","-0.02004089","1.527619","-0.4900646","0.5922697","0.397691","-0.1026958","-0.6931897","0.2514846","1.698326","-0.5053515","0.2058291","0.5734687","0.2782392","-0.7425303","-0.14887","1.694749","-0.5379912","-0.2331992","0.4868658","0.2758448","0.7952921"
16:53:44:926","0.04997066","1.544362","-0.5290959","-0.1206715","0.07692333","0.02819893","-0.9893059","0.1230674","1.523968","-0.4797909","0.5846233","-0.3002715","0.1536583","-0.7378629","-0.01978939","1.525267","-0.4923416","0.580997","0.3945636","-0.09958911","-0.7048717","0.2524199","1.695302","-0.4994699","0.1953821","0.5802193","0.2819078","-0.7387148","-0.1462224","1.692155","-0.5366514","-0.2297111","0.4809745","0.2754442","0.8000169"
16:53:44:952","0.05009693","1.538928","-0.5300589","-0.1407112","0.07994678","0.02906147","-0.9863895","0.1231878","1.517491","-0.4793493","0.5710708","-0.3015136","0.1395295","-0.7506659","-0.01869869","1.520127","-0.4935876","0.5667601","0.3973709","-0.09368258","-0.7156137","0.2481133","1.69468","-0.4934582","0.1773892","0.5829161","0.282446","-0.7409227","-0.147328","1.691333","-0.5326069","-0.2155378","0.4806019","0.2835638","0.8013472"
16:53:44:978","0.05018757","1.536161","-0.530659","-0.150923","0.08123779","0.0262176","-0.984853","0.1233658","1.515871","-0.4816704","0.5614555","-0.2989806","0.1451185","-0.7578383","-0.01851411","1.517197","-0.495556","0.5533381","0.3968302","-0.08831605","-0.7270097","0.2468522","1.689807","-0.4898666","0.1583584","0.5733998","0.2882983","-0.7503465","-0.1458678","1.686214","-0.5287964","-0.2005109","0.4772076","0.2949635","0.8031594"
16:53:45:003","0.05056122","1.533968","-0.5310551","-0.1638747","0.0847979","0.0230031","-0.9825606","0.1243792","1.513216","-0.4814257","0.5619129","-0.2964796","0.1462657","-0.7582612","-0.01892315","1.513035","-0.4976572","0.5477462","0.3899101","-0.08101298","-0.7357861","0.2482885","1.687649","-0.4833744","0.1507991","0.5782423","0.2988012","-0.7440522","-0.1460963","1.684747","-0.5223712","-0.1858214","0.4722492","0.3038821","0.8062923"
16:53:45:034","0.05028907","1.531259","-0.5317473","-0.1790673","0.08678514","0.02187676","-0.9797574","0.1230227","1.510173","-0.4819807","0.5523961","-0.3026607","0.1471077","-0.7626365","-0.01931262","1.50975","-0.4997138","0.539695","0.3881335","-0.07429802","-0.7433448","0.2501931","1.686439","-0.4833934","0.1505334","0.5797298","0.2980152","-0.7432632","-0.1430722","1.684248","-0.5191975","-0.1712873","0.4750608","0.3041509","0.8077564"
16:53:45:066","0.04952978","1.525996","-0.5327328","-0.2006357","0.09190777","0.02228872","-0.9750905","0.1226851","1.503643","-0.482264","0.5411365","-0.2941816","0.1373654","-0.7757314","-0.02017936","1.504322","-0.5017128","0.5245234","0.3924609","-0.0700327","-0.7522932","0.2483999","1.681902","-0.4799067","0.1455499","0.5777322","0.309036","-0.7413081","-0.1446379","1.682301","-0.519182","-0.1605086","0.469257","0.306937","0.812296"
16:53:45:095","0.04920553","1.524175","-0.5333837","-0.2105447","0.09673515","0.02103695","-0.9725589","0.1227225","1.500565","-0.481383","0.5363026","-0.2871638","0.1307651","-0.7828263","-0.01963837","1.502134","-0.5023444","0.5220554","0.4034068","-0.07205144","-0.7480173","0.2446186","1.676916","-0.4743775","0.1247511","0.5776673","0.3117121","-0.7440252","-0.1468135","1.67526","-0.515913","-0.1478304","0.4633773","0.3191946","0.8133526"
16:53:45:135","0.04813959","1.520807","-0.5343106","-0.2321231","0.1015023","0.02110838","-0.9671456","0.1211184","1.494667","-0.4815026","0.5237324","-0.2846605","0.1288723","-0.7925054","-0.02068963","1.496585","-0.5038053","0.5162311","0.4031364","-0.06768353","-0.7525992","0.2414238","1.676286","-0.4662578","0.1115367","0.5807167","0.3109622","-0.7440635","-0.1489067","1.671503","-0.5170333","-0.1554906","0.4538423","0.3243267","0.8152683"
16:53:45:169","0.04762473","1.517625","-0.5361837","-0.2552176","0.1018138","0.01541699","-0.9613845","0.1210258","1.489294","-0.4827238","0.5094582","-0.2760982","0.1332106","-0.804038","-0.02108346","1.491175","-0.5073971","0.5006874","0.4018564","-0.07415183","-0.7631022","0.2405218","1.671531","-0.464056","0.09999004","0.5755787","0.3192573","-0.7461809","-0.1489382","1.668012","-0.5152536","-0.1459771","0.456232","0.3280461","0.8142048"
16:53:45:215","0.0469764","1.517905","-0.5374278","-0.2698315","0.09699787","0.01456178","-0.9578989","0.1193694","1.485715","-0.4849724","0.5069635","-0.2809497","0.1315807","-0.8042026","-0.02210451","1.488094","-0.5081772","0.496911","0.3950624","-0.07016058","-0.769469","0.2429811","1.665888","-0.4594929","0.08687174","0.5770931","0.3298935","-0.7420158","-0.1504234","1.661009","-0.5100779","-0.1336975","0.4621564","0.3446617","0.8060677"
16:53:45:267","0.04476135","1.516234","-0.5386126","-0.2917151","0.08908215","0.01587525","-0.9522157","0.1203979","1.480539","-0.4906227","0.5010679","-0.2612483","0.1321864","-0.8143753","-0.02363108","1.484618","-0.5115556","0.4740836","0.3801071","-0.08506607","-0.7896373","0.240381","1.662951","-0.4605227","0.0876511","0.5712371","0.3325494","-0.7452627","-0.1515678","1.660568","-0.504255","-0.1226939","0.4667824","0.3445759","0.8051882"
16:53:45:295","0.04290681","1.517074","-0.5371016","-0.2885455","0.08887564","0.02252145","-0.9530663","0.1187541","1.481639","-0.4921551","0.4947722","-0.267241","0.1414558","-0.8147227","-0.02741338","1.488763","-0.5146239","0.4537366","0.369351","-0.08646844","-0.806366","0.2317145","1.659692","-0.4574504","0.06804525","0.5895597","0.332052","-0.7331651","-0.1608509","1.65376","-0.4973911","-0.1040458","0.4750893","0.3659714","0.7934293"
16:53:45:337","0.04345733","1.520401","-0.5333472","-0.2678761","0.08387391","0.004198152","-0.9597864","0.1204263","1.486625","-0.4883358","0.5012209","-0.2720887","0.1342879","-0.8103778","-0.02377628","1.489458","-0.5058101","0.4973564","0.3912066","-0.09256635","-0.7687818","0.2404996","1.652923","-0.4568579","0.07758856","0.5765247","0.341991","-0.7379984","-0.1590456","1.651414","-0.4753705","-0.07500429","0.4922822","0.381438","0.7788054"
16:53:45:377","0.04312216","1.524542","-0.532128","-0.2557988","0.08155043","0.005014803","-0.9632712","0.1216307","1.495533","-0.4855275","0.5191586","-0.2960773","0.136018","-0.790134","-0.02790775","1.494974","-0.5078127","0.4999212","0.3839793","-0.07383861","-0.7727785","0.2433683","1.657064","-0.4481326","0.07806475","0.5792103","0.3359176","-0.7386345","-0.1547859","1.651231","-0.4920782","-0.1335954","0.477451","0.3537129","0.7931458"
16:53:45:407","0.0419952","1.527129","-0.5320655","-0.2485005","0.07952982","0.01023777","-0.9653071","0.1192603","1.498288","-0.4859326","0.5376765","-0.3189475","0.1311474","-0.7694004","-0.02892875","1.501581","-0.5086396","0.5069398","0.3803877","-0.1034789","-0.7665569","0.2451023","1.667615","-0.4625304","0.1089267","0.5673307","0.3293128","-0.7468762","-0.1570856","1.664927","-0.4973357","-0.1206756","0.4740483","0.3407906","0.8028558"
16:53:45:435","0.04058269","1.52884","-0.5318455","-0.2433391","0.08040701","0.01458101","-0.9664927","0.1207694","1.500124","-0.4874665","0.5587463","-0.3207411","0.1248739","-0.7545424","-0.03091004","1.505976","-0.5100331","0.5220487","0.3773279","-0.1174805","-0.7558355","0.2427936","1.669344","-0.4781664","0.1360903","0.5537451","0.3184591","-0.7572516","-0.166612","1.66656","-0.5043063","-0.1418226","0.487742","0.3476165","0.7881351"
16:53:45:461","0.03769529","1.53152","-0.5307388","-0.2332503","0.08581471","0.02106217","-0.9683938","0.1232336","1.504189","-0.4900866","0.5816939","-0.3321328","0.1274296","-0.7314928","-0.03523789","1.510992","-0.507743","0.5612642","0.3868659","-0.117706","-0.7221237","0.2405851","1.67311","-0.488516","0.1503825","0.5562075","0.2987655","-0.7607611","-0.1706335","1.669495","-0.5143759","-0.1621946","0.493982","0.3397243","0.7837489"
16:53:45:489","0.036319","1.532426","-0.529407","-0.225608","0.09366181","0.01864837","-0.9695261","0.1229624","1.504112","-0.4909182","0.5850615","-0.347205","0.1368522","-0.7200161","-0.03733098","1.512299","-0.5071126","0.5761753","0.403404","-0.1120981","-0.7019411","0.2429885","1.675157","-0.5035959","0.1801566","0.551221","0.2828316","-0.7640063","-0.1733583","1.674455","-0.5322506","-0.2034701","0.4904287","0.3074639","0.7896492"
