"Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
16:44:43:967","-0.3618399","1.106575","0.5059125","-0.875499","0.07268088","-0.4755579","-0.0454292","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.15341","0.8696356","0.4669934","-0.9841148","0.1416376","-0.06837454","-0.08235353","-0.1956671","0.8160322","0.4176051","-0.9306131","-0.05622892","-0.3316889","-0.1441537"
16:44:43:988","-0.3618453","1.106571","0.5059083","-0.8754907","0.07262577","-0.4755822","-0.04542089","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1534119","0.8696314","0.4669845","-0.9841146","0.1416381","-0.06838089","-0.08235264","-0.1956804","0.8160282","0.4175951","-0.9306109","-0.05622808","-0.3316948","-0.144154"
16:44:44:008","-0.3618449","1.106571","0.5059078","-0.8754836","0.07264017","-0.4755935","-0.04541563","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1534302","0.8696256","0.4669615","-0.9841156","0.1416367","-0.06836298","-0.08235544","-0.1956991","0.8160239","0.4175803","-0.9306169","-0.05623064","-0.331678","-0.1441531"
16:44:44:029","-0.3618405","1.106575","0.5059116","-0.8754928","0.07268205","-0.4755696","-0.04542247","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1534335","0.8696309","0.4669463","-0.9841186","0.1416333","-0.06832209","-0.0823612","-0.1956885","0.8160322","0.4175764","-0.9306309","-0.05623665","-0.3316394","-0.1441508"
16:44:44:051","-0.3618425","1.106573","0.5059105","-0.8754911","0.07266241","-0.4755763","-0.04541656","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1534151","0.8696369","0.4669791","-0.9841157","0.1416365","-0.06835923","-0.08235575","-0.1956607","0.8160373","0.4176015","-0.9306182","-0.05623114","-0.3316745","-0.1441528"
16:44:44:075","-0.3618428","1.106574","0.5059065","-0.8754866","0.07264346","-0.4755843","-0.04544953","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1534211","0.8696294","0.4669709","-0.9841157","0.1416366","-0.06836143","-0.08235534","-0.1956858","0.8160282","0.4175888","-0.9306175","-0.05623078","-0.3316765","-0.1441531"
16:44:44:099","-0.3618419","1.106574","0.5059091","-0.8754925","0.0726549","-0.4755726","-0.04543984","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1534246","0.8696359","0.4669429","-0.9841175","0.1416344","-0.06833699","-0.08235897","-0.1956868","0.8160359","0.4175663","-0.9306259","-0.05623441","-0.3316535","-0.1441514"
16:44:44:120","-0.3618354","1.106582","0.5059097","-0.8754885","0.07272056","-0.475567","-0.04547105","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1534238","0.8696332","0.4669632","-0.984117","0.1416349","-0.06834239","-0.08235816","-0.1956804","0.8160306","0.4175917","-0.9306241","-0.05623371","-0.3316585","-0.1441518"
16:44:44:144","-0.3618338","1.106584","0.5059093","-0.8754938","0.07272083","-0.4755547","-0.04549712","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1534001","0.8696468","0.46696","-0.9841173","0.1416345","-0.06833759","-0.08235894","-0.1956584","0.816045","0.4175837","-0.9306257","-0.05623433","-0.331654","-0.1441516"
16:44:44:166","-0.361835","1.106582","0.5059091","-0.8754961","0.07270499","-0.475553","-0.0454951","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533955","0.8696434","0.4669619","-0.9841166","0.1416355","-0.06834981","-0.08235727","-0.195675","0.8160365","0.4175819","-0.9306215","-0.05623255","-0.3316655","-0.1441524"
16:44:44:189","-0.3618341","1.106582","0.5059123","-0.8754976","0.07272927","-0.475549","-0.04546963","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1534023","0.8696386","0.4669607","-0.9841169","0.1416351","-0.06834474","-0.08235805","-0.1956883","0.8160294","0.4175832","-0.9306232","-0.05623325","-0.3316606","-0.144152"
16:44:44:211","-0.3618353","1.106581","0.5059117","-0.8754927","0.07272592","-0.4755598","-0.04545788","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.153396","0.8696375","0.4669846","-0.9841156","0.1416368","-0.06836301","-0.08235532","-0.1956734","0.8160292","0.4176053","-0.9306171","-0.05623055","-0.3316779","-0.1441531"
16:44:44:234","-0.3618369","1.10658","0.5059096","-0.8754874","0.07271056","-0.4755715","-0.04545977","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533971","0.8696358","0.4669779","-0.9841154","0.1416368","-0.06836498","-0.08235496","-0.1956812","0.8160288","0.4175938","-0.9306164","-0.05623037","-0.3316799","-0.1441532"
16:44:44:256","-0.3618363","1.106581","0.5059096","-0.8754897","0.07270964","-0.4755667","-0.04546861","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1534037","0.8696362","0.4669594","-0.9841169","0.1416353","-0.06834561","-0.08235769","-0.1956888","0.8160304","0.4175791","-0.9306229","-0.05623318","-0.3316616","-0.144152"
16:44:44:278","-0.3618365","1.10658","0.5059093","-0.8754858","0.07271475","-0.4755737","-0.04546232","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533999","0.8696386","0.4669681","-0.9841159","0.1416363","-0.06835863","-0.08235595","-0.1956766","0.816033","0.4175889","-0.9306185","-0.05623126","-0.3316738","-0.1441527"
16:44:44:300","-0.3618332","1.106586","0.5059059","-0.875474","0.07274479","-0.4755872","-0.04549937","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533971","0.8696371","0.4669725","-0.9841155","0.1416369","-0.06836534","-0.08235477","-0.1956767","0.8160307","0.4175946","-0.9306163","-0.05623019","-0.3316802","-0.1441534"
16:44:44:321","-0.3618353","1.106583","0.5059059","-0.8754777","0.0727192","-0.475585","-0.0454926","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533825","0.8696476","0.4669515","-0.9841166","0.1416355","-0.06834957","-0.08235716","-0.1956673","0.8160421","0.4175767","-0.9306216","-0.05623255","-0.3316653","-0.1441523"
16:44:44:392","-0.3618342","1.106585","0.5059049","-0.8754752","0.07272729","-0.4755871","-0.0455059","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533917","0.8696373","0.4669578","-0.9841163","0.1416359","-0.06835327","-0.08235666","-0.1956892","0.8160274","0.4175871","-0.9306203","-0.05623203","-0.3316688","-0.1441526"
16:44:44:414","-0.3618354","1.106584","0.5059032","-0.8754697","0.07271849","-0.4755987","-0.04550448","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533835","0.8696434","0.4669602","-0.9841157","0.1416368","-0.06836435","-0.08235498","-0.195672","0.816035","0.4175898","-0.9306166","-0.05623043","-0.3316793","-0.1441533"
16:44:44:440","-0.3618352","1.106586","0.5059","-0.8754584","0.07272274","-0.4756175","-0.04551909","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533831","0.8696401","0.4669599","-0.9841151","0.1416376","-0.06837219","-0.08235385","-0.1956786","0.8160304","0.4175927","-0.9306139","-0.05622929","-0.3316866","-0.1441537"
16:44:44:468","-0.3618326","1.106587","0.5059034","-0.8754666","0.07274875","-0.4755986","-0.04551664","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533861","0.8696442","0.4669279","-0.984118","0.1416339","-0.06832832","-0.08236034","-0.195687","0.8160352","0.4175691","-0.9306288","-0.05623567","-0.3316452","-0.1441512"
16:44:44:489","-0.3618331","1.106587","0.5059026","-0.8754661","0.07274059","-0.4756006","-0.04552001","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.153376","0.8696446","0.4669581","-0.9841164","0.1416359","-0.06835371","-0.08235677","-0.1956698","0.8160336","0.4175979","-0.9306203","-0.05623196","-0.3316691","-0.1441525"
16:44:44:510","-0.3618339","1.106586","0.5059038","-0.8754704","0.07273291","-0.4755947","-0.04550976","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533799","0.8696426","0.4669452","-0.9841171","0.1416351","-0.06834468","-0.08235806","-0.1956854","0.8160315","0.4175818","-0.9306233","-0.05623329","-0.3316606","-0.1441521"
16:44:44:531","-0.3618338","1.106586","0.5059034","-0.8754665","0.0727396","-0.4756011","-0.04550781","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533818","0.8696401","0.4669578","-0.9841161","0.1416363","-0.06835788","-0.08235605","-0.1956824","0.8160286","0.4175939","-0.9306188","-0.05623132","-0.3316731","-0.1441527"
16:44:44:554","-0.3618311","1.106589","0.5059042","-0.8754653","0.07276936","-0.4755981","-0.04551525","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533817","0.8696423","0.4669494","-0.9841171","0.1416353","-0.06834647","-0.08235778","-0.1956818","0.8160319","0.4175854","-0.9306227","-0.05623306","-0.3316622","-0.1441522"
16:44:44:576","-0.3618311","1.106589","0.5059025","-0.8754603","0.0727686","-0.4756064","-0.04552465","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533686","0.8696465","0.4669604","-0.9841158","0.1416365","-0.06836066","-0.08235569","-0.1956667","0.8160362","0.4175944","-0.9306177","-0.05623098","-0.3316756","-0.1441528"
16:44:44:600","-0.3618319","1.106589","0.5059019","-0.8754671","0.07274354","-0.4755965","-0.04553839","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533707","0.8696454","0.466942","-0.9841172","0.1416349","-0.06834123","-0.08235846","-0.1956839","0.8160334","0.4175782","-0.9306244","-0.05623379","-0.3316574","-0.1441518"
16:44:44:623","-0.3618307","1.106591","0.5059004","-0.8754472","0.07278521","-0.475628","-0.04552418","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533673","0.8696442","0.4669626","-0.9841143","0.1416384","-0.06838429","-0.08235215","-0.1956739","0.8160315","0.417596","-0.9306099","-0.05622753","-0.3316982","-0.1441543"
16:44:44:646","-0.3618315","1.106589","0.5059021","-0.8754481","0.07278795","-0.4756282","-0.04550127","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533603","0.8696462","0.4669462","-0.9841166","0.1416357","-0.06835029","-0.08235701","-0.1956751","0.8160336","0.4175901","-0.9306213","-0.05623252","-0.331666","-0.1441524"
16:44:44:670","-0.3618352","1.106585","0.5059008","-0.8754512","0.07274237","-0.47563","-0.04549579","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533628","0.8696405","0.4669547","-0.9841163","0.141636","-0.06835508","-0.08235643","-0.1956829","0.8160273","0.4175967","-0.9306198","-0.05623184","-0.3316704","-0.1441527"
16:44:44:694","-0.3618327","1.106588","0.5059011","-0.8754549","0.0727573","-0.4756188","-0.04551725","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.153381","0.8696365","0.4669356","-0.9841173","0.1416346","-0.06833822","-0.0823589","-0.1957009","0.8160254","0.4175758","-0.9306255","-0.05623427","-0.3316543","-0.1441517"
16:44:44:718","-0.3618286","1.106591","0.5059063","-0.8754703","0.07279304","-0.4755849","-0.04551942","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.15338","0.8696468","0.4669251","-0.9841191","0.1416324","-0.06831092","-0.08236279","-0.1956843","0.8160373","0.4175688","-0.9306344","-0.05623825","-0.3316289","-0.1441501"
16:44:44:751","-0.3618284","1.106593","0.5059025","-0.8754638","0.07278356","-0.4755954","-0.04554939","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533622","0.8696479","0.4669725","-0.9841157","0.1416367","-0.06836417","-0.08235519","-0.1956605","0.8160354","0.4176066","-0.9306167","-0.05623043","-0.3316788","-0.1441532"
16:44:44:790","-0.3618279","1.106592","0.5059044","-0.8754757","0.07277498","-0.475574","-0.04555729","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533669","0.8696495","0.466931","-0.9841181","0.1416338","-0.06832746","-0.08236051","-0.1956879","0.8160365","0.4175637","-0.930629","-0.0562359","-0.3316442","-0.144151"
16:44:44:816","-0.3618256","1.106595","0.5059037","-0.8754678","0.07280561","-0.4755831","-0.04556474","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533639","0.8696477","0.46696","-0.9841158","0.1416364","-0.06835994","-0.08235571","-0.1956763","0.8160317","0.4175929","-0.930618","-0.05623114","-0.3316752","-0.1441528"
16:44:44:948","-0.361826","1.106594","0.5059052","-0.8754814","0.07278375","-0.4755607","-0.04557319","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533595","0.8696522","0.466941","-0.9841183","0.1416336","-0.06832698","-0.08236047","-0.1956793","0.8160365","0.4175774","-0.9306293","-0.05623602","-0.3316439","-0.144151"
16:44:44:973","-0.3618245","1.106595","0.5059067","-0.8754812","0.0728064","-0.4755582","-0.0455665","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533639","0.8696486","0.466954","-0.9841169","0.1416355","-0.06834689","-0.08235767","-0.1956846","0.8160305","0.4175853","-0.9306224","-0.05623292","-0.3316628","-0.1441521"
16:44:44:996","-0.3618257","1.106597","0.5058996","-0.8754526","0.07281023","-0.475609","-0.0455787","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533445","0.8696501","0.4669929","-0.9841124","0.1416405","-0.0684084","-0.08234879","-0.1956556","0.8160325","0.4176182","-0.9306017","-0.05622404","-0.3317209","-0.1441557"
16:44:45:020","-0.3618199","1.106604","0.5058987","-0.8754421","0.07287356","-0.4756157","-0.04560954","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533453","0.8696517","0.4669382","-0.9841161","0.1416362","-0.06835604","-0.08235628","-0.195683","0.8160349","0.4175737","-0.9306194","-0.05623158","-0.3316715","-0.1441527"
16:44:45:044","-0.3618222","1.106601","0.5058984","-0.8754359","0.07286648","-0.4756306","-0.04558319","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533168","0.869663","0.46695","-0.9841154","0.1416369","-0.06836757","-0.08235478","-0.1956509","0.8160446","0.4175932","-0.9306154","-0.05623002","-0.3316823","-0.1441533"
16:44:45:066","-0.3618243","1.106597","0.5059028","-0.8754436","0.07286112","-0.4756221","-0.04553511","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533289","0.8696489","0.4669375","-0.9841173","0.1416348","-0.06834036","-0.08235863","-0.1956935","0.8160256","0.417586","-0.9306247","-0.05623396","-0.3316568","-0.1441518"
16:44:45:089","-0.3618233","1.106598","0.5059031","-0.875438","0.07288288","-0.4756297","-0.04552827","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533361","0.8696424","0.4669631","-0.9841159","0.1416362","-0.06835857","-0.08235595","-0.1956877","0.8160214","0.4176068","-0.9306185","-0.0562313","-0.3316737","-0.1441527"
16:44:45:112","-0.3618217","1.106601","0.5058997","-0.8754309","0.07288887","-0.4756385","-0.0455627","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533286","0.8696492","0.4669588","-0.9841157","0.1416366","-0.06836134","-0.08235563","-0.1956732","0.8160326","0.4175955","-0.9306176","-0.05623089","-0.3316764","-0.1441529"
16:44:45:135","-0.3618227","1.106601","0.5058988","-0.8754315","0.07287379","-0.4756393","-0.04556632","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533209","0.8696558","0.4669389","-0.9841165","0.1416359","-0.06835267","-0.08235678","-0.1956736","0.816039","0.4175759","-0.9306206","-0.05623217","-0.3316682","-0.1441526"
16:44:45:172","-0.3618218","1.106603","0.5058964","-0.8754242","0.07288086","-0.4756501","-0.04558403","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533227","0.8696505","0.4669466","-0.9841156","0.1416367","-0.06836313","-0.08235534","-0.1956812","0.8160305","0.4175889","-0.930617","-0.0562306","-0.3316781","-0.1441531"
16:44:45:210","-0.3618196","1.106604","0.5058997","-0.8754296","0.07290879","-0.4756367","-0.04557403","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533221","0.8696551","0.4669247","-0.9841176","0.1416342","-0.06833428","-0.08235942","-0.1956824","0.8160356","0.4175732","-0.9306267","-0.05623481","-0.3316509","-0.1441514"
16:44:45:234","-0.3618182","1.106604","0.5059031","-0.8754417","0.07291695","-0.4756135","-0.04557089","0.3962146","0.9990588","0.4338651","-0.3708346","0.5425634","-0.5137892","-0.5514774","-0.2205166","1.012424","0.3405608","-0.5630133","-0.2515435","0.3464691","-0.7068954","-0.1533203","0.8696542","0.4669366","-0.9841182","0.1416335","-0.06832436","-0.08236092","-0.1956811","0.8160325","0.4175868","-0.93063","-0.05623633","-0.3316414","-0.1441507"
