Condition","ParticipantID","Test"," "Set of points participants used to outline the area of interest (for replicability): Demonstrator then Interpreter "
Approach","8","T3","20:10:52:243"
Approach","8","T3","20:10:58:426","points","0.15","1.31","0.05","0.15","1.31","0.05","0.15","1.3","0.05","0.15","1.3","0.06","0.17","1.3","0.06","0.18","1.3","0.07","0.19","1.31","0.08","0.18","1.31","0.08","0.16","1.31","0.08","0.14","1.3","0.08","0.12","1.29","0.08","0.12","1.28","0.07","0.13","1.27","0.07","0.15","1.27","0.07","0.18","1.28","0.08","0.19","1.29","0.09","0.19","1.29","0.09","0.18","1.3","0.1","0.16","1.31","0.1","0.13","1.3","0.09","0.12","1.29","0.09","0.13","1.28","0.09","0.16","1.28","0.09","0.19","1.29","0.09","0.2","1.3","0.09","0.2","1.31","0.1","0.18","1.32","0.1","0.14","1.31","0.1","0.14","1.31","0.1","0.15","1.31","0.1","0.16","1.31","0.11","0.18","1.32","0.11","0.18","1.32","0.11","0.17","1.32","0.12","0.16","1.33","0.12","0.15","1.32","0.11","0.15","1.32","0.11","0.15","1.3","0.1","0.15","1.29","0.09","0.16","1.27","0.08","0.17","1.26","0.07","0.18","1.25","0.06","0.18","1.25","0.06","0.18","1.26","0.06","0.17","1.27","0.06","0.17","1.29","0.06","0.17","1.31","0.07","0.17","1.33","0.08","0.17","1.33","0.08","0.16","1.33","0.09","0.16","1.33","0.09","0.16","1.31","0.09","0.16","1.3","0.08","0.16","1.27","0.07","0.16","1.26","0.06","0.16","1.25","0.05","0.16","1.25","0.05","0.17","1.27","0.05","0.17","1.29","0.05","0.17","1.31","0.06","0.16","1.33","0.06","0.16","1.34","0.07","0.15","1.34","0.08","0.15","1.32","0.08",""
Approach","8","T3","20:11:08:849"
Approach","8","T3","20:11:12:462","points","0.07","1.34","-0.08","0.07","1.34","-0.08","0.07","1.34","-0.08","0.06","1.34","-0.08","0.05","1.33","-0.1","0.04","1.32","-0.12","0.05","1.31","-0.11","0.06","1.31","-0.09","0.08","1.32","-0.08","0.09","1.33","-0.07","0.08","1.33","-0.07","0.06","1.33","-0.08","0.05","1.32","-0.1","0.05","1.3","-0.1","0.06","1.29","-0.1","0.07","1.3","-0.07","0.08","1.32","-0.06","0.08","1.33","-0.05","0.06","1.32","-0.06","0.04","1.31","-0.07","0.03","1.3","-0.08","0.03","1.3","-0.07","0.04","1.31","-0.05","0.05","1.32","-0.04","0.05","1.31","-0.04","0.03","1.3","-0.05","0.01","1.29","-0.08","0.01","1.28","-0.08","0.03","1.29","-0.07","0.05","1.3","-0.05","0.06","1.32","-0.04","0.06","1.32","-0.05","0.05","1.32","-0.06","0.03","1.31","-0.09","0.02","1.3","-0.11","0.03","1.31","-0.11","0.05","1.33","-0.1","0.07","1.35","-0.09","0.07","1.35","-0.09","0.07","1.34","-0.1","0.06","1.33","-0.11","0.05","1.32","-0.12","0.07","1.32","-0.1","0.09","1.33","-0.08","0.11","1.34","-0.07","0.11","1.34","-0.07","0.08","1.32","-0.09","0.06","1.31","-0.12","0.05","1.32","-0.12","0.07","1.33","-0.11","0.1","1.35","-0.09","0.12","1.35","-0.08","0.11","1.33","-0.08","0.08","1.31","-0.1","0.06","1.3","-0.12",""
Approach","8","T3","20:11:21:716"
Approach","8","T3","20:11:25:849","points","-0.05","1.32","-0.05","-0.05","1.32","-0.05","-0.07","1.31","-0.07","-0.06","1.3","-0.06","-0.05","1.31","-0.06","-0.03","1.32","-0.05","-0.01","1.34","-0.05","-0.01","1.36","-0.07","-0.03","1.36","-0.08","-0.05","1.35","-0.09","-0.07","1.34","-0.1","-0.06","1.32","-0.09","-0.05","1.32","-0.08","-0.03","1.32","-0.07","-0.01","1.33","-0.06","0","1.34","-0.06","-0.01","1.35","-0.06","-0.02","1.36","-0.07","-0.04","1.36","-0.09","-0.06","1.34","-0.1","-0.07","1.33","-0.1","-0.06","1.31","-0.09","-0.03","1.31","-0.07","-0.02","1.32","-0.06","-0.01","1.34","-0.06","0","1.35","-0.06","-0.01","1.36","-0.07","-0.03","1.36","-0.08","-0.06","1.34","-0.09","-0.07","1.32","-0.09","-0.07","1.31","-0.09","-0.05","1.3","-0.07","-0.03","1.3","-0.06","-0.01","1.32","-0.05","-0.01","1.34","-0.05","-0.01","1.35","-0.06","-0.02","1.36","-0.07","-0.04","1.36","-0.08","-0.06","1.35","-0.09","-0.07","1.33","-0.1","-0.07","1.32","-0.1","-0.06","1.31","-0.09","-0.04","1.3","-0.07","-0.02","1.31","-0.06","0","1.32","-0.05","0","1.34","-0.05","0","1.36","-0.06","-0.02","1.36","-0.07","-0.04","1.36","-0.08","-0.07","1.34","-0.09","-0.07","1.32","-0.09","-0.06","1.31","-0.08","-0.04","1.31","-0.07","-0.02","1.31","-0.06","-0.01","1.32","-0.05","-0.02","1.33","-0.06","-0.03","1.34","-0.08","-0.05","1.33","-0.1","-0.07","1.32","-0.11","-0.07","1.31","-0.11","-0.05","1.3","-0.1","-0.03","1.31","-0.08","-0.01","1.32","-0.07","-0.01","1.34","-0.06","-0.01","1.35","-0.07","-0.03","1.36","-0.08","-0.05","1.35","-0.1","-0.06","1.33","-0.1","-0.06","1.32","-0.1","-0.04","1.31","-0.09","-0.02","1.3","-0.07","0","1.31","-0.06","-0.01","1.32","-0.07","-0.03","1.33","-0.09","-0.05","1.32","-0.11","-0.06","1.31","-0.11","-0.05","1.3","-0.1","-0.03","1.3","-0.08","0","1.31","-0.07","0","1.32","-0.06","0","1.34","-0.07","-0.03","1.34","-0.09","-0.06","1.32","-0.11","-0.07","1.3","-0.11","-0.06","1.29","-0.1","-0.03","1.29","-0.08","-0.01","1.3","-0.06","0","1.32","-0.06","-0.01","1.34","-0.08","-0.03","1.34","-0.1",""
Approach","8","T3","20:11:30:555"
Approach","8","T3","20:11:33:673","points","0.15","1.28","-0.08","0.14","1.28","-0.08","0.13","1.28","-0.08","0.11","1.27","-0.08","0.1","1.25","-0.08","0.11","1.25","-0.08","0.14","1.26","-0.07","0.18","1.28","-0.08","0.18","1.3","-0.08","0.16","1.31","-0.09","0.13","1.31","-0.09","0.1","1.3","-0.09","0.07","1.26","-0.09","0.08","1.26","-0.09","0.13","1.27","-0.08","0.15","1.29","-0.08","0.15","1.29","-0.09","0.12","1.29","-0.09","0.09","1.28","-0.1","0.08","1.26","-0.09","0.09","1.25","-0.08","0.13","1.27","-0.07","0.14","1.27","-0.07","0.14","1.28","-0.08","0.11","1.27","-0.09","0.09","1.26","-0.09","0.1","1.24","-0.08","0.12","1.25","-0.07","0.15","1.27","-0.06","0.15","1.28","-0.07","0.13","1.28","-0.07","0.11","1.27","-0.08","0.1","1.25","-0.08","0.11","1.24","-0.07","0.16","1.24","-0.06","0.19","1.26","-0.06","0.2","1.28","-0.06","0.19","1.28","-0.06","0.15","1.28","-0.06","0.12","1.27","-0.07","0.1","1.25","-0.08","0.12","1.25","-0.07","0.15","1.26","-0.07","0.18","1.27","-0.06","0.18","1.28","-0.06","0.15","1.29","-0.07","0.11","1.28","-0.09","0.1","1.26","-0.09","0.13","1.26","-0.09","0.17","1.28","-0.08","0.16","1.27","-0.09",""
Approach","8","T3","20:11:39:463"
Approach","8","T3","20:11:43:051","points","0.14","1.26","-0.15","0.15","1.26","-0.14","0.15","1.25","-0.13","0.17","1.25","-0.11","0.17","1.26","-0.1","0.17","1.26","-0.1","0.14","1.25","-0.11","0.11","1.21","-0.14","0.11","1.2","-0.15","0.14","1.21","-0.13","0.18","1.22","-0.11","0.19","1.24","-0.1","0.18","1.26","-0.1","0.15","1.25","-0.12","0.11","1.23","-0.14","0.11","1.21","-0.16","0.13","1.23","-0.14","0.16","1.26","-0.12","0.18","1.28","-0.12","0.16","1.28","-0.13","0.14","1.27","-0.16","0.12","1.26","-0.17","0.13","1.26","-0.17","0.14","1.26","-0.16","0.16","1.25","-0.15","0.17","1.25","-0.14","0.18","1.27","-0.14","0.17","1.28","-0.13","0.16","1.28","-0.13","0.14","1.27","-0.14","0.13","1.25","-0.15","0.13","1.23","-0.16","0.15","1.22","-0.15","0.17","1.23","-0.13","0.19","1.25","-0.12","0.2","1.27","-0.11","0.18","1.29","-0.12","0.16","1.28","-0.13","0.14","1.25","-0.14","0.14","1.23","-0.14","0.16","1.24","-0.12","0.18","1.26","-0.11","0.19","1.28","-0.11","0.17","1.27","-0.12","0.15","1.26","-0.14","0.13","1.24","-0.15","0.14","1.24","-0.15","0.16","1.24","-0.14","0.18","1.26","-0.13","0.18","1.26","-0.13","0.16","1.26","-0.14","0.14","1.26","-0.15","0.14","1.25","-0.15","0.15","1.25","-0.14","0.17","1.25","-0.13","0.18","1.25","-0.13","0.16","1.25","-0.14","0.14","1.25","-0.15","0.14","1.25","-0.15","0.16","1.26","-0.13",""
