11:07:58:69","0.22","0","-0.63","0","0","0","1","0.2758","-0.0157","-0.7387","0","0","0","1","0.1642","-0.0157","-0.7387","0","0","0","1","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
11:07:58:72","0.22","0","-0.63","0","0","0","1","0.2758","-0.0157","-0.7387","0","0","0","1","0.1642","-0.0157","-0.7387","0","0","0","1","1.107625","-0.249703","-0.7020974","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.6675535","-0.2513235","-0.7055103","0.4900758","-0.4930298","0.5098298","0.506775"
11:07:59:25","0.5207666","0.3152345","0.006322265","0.7345205","0.2150124","-0.2931116","0.5730051","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","-0.3665509","-0.249703","-0.01037121","0.6606588","-0.2643368","0.2520889","0.6558257","0.8456526","-0.2513235","-1.307227","0.2718852","0.6614311","-0.652824","0.2498166"
11:07:59:28","0.5207638","0.3152336","0.00632453","0.7345241","0.2150345","-0.2930985","0.5729989","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","-0.1359085","0.3055696","0.6265138","0.6606345","-0.2644002","0.2521528","0.6558","1.076546","0.3039492","-0.6701072","0.2719483","0.6614069","-0.6527977","0.2498805"
11:07:59:30","0.5207652","0.3152341","0.006325066","0.7345314","0.2150255","-0.2930994","0.5729925","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","-0.1359094","0.3055682","0.6265259","0.6606358","-0.2643968","0.2521494","0.6558014","1.076531","0.3039478","-0.6701077","0.2719449","0.6614082","-0.6527991","0.2498771"
11:07:59:31","0.5207641","0.3152339","0.006328583","0.7345554","0.215031","-0.2930704","0.5729745","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.2506556","0.5261259","0.4289866","0.9205915","-0.04214633","-0.3748854","0.1009774","0.4870425","0.8161497","-0.0628664","0.414016","0.4481819","0.5385744","0.5810866"
11:07:59:33","0.5207638","0.3152338","0.006328464","0.734547","0.2150388","-0.2930826","0.5729762","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.2508025","0.5261271","0.429056","0.9205252","-0.04212854","-0.375048","0.100985","0.4870481","0.8161447","-0.0628454","0.4141112","0.4482845","0.5385011","0.5810074"
11:07:59:34","0.5207638","0.3152338","0.006328464","0.734547","0.2150388","-0.2930826","0.5729762","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.2507731","0.5261279","0.4290431","0.9205367","-0.04213168","-0.3750198","0.1009837","0.487043","0.816144","-0.06285232","0.4140947","0.4482666","0.5385139","0.5810212"
11:07:59:37","0.5207649","0.3152342","0.006328821","0.7345585","0.2150261","-0.2930728","0.5729712","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.250755","0.5261285","0.4290341","0.9205446","-0.04213373","-0.3750002","0.1009828","0.4870455","0.8161442","-0.06285097","0.4140832","0.4482543","0.5385228","0.5810306"
11:07:59:38","0.5207649","0.3152342","0.006328821","0.7345585","0.2150261","-0.2930728","0.5729712","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.2507782","0.5261312","0.4290411","0.9205365","-0.04213158","-0.3750197","0.1009836","0.4870524","0.8161459","-0.06284894","0.4140946","0.4482666","0.538514","0.5810212"
11:07:59:40","0.520765","0.3152343","0.006329179","0.734556","0.2150299","-0.2930798","0.5729694","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.2507868","0.5261301","0.4290469","0.9205319","-0.04213031","-0.375032","0.1009842","0.4870488","0.8161452","-0.06285003","0.4141018","0.4482743","0.5385085","0.5810152"
11:07:59:45","0.5207612","0.3152328","0.006327093","0.7345456","0.2150423","-0.2930576","0.5729893","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.2507235","0.5261303","0.429022","0.9205572","-0.04213711","-0.3749695","0.1009813","0.4870494","0.8161463","-0.06284603","0.4140653","0.4482349","0.5385364","0.5810457"
11:07:59:47","0.5207627","0.3152332","0.006325126","0.7345485","0.2150219","-0.293052","0.5729962","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.250791","0.5261225","0.4290465","0.9205245","-0.04212839","-0.3750491","0.1009851","0.4870432","0.8161353","-0.06284914","0.4141121","0.4482852","0.5385007","0.5810067"
11:07:59:49","0.5207608","0.3152325","0.006325781","0.734553","0.2150296","-0.2930351","0.5729963","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.2507111","0.526124","0.4290026","0.9205632","-0.04213874","-0.3749544","0.1009806","0.4870558","0.8161397","-0.06285031","0.4140564","0.4482254","0.5385434","0.581053"
11:07:59:51","0.5207594","0.3152318","0.006321907","0.7345376","0.2150256","-0.2930282","0.5730209","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.2507971","0.5261191","0.4290454","0.920523","-0.04212794","-0.3750535","0.1009851","0.4870517","0.8161345","-0.06284112","0.4141144","0.448288","0.5384986","0.5810047"
11:07:59:53","0.5207605","0.3152323","0.006322742","0.7345386","0.2150251","-0.2930395","0.5730141","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.250789","0.5261141","0.429031","0.9205277","-0.04212919","-0.375042","0.1009847","0.4870474","0.8161304","-0.06285819","0.4141077","0.4482809","0.5385038","0.5810104"
11:07:59:55","0.5207602","0.3152321","0.006321967","0.7345384","0.2150217","-0.2930331","0.5730189","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.2507685","0.5261149","0.4290276","0.9205386","-0.04213214","-0.3750149","0.1009834","0.4870495","0.8161356","-0.06285186","0.4140918","0.4482636","0.5385161","0.5810236"
11:07:59:56","0.5207602","0.3152321","0.006321967","0.7345384","0.2150217","-0.2930331","0.5730189","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.2507718","0.5261139","0.4290259","0.9205368","-0.04213167","-0.3750197","0.1009837","0.4870492","0.8161337","-0.06285539","0.4140946","0.4482666","0.5385138","0.5810212"
11:07:59:58","0.5207602","0.315232","0.006319165","0.7345254","0.2150161","-0.2930386","0.5730348","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.2508305","0.5261135","0.4290519","0.9205132","-0.04212533","-0.3750773","0.1009863","0.4870462","0.8161342","-0.06285856","0.4141283","0.448303","0.5384881","0.5809932"
11:07:59:60","0.5207596","0.3152317","0.006317735","0.7345164","0.2150178","-0.2930415","0.5730442","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.2508031","0.5261106","0.4290344","0.9205268","-0.04212899","-0.3750442","0.1009849","0.4870407","0.8161339","-0.06287475","0.4141091","0.4482821","0.538503","0.5810093"
11:07:59:62","0.5207602","0.3152319","0.006318212","0.7345158","0.2150186","-0.29305","0.5730403","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.2507979","0.526107","0.4290321","0.9205295","-0.04212967","-0.3750372","0.1009844","0.4870361","0.8161336","-0.06287879","0.4141049","0.4482777","0.5385058","0.5810126"
11:07:59:64","0.5207566","0.3152305","0.006317496","0.7345022","0.2150414","-0.2930425","0.5730531","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.250748","0.526108","0.4290131","0.9205515","-0.04213557","-0.3749838","0.1009821","0.4870384","0.8161366","-0.06287418","0.4140737","0.448244","0.5385301","0.5810388"
11:07:59:66","0.5207609","0.315232","0.006314397","0.7344929","0.2150125","-0.2930717","0.5730609","0.2306327","0.924233","0.4753318","-0.6048753","0.2388568","-0.3060098","-0.6952923","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.2509257","0.526101","0.429091","0.9204739","-0.04211472","-0.3751738","0.1009907","0.4870217","0.8161275","-0.06288447","0.4141847","0.4483639","0.5384446","0.5809462"
