11:42:44:09","0.22","0","-0.63","0","0","0","1","0.2758","-0.0157","-0.7387","0","0","0","1","0.1642","-0.0157","-0.7387","0","0","0","1","0.8876261","1.385232","-0.525043","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.8875526","1.383611","-0.5284559","0.4900758","-0.4930298","0.5098298","0.506775"
11:42:44:13","0.22","0","-0.63","0","0","0","1","0.2758","-0.0157","-0.7387","0","0","0","1","0.1642","-0.0157","-0.7387","0","0","0","1","1.107625","-0.249703","-0.7020974","-0.4948052","-0.4958405","0.5051601","-0.5041065","-0.6675535","-0.2513235","-0.7055103","0.4900758","-0.4930298","0.5098298","0.506775"
11:42:44:87","-0.002156049","1.273173","-0.1862784","-0.02262001","0.1950366","0.0094913","-0.9804891","0.1504913","0.9770734","0.03437752","0.00705108","0.2360721","0.2606534","-0.9360983","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","1.049462","-0.249703","-0.3600395","-0.5839629","-0.3877986","0.3987558","-0.5912642","-0.5888947","-0.2513235","-1.043456","0.3810269","-0.5825372","0.595751","0.4006865"
11:42:44:91","0.002928853","1.260004","-0.1845078","-0.07124347","0.1895757","0.009308453","-0.9792338","0.1474594","0.9769632","0.03650141","0.007646544","0.2335458","0.2651912","-0.9354526","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.8590767","1.026879","0.07721812","-0.5824262","-0.3900679","0.400997","-0.5897696","-0.7844841","1.025259","-0.5935863","0.3833135","-0.5809932","0.5942824","0.4029222"
11:42:44:93","0.007478639","1.247457","-0.1841668","-0.1129037","0.1872596","0.007302952","-0.9757732","0.1416621","0.9783396","0.03617525","0.01395622","0.2219553","0.2664371","-0.9378446","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.08648047","1.037166","0.217237","-0.4190256","0.7326143","0.4779736","-0.2433838","0.290944","1.233806","-0.1901314","-0.4140922","-0.4482639","-0.5385159","-0.5810234"
11:42:44:95","0.009315297","1.244304","-0.1844221","-0.1237669","0.1883348","-0.0003302487","-0.9742749","0.1395344","0.9789102","0.037135","0.02037136","0.2268438","0.2667655","-0.9364631","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.08492872","1.040107","0.2195832","-0.4111042","0.7317154","0.4816351","-0.2522171","0.2960402","1.234682","-0.1906909","-0.4135242","-0.447651","-0.5389521","-0.5814956"
11:42:44:98","0.01076983","1.24271","-0.1841006","-0.1298395","0.1904708","-0.005193366","-0.9730548","0.1381618","0.9797646","0.03958178","0.02721359","0.2409391","0.2644456","-0.9334219","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.07852909","1.047143","0.2260775","-0.409782","0.7370909","0.4750936","-0.2511221","0.2989261","1.238821","-0.1853172","-0.4129726","-0.4470561","-0.5393746","-0.5819532"
11:42:45:00","0.01136211","1.242249","-0.1839904","-0.1323583","0.1902029","-0.007182386","-0.9727552","0.137511","0.9804702","0.0408718","0.03019265","0.2487171","0.2621437","-0.9319382","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.07393669","1.052552","0.2267986","-0.4116508","0.7445003","0.4631675","-0.2484734","0.3023852","1.240464","-0.1856162","-0.4142818","-0.4484687","-0.5383699","-0.5808653"
11:42:45:02","0.01313102","1.240896","-0.1838233","-0.1393104","0.1888504","-0.01055068","-0.9720169","0.1346074","0.9828495","0.04365093","0.03927504","0.2650256","0.2586903","-0.9280615","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.06938207","1.055394","0.2265485","-0.4138947","0.747905","0.4564246","-0.2469941","0.3031874","1.241588","-0.1860374","-0.4148227","-0.449052","-0.5379533","-0.5804143"
11:42:45:04","0.01351182","1.241165","-0.1836595","-0.1405858","0.1879177","-0.009627728","-0.9720236","0.1331878","0.9846585","0.04384905","0.04294603","0.2680899","0.2537391","-0.9283857","0.454972","1.240017","-0.3898662","0","-0.1160284","0","0.9932459","0.06225602","1.062911","0.2243977","-0.4172879","0.7573508","0.4400564","-0.2421597","0.3053337","1.242011","-0.1865863","-0.4145027","-0.4487068","-0.5382","-0.5806811"
