Condition","ParticipantID","Test"," "Time Stamp","Remote_HMD_p_x","Remote_HMD_p_y","Remote_HMD_p_z","Remote_HMD_r_x","Remote_HMD_r_y","Remote_HMD_r_z","Remote_HMD_r_w","Remote_Right_p_x","Remote_Right_p_y","Remote_Right_p_z","Remote_Right_r_x","Remote_Right_r_y","Remote_Right_r_z","Remote_Right_r_w","Remote_Left_p_x","Remote_Left_p_y","Remote_Left_p_z","Remote_Left_r_x","Remote_Left_r_y","Remote_Left_r_z","Remote_Left_r_w","Remote_FingertipR_p_x","Remote_FingertipR_p_y","Remote_FingertipR_p_z","Remote_FingertipR_r_x","Remote_FingertipR_r_y","Remote_FingertipR_r_z","Remote_FingertipR_r_w","Remote_FingertipL_p_x","Remote_FingertipL_p_y","Remote_FingertipL_p_z","Remote_FingertipL_r_x","Remote_FingertipL_r_y","Remote_FingertipL_r_z","Remote_FingertipL_r_w","
Approach","g","T1","16:00:23:296","1.47266","0.8410715","0.02119556","-0.8436991","-0.02113275","0.5335099","-0.05561","1.439372","0.9334416","-0.1778335","-0.5885218","-0.4237077","0.2794056","-0.6293222","1.418832","0.9286419","0.1159448","-0.103252","0.7736764","-0.6246822","-0.0231555","1.518956","0.7365209","-0.168655","0.2577947","0.05093923","-0.9560386","0.1301451","1.431377","0.7350022","0.02953941","0.6317078","0.1486792","-0.7587697","-0.05575416"
Approach","g","T1","16:00:23:346","1.472658","0.8410735","0.02119467","-0.8436988","-0.02113724","0.5335084","-0.05562713","1.439372","0.9334416","-0.1778335","-0.5885218","-0.4237077","0.2794056","-0.6293222","1.418832","0.9286419","0.1159448","-0.103252","0.7736764","-0.6246822","-0.0231555","1.518964","0.7365149","-0.1686518","0.2577946","0.05093913","-0.9560386","0.130145","1.431386","0.7349963","0.02954248","0.6317078","0.1486792","-0.7587697","-0.05575416"
Approach","g","T1","16:00:23:372","1.472655","0.8410757","0.02119645","-0.8437105","-0.02115587","0.5334875","-0.05564229","1.439372","0.9334416","-0.1778335","-0.5885218","-0.4237077","0.2794056","-0.6293222","1.418832","0.9286419","0.1159448","-0.103252","0.7736764","-0.6246822","-0.0231555","1.518952","0.7365203","-0.1686477","0.2577946","0.05093916","-0.9560385","0.130145","1.431374","0.7350017","0.02954656","0.6317079","0.1486792","-0.7587695","-0.05575412"
Approach","g","T1","16:00:23:409","1.472655","0.841074","0.02119765","-0.843719","-0.02113762","0.5334758","-0.05563264","1.439372","0.9334416","-0.1778335","-0.5885218","-0.4237077","0.2794056","-0.6293222","1.418832","0.9286419","0.1159448","-0.103252","0.7736764","-0.6246822","-0.0231555","1.518968","0.7365144","-0.1686452","0.2578082","0.05093744","-0.9560349","0.1301458","1.431384","0.7349956","0.02954663","0.6317186","0.14868","-0.7587606","-0.05575201"
Approach","g","T1","16:00:23:442","1.472659","0.8410705","0.02119769","-0.8437064","-0.02113849","0.5334993","-0.05559866","1.439372","0.9334416","-0.1778335","-0.5885218","-0.4237077","0.2794056","-0.6293222","1.418832","0.9286419","0.1159448","-0.103252","0.7736764","-0.6246822","-0.0231555","1.518968","0.7365094","-0.1686469","0.2577893","0.05093999","-0.9560399","0.1301447","1.431392","0.7349907","0.02954879","0.6317034","0.1486789","-0.7587731","-0.05575499"
Approach","g","T1","16:00:23:471","1.472658","0.8410725","0.02119644","-0.843707","-0.02113495","0.5334963","-0.05561852","1.439372","0.9334416","-0.1778335","-0.5885218","-0.4237077","0.2794056","-0.6293222","1.418832","0.9286419","0.1159448","-0.103252","0.7736764","-0.6246822","-0.0231555","1.518962","0.7365144","-0.1686451","0.2577965","0.05093884","-0.9560382","0.1301451","1.431382","0.7349957","0.02954906","0.6317093","0.1486793","-0.7587684","-0.05575386"
Approach","g","T1","16:00:23:492","1.472658","0.8410689","0.02119993","-0.8437119","-0.02114682","0.533492","-0.05558233","1.439372","0.9334416","-0.1778335","-0.5885218","-0.4237077","0.2794056","-0.6293222","1.418832","0.9286419","0.1159448","-0.103252","0.7736764","-0.6246822","-0.0231555","1.518966","0.7365144","-0.1686454","0.2578041","0.05093802","-0.9560361","0.1301455","1.431383","0.7349958","0.02954758","0.6317153","0.1486798","-0.7587634","-0.05575272"
Approach","g","T1","16:00:23:509","1.472659","0.8410679","0.02119996","-0.8437067","-0.02115083","0.5335013","-0.05557061","1.439372","0.9334416","-0.1778335","-0.5885218","-0.4237077","0.2794056","-0.6293222","1.418832","0.9286419","0.1159448","-0.103252","0.7736764","-0.6246822","-0.0231555","1.518964","0.7365068","-0.1686363","0.2577853","0.0509406","-0.9560411","0.1301445","1.43139","0.7349883","0.02955984","0.6317004","0.1486787","-0.7587758","-0.05575559"
Approach","g","T1","16:00:23:526","1.472659","0.8410679","0.02119996","-0.8437067","-0.02115083","0.5335013","-0.05557061","1.439372","0.9334416","-0.1778335","-0.5885218","-0.4237077","0.2794056","-0.6293222","1.418832","0.9286419","0.1159448","-0.103252","0.7736764","-0.6246822","-0.0231555","1.518963","0.7365123","-0.1686432","0.2577946","0.05093928","-0.9560385","0.130145","1.431385","0.7349938","0.02955136","0.6317079","0.1486792","-0.7587695","-0.05575404"
Approach","g","T1","16:00:23:544","1.472661","0.8410656","0.02120028","-0.8437091","-0.02112957","0.5334998","-0.05555679","1.439372","0.9334416","-0.1778335","-0.5885218","-0.4237077","0.2794056","-0.6293222","1.418832","0.9286419","0.1159448","-0.103252","0.7736764","-0.6246822","-0.0231555","1.518969","0.7365097","-0.1686444","0.2577957","0.05093908","-0.9560384","0.130145","1.43139","0.734991","0.02955","0.6317086","0.1486793","-0.7587692","-0.05575401"
