Condition","ParticipantID","Test"," "Set of points participants used to outline the area of interest (for replicability): Demonstrator then Interpreter "
Approach","12","T1","15:23:24:712"
Approach","12","T1","15:23:33:962","points","0.14","1.31","0.11","0.14","1.31","0.11","0.14","1.31","0.11","0.14","1.31","0.11","0.14","1.31","0.11","0.14","1.31","0.11","0.15","1.31","0.12","0.15","1.31","0.12","0.16","1.3","0.12","0.16","1.3","0.12","0.17","1.3","0.12","0.17","1.3","0.12","0.17","1.3","0.12","0.17","1.3","0.11","0.17","1.3","0.11","0.16","1.31","0.11","0.16","1.32","0.11","0.15","1.32","0.1","0.15","1.32","0.1","0.15","1.33","0.1","0.14","1.33","0.1","0.14","1.33","0.1","0.14","1.33","0.1","0.15","1.32","0.1","0.15","1.32","0.1","0.16","1.32","0.1","0.17","1.31","0.1","0.18","1.31","0.1","0.18","1.31","0.1","0.18","1.31","0.1","0.18","1.31","0.1","0.17","1.31","0.1","0.16","1.32","0.1","0.16","1.32","0.1","0.15","1.32","0.1","0.14","1.32","0.1","0.14","1.32","0.09","0.14","1.32","0.09","0.15","1.32","0.09","0.15","1.31","0.09","0.16","1.31","0.09","0.17","1.31","0.1","0.18","1.3","0.1","0.19","1.3","0.1","0.19","1.3","0.09","0.19","1.3","0.09","0.18","1.31","0.09","0.18","1.31","0.09","0.17","1.31","0.09","0.16","1.32","0.09","0.16","1.32","0.09","0.15","1.32","0.09","0.15","1.32","0.08","0.15","1.32","0.08","0.15","1.32","0.08","0.15","1.31","0.08","0.16","1.31","0.08","0.16","1.31","0.08","0.17","1.3","0.08","0.18","1.3","0.08","0.19","1.3","0.08","0.18","1.31","0.08","0.18","1.31","0.08","0.18","1.32","0.08","0.17","1.32","0.08","0.16","1.32","0.08","0.16","1.32","0.08","0.15","1.32","0.08","0.15","1.32","0.07","0.15","1.32","0.07","0.16","1.31","0.07","0.16","1.31","0.07","0.17","1.3","0.07","0.18","1.3","0.08","0.19","1.3","0.08","0.19","1.3","0.07","0.19","1.31","0.07","0.18","1.31","0.07","0.18","1.32","0.07","0.17","1.32","0.07","0.17","1.32","0.07","0.16","1.31","0.08","0.15","1.31","0.08","0.15","1.31","0.08","0.15","1.3","0.08","0.15","1.3","0.07","0.16","1.3","0.07","0.16","1.3","0.07","0.17","1.3","0.07","0.18","1.3","0.07","0.19","1.3","0.07","0.19","1.3","0.07","0.19","1.3","0.07","0.19","1.31","0.07","0.19","1.31","0.07","0.18","1.31","0.07","0.17","1.31","0.07","0.16","1.32","0.07","0.16","1.31","0.07","0.16","1.31","0.07","0.15","1.31","0.07","0.16","1.3","0.07","0.16","1.3","0.07","0.17","1.29","0.07","0.17","1.29","0.07","0.18","1.29","0.07","0.19","1.29","0.07","0.19","1.29","0.06","0.19","1.29","0.06","0.19","1.3","0.06","0.18","1.3","0.06","0.17","1.31","0.06","0.16","1.31","0.06","0.16","1.31","0.07","0.15","1.31","0.07","0.15","1.3","0.06","0.15","1.3","0.06","0.15","1.29","0.06","0.16","1.29","0.06","0.17","1.29","0.06","0.18","1.28","0.06","0.18","1.28","0.06","0.19","1.28","0.06","0.19","1.29","0.06","0.19","1.29","0.06","0.18","1.3","0.06","0.18","1.3","0.06","0.17","1.3","0.06","0.16","1.3","0.06","0.16","1.3","0.06","0.15","1.3","0.06","0.15","1.29","0.06","0.15","1.29","0.06","0.15","1.29","0.06","0.16","1.28","0.06","0.17","1.28","0.06","0.18","1.28","0.06","0.18","1.28","0.06","0.19","1.28","0.06","0.18","1.28","0.06","0.18","1.29","0.06","0.18","1.29","0.06","0.17","1.29","0.06","0.16","1.3","0.06","0.16","1.3","0.06","0.15","1.29","0.06","0.15","1.29","0.06","0.15","1.29","0.06","0.15","1.28","0.06","0.16","1.28","0.06","0.17","1.28","0.06","0.18","1.28","0.05","0.18","1.28","0.05","0.19","1.28","0.05","0.19","1.28","0.05","0.18","1.29","0.05","0.18","1.29","0.05","0.17","1.29","0.05","0.17","1.3","0.05","0.16","1.3","0.05","0.15","1.29","0.05","0.15","1.29","0.05","0.15","1.29","0.05","0.15","1.29","0.05","0.15","1.28","0.05","0.16","1.28","0.05","0.16","1.27","0.05","0.17","1.27","0.05","0.18","1.27","0.05","0.18","1.28","0.05","0.19","1.28","0.05","0.18","1.29","0.05","0.18","1.29","0.05","0.18","1.29","0.05","0.17","1.3","0.05","0.17","1.3","0.06","0.16","1.29","0.06","0.16","1.29","0.06","0.15","1.29","0.05","0.16","1.28","0.05","0.16","1.28","0.05","0.17","1.28","0.05","0.17","1.28","0.05","0.18","1.28","0.06","0.18","1.29","0.06","0.18","1.29","0.06","0.18","1.3","0.06","0.18","1.3","0.06","0.17","1.31","0.06","0.17","1.31","0.07","0.17","1.31","0.07","0.16","1.31","0.07","0.16","1.31","0.07","0.16","1.3","0.07","0.17","1.3","0.07","0.17","1.3","0.07","0.18","1.3","0.07","0.18","1.31","0.07","0.18","1.31","0.08","0.18","1.32","0.08","0.17","1.33","0.08","0.17","1.33","0.08","0.16","1.33","0.09","0.16","1.32","0.09","0.15","1.32","0.09","0.15","1.32","0.09","0.15","1.32","0.09","0.15","1.31","0.09","0.16","1.32","0.09","0.16","1.32","0.09","0.16","1.32","0.09","0.16","1.32","0.09","0.15","1.32","0.09","0.15","1.32","0.09","0.14","1.32","0.09","0.14","1.32","0.09","0.14","1.32","0.09","0.15","1.31","0.09","0.15","1.31","0.09","0.16","1.31","0.09",""
Approach","12","T1","15:23:50:473"
Approach","12","T1","15:24:02:275","points","0.07","1.33","-0.08","0.07","1.33","-0.08","0.07","1.32","-0.08","0.08","1.32","-0.08","0.08","1.32","-0.08","0.09","1.31","-0.07","0.09","1.31","-0.07","0.09","1.31","-0.07","0.09","1.32","-0.07","0.09","1.32","-0.08","0.08","1.32","-0.08","0.07","1.32","-0.08","0.06","1.33","-0.08","0.06","1.33","-0.08","0.05","1.32","-0.08","0.05","1.32","-0.08","0.06","1.32","-0.08","0.07","1.32","-0.08","0.07","1.31","-0.07","0.08","1.31","-0.07","0.08","1.31","-0.07","0.08","1.31","-0.07","0.07","1.31","-0.07","0.07","1.32","-0.07","0.06","1.32","-0.07","0.06","1.33","-0.07","0.06","1.33","-0.07","0.05","1.33","-0.07","0.05","1.33","-0.07","0.06","1.32","-0.07","0.07","1.32","-0.06","0.07","1.31","-0.06","0.07","1.31","-0.06","0.08","1.3","-0.06","0.08","1.3","-0.05","0.07","1.3","-0.05","0.07","1.31","-0.06","0.06","1.31","-0.06","0.06","1.32","-0.06","0.05","1.32","-0.06","0.05","1.32","-0.06","0.05","1.32","-0.06","0.05","1.32","-0.06","0.06","1.31","-0.06","0.06","1.31","-0.06","0.07","1.3","-0.05","0.07","1.29","-0.05","0.07","1.29","-0.05","0.07","1.29","-0.05","0.06","1.29","-0.05","0.06","1.3","-0.06","0.05","1.31","-0.06","0.05","1.31","-0.06","0.04","1.32","-0.06","0.04","1.32","-0.06","0.04","1.32","-0.06","0.04","1.32","-0.06","0.04","1.31","-0.06","0.05","1.31","-0.06","0.06","1.3","-0.06","0.06","1.3","-0.05","0.07","1.29","-0.05","0.07","1.29","-0.05","0.06","1.29","-0.05","0.06","1.29","-0.05","0.05","1.3","-0.06","0.05","1.3","-0.06","0.04","1.31","-0.06","0.04","1.31","-0.06","0.03","1.31","-0.07","0.03","1.31","-0.07","0.03","1.31","-0.07","0.04","1.3","-0.07","0.05","1.3","-0.06","0.06","1.29","-0.06","0.06","1.28","-0.06","0.06","1.28","-0.06","0.06","1.28","-0.06","0.06","1.28","-0.06","0.05","1.29","-0.06","0.05","1.29","-0.06","0.04","1.3","-0.07","0.04","1.31","-0.07","0.03","1.31","-0.07","0.03","1.31","-0.07","0.03","1.31","-0.07","0.04","1.3","-0.07","0.04","1.29","-0.07","0.05","1.29","-0.06","0.06","1.28","-0.06","0.06","1.28","-0.06","0.07","1.28","-0.06","0.06","1.28","-0.06","0.06","1.28","-0.06","0.05","1.29","-0.07","0.05","1.29","-0.07","0.04","1.3","-0.07","0.03","1.31","-0.08","0.03","1.31","-0.08","0.02","1.31","-0.08","0.03","1.3","-0.08","0.03","1.3","-0.08","0.04","1.29","-0.07","0.04","1.28","-0.07","0.05","1.28","-0.07","0.05","1.27","-0.07","0.05","1.27","-0.07","0.05","1.28","-0.07","0.04","1.28","-0.08","0.04","1.29","-0.08","0.04","1.3","-0.08","0.03","1.3","-0.08","0.03","1.3","-0.08","0.02","1.3","-0.08","0.03","1.3","-0.08","0.03","1.3","-0.08","0.03","1.29","-0.08","0.04","1.28","-0.08","0.04","1.28","-0.07","0.04","1.27","-0.07","0.05","1.27","-0.07","0.04","1.27","-0.07","0.04","1.28","-0.07","0.04","1.28","-0.08","0.03","1.29","-0.08","0.03","1.3","-0.08","0.03","1.3","-0.08","0.02","1.3","-0.08","0.02","1.3","-0.09","0.02","1.3","-0.08","0.03","1.29","-0.08","0.03","1.28","-0.08","0.04","1.28","-0.08","0.04","1.27","-0.08","0.04","1.27","-0.08","0.04","1.27","-0.08","0.03","1.27","-0.08","0.03","1.28","-0.08","0.03","1.29","-0.09","0.03","1.29","-0.09","0.03","1.3","-0.09","0.02","1.3","-0.09","0.02","1.3","-0.09","0.02","1.3","-0.09","0.02","1.29","-0.09","0.02","1.28","-0.09","0.03","1.27","-0.09","0.03","1.27","-0.08","0.03","1.26","-0.08","0.03","1.26","-0.08","0.03","1.26","-0.09","0.03","1.27","-0.09","0.03","1.27","-0.09","0.02","1.28","-0.09","0.02","1.29","-0.09","0.02","1.29","-0.09","0.02","1.3","-0.09","0.02","1.3","-0.09","0.02","1.3","-0.09","0.02","1.29","-0.09","0.02","1.28","-0.09","0.02","1.27","-0.09","0.03","1.27","-0.09","0.03","1.26","-0.09","0.03","1.26","-0.09","0.03","1.27","-0.09","0.03","1.28","-0.1","0.03","1.28","-0.1","0.02","1.29","-0.1","0.02","1.3","-0.1","0.02","1.3","-0.1","0.02","1.3","-0.1","0.02","1.3","-0.1","0.02","1.3","-0.1","0.03","1.29","-0.1","0.03","1.28","-0.1","0.03","1.27","-0.1","0.03","1.27","-0.09","0.03","1.27","-0.09","0.04","1.28","-0.09","0.04","1.28","-0.09","0.03","1.29","-0.09","0.03","1.29","-0.09","0.03","1.3","-0.09","0.03","1.3","-0.09","0.03","1.29","-0.09","0.04","1.29","-0.08","0.04","1.28","-0.08","0.04","1.28","-0.08","0.05","1.27","-0.08","0.05","1.27","-0.08","0.05","1.28","-0.08","0.05","1.28","-0.08","0.05","1.29","-0.08","0.05","1.3","-0.08","0.05","1.3","-0.07","0.05","1.3","-0.07","0.06","1.3","-0.07","0.06","1.3","-0.07","0.06","1.3","-0.07","0.07","1.29","-0.06","0.07","1.28","-0.06","0.07","1.28","-0.06","0.07","1.29","-0.06","0.07","1.29","-0.06","0.07","1.3","-0.06","0.06","1.3","-0.06","0.06","1.3","-0.06","0.06","1.31","-0.06","0.06","1.3","-0.06","0.06","1.3","-0.05","0.06","1.29","-0.05","0.06","1.29","-0.05","0.06","1.29","-0.05","0.07","1.29","-0.05","0.06","1.29","-0.05","0.06","1.3","-0.06","0.06","1.3","-0.06","0.06","1.31","-0.06","0.06","1.31","-0.06","0.06","1.31","-0.06","0.06","1.31","-0.06","0.06","1.3","-0.05",""
Approach","12","T1","15:24:20:328"
Approach","12","T1","15:24:30:063","points","-0.07","1.32","-0.09","-0.07","1.32","-0.09","-0.06","1.32","-0.09","-0.06","1.31","-0.1","-0.06","1.31","-0.1","-0.05","1.3","-0.1","-0.05","1.3","-0.1","-0.05","1.3","-0.1","-0.04","1.3","-0.1","-0.04","1.3","-0.1","-0.04","1.31","-0.1","-0.04","1.31","-0.1","-0.05","1.32","-0.1","-0.05","1.32","-0.1","-0.05","1.33","-0.1","-0.06","1.33","-0.1","-0.06","1.33","-0.09","-0.06","1.33","-0.1","-0.06","1.32","-0.1","-0.06","1.32","-0.1","-0.05","1.31","-0.09","-0.05","1.31","-0.09","-0.05","1.3","-0.09","-0.04","1.3","-0.09","-0.04","1.3","-0.09","-0.04","1.31","-0.09","-0.04","1.31","-0.09","-0.05","1.31","-0.09","-0.05","1.32","-0.09","-0.05","1.32","-0.08","-0.06","1.32","-0.08","-0.06","1.32","-0.08","-0.06","1.31","-0.08","-0.06","1.31","-0.08","-0.05","1.31","-0.08","-0.05","1.3","-0.08","-0.05","1.3","-0.08","-0.04","1.29","-0.08","-0.04","1.29","-0.08","-0.04","1.29","-0.08","-0.04","1.3","-0.08","-0.04","1.31","-0.08","-0.05","1.31","-0.08","-0.05","1.32","-0.08","-0.05","1.32","-0.07","-0.06","1.32","-0.07","-0.06","1.31","-0.07","-0.06","1.31","-0.07","-0.06","1.3","-0.07","-0.06","1.3","-0.07","-0.05","1.29","-0.07","-0.05","1.29","-0.07","-0.04","1.29","-0.07","-0.04","1.3","-0.07","-0.04","1.3","-0.07","-0.04","1.31","-0.07","-0.04","1.31","-0.07","-0.04","1.32","-0.07","-0.05","1.32","-0.07","-0.05","1.32","-0.07","-0.05","1.32","-0.07","-0.05","1.32","-0.07","-0.05","1.31","-0.07","-0.05","1.31","-0.07","-0.04","1.3","-0.07","-0.04","1.3","-0.07","-0.04","1.29","-0.07","-0.03","1.3","-0.07","-0.03","1.3","-0.07","-0.03","1.31","-0.07","-0.03","1.32","-0.07","-0.04","1.32","-0.07","-0.04","1.32","-0.06","-0.05","1.33","-0.06","-0.05","1.33","-0.07","-0.05","1.32","-0.06","-0.05","1.32","-0.06","-0.05","1.31","-0.06","-0.04","1.3","-0.06","-0.04","1.3","-0.06","-0.03","1.3","-0.06","-0.03","1.3","-0.06","-0.03","1.31","-0.06","-0.03","1.31","-0.06","-0.03","1.32","-0.06","-0.03","1.33","-0.06","-0.04","1.33","-0.06","-0.04","1.33","-0.05","-0.04","1.33","-0.05","-0.04","1.32","-0.05","-0.04","1.31","-0.05","-0.04","1.31","-0.05","-0.04","1.3","-0.05","-0.03","1.3","-0.05","-0.03","1.3","-0.05","-0.02","1.3","-0.05","-0.02","1.31","-0.05","-0.03","1.32","-0.05","-0.03","1.32","-0.05","-0.03","1.33","-0.05","-0.04","1.33","-0.05","-0.04","1.33","-0.05","-0.04","1.33","-0.05","-0.04","1.33","-0.05","-0.04","1.32","-0.05","-0.04","1.32","-0.05","-0.03","1.31","-0.05","-0.03","1.3","-0.05","-0.02","1.3","-0.05","-0.02","1.31","-0.05","-0.02","1.32","-0.05","-0.02","1.33","-0.05","-0.02","1.33","-0.05","-0.02","1.34","-0.05","-0.03","1.34","-0.05","-0.03","1.34","-0.05","-0.03","1.34","-0.05","-0.03","1.33","-0.05","-0.03","1.33","-0.04","-0.03","1.32","-0.04","-0.02","1.31","-0.04","-0.02","1.31","-0.04","-0.01","1.31","-0.04","-0.01","1.31","-0.04","-0.01","1.32","-0.05","-0.01","1.33","-0.05","-0.02","1.34","-0.05","-0.02","1.35","-0.06","-0.03","1.35","-0.06","-0.03","1.35","-0.05","-0.04","1.34","-0.05","-0.03","1.34","-0.05","-0.03","1.34","-0.05","-0.03","1.33","-0.05","-0.03","1.32","-0.05","-0.02","1.31","-0.05","-0.02","1.31","-0.05","-0.02","1.31","-0.05","-0.02","1.32","-0.05","-0.02","1.33","-0.05","-0.02","1.33","-0.05","-0.02","1.33","-0.05","-0.03","1.33","-0.06","-0.03","1.33","-0.06","-0.03","1.33","-0.06","-0.03","1.32","-0.06","-0.03","1.32","-0.06","-0.03","1.31","-0.06","-0.03","1.3","-0.06","-0.02","1.3","-0.05","-0.02","1.3","-0.05","-0.02","1.31","-0.05","-0.02","1.31","-0.05","-0.02","1.31","-0.05","-0.02","1.32","-0.06","-0.03","1.32","-0.06","-0.03","1.31","-0.06","-0.04","1.31","-0.07","-0.04","1.31","-0.07","-0.04","1.31","-0.08","-0.04","1.3","-0.08","-0.04","1.3","-0.08","-0.04","1.3","-0.08","-0.04","1.3","-0.08","-0.03","1.3","-0.07","-0.03","1.3","-0.07","-0.02","1.31","-0.06","-0.02","1.31","-0.05","-0.02","1.31","-0.05","-0.02","1.31","-0.05","-0.02","1.31","-0.05","-0.03","1.3","-0.06","-0.03","1.3","-0.07","-0.04","1.3","-0.08","-0.04","1.3","-0.08","-0.04","1.3","-0.09","-0.05","1.3","-0.09","-0.05","1.3","-0.09","-0.04","1.3","-0.09","-0.04","1.3","-0.09","-0.04","1.3","-0.08","-0.03","1.3","-0.07","-0.03","1.31","-0.07","-0.02","1.31","-0.06","-0.02","1.31","-0.05","-0.01","1.31","-0.05","-0.01","1.32","-0.05","-0.01","1.32","-0.05","-0.02","1.32","-0.05","-0.02","1.33","-0.05","-0.03","1.33","-0.06","-0.03","1.33","-0.07","-0.04","1.33","-0.07","-0.04","1.33","-0.07","-0.04","1.33","-0.07","-0.04","1.33","-0.06","-0.03","1.34","-0.05","-0.03","1.34","-0.05","-0.03","1.34","-0.05","-0.03","1.34","-0.04","-0.03","1.34","-0.05","-0.04","1.34","-0.05","-0.04","1.34","-0.06","-0.05","1.33","-0.07","-0.05","1.33","-0.07","-0.05","1.33","-0.08","-0.06","1.33","-0.08","-0.06","1.33","-0.09","-0.06","1.33","-0.09","-0.06","1.33","-0.1","-0.06","1.33","-0.09","-0.06","1.33","-0.09","-0.05","1.33","-0.08","-0.05","1.33","-0.07","-0.04","1.33","-0.06","-0.03","1.33","-0.06","-0.03","1.33","-0.05","-0.02","1.33","-0.04","-0.02","1.32","-0.04","-0.02","1.32","-0.04","-0.02","1.32","-0.05","-0.03","1.31","-0.06","-0.03","1.31","-0.06","-0.03","1.31","-0.07","-0.04","1.3","-0.07","-0.04","1.3","-0.08","-0.04","1.3","-0.08","-0.04","1.3","-0.08","-0.04","1.3","-0.08","-0.04","1.3","-0.08","-0.03","1.3","-0.07","-0.03","1.3","-0.07","-0.03","1.3","-0.06","-0.03","1.3","-0.06","-0.03","1.3","-0.07","-0.03","1.3","-0.07","-0.03","1.3","-0.07",""
Approach","12","T1","15:24:41:895"
Approach","12","T1","15:24:50:697","points","0.08","1.26","-0.11","0.08","1.26","-0.11","0.09","1.26","-0.11","0.09","1.26","-0.11","0.08","1.26","-0.11","0.09","1.25","-0.12","0.09","1.24","-0.12","0.09","1.24","-0.12","0.09","1.24","-0.12","0.1","1.24","-0.12","0.1","1.24","-0.12","0.1","1.25","-0.12","0.1","1.25","-0.11","0.1","1.26","-0.11","0.1","1.26","-0.1","0.1","1.26","-0.09","0.1","1.26","-0.09","0.09","1.26","-0.09","0.09","1.26","-0.1","0.09","1.25","-0.1","0.09","1.25","-0.1","0.09","1.24","-0.11","0.09","1.24","-0.11","0.1","1.25","-0.11","0.1","1.25","-0.11","0.1","1.26","-0.1","0.1","1.26","-0.1","0.11","1.27","-0.09","0.11","1.27","-0.08","0.11","1.27","-0.08","0.11","1.27","-0.07","0.11","1.26","-0.07","0.11","1.26","-0.08","0.1","1.25","-0.08","0.1","1.25","-0.09","0.1","1.24","-0.1","0.1","1.24","-0.1","0.1","1.24","-0.1","0.1","1.25","-0.1","0.1","1.26","-0.1","0.1","1.26","-0.09","0.11","1.27","-0.08","0.11","1.27","-0.07","0.12","1.27","-0.07","0.12","1.27","-0.07","0.11","1.27","-0.07","0.11","1.26","-0.08","0.1","1.25","-0.09","0.1","1.24","-0.1","0.09","1.24","-0.11","0.1","1.24","-0.1","0.1","1.25","-0.09","0.11","1.26","-0.08","0.12","1.27","-0.08","0.12","1.27","-0.07","0.13","1.27","-0.07","0.13","1.27","-0.06","0.13","1.27","-0.06","0.12","1.27","-0.07","0.12","1.26","-0.08","0.11","1.26","-0.09","0.1","1.25","-0.1","0.1","1.24","-0.11","0.1","1.25","-0.1","0.1","1.25","-0.1","0.11","1.26","-0.09","0.12","1.26","-0.08","0.13","1.27","-0.07","0.13","1.27","-0.07","0.13","1.27","-0.07","0.13","1.27","-0.07","0.13","1.27","-0.07","0.12","1.27","-0.08","0.12","1.26","-0.09","0.11","1.25","-0.1","0.11","1.25","-0.1","0.11","1.25","-0.1","0.11","1.25","-0.1","0.12","1.26","-0.09","0.13","1.27","-0.08","0.13","1.27","-0.07","0.14","1.27","-0.07","0.14","1.27","-0.07","0.13","1.27","-0.07","0.13","1.27","-0.08","0.12","1.26","-0.09","0.12","1.26","-0.09","0.12","1.25","-0.1","0.12","1.25","-0.1","0.12","1.26","-0.09","0.13","1.26","-0.08","0.14","1.27","-0.08","0.14","1.27","-0.08","0.14","1.27","-0.07","0.14","1.27","-0.07","0.14","1.26","-0.08","0.13","1.26","-0.08","0.13","1.25","-0.09","0.12","1.25","-0.09","0.12","1.25","-0.09","0.13","1.25","-0.09","0.13","1.26","-0.08","0.14","1.26","-0.08","0.15","1.26","-0.07","0.15","1.26","-0.07","0.14","1.26","-0.07","0.14","1.25","-0.08","0.13","1.25","-0.08","0.13","1.24","-0.08","0.13","1.24","-0.08","0.14","1.24","-0.08","0.14","1.25","-0.08","0.14","1.25","-0.08","0.15","1.25","-0.08","0.15","1.25","-0.07","0.15","1.25","-0.07","0.15","1.25","-0.07","0.15","1.25","-0.07","0.15","1.25","-0.07","0.15","1.25","-0.07","0.14","1.25","-0.07","0.14","1.26","-0.07","0.14","1.26","-0.07","0.14","1.26","-0.07","0.14","1.26","-0.08","0.15","1.26","-0.08","0.15","1.26","-0.07","0.15","1.26","-0.07","0.15","1.26","-0.08","0.15","1.26","-0.08","0.14","1.26","-0.08","0.14","1.26","-0.08","0.14","1.27","-0.08","0.14","1.27","-0.08","0.14","1.28","-0.08","0.14","1.28","-0.08","0.13","1.28","-0.08","0.13","1.28","-0.08","0.13","1.27","-0.08","0.14","1.26","-0.08","0.14","1.25","-0.08","0.14","1.25","-0.08","0.14","1.24","-0.08","0.14","1.25","-0.08","0.14","1.25","-0.08","0.13","1.26","-0.08","0.13","1.27","-0.08","0.13","1.27","-0.08","0.13","1.28","-0.07","0.13","1.28","-0.07","0.13","1.27","-0.07","0.13","1.27","-0.07","0.13","1.26","-0.07","0.13","1.25","-0.08","0.13","1.25","-0.08","0.13","1.25","-0.08","0.13","1.26","-0.08","0.13","1.26","-0.08","0.12","1.27","-0.08","0.12","1.27","-0.07","0.12","1.27","-0.07","0.11","1.26","-0.07","0.11","1.26","-0.08","0.11","1.25","-0.08","0.11","1.25","-0.08","0.11","1.24","-0.09","0.11","1.24","-0.09","0.11","1.24","-0.09","0.11","1.25","-0.09","0.11","1.25","-0.09","0.1","1.25","-0.09","0.09","1.26","-0.09","0.09","1.26","-0.09","0.09","1.25","-0.1","0.09","1.25","-0.1","0.09","1.25","-0.1","0.09","1.24","-0.1","0.09","1.24","-0.1","0.09","1.23","-0.1","0.09","1.23","-0.11","0.09","1.23","-0.1","0.09","1.24","-0.1","0.09","1.25","-0.11","0.08","1.25","-0.11","0.08","1.26","-0.1","0.08","1.26","-0.1","0.08","1.25","-0.11","0.08","1.25","-0.11","0.08","1.25","-0.11","0.09","1.24","-0.11","0.09","1.24","-0.11","0.1","1.23","-0.11","0.1","1.23","-0.1","0.1","1.24","-0.1","0.11","1.24","-0.1","0.11","1.24","-0.09","0.12","1.24","-0.09","0.12","1.24","-0.08","0.12","1.24","-0.08","0.11","1.24","-0.09","0.1","1.23","-0.1","0.1","1.23","-0.1","0.1","1.24","-0.11","0.1","1.24","-0.1","0.11","1.24","-0.1","0.11","1.24","-0.09","0.12","1.24","-0.09","0.12","1.24","-0.08","0.13","1.25","-0.08","0.13","1.25","-0.08","0.13","1.25","-0.08","0.13","1.25","-0.08","0.12","1.25","-0.08","0.12","1.24","-0.08",""
Approach","12","T1","15:25:00:574"
